object,held_out_symbol,split,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95
B0_Core4,ADAUSDT,train_2024,8736,0.0002807654046305363,2.459504944563498,0.012295709135178084,2.1371847465229354,3.2250680077000253,0.5096153846153846,2.4527665748523653,-3.1489519861374204,5.011056562180722,-0.9598798039184588,-0.06394634540438839,-0.03264893628994634,-0.019593232171182667,0.0001967526268778867,0.020103946308450013
B0_Core4,ADAUSDT,validation_2025H1,4296,0.0006453031540559869,5.652855629530445,0.010702700222004516,5.64316150403448,8.651043763734966,0.5416666666666666,2.7722223498245198,-2.1127739473793694,11.499777044665747,-0.8878861558877189,-0.049957927842816593,-0.027444367221953543,-0.017202698714269007,0.0009923729244081846,0.01706613582624803
B0_Core4,ADAUSDT,recent_oos_2025H2_2026Apr,7248,0.0003353115356074963,2.937329051921668,0.008818888686099919,3.558661556629308,5.488922923600813,0.5133830022075055,2.4303380100831333,-2.8539413796473925,7.584908237229792,-0.9465350492088952,-0.053059515526455756,-0.022495525869129868,-0.012830749211237624,0.00020901949793741126,0.013403605931400718
B0_Core4,ADAUSDT,fresh_forward_2026May,392,-0.00154726038624378,-13.554000983495513,0.010710136082252223,-13.521362955076572,-26.86147377307286,0.34183673469387754,-0.6065260714075618,-0.8378477826214776,-0.46694652803203585,-0.569933615217605,-0.030133162601575572,-0.023010681973793537,-0.014392311491189542,-0.002270909471305425,0.01192864978823108
B0_Core4,AVAXUSDT,train_2024,8736,0.0001893643522188705,1.6588317254373055,0.011937212387455447,1.4847295722463143,2.215378226739035,0.5064102564102564,1.6542869809840526,-2.75167575221008,1.808649606237963,-0.9400141195128918,-0.08917355674839178,-0.03006239029473391,-0.018598136297601434,0.00013710692398677133,0.01897570609409096
B0_Core4,AVAXUSDT,validation_2025H1,4296,0.0005630735231764427,4.932524063025638,0.012038164659934503,4.377809709571281,5.269550290943787,0.5519087523277467,2.418963855565998,-2.3119321834951303,7.18583570874336,-0.9172505125592358,-0.17256405536721595,-0.029700779660434776,-0.01806388867085574,0.0011570429576137696,0.017188089195030856
B0_Core4,AVAXUSDT,recent_oos_2025H2_2026Apr,7248,0.0003306468341517616,2.8964662671694317,0.008905143340991921,3.4751656228718653,5.363812782177691,0.5089679911699779,2.396528253931968,-2.6217664433211825,7.254128110625288,-0.9305894716419185,-0.0595454935037688,-0.02315773647221247,-0.01272659250391802,0.00013175076651017676,0.013674490644906816
B0_Core4,AVAXUSDT,fresh_forward_2026May,392,-0.0015355988263843292,-13.451845719126725,0.011185791870829128,-12.848815419395573,-26.341773573989254,0.34438775510204084,-0.601954739942657,-0.8697249711103779,-0.4655609670114692,-0.5833239092305242,-0.02793334896410729,-0.02267461242224305,-0.015820906943053374,-0.0024245352399666466,0.011874216654408257
B0_Core4,BCHUSDT,train_2024,8736,0.00028463981652135004,2.4934447927270265,0.01189461318219298,2.239738836982552,3.315467196222875,0.5114468864468864,2.486613437130514,-2.7283371583243667,5.4828980086271155,-0.9393412368081813,-0.08157279364380465,-0.03003947575203935,-0.018611010677222796,0.0002480021359335114,0.019119056546284097
B0_Core4,BCHUSDT,validation_2025H1,4296,0.0003190372488373811,2.7947662998154583,0.012204979265696811,2.4465629730176044,2.756682687636198,0.5358472998137802,1.3705840210053892,-2.933422511669569,1.836490357882929,-0.9570763049514279,-0.17985401982437316,-0.029189646737048075,-0.01700730552618554,0.0007456355037754672,0.016291756655522717
