cluster_id,interval,member_count,representative_candidate_id,horizon,motif_family,expression,validation_net_5bp_ann,recent_net_5bp_ann,validation_net_10bp_ann,recent_net_10bp_ann,recent_net_25bp_ann,recent_turnover,recent_mean_ic,baseline_ablation_pass,marginal_vs_low_order_best,placebo_gate_pass,alt_only_recent_net_5bp_ann,max_symbol_share,top_symbol,vol_high_recent_net_5bp_ann,vol_low_recent_net_5bp_ann,liquidity_high_recent_net_5bp_ann,liquidity_low_recent_net_5bp_ann,basis_abs_high_recent_net_5bp_ann,basis_abs_low_recent_net_5bp_ann,funding_abs_high_recent_net_5bp_ann,funding_abs_low_recent_net_5bp_ann,grade,grade_reason
crypto_a4_1h_001,1h,3,crypto_a1_1h_6_price_funding_state_9a00b8ca89fa,6,price_funding_state,"Mul(Rank(ret_12),ZScore(latest_known_funding_rate))",0.7942114460045693,0.5488468736885409,0.5735832141607785,0.3087263033864275,-0.4116354075199126,0.3289322880850868,0.0323199715836686,True,0.5047838523538644,True,0.5216214761546144,0.10513559244523711,BCHUSDT,0.74614360105205,0.29694455624601707,0.5122829816299173,0.47190154138831997,0.4273245632954211,0.5079024704847933,0.799077157979759,0.26867443987156303,Grade_A,"passes normal/stress cost, placebo, ablation, turnover, symbol concentration"
crypto_a4_1h_002,1h,5,crypto_a1_1h_12_basis_funding_state_ff70353aad8e,12,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",0.6792399226292337,0.536261086933391,0.4822182355103019,0.3412262405326576,-0.2438782986695431,0.5344060881125934,0.0368279605555384,True,0.7472158779712432,True,0.43656314742968283,0.12011991395487208,BNBUSDT,0.61294078691723,0.44650667679440825,0.5672732529202105,0.4731800535658474,0.5421383669506118,0.4806687157307543,0.6314566093390206,0.43904856952279225,Grade_A,"passes normal/stress cost, placebo, ablation, turnover, symbol concentration"
crypto_a4_1h_003,1h,1,crypto_a1_1h_6_basis_funding_state_aa00f3501663,6,basis_funding_state,"Mul(Rank(mark_minus_index),ZScore(funding_rate_persistence_3))",0.2574882617482488,0.4653188858579969,0.117539199465313,0.3324773634310474,-0.0660472038498011,0.1802594782927611,0.0250246297129653,True,0.5748431010081732,True,0.27108582295197853,0.13601132460781584,DOGEUSDT,0.7394027344324635,0.14631088840626552,0.5440773286406394,0.31612998093975075,0.5550952986098303,0.2797496723654766,0.5180698713161698,0.36868878852591036,Grade_A,"passes normal/stress cost, placebo, ablation, turnover, symbol concentration"
crypto_a4_1h_004,1h,2,crypto_a1_1h_12_price_funding_state_07c3e440d74b,12,price_funding_state,"Mul(Rank(hl_range),ZScore(latest_known_funding_rate))",0.5375324476429749,0.35141264726494,0.384456118245738,0.1787028811026292,-0.3394264173843032,0.4732498968505019,0.0373324823042736,True,0.3829205834781468,True,0.4205021987723415,0.10616046500984026,LINKUSDT,0.3244698696690341,0.36182202086864146,0.26097425771788535,0.40777193327481004,0.3367981305899033,0.3138104817782225,0.3565322159460821,0.34228869466163897,Grade_A,"passes normal/stress cost, placebo, ablation, turnover, symbol concentration"
crypto_a4_5m_001,5m,1,crypto_a1_5m_12_price_funding_state_b987e15a2541,12,price_funding_state,"Mul(Rank(ret_24),ZScore(latest_known_funding_rate))",0.1952995878496252,0.3522257505164943,-0.5776712583588465,-0.4509860951065206,-2.8606216319755653,0.1833910298155616,0.0198578257287702,True,0.691958003850151,True,0.3727740296545271,0.10378612199514883,BCHUSDT,0.7489239719492635,-0.16326940200998175,0.747010769602675,-0.30182543031348164,0.4027842184473459,-0.039965389717219586,0.40873923453472566,0.2696646005523387,Grade_B,passes normal cost but has weaker stress or magnitude
crypto_a4_1h_006,1h,2,crypto_a1_1h_12_basis_funding_state_00c74eea59eb,12,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",0.1331490127530502,0.3234767409945854,-0.0738730602576774,0.1204838143809692,-0.4884949654598794,0.5489845504974098,0.0258035829282525,True,0.5344315320324377,True,0.41364657959026413,0.12074972129319955,BNBUSDT,0.6033609153528188,0.021392348478225198,0.6986449829252535,-0.0816296454954711,0.21195702726487126,0.39630260304220094,0.6669580450586821,-0.03753051213179093,Grade_B,passes normal cost but has weaker stress or magnitude
crypto_a4_1h_005,1h,2,crypto_a1_1h_6_price_funding_state_de2cab5e2f2b,6,price_funding_state,"Mul(Rank(ret_12),ZScore(funding_rate_persistence_3))",0.5319415366937053,0.2773658480059582,0.3417933542440644,0.0647039272912738,-0.5732818348527798,0.2879933984321276,0.0215431801447655,True,0.2333028266712817,True,0.5153033829009408,0.1097419474612457,BCHUSDT,0.40816003031043,0.08883456760071508,0.4775438881859506,-0.01996562864517762,0.18243592438954345,0.23845985305339507,0.5878142337033825,-0.08655313620460219,Grade_B,passes normal cost but has weaker stress or magnitude
crypto_a4_1h_008,1h,1,crypto_a1_1h_12_price_momentum_continuation_b1bbef70a917,12,price_momentum_continuation,Rank(ret_24),0.2226614566121947,0.2675369228846649,0.098262290138474,0.1355444882216664,-0.2604328157673294,0.3617109063402558,0.0466783685233455,True,,True,0.3605422885424829,0.11231635315117397,BCHUSDT,0.07483083419692813,0.439982011537686,-0.3503127507867838,0.8420219732830732,0.7111285763750657,-0.2349110032540865,0.024586743054345828,0.4829498953720143,Grade_B,passes normal cost but has weaker stress or magnitude
crypto_a4_1h_007,1h,2,crypto_a1_1h_12_price_funding_state_076b6d10ef3a,12,price_funding_state,"Mul(Rank(hl_range),ZScore(funding_rate_persistence_3))",0.2664385130544258,0.2044083035624263,0.1045449420117461,0.0198445732818177,-0.5338466175600084,0.4992435703479576,0.0284444661897797,True,0.235916239775633,True,0.3179531206069802,0.11266722408026755,SUIUSDT,0.4817162569466347,-0.10264374767912307,0.368430200701149,0.003352731457947406,0.10505516292022678,0.25600065248666637,0.4806896766842564,-0.09755112654397789,Grade_B,passes normal cost but has weaker stress or magnitude
