candidate_id,semantic_bucket,motif_bucket,label_id,horizon,split,cost_bps,spread,cost_adjusted_spread,tstat,hours,max_control_spread,control_ratio,wrong_lag_future_spread,wrong_lag_stale_spread,time_shuffle_spread,symbol_shuffle_spread,same_family_placebo_spread,status
a7ffcore11e_9f7d56ec455eafc3b3,taker_flow_like|basis_premium_like,gated_sign,L5_vol_adjusted_return,24,train,0,0.029436764225183702,0.029436764225183702,0.5586784148717637,509.0,0.06591680913292136,2.239268169173577,0.05102307453747454,-0.01557105070146329,0.06591680913292136,0.035337768939375507,,ok
a7ffcore11e_9f7d56ec455eafc3b3,taker_flow_like|basis_premium_like,gated_sign,L5_vol_adjusted_return,24,train,2,0.029436764225183702,0.0290367642251837,0.5586784148717637,509.0,0.06591680913292136,2.239268169173577,0.05102307453747454,-0.01557105070146329,0.06591680913292136,0.035337768939375507,,ok
a7ffcore11e_9f7d56ec455eafc3b3,taker_flow_like|basis_premium_like,gated_sign,L5_vol_adjusted_return,24,train,5,0.029436764225183702,0.0284367642251837,0.5586784148717637,509.0,0.06591680913292136,2.239268169173577,0.05102307453747454,-0.01557105070146329,0.06591680913292136,0.035337768939375507,,ok
a7ffcore11e_9f7d56ec455eafc3b3,taker_flow_like|basis_premium_like,gated_sign,L5_vol_adjusted_return,24,train,10,0.029436764225183702,0.0274367642251837,0.5586784148717637,509.0,0.06591680913292136,2.239268169173577,0.05102307453747454,-0.01557105070146329,0.06591680913292136,0.035337768939375507,,ok
a7ffcore11e_9f7d56ec455eafc3b3,taker_flow_like|basis_premium_like,gated_sign,L5_vol_adjusted_return,24,validation,0,-0.03144857491622455,-0.03144857491622455,-0.6803420064145564,512.0,0.025007214110993846,0.7951779747607083,0.02406792739927779,-0.025007214110993846,0.0028817216534101275,0.010505371612344078,,ok
a7ffcore11e_9f7d56ec455eafc3b3,taker_flow_like|basis_premium_like,gated_sign,L5_vol_adjusted_return,24,validation,2,-0.03144857491622455,-0.031848574916224545,-0.6803420064145564,512.0,0.025007214110993846,0.7951779747607083,0.02406792739927779,-0.025007214110993846,0.0028817216534101275,0.010505371612344078,,ok
a7ffcore11e_9f7d56ec455eafc3b3,taker_flow_like|basis_premium_like,gated_sign,L5_vol_adjusted_return,24,validation,5,-0.03144857491622455,-0.03244857491622455,-0.6803420064145564,512.0,0.025007214110993846,0.7951779747607083,0.02406792739927779,-0.025007214110993846,0.0028817216534101275,0.010505371612344078,,ok
a7ffcore11e_9f7d56ec455eafc3b3,taker_flow_like|basis_premium_like,gated_sign,L5_vol_adjusted_return,24,validation,10,-0.03144857491622455,-0.03344857491622455,-0.6803420064145564,512.0,0.025007214110993846,0.7951779747607083,0.02406792739927779,-0.025007214110993846,0.0028817216534101275,0.010505371612344078,,ok
a7ffcore11e_9f7d56ec455eafc3b3,taker_flow_like|basis_premium_like,gated_sign,L5_vol_adjusted_return,24,recent,0,-0.12484340625687414,-0.12484340625687414,-1.7269237653721399,512.0,0.08573195604057188,0.6867159316702103,0.012812935750584717,-0.021467603525379454,0.08573195604057188,0.03735533776357908,,ok
a7ffcore11e_9f7d56ec455eafc3b3,taker_flow_like|basis_premium_like,gated_sign,L5_vol_adjusted_return,24,recent,2,-0.12484340625687414,-0.12524340625687413,-1.7269237653721399,512.0,0.08573195604057188,0.6867159316702103,0.012812935750584717,-0.021467603525379454,0.08573195604057188,0.03735533776357908,,ok
a7ffcore11e_9f7d56ec455eafc3b3,taker_flow_like|basis_premium_like,gated_sign,L5_vol_adjusted_return,24,recent,5,-0.12484340625687414,-0.12584340625687412,-1.7269237653721399,512.0,0.08573195604057188,0.6867159316702103,0.012812935750584717,-0.021467603525379454,0.08573195604057188,0.03735533776357908,,ok
a7ffcore11e_9f7d56ec455eafc3b3,taker_flow_like|basis_premium_like,gated_sign,L5_vol_adjusted_return,24,recent,10,-0.12484340625687414,-0.12684340625687412,-1.7269237653721399,512.0,0.08573195604057188,0.6867159316702103,0.012812935750584717,-0.021467603525379454,0.08573195604057188,0.03735533776357908,,ok
a7ffcore11e_b50799eaf4f797bc7c,liquidity_like,single,L1_cross_sectional_relative_return,8,train,0,-4.160436533458528e-05,-4.160436533458528e-05,-0.08752270568884973,506.0,0.0013853041295312386,33.29708597620763,0.0013853041295312386,3.1252929328852648e-06,0.0005510078857767816,-2.146512481276664e-05,-0.0004510683660965185,ok
a7ffcore11e_b50799eaf4f797bc7c,liquidity_like,single,L1_cross_sectional_relative_return,8,train,2,-4.160436533458528e-05,-0.0004416043653345853,-0.08752270568884973,506.0,0.0013853041295312386,33.29708597620763,0.0013853041295312386,3.1252929328852648e-06,0.0005510078857767816,-2.146512481276664e-05,-0.0004510683660965185,ok
a7ffcore11e_b50799eaf4f797bc7c,liquidity_like,single,L1_cross_sectional_relative_return,8,train,5,-4.160436533458528e-05,-0.0010416043653345853,-0.08752270568884973,506.0,0.0013853041295312386,33.29708597620763,0.0013853041295312386,3.1252929328852648e-06,0.0005510078857767816,-2.146512481276664e-05,-0.0004510683660965185,ok
