signal_name,field_family,neutralization_mode,split,n_dates,avg_n_obs,valid_row_share,valid_rows,mean_ic,ic_tstat,positive_ic_rate,mean_decile_spread,decile_spread_tstat,positive_spread_rate
reversal_24h,price,raw_latent_neutral,recent_2025H2_2026Apr,382,311.0157068062827,0.6353940137963288,217381,0.05818774871190191,9.776872938999434,0.7198952879581152,0.0051622320130727106,4.757667966624569,0.6178010471204188
reversal_24h,price,raw_latent_neutral,train_2024,380,148.5921052631579,0.6353940137963288,217381,0.03604817121245276,5.283847251355063,0.5894736842105263,0.001236416016050825,1.126113566641452,0.4868421052631579
reversal_24h,price,raw_latent_neutral,validation_2025H1,254,165.7795275590551,0.6353940137963288,217381,0.0481396782055482,5.655465532183431,0.6692913385826772,0.0005597925338719703,0.49530952285377444,0.562992125984252
liquidity_rank,liquidity,global,recent_2025H2_2026Apr,382,459.72774869109946,0.9916578978136327,339266,-0.040512874499344834,-6.726063150579331,0.387434554973822,-0.005764777146905969,-5.526219219519337,0.39267015706806285
liquidity_rank,liquidity,global,train_2024,381,213.61942257217848,0.9916578978136327,339266,-0.04935370811547076,-6.431779218056769,0.35958005249343833,-0.003291418547063691,-2.8268462065791,0.42782152230971127
liquidity_rank,liquidity,global,validation_2025H1,254,323.8622047244094,0.9916578978136327,339266,-0.04064321192031562,-4.616208999430458,0.41338582677165353,-0.004360455440195434,-3.362664804164261,0.4330708661417323
liquidity_rank,liquidity,age_neutral,recent_2025H2_2026Apr,382,459.57068062827227,0.9908570092365252,338992,-0.03834659921389118,-6.391641819051358,0.4031413612565445,-0.005706296410123547,-5.8568256246466825,0.38481675392670156
liquidity_rank,liquidity,age_neutral,train_2024,381,213.05774278215222,0.9908570092365252,338992,-0.04108685661536925,-5.690818404929478,0.3884514435695538,-0.0020543194038133107,-1.9822842118999098,0.45144356955380577
liquidity_rank,liquidity,age_neutral,validation_2025H1,254,323.8622047244094,0.9908570092365252,338992,-0.02869324551990209,-3.3373218394716457,0.42913385826771655,-0.0009160972696520463,-0.8443233509839329,0.47244094488188976
liquidity_rank,liquidity,coarse_latent_neutral,recent_2025H2_2026Apr,382,428.0732984293194,0.9073307611364434,310416,-0.015033618825478596,-3.4694872704983064,0.43717277486910994,-0.0011385118951279137,-1.5021408674983445,0.45549738219895286
liquidity_rank,liquidity,coarse_latent_neutral,train_2024,381,193.86089238845145,0.9073307611364434,310416,-0.011058297148970235,-2.4491549750591886,0.48293963254593175,0.0008538090793437187,1.0840320836246768,0.5406824146981627
liquidity_rank,liquidity,coarse_latent_neutral,validation_2025H1,254,287.5236220472441,0.9073307611364434,310416,-0.01347289718638302,-2.9164753597946356,0.4330708661417323,-0.0008050382850101122,-1.072485504529023,0.4566929133858268
liquidity_rank,liquidity,raw_latent_neutral,recent_2025H2_2026Apr,382,311.0157068062827,0.6358646089091546,217542,-0.01497392540455639,-3.0933555186481962,0.450261780104712,-0.00013560061363621418,-0.18032804877898015,0.4973821989528796
liquidity_rank,liquidity,raw_latent_neutral,train_2024,381,148.6246719160105,0.6358646089091546,217542,-0.014530110824162572,-2.9300754371827864,0.4566929133858268,0.00017563989109706775,0.19710199996052538,0.5354330708661418
liquidity_rank,liquidity,raw_latent_neutral,validation_2025H1,254,165.7795275590551,0.6358646089091546,217542,-0.018498052808703473,-3.09312960931786,0.4409448818897638,-0.0013849802523421084,-2.0323566891756686,0.43700787401574803
low_liquidity,liquidity,global,recent_2025H2_2026Apr,382,459.72774869109946,0.9916578978136327,339266,0.040512874499344834,6.726063150579331,0.612565445026178,0.005764777146905969,5.526219219519337,0.6073298429319371
low_liquidity,liquidity,global,train_2024,381,213.61942257217848,0.9916578978136327,339266,0.04935370811547076,6.431779218056769,0.6404199475065617,0.003291418547063691,2.8268462065791,0.5721784776902887
low_liquidity,liquidity,global,validation_2025H1,254,323.8622047244094,0.9916578978136327,339266,0.04064321192031562,4.616208999430458,0.5866141732283464,0.004360455440195434,3.362664804164261,0.5669291338582677
low_liquidity,liquidity,age_neutral,recent_2025H2_2026Apr,382,459.57068062827227,0.9908570092365252,338992,0.03834659921389118,6.391641819051358,0.5968586387434555,0.005706296410123547,5.8568256246466825,0.6151832460732984
low_liquidity,liquidity,age_neutral,train_2024,381,213.05774278215222,0.9908570092365252,338992,0.04108685661536925,5.690818404929478,0.6115485564304461,0.0020543194038133107,1.9822842118999098,0.5485564304461942
low_liquidity,liquidity,age_neutral,validation_2025H1,254,323.8622047244094,0.9908570092365252,338992,0.02869324551990209,3.3373218394716457,0.5708661417322834,0.0009160972696520463,0.8443233509839329,0.5275590551181102
low_liquidity,liquidity,coarse_latent_neutral,recent_2025H2_2026Apr,382,428.0732984293194,0.9073307611364434,310416,0.015033618825478596,3.4694872704983064,0.56282722513089,0.0011385118951279137,1.5021408674983445,0.5445026178010471
low_liquidity,liquidity,coarse_latent_neutral,train_2024,381,193.86089238845145,0.9073307611364434,310416,0.011058297148970235,2.4491549750591886,0.5170603674540682,-0.0008538090793437187,-1.0840320836246768,0.45931758530183725
low_liquidity,liquidity,coarse_latent_neutral,validation_2025H1,254,287.5236220472441,0.9073307611364434,310416,0.01347289718638302,2.9164753597946356,0.5669291338582677,0.0008050382850101122,1.072485504529023,0.5433070866141733
low_liquidity,liquidity,raw_latent_neutral,recent_2025H2_2026Apr,382,311.0157068062827,0.6358646089091546,217542,0.01497392540455639,3.0933555186481962,0.5497382198952879,0.00013560061363621418,0.18032804877898015,0.5026178010471204
low_liquidity,liquidity,raw_latent_neutral,train_2024,381,148.6246719160105,0.6358646089091546,217542,0.014530110824162572,2.9300754371827864,0.5433070866141733,-0.00017563989109706775,-0.19710199996052538,0.4645669291338583
low_liquidity,liquidity,raw_latent_neutral,validation_2025H1,254,165.7795275590551,0.6358646089091546,217542,0.018498052808703473,3.09312960931786,0.5590551181102362,0.0013849802523421084,2.0323566891756686,0.562992125984252
realized_vol,volatility,global,recent_2025H2_2026Apr,382,459.31151832460733,0.9894189173389454,338500,-0.08783334578604451,-11.741202768833924,0.27486910994764396,-0.008380003068827118,-4.980359043926043,0.38219895287958117
realized_vol,volatility,global,train_2024,379,213.532981530343,0.9894189173389454,338500,-0.08993503595586945,-7.74457720594256,0.31398416886543534,-0.0024953112266307537,-1.5058342257794992,0.43535620052770446
realized_vol,volatility,global,validation_2025H1,254,323.2834645669291,0.9894189173389454,338500,-0.09237910627116702,-5.8289506757328216,0.3543307086614173,-0.008586263954487123,-3.127220527350852,0.39763779527559057
realized_vol,volatility,age_neutral,recent_2025H2_2026Apr,382,459.1544502617801,0.9886151058108266,338225,-0.07402983987040453,-9.890047765326893,0.3036649214659686,-0.007164785476411802,-4.894899417145474,0.3900523560209424
realized_vol,volatility,age_neutral,train_2024,379,212.96569920844328,0.9886151058108266,338225,-0.07763251142824272,-7.287588055565124,0.3324538258575198,-0.0016791438996869832,-1.0856246998358199,0.42480211081794195
realized_vol,volatility,age_neutral,validation_2025H1,254,323.2834645669291,0.9886151058108266,338225,-0.06053136610504499,-4.155448346118044,0.39763779527559057,-0.004942357960638532,-2.2251634990386187,0.43700787401574803
realized_vol,volatility,coarse_latent_neutral,recent_2025H2_2026Apr,382,428.0732984293194,0.9062872676253946,310059,-0.02111549690410672,-4.262660567387653,0.39267015706806285,-0.002865576235659031,-2.8631119431785743,0.42670157068062825
realized_vol,volatility,coarse_latent_neutral,train_2024,379,193.9419525065963,0.9062872676253946,310059,-0.034983899284992466,-5.265119206494853,0.37467018469656993,-0.0017549829272866702,-1.621950598108249,0.45646437994722955
realized_vol,volatility,coarse_latent_neutral,validation_2025H1,254,287.5236220472441,0.9062872676253946,310059,-0.02357384923895844,-3.0659311187189506,0.4251968503937008,-0.0021898958650469554,-1.4742456713375462,0.4645669291338583
realized_vol,volatility,raw_latent_neutral,recent_2025H2_2026Apr,382,311.0157068062827,0.6349146498304689,217217,-0.021868459587981438,-3.0885280793061756,0.42670157068062825,-0.0019630009618060327,-1.7498831821881993,0.4816753926701571
realized_vol,volatility,raw_latent_neutral,train_2024,379,148.5514511873351,0.6349146498304689,217217,-0.03343529913763764,-4.527869009516051,0.37467018469656993,-0.0009887717986845404,-0.9126904486775267,0.46437994722955145
realized_vol,volatility,raw_latent_neutral,validation_2025H1,254,165.7795275590551,0.6349146498304689,217217,-0.026563909435665334,-2.491443773570185,0.452755905511811,-0.002107425065261665,-1.5736514791986982,0.44881889763779526
low_realized_vol,volatility,global,recent_2025H2_2026Apr,382,459.31151832460733,0.9894189173389454,338500,0.08783334578604451,11.741202768833924,0.725130890052356,0.008380003068827118,4.980359043926043,0.6178010471204188
low_realized_vol,volatility,global,train_2024,379,213.532981530343,0.9894189173389454,338500,0.08993503595586945,7.74457720594256,0.6860158311345647,0.0024953112266307537,1.5058342257794992,0.5646437994722955
low_realized_vol,volatility,global,validation_2025H1,254,323.2834645669291,0.9894189173389454,338500,0.09237910627116702,5.8289506757328216,0.6456692913385826,0.008586263954487123,3.127220527350852,0.6023622047244095
low_realized_vol,volatility,age_neutral,recent_2025H2_2026Apr,382,459.1544502617801,0.9886151058108266,338225,0.07402983987040453,9.890047765326893,0.6963350785340314,0.007164785476411802,4.894899417145474,0.6099476439790575
low_realized_vol,volatility,age_neutral,train_2024,379,212.96569920844328,0.9886151058108266,338225,0.07763251142824272,7.287588055565124,0.6675461741424802,0.0016791438996869832,1.0856246998358199,0.575197889182058
low_realized_vol,volatility,age_neutral,validation_2025H1,254,323.2834645669291,0.9886151058108266,338225,0.06053136610504499,4.155448346118044,0.6023622047244095,0.004942357960638532,2.2251634990386187,0.562992125984252
low_realized_vol,volatility,coarse_latent_neutral,recent_2025H2_2026Apr,382,428.0732984293194,0.9062872676253946,310059,0.02111549690410672,4.262660567387653,0.6073298429319371,0.002865576235659031,2.8631119431785743,0.5732984293193717
low_realized_vol,volatility,coarse_latent_neutral,train_2024,379,193.9419525065963,0.9062872676253946,310059,0.034983899284992466,5.265119206494853,0.6253298153034301,0.0017549829272866702,1.621950598108249,0.5435356200527705
low_realized_vol,volatility,coarse_latent_neutral,validation_2025H1,254,287.5236220472441,0.9062872676253946,310059,0.02357384923895844,3.0659311187189506,0.5748031496062992,0.0021898958650469554,1.4742456713375462,0.5354330708661418
low_realized_vol,volatility,raw_latent_neutral,recent_2025H2_2026Apr,382,311.0157068062827,0.6349146498304689,217217,0.021868459587981438,3.0885280793061756,0.5732984293193717,0.0019630009618060327,1.7498831821881993,0.518324607329843
low_realized_vol,volatility,raw_latent_neutral,train_2024,379,148.5514511873351,0.6349146498304689,217217,0.03343529913763764,4.527869009516051,0.6253298153034301,0.0009887717986845404,0.9126904486775267,0.5356200527704486
low_realized_vol,volatility,raw_latent_neutral,validation_2025H1,254,165.7795275590551,0.6349146498304689,217217,0.026563909435665334,2.491443773570185,0.547244094488189,0.002107425065261665,1.5736514791986982,0.5511811023622047
funding_abs,funding,global,recent_2025H2_2026Apr,382,330.32984293193715,0.5896585993218754,201734,-0.04410633740104771,-8.271509849728572,0.3481675392670157,-0.005384507388577574,-3.7237321382740776,0.43455497382198954
funding_abs,funding,global,train_2024,378,75.05820105820106,0.5896585993218754,201734,-0.03528950049916534,-4.477568018117459,0.4126984126984127,-0.0019676545115968574,-1.2029962493794,0.4656084656084656
funding_abs,funding,global,validation_2025H1,254,185.73228346456693,0.5896585993218754,201734,-0.04159809163915708,-5.654143950053677,0.3661417322834646,-0.005552369955301309,-3.009299547051365,0.41338582677165353
funding_abs,funding,age_neutral,recent_2025H2_2026Apr,382,330.12041884816756,0.5887758681164503,201432,-0.03185936694010134,-7.101982436446627,0.35602094240837695,-0.00551745778184881,-4.286604991471252,0.42408376963350786
funding_abs,funding,age_neutral,train_2024,378,74.47089947089947,0.5887758681164503,201432,-0.02052174623404751,-2.758039749079335,0.4576719576719577,5.917857433455652e-05,0.04052363717565345,0.5
funding_abs,funding,age_neutral,validation_2025H1,254,185.73228346456693,0.5887758681164503,201432,-0.021831629635551277,-3.393434845836831,0.40551181102362205,-0.0015004855564928813,-0.9263174620404286,0.4251968503937008
funding_abs,funding,coarse_latent_neutral,recent_2025H2_2026Apr,382,295.9633507853403,0.5009616508827313,171389,-0.008078445886362109,-1.851670018465192,0.46335078534031415,-0.001964815413992199,-1.7868242698232732,0.45549738219895286
funding_abs,funding,coarse_latent_neutral,train_2024,378,54.64021164021164,0.5009616508827313,171389,-0.019080067125633038,-2.325409325000162,0.4603174603174603,-0.001166887457298031,-0.7031128531640278,0.48677248677248675
funding_abs,funding,coarse_latent_neutral,validation_2025H1,254,148.33464566929135,0.5009616508827313,171389,-0.004746103276273597,-0.6809774471904789,0.48031496062992124,0.0003325347565675241,0.2206166134754989,0.5039370078740157
funding_abs,funding,raw_latent_neutral,recent_2025H2_2026Apr,382,205.33507853403142,0.30040921314158775,102776,-0.0028495533262454576,-0.6708917281741137,0.4712041884816754,0.0002012835217883537,0.18786060526613116,0.5026178010471204
funding_abs,funding,raw_latent_neutral,train_2024,268,36.53731343283582,0.30040921314158775,102776,-0.020875191482220567,-1.956906326991483,0.47388059701492535,-0.0017689605011366079,-1.0131896423034241,0.44402985074626866
funding_abs,funding,raw_latent_neutral,validation_2025H1,245,52.48979591836735,0.30040921314158775,102776,0.022257047639018226,2.4084527926454182,0.5551020408163265,0.0019515796245402762,1.1342623458400167,0.5795918367346938
basis_abs,basis,global,recent_2025H2_2026Apr,382,458.65706806282725,0.9899479714719981,338681,-0.02802649644011759,-4.603265340861609,0.4319371727748691,-0.0021420937564312352,-1.696357077305472,0.4581151832460733
basis_abs,basis,global,train_2024,381,213.3490813648294,0.9899479714719981,338681,0.01070073380399236,1.7913428045402509,0.5223097112860893,-0.00028647075493665604,-0.3098013543996023,0.49081364829396323
basis_abs,basis,global,validation_2025H1,254,323.5748031496063,0.9899479714719981,338681,-0.016946992294252033,-2.498015232280374,0.42913385826771655,-0.0036203694532709087,-2.9035894983388997,0.43700787401574803
basis_abs,basis,age_neutral,recent_2025H2_2026Apr,382,458.5,0.9891470828948907,338407,-0.01631991137997357,-3.3702909358353073,0.4319371727748691,-0.002264037524137608,-2.257718784222281,0.48429319371727747
basis_abs,basis,age_neutral,train_2024,381,212.78740157480314,0.9891470828948907,338407,0.008905370346304954,1.5913662352964828,0.5118110236220472,6.610982839930988e-05,0.07632559871444777,0.4671916010498688
basis_abs,basis,age_neutral,validation_2025H1,254,323.5748031496063,0.9891470828948907,338407,-0.005428323864043386,-0.8376205709700149,0.48031496062992124,-0.0015827231809131762,-1.415961869463564,0.468503937007874
basis_abs,basis,coarse_latent_neutral,recent_2025H2_2026Apr,382,427.19895287958116,0.9057991348065006,309892,-0.0007232114726672529,-0.18667810052837014,0.5052356020942408,-0.00021998363619647073,-0.2689188438508531,0.5052356020942408
basis_abs,basis,coarse_latent_neutral,train_2024,381,193.58005249343833,0.9057991348065006,309892,0.0006735199554678643,0.1571629605092409,0.5091863517060368,-0.0014138253971516966,-1.8890515909751655,0.46194225721784776
basis_abs,basis,coarse_latent_neutral,validation_2025H1,254,287.1968503937008,0.9057991348065006,309892,0.003210858590533945,0.6338944759633521,0.5236220472440944,0.0006543123172982176,0.7959854308005638,0.5118110236220472
basis_abs,basis,raw_latent_neutral,recent_2025H2_2026Apr,382,311.0157068062827,0.6358646089091546,217542,0.00531784068845789,1.520175607706149,0.5497382198952879,0.0010140192943165463,1.3050325874021393,0.5549738219895288
basis_abs,basis,raw_latent_neutral,train_2024,381,148.6246719160105,0.6358646089091546,217542,0.007381433507333262,1.7286533951574619,0.5301837270341208,1.6195384659495547e-05,0.02372767083639419,0.5249343832020997
basis_abs,basis,raw_latent_neutral,validation_2025H1,254,165.7795275590551,0.6358646089091546,217542,0.008225663061078598,1.6768276075860693,0.5433070866141733,0.0006395238564413303,0.9292060470311405,0.4881889763779528
premium_abs,basis,global,recent_2025H2_2026Apr,382,459.21465968586386,0.9910206944931603,339048,-0.03527163223349543,-8.938915131722277,0.32460732984293195,-0.0057445456741286646,-4.6336589088283695,0.42670157068062825
premium_abs,basis,global,train_2024,381,213.61942257217848,0.9910206944931603,339048,-0.02255947442834094,-4.7073007082003935,0.4041994750656168,-0.0019246051586673972,-1.86657093863551,0.4540682414698163
premium_abs,basis,global,validation_2025H1,254,323.7755905511811,0.9910206944931603,339048,-0.03059169066855149,-5.706714364582865,0.33858267716535434,-0.005693044605011618,-3.8409928103654734,0.3700787401574803
premium_abs,basis,age_neutral,recent_2025H2_2026Apr,382,459.05759162303667,0.9902198059160529,338774,-0.029420718757283876,-7.594726143932863,0.3507853403141361,-0.004722654119160684,-4.32422533531946,0.42670157068062825
premium_abs,basis,age_neutral,train_2024,381,213.05774278215222,0.9902198059160529,338774,-0.01737422501306335,-3.932580503907753,0.4330708661417323,-0.0011488840434698095,-1.3886823790615288,0.49081364829396323
premium_abs,basis,age_neutral,validation_2025H1,254,323.7755905511811,0.9902198059160529,338774,-0.017113458963531267,-3.5375264942838562,0.38976377952755903,-0.0022710105990005917,-2.0859837546909605,0.44881889763779526
premium_abs,basis,coarse_latent_neutral,recent_2025H2_2026Apr,382,427.69633507853405,0.9068806266806968,310262,-0.0058297571011446375,-1.7110387335161268,0.4816753926701571,-0.0008365317538528866,-1.1081182200295276,0.47643979057591623
premium_abs,basis,coarse_latent_neutral,train_2024,381,193.86089238845145,0.9068806266806968,310262,-0.00196322184127259,-0.46675597957065307,0.5144356955380578,-2.842475601082469e-05,-0.03730538108353251,0.5091863517060368
premium_abs,basis,coarse_latent_neutral,validation_2025H1,254,287.48425196850394,0.9068806266806968,310262,-0.0031618876562499107,-0.7514702747414698,0.5039370078740157,-0.0002593875359660771,-0.29125281193085806,0.5078740157480315
premium_abs,basis,raw_latent_neutral,recent_2025H2_2026Apr,382,310.75916230366494,0.6355781597100433,217444,-0.0033319800324437773,-0.8815745016909965,0.46596858638743455,-0.0006638675505974424,-0.9068061456309363,0.4973821989528796
premium_abs,basis,raw_latent_neutral,train_2024,381,148.6246719160105,0.6355781597100433,217444,0.003588071463258416,0.79350025895212,0.5170603674540682,0.0018663914049292382,2.4276097277846884,0.5695538057742782
premium_abs,basis,raw_latent_neutral,validation_2025H1,254,165.7795275590551,0.6355781597100433,217444,-0.0015822107642000825,-0.291841846599202,0.49606299212598426,0.0008152336578756152,1.1810093184480497,0.5393700787401575
oi_change_24h,positioning,global,recent_2025H2_2026Apr,382,459.3874345549738,0.9891646206009588,338413,-0.007300890292168474,-1.983593535696836,0.43455497382198954,-0.0012504272358521112,-1.0974341023136693,0.4869109947643979
oi_change_24h,positioning,global,train_2024,378,213.75132275132276,0.9891646206009588,338413,-0.020215896328397803,-4.4451462753678195,0.40476190476190477,-0.0025886195322578436,-2.7795830985636956,0.4470899470899471
oi_change_24h,positioning,global,validation_2025H1,254,323.34251968503935,0.9891646206009588,338413,-0.007216676348104309,-1.5409500269268948,0.468503937007874,-0.0020097408839516062,-1.726370770551573,0.41732283464566927
oi_change_24h,positioning,age_neutral,recent_2025H2_2026Apr,382,459.2303664921466,0.988369577925874,338141,-0.007459691678030631,-2.1833395412396017,0.4214659685863874,-0.0006574190015986712,-0.6274616217844439,0.46335078534031415
oi_change_24h,positioning,age_neutral,train_2024,378,213.1904761904762,0.988369577925874,338141,-0.01755719345247014,-3.962477156085143,0.41534391534391535,-0.002497169562373061,-2.763994648932003,0.4523809523809524
oi_change_24h,positioning,age_neutral,validation_2025H1,254,323.34251968503935,0.988369577925874,338141,-0.005764600941711743,-1.2877865360811467,0.43700787401574803,-0.0019975677815010622,-1.8984404327090418,0.42913385826771655
oi_change_24h,positioning,coarse_latent_neutral,recent_2025H2_2026Apr,382,427.9240837696335,0.905442534783117,309770,-0.015620957622200324,-5.203426923804877,0.3481675392670157,-0.0028103905244071937,-3.3611206402847476,0.4162303664921466
oi_change_24h,positioning,coarse_latent_neutral,train_2024,378,193.89153439153438,0.905442534783117,309770,-0.019531431770328393,-4.60419395528673,0.3862433862433862,-0.0015200414311615144,-1.8471425785058861,0.4497354497354497
oi_change_24h,positioning,coarse_latent_neutral,validation_2025H1,254,287.4488188976378,0.905442534783117,309770,-0.010641855073813586,-2.4167079964579856,0.41732283464566927,-0.0023142987039017487,-2.4496750510651806,0.4330708661417323
oi_change_24h,positioning,raw_latent_neutral,recent_2025H2_2026Apr,382,311.0026178010471,0.6346778907985502,217136,-0.018179344611509322,-5.453148045522643,0.3743455497382199,-0.0034176248945574396,-4.134455095822845,0.39790575916230364
oi_change_24h,positioning,raw_latent_neutral,train_2024,378,148.76455026455025,0.6346778907985502,217136,-0.022137920807635256,-4.615498758885097,0.4126984126984127,-0.0007455007818778904,-0.8419774505307405,0.4444444444444444
oi_change_24h,positioning,raw_latent_neutral,validation_2025H1,254,165.748031496063,0.6346778907985502,217136,-0.009260771323078388,-1.728597590350517,0.421259842519685,-9.618450902002968e-05,-0.11725829959001652,0.48031496062992124
oi_x_price_move,positioning,global,recent_2025H2_2026Apr,382,459.3874345549738,0.9891646206009588,338413,-0.022187137998964157,-6.5311999798526355,0.3717277486910995,-0.0009838819062801013,-0.836784158281168,0.49476439790575916
oi_x_price_move,positioning,global,train_2024,378,213.75132275132276,0.9891646206009588,338413,-0.02380071838507969,-5.318928128368315,0.373015873015873,-0.000341615720186429,-0.34324653236947517,0.49206349206349204
oi_x_price_move,positioning,global,validation_2025H1,254,323.34251968503935,0.9891646206009588,338413,-0.010894159002895339,-2.068675597867829,0.44881889763779526,-0.0021894231751863236,-1.5520302831053967,0.4448818897637795
oi_x_price_move,positioning,age_neutral,recent_2025H2_2026Apr,382,459.2303664921466,0.988369577925874,338141,-0.022903733932248867,-6.55037419351153,0.3612565445026178,-0.0010056388267495285,-0.949577484671276,0.5078534031413613
oi_x_price_move,positioning,age_neutral,train_2024,378,213.1904761904762,0.988369577925874,338141,-0.022746159682783082,-5.080985215786544,0.3888888888888889,-0.0006215430854662653,-0.6310157164997574,0.46296296296296297
oi_x_price_move,positioning,age_neutral,validation_2025H1,254,323.34251968503935,0.988369577925874,338141,-0.008390058154045078,-1.695690963324142,0.4448818897637795,-0.0010246186293843432,-0.8612039021053309,0.468503937007874
oi_x_price_move,positioning,coarse_latent_neutral,recent_2025H2_2026Apr,382,427.9240837696335,0.905442534783117,309770,-0.012090484656022386,-4.0903818326851376,0.4109947643979058,-0.001748879978777423,-2.0086255881399704,0.4607329842931937
oi_x_price_move,positioning,coarse_latent_neutral,train_2024,378,193.89153439153438,0.905442534783117,309770,-0.0157779427128822,-3.434201664313087,0.41534391534391535,-0.0003366723316452079,-0.4071003777173564,0.48677248677248675
oi_x_price_move,positioning,coarse_latent_neutral,validation_2025H1,254,287.4488188976378,0.905442534783117,309770,-0.005380607656786283,-1.1144785102488899,0.484251968503937,-0.000726631754354785,-0.7234958853495166,0.4645669291338583
oi_x_price_move,positioning,raw_latent_neutral,recent_2025H2_2026Apr,382,311.0026178010471,0.6346778907985502,217136,-0.017345874815273655,-5.2481452069656385,0.3717277486910995,-0.00350171393257973,-3.998817618895795,0.42670157068062825
oi_x_price_move,positioning,raw_latent_neutral,train_2024,378,148.76455026455025,0.6346778907985502,217136,-0.016940580497458696,-3.6282946999191,0.4021164021164021,-3.495963036917592e-05,-0.04149905154330352,0.4523809523809524
