blueprint_id,source_blueprint_id,source_rank,expression,semantic_pair,motif,horizon_h,search_policy,search_core,ast_path,ast_skeleton,skeleton_key,candidate_origin,reward_feedback_source,authorizes,queue_rank
a7source10_446216bf3dd5083a,a7search7_8ecc4a9a053a0d59,9,"Mul(CSRank(open_interest_value_mean),Sign(Mean(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_signed_open_interest_value_mean_level_premium_abs_state_mean_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_signed_open_interest_value_mean_level_premium_abs_state_mean_4,"Mul(CSRank(FIELD),Sign(Mean(FIELD,W)))","Mul(CSRank(FIELD),Sign(Mean(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3073
a7source10_45400835500b16fc,a7search7_8ecc4a9a053a0d59,9,"Sub(CSRank(open_interest_value_mean),CSRank(Mean(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_spread_open_interest_value_mean_level_premium_abs_state_mean_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_spread_open_interest_value_mean_level_premium_abs_state_mean_4,"Sub(CSRank(FIELD),CSRank(Mean(FIELD,W)))","Sub(CSRank(FIELD),CSRank(Mean(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3074
a7source10_456f8fe513286c25,a7search7_8ecc4a9a053a0d59,9,"Mul(CSRank(open_interest_value_mean),CSRank(Mean(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_rank_mul_open_interest_value_mean_level_premium_abs_state_mean_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_rank_mul_open_interest_value_mean_level_premium_abs_state_mean_4,"Mul(CSRank(FIELD),CSRank(Mean(FIELD,W)))","Mul(CSRank(FIELD),CSRank(Mean(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3075
a7source10_6f2f437ad6dcbfb7,a7search7_8ecc4a9a053a0d59,9,"SafeDiv(open_interest_value_mean,Abs(Delta(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_safe_div_open_interest_value_mean_level_premium_abs_state_delta_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_safe_div_open_interest_value_mean_level_premium_abs_state_delta_4,"SafeDiv(FIELD,Abs(Delta(FIELD,W)))","SafeDiv(FIELD,Abs(Delta(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3076
a7source10_81a82f22f745a82f,a7search7_8ecc4a9a053a0d59,9,"Mul(CSRank(open_interest_value_mean),Sign(Delta(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_signed_open_interest_value_mean_level_premium_abs_state_delta_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_signed_open_interest_value_mean_level_premium_abs_state_delta_4,"Mul(CSRank(FIELD),Sign(Delta(FIELD,W)))","Mul(CSRank(FIELD),Sign(Delta(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3077
a7source10_442ff2426bc192ac,a7search7_8ecc4a9a053a0d59,9,"Sub(CSRank(open_interest_value_mean),CSRank(Delta(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_spread_open_interest_value_mean_level_premium_abs_state_delta_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_spread_open_interest_value_mean_level_premium_abs_state_delta_4,"Sub(CSRank(FIELD),CSRank(Delta(FIELD,W)))","Sub(CSRank(FIELD),CSRank(Delta(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3078
a7source10_d3484a33c53d2de0,a7search7_8ecc4a9a053a0d59,9,"Mul(CSRank(open_interest_value_mean),CSRank(Delta(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_rank_mul_open_interest_value_mean_level_premium_abs_state_delta_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_rank_mul_open_interest_value_mean_level_premium_abs_state_delta_4,"Mul(CSRank(FIELD),CSRank(Delta(FIELD,W)))","Mul(CSRank(FIELD),CSRank(Delta(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3079
a7source10_5ba9f8b9215d16fa,a7search7_8ecc4a9a053a0d59,9,"SafeDiv(open_interest_value_mean,Abs(TSRank(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_safe_div_open_interest_value_mean_level_premium_abs_state_tsrank_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_safe_div_open_interest_value_mean_level_premium_abs_state_tsrank_4,"SafeDiv(FIELD,Abs(TSRank(FIELD,W)))","SafeDiv(FIELD,Abs(TSRank(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3080
a7source10_f4fd6d24e229cea7,a7search7_8ecc4a9a053a0d59,9,"Mul(CSRank(open_interest_value_mean),Sign(TSRank(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_signed_open_interest_value_mean_level_premium_abs_state_tsrank_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_signed_open_interest_value_mean_level_premium_abs_state_tsrank_4,"Mul(CSRank(FIELD),Sign(TSRank(FIELD,W)))","Mul(CSRank(FIELD),Sign(TSRank(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3081
a7source10_bc44cd9b1e8c175d,a7search7_8ecc4a9a053a0d59,9,"Sub(CSRank(open_interest_value_mean),CSRank(TSRank(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_spread_open_interest_value_mean_level_premium_abs_state_tsrank_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_spread_open_interest_value_mean_level_premium_abs_state_tsrank_4,"Sub(CSRank(FIELD),CSRank(TSRank(FIELD,W)))","Sub(CSRank(FIELD),CSRank(TSRank(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3082
a7source10_0f3ebb03b9dfe575,a7search7_8ecc4a9a053a0d59,9,"Mul(CSRank(open_interest_value_mean),CSRank(TSRank(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_rank_mul_open_interest_value_mean_level_premium_abs_state_tsrank_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_rank_mul_open_interest_value_mean_level_premium_abs_state_tsrank_4,"Mul(CSRank(FIELD),CSRank(TSRank(FIELD,W)))","Mul(CSRank(FIELD),CSRank(TSRank(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3083
a7source10_b9335b1e61562eee,a7search7_8ecc4a9a053a0d59,9,"SafeDiv(open_interest_value_mean,Abs(Decay(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_safe_div_open_interest_value_mean_level_premium_abs_state_decay_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_safe_div_open_interest_value_mean_level_premium_abs_state_decay_4,"SafeDiv(FIELD,Abs(Decay(FIELD,W)))","SafeDiv(FIELD,Abs(Decay(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3084
a7source10_01ce5466ab54a853,a7search7_8ecc4a9a053a0d59,9,"Mul(CSRank(open_interest_value_mean),Sign(Decay(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_signed_open_interest_value_mean_level_premium_abs_state_decay_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_signed_open_interest_value_mean_level_premium_abs_state_decay_4,"Mul(CSRank(FIELD),Sign(Decay(FIELD,W)))","Mul(CSRank(FIELD),Sign(Decay(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3085
a7source10_e7e91c5e4bfa8636,a7search7_8ecc4a9a053a0d59,9,"Sub(CSRank(open_interest_value_mean),CSRank(Decay(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_spread_open_interest_value_mean_level_premium_abs_state_decay_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_spread_open_interest_value_mean_level_premium_abs_state_decay_4,"Sub(CSRank(FIELD),CSRank(Decay(FIELD,W)))","Sub(CSRank(FIELD),CSRank(Decay(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3086
a7source10_b790bade50faeb2f,a7search7_8ecc4a9a053a0d59,9,"Mul(CSRank(open_interest_value_mean),CSRank(Decay(premium_abs_state,4)))",funding_dense|open_interest,source9_field_pair_control_field_pair_rank_mul_open_interest_value_mean_level_premium_abs_state_decay_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_rank_mul_open_interest_value_mean_level_premium_abs_state_decay_4,"Mul(CSRank(FIELD),CSRank(Decay(FIELD,W)))","Mul(CSRank(FIELD),CSRank(Decay(FIELD,W)))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3087
a7source10_8c758823e581095d,a7search7_8ecc4a9a053a0d59,9,"SafeDiv(open_interest_value_mean,Abs(ZScore(Mean(premium_abs_state,4))))",funding_dense|open_interest,source9_field_pair_control_field_pair_safe_div_open_interest_value_mean_level_premium_abs_state_zmean_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_safe_div_open_interest_value_mean_level_premium_abs_state_zmean_4,"SafeDiv(FIELD,Abs(ZScore(Mean(FIELD,W))))","SafeDiv(FIELD,Abs(ZScore(Mean(FIELD,W))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3088
a7source10_0d4f0c1f79925c9d,a7search7_8ecc4a9a053a0d59,9,"Mul(CSRank(open_interest_value_mean),Sign(ZScore(Mean(premium_abs_state,4))))",funding_dense|open_interest,source9_field_pair_control_field_pair_signed_open_interest_value_mean_level_premium_abs_state_zmean_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_signed_open_interest_value_mean_level_premium_abs_state_zmean_4,"Mul(CSRank(FIELD),Sign(ZScore(Mean(FIELD,W))))","Mul(CSRank(FIELD),Sign(ZScore(Mean(FIELD,W))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3089
a7source10_143986fd40337609,a7search7_8ecc4a9a053a0d59,9,"Sub(CSRank(open_interest_value_mean),CSRank(ZScore(Mean(premium_abs_state,4))))",funding_dense|open_interest,source9_field_pair_control_field_pair_spread_open_interest_value_mean_level_premium_abs_state_zmean_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_spread_open_interest_value_mean_level_premium_abs_state_zmean_4,"Sub(CSRank(FIELD),CSRank(ZScore(Mean(FIELD,W))))","Sub(CSRank(FIELD),CSRank(ZScore(Mean(FIELD,W))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3090
a7source10_55f97b83af8e3e85,a7search7_8ecc4a9a053a0d59,9,"Mul(CSRank(open_interest_value_mean),CSRank(ZScore(Mean(premium_abs_state,4))))",funding_dense|open_interest,source9_field_pair_control_field_pair_rank_mul_open_interest_value_mean_level_premium_abs_state_zmean_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_rank_mul_open_interest_value_mean_level_premium_abs_state_zmean_4,"Mul(CSRank(FIELD),CSRank(ZScore(Mean(FIELD,W))))","Mul(CSRank(FIELD),CSRank(ZScore(Mean(FIELD,W))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3091
a7source10_7838cc9ed4fc3396,a7search7_8ecc4a9a053a0d59,9,"SafeDiv(open_interest_value_mean,Abs(CSRank(Delta(premium_abs_state,4))))",funding_dense|open_interest,source9_field_pair_control_field_pair_safe_div_open_interest_value_mean_level_premium_abs_state_csdelta_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_safe_div_open_interest_value_mean_level_premium_abs_state_csdelta_4,"SafeDiv(FIELD,Abs(CSRank(Delta(FIELD,W))))","SafeDiv(FIELD,Abs(CSRank(Delta(FIELD,W))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3092
a7source10_8bfb5723cc79c59c,a7search7_8ecc4a9a053a0d59,9,"Mul(CSRank(open_interest_value_mean),Sign(CSRank(Delta(premium_abs_state,4))))",funding_dense|open_interest,source9_field_pair_control_field_pair_signed_open_interest_value_mean_level_premium_abs_state_csdelta_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_signed_open_interest_value_mean_level_premium_abs_state_csdelta_4,"Mul(CSRank(FIELD),Sign(CSRank(Delta(FIELD,W))))","Mul(CSRank(FIELD),Sign(CSRank(Delta(FIELD,W))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3093
a7source10_6098cf9ceec2c1ef,a7search7_8ecc4a9a053a0d59,9,"Sub(CSRank(open_interest_value_mean),CSRank(CSRank(Delta(premium_abs_state,4))))",funding_dense|open_interest,source9_field_pair_control_field_pair_spread_open_interest_value_mean_level_premium_abs_state_csdelta_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_spread_open_interest_value_mean_level_premium_abs_state_csdelta_4,"Sub(CSRank(FIELD),CSRank(CSRank(Delta(FIELD,W))))","Sub(CSRank(FIELD),CSRank(CSRank(Delta(FIELD,W))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3094
a7source10_6234f8c6a2d1818e,a7search7_8ecc4a9a053a0d59,9,"Mul(CSRank(open_interest_value_mean),CSRank(CSRank(Delta(premium_abs_state,4))))",funding_dense|open_interest,source9_field_pair_control_field_pair_rank_mul_open_interest_value_mean_level_premium_abs_state_csdelta_4,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/field_pair_control/field_pair_rank_mul_open_interest_value_mean_level_premium_abs_state_csdelta_4,"Mul(CSRank(FIELD),CSRank(CSRank(Delta(FIELD,W))))","Mul(CSRank(FIELD),CSRank(CSRank(Delta(FIELD,W))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3095
