second_pass_family,left_field,left_family,right_field,right_family,left_transform,right_transform,operator,priority_wave,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,h2_repair_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L0_raw_forward_return,1,-1.0,2,False,2.826414097007898,0.00017672640259870095,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,718,-9.528945871041601e-05,-0.8112225230952048,-0.8112225230952048,-0.8112225230952048,0.47493036211699163,719,4.99834437757926e-05,0.6207246114560466,0.6207246114560466,0.6207246114560466,0.502086230876217,719,-6.609438389170549e-05,-0.8029677091657229,-0.8029677091657229,-0.8029677091657229,0.4909596662030598,719,-0.00013699924825630815,-0.8687693819976174,-0.8687693819976174,-0.8687693819976174,0.5076495132127955,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L1_cross_sectional_relative_return,1,-1.0,2,False,2.826414097007898,0.00017672640259870103,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,718,-9.528945871041601e-05,-0.8112225230952048,-0.8112225230952048,-0.8112225230952048,0.47493036211699163,719,4.99834437757926e-05,0.6207246114560466,0.6207246114560466,0.6207246114560466,0.502086230876217,719,-6.609438389170549e-05,-0.802967709165723,-0.802967709165723,-0.802967709165723,0.4909596662030598,719,-0.0001369992482563081,-0.868769381997617,-0.868769381997617,-0.868769381997617,0.5076495132127955,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L3_liquidity_tier_relative_return,1,-1.0,2,False,2.2345435930324333,0.00017535050247256234,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,718,-0.00013224515307552512,-1.1675953879568992,-1.1675953879568992,-1.1675953879568992,0.4623955431754875,719,4.184552363443964e-05,0.5242755312006993,0.5242755312006993,0.5242755312006993,0.48817802503477054,719,-8.474271886018324e-05,-1.0470536004844424,-1.0470536004844424,-1.0470536004844424,0.49235048678720444,719,-0.00016348139653182524,-1.0594384326938635,-1.0594384326938635,-1.0594384326938635,0.4951321279554937,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L5_vol_adjusted_return,1,-1.0,2,False,5.072195745338523,0.012225487083289813,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,718,-0.010505198843020166,-1.3020298066493774,-1.3020298066493774,-1.3020298066493774,0.467966573816156,719,0.007626524449571827,0.8820549925601349,0.8820549925601349,0.8820549925601349,0.5090403337969402,719,-0.01216838833604862,-1.2214454519069569,-1.2214454519069569,-1.2214454519069569,0.4937413073713491,719,-0.0051807022755475,-0.30559351240715155,-0.30559351240715155,-0.30559351240715155,0.5104311543810849,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L0_raw_forward_return,4,-1.0,2,False,2.820632312614555,0.0002745143910947193,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,715,-0.0002339058805674644,-1.046645292571462,-0.8309559785439324,-1.2649374067876737,0.4909090909090909,716,3.9813196387299557e-05,0.23305761870356115,0.05384995154734057,-1.520184381706401,0.5041899441340782,716,-0.0002457938268079811,-1.5309814790075598,-0.768335202516486,-0.9616536523155906,0.505586592178771,716,-0.0002668657289749827,-0.9355453445275508,-0.5790572920982268,-1.5776210280612402,0.49441340782122906,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L1_cross_sectional_relative_return,4,-1.0,2,False,2.8206323126145523,0.00027451439109471944,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,715,-0.00023390588056746442,-1.046645292571462,-0.8309559785439332,-1.2649374067876726,0.4909090909090909,716,3.981319638729961e-05,0.23305761870356145,0.05384995154734068,-1.520184381706401,0.5041899441340782,716,-0.00024579382680798103,-1.5309814790075593,-0.7683352025164856,-0.9616536523155915,0.505586592178771,716,-0.0002668657289749828,-0.9355453445275511,-0.5790572920982269,-1.5776210280612397,0.49441340782122906,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L3_liquidity_tier_relative_return,4,-1.0,2,False,5.174385028002627,0.0002766368687929145,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,715,-0.00025775437022623347,-1.1951702619921887,-0.8938015099137311,-1.5364821756725042,0.4881118881118881,716,2.0304273452642665e-05,0.12059677725513737,-0.15559560283664803,-1.3450466798923046,0.5111731843575419,716,-0.0002596839282725341,-1.6534053749685835,-0.8338513923733775,-0.946123908462773,0.505586592178771,716,-0.00027669596743891726,-0.9623666398234851,-0.6759884387564512,-1.304221008799137,0.48324022346368717,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L5_vol_adjusted_return,4,-1.0,2,False,2.6532868756441386,0.019973057369975032,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,715,-0.021516092706297497,-1.3914141345119153,-0.8007913683982024,-1.4500662899167742,0.4881118881118881,716,0.011803973901903188,0.6392726505339535,0.2049999215580851,-1.0316137936527607,0.5237430167597765,716,-0.030023365134793062,-1.4352236673828678,-0.6979727973306599,-1.607569524096108,0.48044692737430167,716,-0.03138351493538329,-0.9832500956456892,-0.7682225933883989,-1.665568946343303,0.5,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L0_raw_forward_return,8,-1.0,2,False,21.670364022863023,0.000682343756811525,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,711,-0.0002518331893777131,-0.8202304592112732,-0.4652723621434143,-1.886585811295311,0.47257383966244726,712,0.00016786561555010238,0.726722325077007,0.46826660792771013,-1.3197084408978104,0.5140449438202247,712,-9.915332214311412e-06,-0.04436747170015528,-0.15161259081774792,-1.0743843697804945,0.5168539325842697,712,-0.0005321368754226317,-1.1974044814915572,-0.41767294454854786,-1.7005628795258523,0.4803370786516854,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L1_cross_sectional_relative_return,8,-1.0,2,False,21.670364022863115,0.0006823437568115247,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,711,-0.00025183318937771335,-0.8202304592112741,-0.4652723621434146,-1.8865858112953113,0.47257383966244726,712,0.00016786561555010232,0.7267223250770068,0.46826660792771013,-1.3197084408978104,0.5140449438202247,712,-9.915332214311373e-06,-0.0443674717001551,-0.15161259081774808,-1.0743843697804945,0.5168539325842697,712,-0.0005321368754226318,-1.1974044814915576,-0.41767294454854786,-1.7005628795258523,0.4803370786516854,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L3_liquidity_tier_relative_return,8,-1.0,2,False,16.641093390287086,0.0006508533244414189,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,711,-0.0003082633713213098,-1.0366333666512928,-0.5371422223107766,-2.444249814145253,0.47538677918424754,712,0.00015489695753336018,0.6781400692073409,0.33966339738643414,-1.2572573312054756,0.5196629213483146,712,-1.4781977868173503e-05,-0.06611571608975632,-0.06271451908928724,-1.0477453692759853,0.5028089887640449,712,-0.0005195970171938938,-1.1598023504352004,-0.24172796977332167,-1.6035738985468968,0.4747191011235955,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L5_vol_adjusted_return,8,-1.0,2,False,7.930455528822686,0.08019863377055811,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,711,-0.020061735747156844,-0.9375074346607127,-0.4838476969728594,-1.756704815096338,0.4711673699015471,712,0.030880901828050325,1.2171383813910075,0.4342080526968587,-0.7403605965166529,0.5168539325842697,712,-0.0028451228185725347,-0.0931182168136417,0.16887141955901053,-2.1069964950693234,0.49297752808988765,712,-0.050013066574236015,-0.9508665628871287,-0.44314755640999587,-1.3086992478367705,0.4901685393258427,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L0_raw_forward_return,24,1.0,0,False,0.8663454118138153,-0.0013765308394042518,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,695,0.00015943195473594967,0.29979690280132776,-0.26651180830662385,-2.4588093001687907,0.5079136690647482,696,-0.00028730555245426654,-0.7457130634340436,-0.1648994816951988,-2.5840322808890313,0.5028735632183908,696,-0.00038875007910236354,-0.9384319958365375,-0.23861771563658282,-2.231353866669207,0.5014367816091954,696,-0.0013345241179682906,-1.6201760834174272,-0.37336682459464077,-2.372815302893507,0.48563218390804597,92.8,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L1_cross_sectional_relative_return,24,1.0,0,False,0.8663454118138152,-0.001376530839404252,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,695,0.0001594319547359496,0.29979690280132765,-0.2665118083066233,-2.4588093001687925,0.5079136690647482,696,-0.0002873055524542664,-0.7457130634340432,-0.1648994816951982,-2.584032280889031,0.5028735632183908,696,-0.00038875007910236354,-0.9384319958365375,-0.23861771563658282,-2.231353866669207,0.5014367816091954,696,-0.001334524117968291,-1.6201760834174277,-0.37336682459464077,-2.3728153028935073,0.48563218390804597,92.8,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L3_liquidity_tier_relative_return,24,1.0,0,False,1.1561183234949348,-0.0013170281905490661,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,695,6.129769262038815e-05,0.11853360591595546,-0.18493265718138824,-2.407810488430557,0.49640287769784175,696,-0.0002969456266175739,-0.7761710790402327,-0.2119865772112886,-2.5210005759577774,0.5028735632183908,696,-0.0003192129705453831,-0.7925409056264905,-0.14001475031388091,-2.1607507582054137,0.4899425287356322,696,-0.0013173946207088308,-1.6014565760243615,-0.24297972123914252,-2.284850578145835,0.4813218390804598,92.8,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,level,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_level,L5_vol_adjusted_return,24,1.0,0,False,1.4523630401950984,-0.14246444887934323,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,695,0.01051800458017335,0.27859006590926383,0.026991919729103565,-2.604000929452203,0.4949640287769784,696,-0.01585941660272643,-0.37635302431566275,0.048095153034467764,-2.3648449171767445,0.4899425287356322,696,-0.04243473621304696,-0.7539423147648276,-0.21571019841605604,-2.405693725424984,0.5043103448275862,696,-0.1386616005168873,-1.3658321648466956,-0.14110780535683182,-2.280134915050278,0.4956896551724138,92.8,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_4h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_4h,L0_raw_forward_return,1,-1.0,2,False,8.051431864767656,0.00019922217629828458,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,698,-0.0001941999811053169,-1.230210322974145,-1.230210322974145,-1.230210322974145,0.49426934097421205,683,2.1439675776456552e-05,0.20366845799235966,0.20366845799235966,0.20366845799235966,0.486090775988287,609,-0.00015216648785763961,-1.3179413497805126,-1.3179413497805126,-1.3179413497805126,0.48440065681444994,668,-0.0002609844392150536,-1.6579101087384074,-1.6579101087384074,-1.6579101087384074,0.45808383233532934,68.54583333333333,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_4h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_4h,L1_cross_sectional_relative_return,1,-1.0,2,False,8.051431864767638,0.00019922217629828463,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,698,-0.00019419998110531693,-1.2302103229741452,-1.2302103229741452,-1.2302103229741452,0.49426934097421205,683,2.1439675776456603e-05,0.20366845799236014,0.20366845799236014,0.20366845799236014,0.486090775988287,609,-0.00015216648785763964,-1.3179413497805128,-1.3179413497805128,-1.3179413497805128,0.48440065681444994,668,-0.00026098443921505356,-1.6579101087384072,-1.6579101087384072,-1.6579101087384072,0.45808383233532934,68.54583333333333,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_4h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_4h,L3_liquidity_tier_relative_return,1,-1.0,3,True,448.7650925185977,0.00018552448171995611,True,False,False,HOLD_A7FFCORE16ME_CONTROL_LIKE,698,-0.00018214312615896165,-1.191763217559939,-1.191763217559939,-1.191763217559939,0.5085959885386819,683,-3.292408181337604e-07,-0.0032189060648566995,-0.0032189060648566995,-0.0032189060648566995,0.5197657393850659,609,-0.00016554392491177725,-1.4420356328547168,-1.4420356328547168,-1.4420356328547168,0.4942528735632184,668,-0.0001997739083876364,-1.2586774675230112,-1.2586774675230112,-1.2586774675230112,0.4595808383233533,68.54583333333333,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_4h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_4h,L5_vol_adjusted_return,1,-1.0,2,False,1.594643179192397,0.010528886621936545,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,698,-0.010544580410744093,-1.0023697364836541,-1.0023697364836541,-1.0023697364836541,0.5,683,0.01337369912051287,1.1729047248228244,1.1729047248228244,1.1729047248228244,0.5109809663250366,609,-0.028793972823534863,-2.102878107686714,-2.102878107686714,-2.102878107686714,0.47783251231527096,668,-0.027983273397120013,-1.632731564728253,-1.632731564728253,-1.632731564728253,0.47305389221556887,68.54583333333333,
