candidate_id,expression,objective_family,source_stage,field_families,fields,operator_signature,window_signature,skeleton_key,production_key,historical_source_ok,field_lineage_ok,pit_policy_ok,negative_control_attached,selected_for_z8_materialization,preflight_decision,shared_pool_stage,control_modes,static_valid
a7al2z7_077a7ed6ad2b4e7c,"GroupNeutralize(Sub(Rank(Mean(Delta(mark_index_basis_bps,168),12)),Rank(Mean(Delta(funding_rate,168),12))),liquidity_tier)",M0_basis_funding_double_difference,a7al2z7_response_guided_dry_generation,basis_premium|funding|state,funding_rate|liquidity_tier|mark_index_basis_bps,Delta|GroupNeutralize|Mean|Rank|Sub,12|168,skeleton-c0f866db89ee2ec1,a7al2z7::M0_basis_funding_double_difference::funding_rate|liquidity_tier|mark_index_basis_bps::Delta|GroupNeutralize|Mean|Rank|Sub::12|168,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_07b817c9b7cafc4e,"GroupNeutralize(Mul(Winsor(ZScore(Mean(Delta(mark_index_basis_bps,72),4))),Neg(Winsor(ZScore(Mean(Delta(funding_rate,72),4))))),R5_basis_premium_dislocation_state)",M0_basis_funding_double_difference,a7al2z7_response_guided_dry_generation,basis_premium|funding|state,R5_basis_premium_dislocation_state|funding_rate|mark_index_basis_bps,Delta|GroupNeutralize|Mean|Mul|Neg|Winsor|ZScore,4|72,skeleton-fe9029b7f2645954,a7al2z7::M0_basis_funding_double_difference::R5_basis_premium_dislocation_state|funding_rate|mark_index_basis_bps::Delta|GroupNeutralize|Mean|Mul|Neg|Winsor|ZScore::4|72,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_082fbbd3dfdcd912,"LatentNeutralRank(Sub(Rank(Mean(Delta(mark_trade_basis_bps,24),4)),Rank(Mean(Delta(funding_rate,24),4))),R10_stress_proxy_state)",M0_basis_funding_double_difference,a7al2z7_response_guided_dry_generation,basis_premium|funding|state,R10_stress_proxy_state|funding_rate|mark_trade_basis_bps,Delta|LatentNeutralRank|Mean|Rank|Sub,4|24,skeleton-1d048fd25fceb186,a7al2z7::M0_basis_funding_double_difference::R10_stress_proxy_state|funding_rate|mark_trade_basis_bps::Delta|LatentNeutralRank|Mean|Rank|Sub::4|24,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_087b0dafeafd155d,"GroupNeutralize(Sub(Rank(Mean(Delta(mark_trade_basis_bps,24),12)),Rank(Mean(Delta(funding_rate,24),12))),R5_basis_premium_dislocation_state)",M0_basis_funding_double_difference,a7al2z7_response_guided_dry_generation,basis_premium|funding|state,R5_basis_premium_dislocation_state|funding_rate|mark_trade_basis_bps,Delta|GroupNeutralize|Mean|Rank|Sub,12|24,skeleton-4964bb24550c433f,a7al2z7::M0_basis_funding_double_difference::R5_basis_premium_dislocation_state|funding_rate|mark_trade_basis_bps::Delta|GroupNeutralize|Mean|Rank|Sub::12|24,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_09b3119c49b19810,"GroupNeutralize(Sub(Rank(Mean(Delta(mark_trade_basis_bps,48),8)),Rank(Mean(Delta(funding_rate,48),8))),liquidity_tier)",M0_basis_funding_double_difference,a7al2z7_response_guided_dry_generation,basis_premium|funding|state,funding_rate|liquidity_tier|mark_trade_basis_bps,Delta|GroupNeutralize|Mean|Rank|Sub,8|48,skeleton-c0f866db89ee2ec1,a7al2z7::M0_basis_funding_double_difference::funding_rate|liquidity_tier|mark_trade_basis_bps::Delta|GroupNeutralize|Mean|Rank|Sub::8|48,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_0f2955824976ef30,"GroupNeutralize(Mul(Winsor(ZScore(Mean(Delta(mark_index_basis_bps,24),8))),Neg(Winsor(ZScore(Mean(Delta(funding_rate,24),8))))),liquidity_tier)",M0_basis_funding_double_difference,a7al2z7_response_guided_dry_generation,basis_premium|funding|state,funding_rate|liquidity_tier|mark_index_basis_bps,Delta|GroupNeutralize|Mean|Mul|Neg|Winsor|ZScore,8|24,skeleton-e4518b847942bc9b,a7al2z7::M0_basis_funding_double_difference::funding_rate|liquidity_tier|mark_index_basis_bps::Delta|GroupNeutralize|Mean|Mul|Neg|Winsor|ZScore::8|24,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_00465f6a4d7171aa,"GroupNeutralize(Mul(Rank(SafeDiv(Mean(Sub(trade_high,trade_low),48),Mean(index_close,48))),Neg(Rank(Delta(index_close,24)))),R1_market_volatility_state)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,R1_market_volatility_state|index_close|trade_high|trade_low,Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub,24|48,skeleton-a8da5fed8b17facd,a7al2z7::M1_price_range_smoothed_reversal::R1_market_volatility_state|index_close|trade_high|trade_low::Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub::24|48,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_009122ab58cd2a9c,"LatentNeutralRank(Sub(Rank(SafeDiv(Mean(Sub(trade_high,trade_low),12),Mean(index_close,12))),Rank(Delta(index_close,24))),R0_market_trend_state)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,R0_market_trend_state|index_close|trade_high|trade_low,Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub,12|24,skeleton-a7537d92797064d4,a7al2z7::M1_price_range_smoothed_reversal::R0_market_trend_state|index_close|trade_high|trade_low::Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub::12|24,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_00db615b9305fec8,"GroupNeutralize(Mul(Rank(SafeDiv(Mean(Sub(mark_high,mark_low),48),Mean(trade_close,48))),Neg(Rank(Delta(trade_close,24)))),liquidity_tier)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,liquidity_tier|mark_high|mark_low|trade_close,Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub,24|48,skeleton-7522e672725c8071,a7al2z7::M1_price_range_smoothed_reversal::liquidity_tier|mark_high|mark_low|trade_close::Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub::24|48,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_0138e50d0e7b387a,"LatentNeutralRank(Sub(Rank(SafeDiv(Mean(Sub(trade_high,trade_low),72),Mean(mark_close,72))),Rank(Delta(mark_close,12))),R0_market_trend_state)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,R0_market_trend_state|mark_close|trade_high|trade_low,Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub,12|72,skeleton-a7537d92797064d4,a7al2z7::M1_price_range_smoothed_reversal::R0_market_trend_state|mark_close|trade_high|trade_low::Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub::12|72,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_01cba4970c25369f,"LatentNeutralRank(Sub(Rank(SafeDiv(Mean(Sub(mark_high,mark_low),12),Mean(trade_close,12))),Rank(Delta(trade_close,12))),liquidity_tier)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,liquidity_tier|mark_high|mark_low|trade_close,Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub,12,skeleton-0fd76254a649d3de,a7al2z7::M1_price_range_smoothed_reversal::liquidity_tier|mark_high|mark_low|trade_close::Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub::12,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_01cc321810e635c7,"LatentNeutralRank(Sub(Rank(SafeDiv(Mean(Sub(mark_high,mark_low),24),Mean(trade_close,24))),Rank(Delta(trade_close,4))),R1_market_volatility_state)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,R1_market_volatility_state|mark_high|mark_low|trade_close,Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub,4|24,skeleton-a7537d92797064d4,a7al2z7::M1_price_range_smoothed_reversal::R1_market_volatility_state|mark_high|mark_low|trade_close::Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub::4|24,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_02add0ebbc1d07bd,"GroupNeutralize(Mul(Rank(SafeDiv(Mean(Sub(mark_high,mark_low),24),Mean(index_close,24))),Neg(Rank(Delta(index_close,12)))),R0_market_trend_state)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,R0_market_trend_state|index_close|mark_high|mark_low,Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub,12|24,skeleton-a8da5fed8b17facd,a7al2z7::M1_price_range_smoothed_reversal::R0_market_trend_state|index_close|mark_high|mark_low::Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub::12|24,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_037571959d044fcd,"LatentNeutralRank(Sub(Rank(SafeDiv(Mean(Sub(mark_high,mark_low),12),Mean(index_close,12))),Rank(Delta(index_close,24))),R0_market_trend_state)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,R0_market_trend_state|index_close|mark_high|mark_low,Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub,12|24,skeleton-a7537d92797064d4,a7al2z7::M1_price_range_smoothed_reversal::R0_market_trend_state|index_close|mark_high|mark_low::Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub::12|24,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_0383d053fd041a38,"LatentNeutralRank(Sub(Rank(SafeDiv(Mean(Sub(trade_high,trade_low),48),Mean(mark_close,48))),Rank(Delta(mark_close,8))),R1_market_volatility_state)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,R1_market_volatility_state|mark_close|trade_high|trade_low,Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub,8|48,skeleton-a7537d92797064d4,a7al2z7::M1_price_range_smoothed_reversal::R1_market_volatility_state|mark_close|trade_high|trade_low::Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub::8|48,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_049337112af7153b,"LatentNeutralRank(Sub(Rank(SafeDiv(Mean(Sub(trade_high,trade_low),48),Mean(trade_close,48))),Rank(Delta(trade_close,8))),R1_market_volatility_state)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,R1_market_volatility_state|trade_close|trade_high|trade_low,Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub,8|48,skeleton-a7537d92797064d4,a7al2z7::M1_price_range_smoothed_reversal::R1_market_volatility_state|trade_close|trade_high|trade_low::Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub::8|48,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_04f82708eab5c29d,"LatentNeutralRank(Sub(Rank(SafeDiv(Mean(Sub(mark_high,mark_low),72),Mean(index_close,72))),Rank(Delta(index_close,12))),R1_market_volatility_state)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,R1_market_volatility_state|index_close|mark_high|mark_low,Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub,12|72,skeleton-a7537d92797064d4,a7al2z7::M1_price_range_smoothed_reversal::R1_market_volatility_state|index_close|mark_high|mark_low::Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub::12|72,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_04fa8b02a635cb47,"GroupNeutralize(Mul(Rank(SafeDiv(Mean(Sub(mark_high,mark_low),12),Mean(mark_close,12))),Neg(Rank(Delta(mark_close,4)))),R1_market_volatility_state)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,R1_market_volatility_state|mark_close|mark_high|mark_low,Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub,4|12,skeleton-a8da5fed8b17facd,a7al2z7::M1_price_range_smoothed_reversal::R1_market_volatility_state|mark_close|mark_high|mark_low::Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub::4|12,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_05688909c97d394a,"LatentNeutralRank(Sub(Rank(SafeDiv(Mean(Sub(mark_high,mark_low),48),Mean(index_close,48))),Rank(Delta(index_close,4))),liquidity_tier)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,index_close|liquidity_tier|mark_high|mark_low,Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub,4|48,skeleton-0fd76254a649d3de,a7al2z7::M1_price_range_smoothed_reversal::index_close|liquidity_tier|mark_high|mark_low::Delta|LatentNeutralRank|Mean|Rank|SafeDiv|Sub::4|48,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_05b057e58bb433ba,"GroupNeutralize(Mul(Rank(SafeDiv(Mean(Sub(mark_high,mark_low),24),Mean(trade_close,24))),Neg(Rank(Delta(trade_close,4)))),R0_market_trend_state)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,R0_market_trend_state|mark_high|mark_low|trade_close,Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub,4|24,skeleton-a8da5fed8b17facd,a7al2z7::M1_price_range_smoothed_reversal::R0_market_trend_state|mark_high|mark_low|trade_close::Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub::4|24,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_06ea7f699ed8f206,"GroupNeutralize(Mul(Rank(SafeDiv(Mean(Sub(trade_high,trade_low),24),Mean(trade_close,24))),Neg(Rank(Delta(trade_close,8)))),liquidity_tier)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,liquidity_tier|trade_close|trade_high|trade_low,Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub,8|24,skeleton-7522e672725c8071,a7al2z7::M1_price_range_smoothed_reversal::liquidity_tier|trade_close|trade_high|trade_low::Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub::8|24,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_0788b9564003a690,"GroupNeutralize(Mul(Rank(SafeDiv(Mean(Sub(mark_high,mark_low),48),Mean(index_close,48))),Neg(Rank(Delta(index_close,12)))),liquidity_tier)",M1_price_range_smoothed_reversal,a7al2z7_response_guided_dry_generation,price|range|state,index_close|liquidity_tier|mark_high|mark_low,Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub,12|48,skeleton-7522e672725c8071,a7al2z7::M1_price_range_smoothed_reversal::index_close|liquidity_tier|mark_high|mark_low::Delta|GroupNeutralize|Mean|Mul|Neg|Rank|SafeDiv|Sub::12|48,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_0041d5fb3124fa47,"GroupNeutralize(Mul(Sub(Rank(Mean(Delta(kline_taker_buy_quote_share,8),8)),Rank(Mean(Delta(trade_count,8),8))),Neg(Rank(Delta(trade_close,8)))),meme_contract_group)",M2_taker_liquidity_control_resistant,a7al2z7_response_guided_dry_generation,liquidity|price|state|taker_flow,kline_taker_buy_quote_share|meme_contract_group|trade_close|trade_count,Delta|GroupNeutralize|Mean|Mul|Neg|Rank|Sub,8,skeleton-083e6f1b3a15137b,a7al2z7::M2_taker_liquidity_control_resistant::kline_taker_buy_quote_share|meme_contract_group|trade_close|trade_count::Delta|GroupNeutralize|Mean|Mul|Neg|Rank|Sub::8,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_00bf2939f831a24a,"GroupNeutralize(Mul(Sub(Rank(Mean(Delta(taker_buy_sell_volume_ratio_last,48),8)),Rank(Mean(Delta(trade_volume,48),8))),Neg(Rank(Delta(trade_close,24)))),meme_contract_group)",M2_taker_liquidity_control_resistant,a7al2z7_response_guided_dry_generation,liquidity|price|state|taker_flow,meme_contract_group|taker_buy_sell_volume_ratio_last|trade_close|trade_volume,Delta|GroupNeutralize|Mean|Mul|Neg|Rank|Sub,8|24|48,skeleton-083e6f1b3a15137b,a7al2z7::M2_taker_liquidity_control_resistant::meme_contract_group|taker_buy_sell_volume_ratio_last|trade_close|trade_volume::Delta|GroupNeutralize|Mean|Mul|Neg|Rank|Sub::8|24|48,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z7_00db8d680b5b65af,"GroupNeutralize(Mul(Sub(Rank(Mean(Delta(kline_taker_buy_quote_share,4),12)),Rank(Mean(Delta(taker_buy_quote_volume,4),12))),Neg(Rank(Delta(trade_close,4)))),R3_liquidity_cycle_state)",M2_taker_liquidity_control_resistant,a7al2z7_response_guided_dry_generation,price|state|taker_flow,R3_liquidity_cycle_state|kline_taker_buy_quote_share|taker_buy_quote_volume|trade_close,Delta|GroupNeutralize|Mean|Mul|Neg|Rank|Sub,4|12,skeleton-35ccb86a77df3dd0,a7al2z7::M2_taker_liquidity_control_resistant::R3_liquidity_cycle_state|kline_taker_buy_quote_share|taker_buy_quote_volume|trade_close::Delta|GroupNeutralize|Mean|Mul|Neg|Rank|Sub::4|12,True,True,True,True,True,,selected_for_response_guided_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
