second_pass_family,left_field,left_family,right_field,right_family,left_transform,right_transform,operator,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,second_pass_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
H0_I3_deconcentration,global_long_short_account_ratio_last,positioning,trade_return_1h,price_return,spread_short_long,delta_24h,Sub,core16he_H0_I3_deconcentration_global_long_short_account_ratio_last_spread_short_long_Sub_trade_return_1h_delta_24h,L0_raw_forward_return,1,1.0,1,False,274.40957840536225,0.0005891314071258348,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,695,6.578871459063996e-05,0.3681608221898561,0.3681608221898561,0.3681608221898561,0.5251798561151079,719,-5.195813138249493e-05,-0.4404720556649038,-0.4404720556649038,-0.4404720556649038,0.5006954102920723,719,-1.5041261828137996e-06,-0.010479617622799838,-0.010479617622799838,-0.010479617622799838,0.5048678720445062,719,0.0007068896843620136,2.711782593889045,2.711782593889045,2.711782593889045,0.5549374130737135,95.86666666666666,
H0_I3_deconcentration,global_long_short_account_ratio_last,positioning,trade_return_1h,price_return,spread_short_long,delta_24h,Sub,core16he_H0_I3_deconcentration_global_long_short_account_ratio_last_spread_short_long_Sub_trade_return_1h_delta_24h,L1_cross_sectional_relative_return,1,1.0,1,False,274.409578405364,0.0005891314071258349,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,695,6.578871459063993e-05,0.3681608221898559,0.3681608221898559,0.3681608221898559,0.5251798561151079,719,-5.1958131382494917e-05,-0.44047205566490377,-0.44047205566490377,-0.44047205566490377,0.5006954102920723,719,-1.50412618281379e-06,-0.01047961762279977,-0.01047961762279977,-0.01047961762279977,0.5048678720445062,719,0.0007068896843620135,2.7117825938890436,2.7117825938890436,2.7117825938890436,0.5549374130737135,95.86666666666666,
H0_I3_deconcentration,global_long_short_account_ratio_last,positioning,trade_return_1h,price_return,spread_short_long,delta_24h,Sub,core16he_H0_I3_deconcentration_global_long_short_account_ratio_last_spread_short_long_Sub_trade_return_1h_delta_24h,L3_liquidity_tier_relative_return,1,1.0,2,False,34.03560060118923,0.0005512370328463899,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,695,9.684157672812193e-05,0.599252343456348,0.599252343456348,0.599252343456348,0.5122302158273381,719,-8.318214879031762e-05,-0.7444496742031893,-0.7444496742031893,-0.7444496742031893,0.5048678720445062,719,1.1658359582235812e-05,0.08584588119860513,0.08584588119860513,0.08584588119860513,0.521557719054242,719,0.0006464834538968039,2.5746171888945537,2.5746171888945537,2.5746171888945537,0.5591098748261474,95.86666666666666,
H0_I3_deconcentration,global_long_short_account_ratio_last,positioning,trade_return_1h,price_return,spread_short_long,delta_24h,Sub,core16he_H0_I3_deconcentration_global_long_short_account_ratio_last_spread_short_long_Sub_trade_return_1h_delta_24h,L5_vol_adjusted_return,1,1.0,1,False,57.812355889535006,0.025894049851998915,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,695,0.002623180366277923,0.24300801930939503,0.24300801930939503,0.24300801930939503,0.5309352517985612,719,-0.006509934053999039,-0.6090327067730944,-0.6090327067730944,-0.6090327067730944,0.49235048678720444,719,-0.0008610118634079071,-0.06839127164142773,-0.06839127164142773,-0.06839127164142773,0.49235048678720444,719,0.030483892207789257,1.898689097961482,1.898689097961482,1.898689097961482,0.5271210013908206,95.86666666666666,
H0_I3_deconcentration,global_long_short_account_ratio_last,positioning,trade_return_1h,price_return,spread_short_long,delta_24h,Sub,core16he_H0_I3_deconcentration_global_long_short_account_ratio_last_spread_short_long_Sub_trade_return_1h_delta_24h,L0_raw_forward_return,4,1.0,2,False,12.463076781022624,0.002125339307768639,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,692,0.0003493903220368285,1.018829597518073,0.5905866255629875,0.033471571664129264,0.5144508670520231,716,-0.00027626335978409326,-1.1459542139420527,-0.6394374536307699,-0.9252136452419203,0.5195530726256983,716,0.0001887783188745454,0.7372231765948238,0.38743004930982805,0.06052727451132467,0.5391061452513967,716,0.0023093110926165773,4.7083758353290905,2.4153250634125456,2.1282880569693363,0.6047486033519553,95.46666666666667,
H0_I3_deconcentration,global_long_short_account_ratio_last,positioning,trade_return_1h,price_return,spread_short_long,delta_24h,Sub,core16he_H0_I3_deconcentration_global_long_short_account_ratio_last_spread_short_long_Sub_trade_return_1h_delta_24h,L1_cross_sectional_relative_return,4,1.0,2,False,12.463076781022622,0.002125339307768639,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,692,0.00034939032203682845,1.0188295975180728,0.5905866255629876,0.033471571664128695,0.5144508670520231,716,-0.0002762633597840933,-1.1459542139420529,-0.6394374536307698,-0.9252136452419197,0.5195530726256983,716,0.0001887783188745455,0.7372231765948243,0.3874300493098279,0.06052727451132477,0.5391061452513967,716,0.0023093110926165773,4.7083758353290905,2.4153250634125465,2.1282880569693368,0.6047486033519553,95.46666666666667,
H0_I3_deconcentration,global_long_short_account_ratio_last,positioning,trade_return_1h,price_return,spread_short_long,delta_24h,Sub,core16he_H0_I3_deconcentration_global_long_short_account_ratio_last_spread_short_long_Sub_trade_return_1h_delta_24h,L3_liquidity_tier_relative_return,4,1.0,2,False,9.305450846641492,0.0020151499397107592,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,692,0.00040168704707257735,1.2950216288550485,0.6982597713080148,0.21493151709463945,0.5346820809248555,716,-0.00038464465784425814,-1.6655487306400334,-0.9053876535605508,-1.109461590558907,0.505586592178771,716,0.00022847026207770837,0.9416508329166403,0.4582191690532401,0.17704296832596855,0.5446927374301676,716,0.002164633768563967,4.585675052637982,2.3699819539690443,1.9839977786148286,0.6256983240223464,95.46666666666667,
H0_I3_deconcentration,global_long_short_account_ratio_last,positioning,trade_return_1h,price_return,spread_short_long,delta_24h,Sub,core16he_H0_I3_deconcentration_global_long_short_account_ratio_last_spread_short_long_Sub_trade_return_1h_delta_24h,L5_vol_adjusted_return,4,1.0,2,False,17.156722191986745,0.09464541744683182,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,692,0.011927499759667653,0.5682434078376515,0.3505764733821447,-0.13748874060959526,0.5346820809248555,716,-0.03275870014381775,-1.4917768016318866,-0.8155994392731623,-1.0068130460038702,0.5013966480446927,716,0.012334219889080626,0.5200547492580342,0.2667187290337389,0.07338944240635059,0.5083798882681564,716,0.1028823753960278,3.082237779620713,1.5310930544762564,1.1504961442668435,0.5405027932960894,95.46666666666667,
H0_I3_deconcentration,global_long_short_account_ratio_last,positioning,trade_return_1h,price_return,spread_short_long,delta_24h,Sub,core16he_H0_I3_deconcentration_global_long_short_account_ratio_last_spread_short_long_Sub_trade_return_1h_delta_24h,L0_raw_forward_return,8,1.0,2,False,10.516333561546498,0.0044326006668472685,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,688,0.00024653364225974973,0.5159353141504597,0.19773815601961037,-0.21809247638464546,0.5276162790697675,712,-0.0005882474020498982,-1.7974678634169812,-0.622669961694061,-1.048356020373421,0.49719101123595505,712,0.0003804126570390832,1.0822086713900638,0.4837387960084065,-0.32148126458017307,0.5421348314606742,712,0.004715989373040861,6.858334144839756,2.4226441836637242,1.88363681382486,0.6362359550561798,94.93333333333334,
H0_I3_deconcentration,global_long_short_account_ratio_last,positioning,trade_return_1h,price_return,spread_short_long,delta_24h,Sub,core16he_H0_I3_deconcentration_global_long_short_account_ratio_last_spread_short_long_Sub_trade_return_1h_delta_24h,L1_cross_sectional_relative_return,8,1.0,2,False,10.516333561546498,0.004432600666847269,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,688,0.0002465336422597499,0.5159353141504601,0.19773815601961064,-0.2180924763846455,0.5276162790697675,712,-0.0005882474020498981,-1.7974678634169807,-0.6226699616940607,-1.0483560203734208,0.49719101123595505,712,0.0003804126570390832,1.0822086713900638,0.4837387960084066,-0.321481264580173,0.5421348314606742,712,0.004715989373040861,6.858334144839758,2.4226441836637242,1.8836368138248603,0.6362359550561798,94.93333333333334,
