checkpoint_id,candidate_id,cell_id,object_type,signal_mode,source_field_families,old_candidate_decision,stress_gate_v2_decision,stress_gate_v2_reasons,raw_may,raw_may_gross,residual_may,residual_may_gross,stress_gate_v3_decision,stress_gate_v3_reasons
01,a7o_l1_C0056_1259,C0056,generated_candidate,original,price;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,0.5134524010860153,0.5,3.2648375734911177,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0066_0278,C0066,generated_candidate,original,liquidity;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,2.571042906636844,0.420179965051569,2.134316111830389,0.420179965051569,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0066_0969,C0066,generated_candidate,original,liquidity;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,3.2084909875011207,0.4314623603987009,8.677011171497647,0.4314623603987009,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0070_1842,C0070,generated_candidate,original,liquidity;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,-0.0306578708006741,0.5,1.7143579165848963,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0070_0386,C0070,generated_candidate,original,liquidity;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,0.5968526702514266,0.5,2.6539965907261824,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0072_0949,C0072,generated_candidate,original,basis;price,,A7O_PILOT_RESEARCH_CANDIDATE,,20.326503703013937,0.4411057692307692,20.326503703013937,0.4411057692307692,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0074_0756,C0074,generated_candidate,original,liquidity;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,5.808090622095508,0.1714227721712953,5.808090622095508,0.1714227721712953,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0074_0180,C0074,generated_candidate,original,liquidity;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,5.736759837834124,0.1716683450542562,5.736759837834124,0.1716683450542562,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0074_0564,C0074,generated_candidate,original,liquidity;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,4.504127342139043,0.1755333047286916,4.504127342139043,0.1755333047286916,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0076_0484,C0076,generated_candidate,original,liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,22.12535245784231,0.4174014998896086,24.385929679385686,0.4174014998896086,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0078_1648,C0078,generated_candidate,original,price,,A7O_PILOT_RESEARCH_CANDIDATE,,1.719628187409983,0.3512804757830832,1.578344746795936,0.3512804757830832,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0078_2032,C0078,generated_candidate,original,price,,A7O_PILOT_RESEARCH_CANDIDATE,,1.3814642841696698,0.3509711716463099,1.437415668091326,0.3509711716463099,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0078_0752,C0078,generated_candidate,original,price,,A7O_PILOT_RESEARCH_CANDIDATE,,1.6660122698987696,0.3517705828377859,1.7748151958699514,0.3517705828377859,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0080_0564,C0080,generated_candidate,original,funding,,A7O_PILOT_RESEARCH_CANDIDATE,,20.093484438200637,0.4100099206294591,20.093484438200637,0.4100099206294591,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0101_0949,C0101,generated_candidate,original,flow;liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,2.3094169405442977,0.4987980769230769,2.3094169405442977,0.4987980769230769,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0101_0373,C0101,generated_candidate,original,flow;liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,1.530336176885718,0.4987980769230769,1.530336176885718,0.4987980769230769,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0101_0564,C0101,generated_candidate,original,flow;liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,1.1933021858175106,0.4987980769230769,1.1933021858175106,0.4987980769230769,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0103_0564,C0103,generated_candidate,original,funding,,A7O_PILOT_RESEARCH_CANDIDATE,,32.91843616759095,0.3441573667564072,32.91843616759095,0.3441573667564072,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0106_0564,C0106,generated_candidate,original,basis;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,4.478291697080929,0.1756668358000436,4.478291697080929,0.1756668358000436,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0109_1454,C0109,generated_candidate,original,basis;price,,A7O_PILOT_RESEARCH_CANDIDATE,,2.6639276140544785,0.3456105863479186,4.045493894708087,0.3456105863479186,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0113_1454,C0113,generated_candidate,original,basis;price,,A7O_PILOT_RESEARCH_CANDIDATE,,7.35481321953573,0.3327462191655342,6.841183602576829,0.3327462191655342,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0120_0753,C0120,generated_candidate,original,liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,11.712165841445222,0.4699519230769231,17.35050608993774,0.4699519230769231,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0122_0192,C0122,generated_candidate,original,liquidity;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,0.4362133550297795,0.5,3.722968762483653,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0122_0567,C0122,generated_candidate,original,liquidity;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,-0.0473409699089118,0.5,2.8404659405348585,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
02,a7o_l1_C0127_0775,C0127,generated_candidate,original,liquidity;price,,A7O_PILOT_RESEARCH_CANDIDATE,,-0.1194441726085055,0.5,1.4364509942741732,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
03,a7o_l1_C0133_0678,C0133,generated_candidate,original,liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,4.668633738453739,0.4699519230769231,4.210806169211587,0.4699519230769231,A7O_PILOT_RESEARCH_CANDIDATE_V3,
03,a7o_l1_C0137_0775,C0137,generated_candidate,original,basis;price,,A7O_PILOT_RESEARCH_CANDIDATE,,2.6206394549268794,0.4306236578463815,7.1875737763802645,0.4306236578463815,A7O_PILOT_RESEARCH_CANDIDATE_V3,
03,a7o_l1_C0138_1357,C0138,generated_candidate,original,liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,13.61427066026164,0.4699519230769231,19.20171919880883,0.4699519230769231,A7O_PILOT_RESEARCH_CANDIDATE_V3,
03,a7o_l1_C0147_1648,C0147,generated_candidate,original,liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,7.191248197725796,0.4167112462080722,7.95481596506589,0.4167112462080722,A7O_PILOT_RESEARCH_CANDIDATE_V3,
03,a7o_l1_C0153_0484,C0153,generated_candidate,original,volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,3.3118844725628414,0.3431074051204987,6.890764295109897,0.3431074051204987,A7O_PILOT_RESEARCH_CANDIDATE_V3,
03,a7o_l1_C0164_1454,C0164,generated_candidate,original,price;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,0.3421408276839225,0.5,1.631298173088148,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
03,a7o_l1_C0169_0373,C0169,generated_candidate,original,liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,11.312463316309998,0.4699519230769231,11.312463316309998,0.4699519230769231,A7O_PILOT_RESEARCH_CANDIDATE_V3,
03,a7o_l1_C0169_0181,C0169,generated_candidate,original,liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,11.312463316309998,0.4699519230769231,11.312463316309998,0.4699519230769231,A7O_PILOT_RESEARCH_CANDIDATE_V3,
04,a7o_l1_C0192_2036,C0192,generated_candidate,original,basis,,A7O_PILOT_RESEARCH_CANDIDATE,,1.2672307026856189,0.5,1.2672307026856189,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
04,a7o_l1_C0216_0484,C0216,generated_candidate,original,liquidity;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,3.4560920410468112,0.4311088562556068,9.952838450903371,0.4311088562556068,A7O_PILOT_RESEARCH_CANDIDATE_V3,
04,a7o_l1_C0234_0369,C0234,generated_candidate,original,liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,0.7379797752996002,0.5,3.4595286278214803,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
04,a7o_l1_C0237_1551,C0237,generated_candidate,original,basis;price,,A7O_PILOT_RESEARCH_CANDIDATE,,1.9409753535344123,0.5,4.670117072952118,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
04,a7o_l1_C0238_0373,C0238,generated_candidate,original,liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,11.312463316309998,0.4699519230769231,11.312463316309998,0.4699519230769231,A7O_PILOT_RESEARCH_CANDIDATE_V3,
04,a7o_l1_C0242_0579,C0242,generated_candidate,original,price;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,1.5345920892775842,0.5,1.9898017633630691,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
04,a7o_l1_C0246_1356,C0246,generated_candidate,original,price;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,2.6890833221837083,0.5,5.147825440796826,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
04,a7o_l1_C0247_0564,C0247,generated_candidate,original,funding,,A7O_PILOT_RESEARCH_CANDIDATE,,16.953895648644266,0.3655201175649393,16.953895648644266,0.3655201175649393,A7O_PILOT_RESEARCH_CANDIDATE_V3,
05,a7o_l1_C0258_0949,C0258,generated_candidate,original,price,,A7O_PILOT_RESEARCH_CANDIDATE,,25.33418041534968,0.3425757393522782,25.33418041534968,0.3425757393522782,A7O_PILOT_RESEARCH_CANDIDATE_V3,
05,a7o_l1_C0258_0484,C0258,generated_candidate,original,price,,A7O_PILOT_RESEARCH_CANDIDATE,,2.786280869309749,0.3824505833698514,8.947285842016656,0.3824505833698514,A7O_PILOT_RESEARCH_CANDIDATE_V3,
05,a7o_l1_C0259_0564,C0259,generated_candidate,original,funding,,A7O_PILOT_RESEARCH_CANDIDATE,,18.527869404036554,0.3699566702747772,18.527869404036554,0.3699566702747772,A7O_PILOT_RESEARCH_CANDIDATE_V3,
05,a7o_l1_C0271_0564,C0271,generated_candidate,original,basis,,A7O_PILOT_RESEARCH_CANDIDATE,,4.321050367523647,0.4234963577926697,4.321050367523647,0.4234963577926697,A7O_PILOT_RESEARCH_CANDIDATE_V3,
05,a7o_l1_C0274_1163,C0274,generated_candidate,original,flow,,A7O_PILOT_RESEARCH_CANDIDATE,,5.451037266010729,0.4699519230769231,10.022276880575436,0.4699519230769231,A7O_PILOT_RESEARCH_CANDIDATE_V3,
05,a7o_l1_C0282_0484,C0282,generated_candidate,original,volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,4.007359685343368,0.3711134942301323,8.788047942290294,0.3711134942301323,A7O_PILOT_RESEARCH_CANDIDATE_V3,
05,a7o_l1_C0287_0180,C0287,generated_candidate,original,funding,,A7O_PILOT_RESEARCH_CANDIDATE,,6.2451894145173,0.5,6.2451894145173,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
05,a7o_l1_C0304_1648,C0304,generated_candidate,original,liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,4.232160255417274,0.4191446867690711,4.386718468356393,0.4191446867690711,A7O_PILOT_RESEARCH_CANDIDATE_V3,
05,a7o_l1_C0309_0949,C0309,generated_candidate,original,price,,A7O_PILOT_RESEARCH_CANDIDATE,,10.303829648060468,0.3694298995968288,10.303829648060468,0.3694298995968288,A7O_PILOT_RESEARCH_CANDIDATE_V3,
05,a7o_l1_C0309_1357,C0309,generated_candidate,original,price,,A7O_PILOT_RESEARCH_CANDIDATE,,1.771339813990485,0.4987980769230769,3.969984429143072,0.4987980769230769,A7O_PILOT_RESEARCH_CANDIDATE_V3,
05,a7o_l1_C0309_0484,C0309,generated_candidate,original,price,,A7O_PILOT_RESEARCH_CANDIDATE,,10.623849653031202,0.3276120336039957,9.340732875047395,0.3276120336039957,A7O_PILOT_RESEARCH_CANDIDATE_V3,
06,a7o_l1_C0321_0484,C0321,generated_candidate,original,liquidity;price,,A7O_PILOT_RESEARCH_CANDIDATE,,18.508221583405923,0.427903248990496,22.162356378762905,0.427903248990496,A7O_PILOT_RESEARCH_CANDIDATE_V3,
06,a7o_l1_C0330_1454,C0330,generated_candidate,original,basis;price,,A7O_PILOT_RESEARCH_CANDIDATE,,6.130861885391645,0.3373112079882201,8.261237341373286,0.3373112079882201,A7O_PILOT_RESEARCH_CANDIDATE_V3,
06,a7o_l1_C0342_0753,C0342,generated_candidate,original,flow,,A7O_PILOT_RESEARCH_CANDIDATE,,6.84171924310712,0.4699519230769231,11.252247506959034,0.4699519230769231,A7O_PILOT_RESEARCH_CANDIDATE_V3,
06,a7o_l1_C0347_0180,C0347,generated_candidate,original,basis,,A7O_PILOT_RESEARCH_CANDIDATE,,1.119220378991468,0.5,1.119220378991468,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
06,a7o_l1_C0347_0373,C0347,generated_candidate,original,basis,,A7O_PILOT_RESEARCH_CANDIDATE,,2.079834132497109,0.5,2.079834132497109,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
06,a7o_l1_C0347_0757,C0347,generated_candidate,original,basis,,A7O_PILOT_RESEARCH_CANDIDATE,,1.6602246380349353,0.5,1.6602246380349353,0.5,A7O_PILOT_RESEARCH_CANDIDATE_V3,
06,a7o_l1_C0355_0565,C0355,generated_candidate,original,basis,,A7O_PILOT_RESEARCH_CANDIDATE,,33.78399971166073,0.4055437401945561,33.78399971166073,0.4055437401945561,A7O_PILOT_RESEARCH_CANDIDATE_V3,
06,a7o_l1_C0358_0564,C0358,generated_candidate,original,liquidity,,A7O_PILOT_RESEARCH_CANDIDATE,,4.4351567607131495,0.1757546057587508,4.4351567607131495,0.1757546057587508,A7O_PILOT_RESEARCH_CANDIDATE_V3,
06,a7o_l1_C0372_0387,C0372,generated_candidate,original,basis;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,0.5427666962195767,0.4987980769230769,0.5427666962195767,0.4987980769230769,A7O_PILOT_RESEARCH_CANDIDATE_V3,
06,a7o_l1_C0375_1163,C0375,generated_candidate,original,basis;price,,A7O_PILOT_RESEARCH_CANDIDATE,,25.316852186629905,0.3997048385794313,24.04169440006753,0.3997048385794313,A7O_PILOT_RESEARCH_CANDIDATE_V3,
03,a7o_l1_C0166_0193,C0166,generated_candidate,original,volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,1.323362709800906,0.4682364434689947,4.391943322700086,0.4682364434689947,A7O_PILOT_RESEARCH_CANDIDATE_V3,
04,a7o_l1_C0251_0290,C0251,generated_candidate,original,price;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,5.837416475584505,0.346778760186257,9.733798428596446,0.346778760186257,A7O_PILOT_RESEARCH_CANDIDATE_V3,
01,a7o_l1_C0025_0373,C0025,generated_candidate,original,price,,A7O_PILOT_RESEARCH_CANDIDATE,,20.396744609376785,0.4699519230769231,20.396744609376785,0.4699519230769231,A7O_PILOT_RESEARCH_CANDIDATE_V3,
04,a7o_l1_C0247_0372,C0247,generated_candidate,original,funding,,A7O_PILOT_RESEARCH_CANDIDATE,,1.958154948376376,0.4987980769230769,1.958154948376376,0.4987980769230769,A7O_PILOT_RESEARCH_CANDIDATE_V3,
03,a7o_l1_C0160_0775,C0160,generated_candidate,original,volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,1.5777512130926366,0.4987980769230769,3.5569651360397208,0.4987980769230769,A7O_PILOT_RESEARCH_CANDIDATE_V3,
06,a7o_l1_C0343_0372,C0343,generated_candidate,original,price;volatility,,A7O_PILOT_RESEARCH_CANDIDATE,,0.9823023430722148,0.4987980769230769,0.9823023430722148,0.4987980769230769,A7O_PILOT_RESEARCH_CANDIDATE_V3,
