horizon,split,left_out_symbol,full_net10,symbol_net10,loo_net10,loo_positive
24,validation_2025H1,BTCUSDT,0.5036624592278063,0.054612164684485,0.4490502945433213,True
24,validation_2025H1,ETHUSDT,0.5036624592278063,2.082179321319364,-1.5785168620915577,False
24,validation_2025H1,SOLUSDT,0.5036624592278063,-2.460836140759082,2.9644985999868885,True
24,validation_2025H1,BNBUSDT,0.5036624592278063,0.4323030166291866,0.0713594425986197,True
24,validation_2025H1,XRPUSDT,0.5036624592278063,-0.3561091303755482,0.8597715896033544,True
24,validation_2025H1,ADAUSDT,0.5036624592278063,1.5437226485399411,-1.0400601893121348,False
24,validation_2025H1,DOGEUSDT,0.5036624592278063,-2.3961500328025704,2.8998124920303767,True
24,validation_2025H1,AVAXUSDT,0.5036624592278063,2.2059273216649533,-1.702264862437147,False
24,validation_2025H1,LINKUSDT,0.5036624592278063,0.1383939700483829,0.36526848917942334,True
24,validation_2025H1,BCHUSDT,0.5036624592278063,-0.7288609398070988,1.2325233990349052,True
24,validation_2025H1,LTCUSDT,0.5036624592278063,1.0465491360160857,-0.5428866767882794,False
24,validation_2025H1,SUIUSDT,0.5036624592278063,-1.0580688759304089,1.5617313351582152,True
24,recent_oos_2025H2_2026Apr,BTCUSDT,0.9488994325912348,0.393830624534587,0.5550688080566477,True
24,recent_oos_2025H2_2026Apr,ETHUSDT,0.9488994325912348,0.2384628968119054,0.7104365357793294,True
24,recent_oos_2025H2_2026Apr,SOLUSDT,0.9488994325912348,2.8264341223298555,-1.8775346897386207,False
24,recent_oos_2025H2_2026Apr,BNBUSDT,0.9488994325912348,-0.170153122491144,1.1190525550823787,True
24,recent_oos_2025H2_2026Apr,XRPUSDT,0.9488994325912348,-0.8556084333366804,1.8045078659279152,True
24,recent_oos_2025H2_2026Apr,ADAUSDT,0.9488994325912348,0.377103809343093,0.5717956232481418,True
24,recent_oos_2025H2_2026Apr,DOGEUSDT,0.9488994325912348,-0.6611620941517131,1.610061526742948,True
24,recent_oos_2025H2_2026Apr,AVAXUSDT,0.9488994325912348,-2.698555861378571,3.6474552939698057,True
24,recent_oos_2025H2_2026Apr,LINKUSDT,0.9488994325912348,0.152533161129546,0.7963662714616888,True
24,recent_oos_2025H2_2026Apr,BCHUSDT,0.9488994325912348,1.4703077778537164,-0.5214083452624816,False
24,recent_oos_2025H2_2026Apr,LTCUSDT,0.9488994325912348,0.7066889041488772,0.24221052844235758,True
24,recent_oos_2025H2_2026Apr,SUIUSDT,0.9488994325912348,-0.830982352202341,1.7798817847935757,True
24,fresh_may_2026,BTCUSDT,0.588787104837132,-0.001443937562456,0.590231042399588,True
24,fresh_may_2026,ETHUSDT,0.588787104837132,0.0241629292469072,0.5646241755902248,True
24,fresh_may_2026,SOLUSDT,0.588787104837132,-0.4968098031674284,1.0855969080045604,True
24,fresh_may_2026,BNBUSDT,0.588787104837132,-0.0522391184408352,0.6410262232779672,True
24,fresh_may_2026,XRPUSDT,0.588787104837132,-0.0417683549105759,0.6305554597477079,True
24,fresh_may_2026,ADAUSDT,0.588787104837132,0.1316250047226534,0.45716210011447866,True
24,fresh_may_2026,DOGEUSDT,0.588787104837132,-0.2345518799292499,0.8233389847663819,True
24,fresh_may_2026,AVAXUSDT,0.588787104837132,0.1616488552065769,0.42713824963055513,True
24,fresh_may_2026,LINKUSDT,0.588787104837132,0.3066008488371566,0.28218625599997543,True
24,fresh_may_2026,BCHUSDT,0.588787104837132,0.1435244926373167,0.44526261219981533,True
24,fresh_may_2026,LTCUSDT,0.588787104837132,-0.1177905072183677,0.7065776120554997,True
24,fresh_may_2026,SUIUSDT,0.588787104837132,0.7663285754154346,-0.1775414705783026,False
48,validation_2025H1,BTCUSDT,1.1173405427942371,-0.0527473508256806,1.1700878936199177,True
48,validation_2025H1,ETHUSDT,1.1173405427942371,3.240546530102678,-2.123205987308441,False
48,validation_2025H1,SOLUSDT,1.1173405427942371,-3.136067707018254,4.253408249812491,True
48,validation_2025H1,BNBUSDT,1.1173405427942371,1.433613271682357,-0.31627272888811997,False
48,validation_2025H1,XRPUSDT,1.1173405427942371,-0.3370865292902274,1.4544270720844645,True
48,validation_2025H1,ADAUSDT,1.1173405427942371,0.3638958576727936,0.7534446851214436,True
48,validation_2025H1,DOGEUSDT,1.1173405427942371,-4.0434698341244735,5.160810376918711,True
48,validation_2025H1,AVAXUSDT,1.1173405427942371,2.307834759535776,-1.190494216741539,False
48,validation_2025H1,LINKUSDT,1.1173405427942371,0.903066653199749,0.21427388959448812,True
48,validation_2025H1,BCHUSDT,1.1173405427942371,-1.9053061765842887,3.0226467193785256,True
48,validation_2025H1,LTCUSDT,1.1173405427942371,2.2276118145895376,-1.1102712717953005,False
48,validation_2025H1,SUIUSDT,1.1173405427942371,0.1154492538540734,1.0018912889401637,True
48,recent_oos_2025H2_2026Apr,BTCUSDT,1.3892684423591992,0.9600020299849344,0.42926641237426477,True
48,recent_oos_2025H2_2026Apr,ETHUSDT,1.3892684423591992,1.9426018991940008,-0.5533334568348016,False
48,recent_oos_2025H2_2026Apr,SOLUSDT,1.3892684423591992,4.363635404076168,-2.974366961716968,False
48,recent_oos_2025H2_2026Apr,BNBUSDT,1.3892684423591992,0.1960606292992845,1.1932078130599146,True
48,recent_oos_2025H2_2026Apr,XRPUSDT,1.3892684423591992,-2.845952979551368,4.235221421910567,True
48,recent_oos_2025H2_2026Apr,ADAUSDT,1.3892684423591992,-0.175766125739579,1.5650345680987783,True
48,recent_oos_2025H2_2026Apr,DOGEUSDT,1.3892684423591992,-2.336688709107442,3.725957151466641,True
48,recent_oos_2025H2_2026Apr,AVAXUSDT,1.3892684423591992,-3.47323019354354,4.862498635902739,True
48,recent_oos_2025H2_2026Apr,LINKUSDT,1.3892684423591992,-0.7676855981721307,2.15695404053133,True
48,recent_oos_2025H2_2026Apr,BCHUSDT,1.3892684423591992,1.8665901659979125,-0.4773217236387133,False
48,recent_oos_2025H2_2026Apr,LTCUSDT,1.3892684423591992,1.594394655504488,-0.20512621314528867,False
48,recent_oos_2025H2_2026Apr,SUIUSDT,1.3892684423591992,0.0653072644162688,1.3239611779429303,True
48,fresh_may_2026,BTCUSDT,0.7302147525659566,-0.2205652041712079,0.9507799567371644,True
48,fresh_may_2026,ETHUSDT,0.7302147525659566,0.1418272443662882,0.5883875081996683,True
48,fresh_may_2026,SOLUSDT,0.7302147525659566,-0.8985267853306855,1.628741537896642,True
48,fresh_may_2026,BNBUSDT,0.7302147525659566,-0.0816869704470065,0.811901723012963,True
48,fresh_may_2026,XRPUSDT,0.7302147525659566,0.0785635585469975,0.6516511940189591,True
48,fresh_may_2026,ADAUSDT,0.7302147525659566,0.3748640754632779,0.3553506771026787,True
48,fresh_may_2026,DOGEUSDT,0.7302147525659566,-0.3976715572537282,1.1278863098196847,True
48,fresh_may_2026,AVAXUSDT,0.7302147525659566,0.5127713687145397,0.21744338385141693,True
48,fresh_may_2026,LINKUSDT,0.7302147525659566,0.1427859358979696,0.587428816667987,True
48,fresh_may_2026,BCHUSDT,0.7302147525659566,0.2300346204153659,0.5001801321505907,True
48,fresh_may_2026,LTCUSDT,0.7302147525659566,-0.3119522458734771,1.0421669984394337,True
48,fresh_may_2026,SUIUSDT,0.7302147525659566,1.1602707122376237,-0.4300559596716671,False
