control,median_ratio,max_ratio,rows
one_bar_lag,0.8911174477200333,1178.1807378460724,25560
same_family_placebo,0.2802513113962586,3464.6519443204547,25560
sign_flip,0.9757180806495728,922.0647667030137,25560
symbol_shuffle,0.4257788374147663,6322.458797519148,25560
time_shuffle,0.4372266778198301,6171.324792627795,25560
wrong_lag_future_24h,1.5573918143185335,16577.763916049105,25560
wrong_lag_stale_168h,0.5068179431325854,3156.4841594655013,25560
