level,family_id,root_family,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,motif,expression,semantic_pair,generation_priority,candidate_role,modifier_guard_required,skeleton_key,production_key,blueprint_id,company_shard,a7ff40_policy,a7ff40_seed_semantic_pair,a7ff40_seed_motif,a7ff40_queue_role
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,delta_4h,sub,"Sub(funding_rate_state_last_ffill_8h,Delta(mark_index_basis_bps,4))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_86bdac5d35d6cd69,a7ff33_f046798e8c0eafe0,shard_15,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,mean_4h,sub,"Sub(funding_rate_state_last_ffill_8h,Mean(mark_index_basis_bps,4))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_cdbbfdf9d69a9f94,a7ff33_faf7fc663869a3d2,shard_16,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,zmean_4h,sub,"Sub(funding_rate_state_last_ffill_8h,ZScore(Mean(mark_index_basis_bps,4)))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_a2f58ee62d9e7ad2,prod_bb586bcc590196e6,a7ff33_718bbe90c0d2583e,shard_17,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,delta_8h,sub,"Sub(funding_rate_state_last_ffill_8h,Delta(mark_index_basis_bps,8))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_1355adf52af3f81f,a7ff33_6b1a193355eadd23,shard_00,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,mean_8h,sub,"Sub(funding_rate_state_last_ffill_8h,Mean(mark_index_basis_bps,8))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_58027f7ffd4def57,a7ff33_8edbadc260da63fb,shard_01,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,zmean_8h,sub,"Sub(funding_rate_state_last_ffill_8h,ZScore(Mean(mark_index_basis_bps,8)))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_a2f58ee62d9e7ad2,prod_a1a6427d09c31efa,a7ff33_37e4ccde4a86b220,shard_02,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,delta_12h,sub,"Sub(funding_rate_state_last_ffill_8h,Delta(mark_index_basis_bps,12))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_9a77d8efbc7d34c8,a7ff33_43985dd6fcd563f5,shard_03,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,mean_12h,sub,"Sub(funding_rate_state_last_ffill_8h,Mean(mark_index_basis_bps,12))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_dd90f2e444f8f5fd,a7ff33_74277f6edf8d4007,shard_04,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,zmean_12h,sub,"Sub(funding_rate_state_last_ffill_8h,ZScore(Mean(mark_index_basis_bps,12)))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_a2f58ee62d9e7ad2,prod_2c04b01a1a472c7e,a7ff33_987ed594d8626958,shard_05,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,delta_24h,sub,"Sub(funding_rate_state_last_ffill_8h,Delta(mark_index_basis_bps,24))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_b4b5147ffb754b1a,a7ff33_2244fdcdf48cf18b,shard_06,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,mean_24h,sub,"Sub(funding_rate_state_last_ffill_8h,Mean(mark_index_basis_bps,24))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_4efc9e20e2c230b2,a7ff33_b25a8fb37777788c,shard_07,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,zmean_24h,sub,"Sub(funding_rate_state_last_ffill_8h,ZScore(Mean(mark_index_basis_bps,24)))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_a2f58ee62d9e7ad2,prod_0b7a5ff313671725,a7ff33_9b8aa9a924fa037f,shard_08,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,delta_48h,sub,"Sub(funding_rate_state_last_ffill_8h,Delta(mark_index_basis_bps,48))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_2f95fddc8ab5fc81,a7ff33_3bbb42d4b7c5c356,shard_09,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,mean_48h,sub,"Sub(funding_rate_state_last_ffill_8h,Mean(mark_index_basis_bps,48))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_1a82f6af049137b1,a7ff33_87a5b1e62d0aad45,shard_10,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,zmean_48h,sub,"Sub(funding_rate_state_last_ffill_8h,ZScore(Mean(mark_index_basis_bps,48)))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_a2f58ee62d9e7ad2,prod_b48cf293a03600d5,a7ff33_8299e37cd0c764c0,shard_11,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,delta_72h,sub,"Sub(funding_rate_state_last_ffill_8h,Delta(mark_index_basis_bps,72))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_72e11eb8bf1d5a56,a7ff33_757d3c59e04d21f8,shard_12,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,mean_72h,sub,"Sub(funding_rate_state_last_ffill_8h,Mean(mark_index_basis_bps,72))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_74222c18e19e8490,a7ff33_4d54276117c8da5c,shard_13,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,zmean_72h,sub,"Sub(funding_rate_state_last_ffill_8h,ZScore(Mean(mark_index_basis_bps,72)))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_a2f58ee62d9e7ad2,prod_3ef695d338bf116e,a7ff33_6e55b74824c1c4d4,shard_14,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,delta_168h,sub,"Sub(funding_rate_state_last_ffill_8h,Delta(mark_index_basis_bps,168))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_560a0e128acda59a,a7ff33_c4e35734432be936,shard_15,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,mean_168h,sub,"Sub(funding_rate_state_last_ffill_8h,Mean(mark_index_basis_bps,168))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_b79e1001e107876f,a7ff33_c3278a7c1fe545df,shard_16,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,zmean_168h,sub,"Sub(funding_rate_state_last_ffill_8h,ZScore(Mean(mark_index_basis_bps,168)))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_a2f58ee62d9e7ad2,prod_7dda508d405a0655,a7ff33_75c54403f9d0d01d,shard_17,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,decay_8h,sub,"Sub(funding_rate_state_last_ffill_8h,Decay(mark_index_basis_bps,8))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_1367c4d010d437e5,a7ff33_00ac6e5f3e7496ad,shard_01,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,abs_zmean_24h,sub,"Sub(funding_rate_state_last_ffill_8h,Abs(ZScore(Mean(mark_index_basis_bps,24))))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_c80f62c274b367a9,prod_903716e80c80e4c4,a7ff33_d67abacdede3eaeb,shard_02,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,decay_24h,sub,"Sub(funding_rate_state_last_ffill_8h,Decay(mark_index_basis_bps,24))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_f5f3904314728e4c,a7ff33_87d3a5bda6f6fd22,shard_03,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,abs_zmean_72h,sub,"Sub(funding_rate_state_last_ffill_8h,Abs(ZScore(Mean(mark_index_basis_bps,72))))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_c80f62c274b367a9,prod_36abd41805708aa9,a7ff33_a7cce0e640c5f93e,shard_04,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,decay_72h,sub,"Sub(funding_rate_state_last_ffill_8h,Decay(mark_index_basis_bps,72))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_ab5bb6d4e692017d,a7ff33_9b11f2334129b869,shard_05,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,abs_zmean_168h,sub,"Sub(funding_rate_state_last_ffill_8h,Abs(ZScore(Mean(mark_index_basis_bps,168))))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_c80f62c274b367a9,prod_eff1812508ffcb6b,a7ff33_b42a6f57748cd3d5,shard_06,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,decay_168h,sub,"Sub(funding_rate_state_last_ffill_8h,Decay(mark_index_basis_bps,168))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_67ccc5184bbced92,a7ff33_ee53d45f2f321c52,shard_07,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,rank,sub,"Sub(funding_rate_state_last_ffill_8h,Rank(mark_index_basis_bps))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_d9d4f69744bac825,prod_5bae4c97a2edf15e,a7ff33_10aed60ff4430377,shard_09,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,mark_index_basis_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,sign_delta_24h,sub,"Sub(funding_rate_state_last_ffill_8h,Sign(Delta(mark_index_basis_bps,24)))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_a2f58ee62d9e7ad2,prod_18ae9f66cee7c2c3,a7ff33_854d65da21ad414d,shard_10,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,premium_close_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,level,sub,"Sub(funding_rate_state_last_ffill_8h,premium_close_bps)",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_337820bc5afcf6cc,prod_823b4a852820d177,a7ff33_c1338ae2fb5d56b1,shard_12,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,premium_close_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,delta_1h,sub,"Sub(funding_rate_state_last_ffill_8h,Delta(premium_close_bps,1))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_f4cad3c158d586ad,a7ff33_ac637db03b94fe84,shard_13,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,premium_close_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,mean_1h,sub,"Sub(funding_rate_state_last_ffill_8h,Mean(premium_close_bps,1))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_f1c7ed4a1ce5380d,a7ff33_656412e10847cc50,shard_14,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,premium_close_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,zmean_1h,sub,"Sub(funding_rate_state_last_ffill_8h,ZScore(Mean(premium_close_bps,1)))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_a2f58ee62d9e7ad2,prod_51e0ad789f999620,a7ff33_ff8d9816a876bc6b,shard_15,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,premium_close_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,delta_2h,sub,"Sub(funding_rate_state_last_ffill_8h,Delta(premium_close_bps,2))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_566e92098e260d97,a7ff33_ef2443313144c399,shard_16,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,premium_close_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,mean_2h,sub,"Sub(funding_rate_state_last_ffill_8h,Mean(premium_close_bps,2))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_e4008e02cb0b4e8a,a7ff33_15df9310f0a2dbdb,shard_17,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,premium_close_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,zmean_2h,sub,"Sub(funding_rate_state_last_ffill_8h,ZScore(Mean(premium_close_bps,2)))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_a2f58ee62d9e7ad2,prod_2ea4c3a6e4d1989a,a7ff33_69fd065f2765d0ad,shard_00,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,premium_close_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,delta_4h,sub,"Sub(funding_rate_state_last_ffill_8h,Delta(premium_close_bps,4))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_dd37b4db301960df,a7ff33_b957ab210767ead7,shard_01,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
L2_typed_two_field_interaction,D5_funding_dense_state,funding_like|basis_premium_like,funding_rate_state_last_ffill_8h,premium_close_bps,funding_like,basis_premium_like,dense_materializer_target,dense_materializer_target,level,mean_4h,sub,"Sub(funding_rate_state_last_ffill_8h,Mean(premium_close_bps,4))",funding_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,True,skel_f8484b844efd270f,prod_425cab7aecc283e3,a7ff33_7033695ca40f0798,shard_02,expand_control_strict,funding_like|basis_premium_like,sub,strict_followup_candidate
