blueprint_id,a7ls_arm,semantic_pair,motif,skeleton_key,production_key,expression,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error,materialization_shard,materialization_score,a7input_queue,core58_queue,company_shard
a7ls1_4dfb6fde73079a38,A7LS_B,price_like,gated_sign,skel_af8c1327eb17d836,prod_b6ef1642d629679b,"Mul(ZScore(Mean(trade_close,4)),Sign(ZScore(Mean(mark_close,4))))",True,0.9991518034086404,1.0,True,2.8316261893866373e-05,9.694064495754644,0.9729463174038568,,a7ls_b_materialization_s020,0.9994910820451842,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_68038f2849238ee9,A7LS_B,price_like,gated_sign,skel_136259b72205469f,prod_f61c126df1882d6d,"Mul(Mean(trade_close,4),Sign(mark_close))",True,0.9991518034086404,1.0,True,1.01000000001239e-05,125499.07499998808,8645.73042362102,,a7ls_b_materialization_s020,0.9994910820451842,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_01ff9ca94bb59a42,A7LS_B,price_like,gated_sign,skel_c80f62c274b367a9,prod_5fb5e6b22ad22e34,"Mul(trade_close,Sign(ZScore(Mean(mark_close,8))))",True,0.9989615537059056,1.0,True,-1321.81,125986.0,8650.142073454621,,a7ls_b_materialization_s020,0.9993769322235433,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_5044f44649a38503,A7LS_B,taker_flow_like,single,skel_f6a3f0b03e9258f2,prod_4759918e796d81ca,CSRank(taker_buy_quote_volume),True,0.9992944906856916,1.0,True,0.0104166666666666,1.0,0.2886525826628983,,a7ls_b_materialization_s020,0.999576694411415,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_5491b9e01072f504,A7LS_B,taker_flow_like,single,skel_f6a3f0b03e9258f2,prod_6678447f45a50ce6,CSRank(kline_taker_buy_quote_share),True,0.999246928260008,1.0,True,0.0104166666666666,1.0,0.288659452263022,,a7ls_b_materialization_s020,0.9995481569560049,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_e4083d792b9a9b8d,A7LS_B,taker_flow_like,single,skel_8a3e91f81074ce44,prod_e6dd8e826874047f,"Clip(ZScore(taker_buy_quote_volume),-3,3)",True,0.999246928260008,1.0,True,-0.4512345128986575,5.0,0.7130736406423046,,a7ls_b_materialization_s020,0.9995481569560049,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_2996c2d007b8b1ab,A7LS_B,liquidity_like,single,skel_8a3e91f81074ce44,prod_4e0c59f82497649f,"Clip(ZScore(trade_count),-3,3)",True,0.999246928260008,0.9999995041846812,True,-0.9598953018647662,5.0,0.8900756615185811,,a7ls_b_materialization_s020,0.9995479586298773,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_7ee7deac58790f93,A7LS_B,taker_flow_like,single,skel_ca36cd3eaf5a3a94,prod_190c272b88eaa25f,kline_taker_buy_quote_share,True,0.999246928260008,0.9999990083693626,True,0.0,0.9734674174909044,0.0657619795467163,,a7ls_b_materialization_s020,0.9995477603037499,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_1829af37b04ece20,A7LS_B,liquidity_like,single,skel_a311ee3fdacdeca2,prod_3d4b5611c8faf01f,"ZScore(Mean(trade_volume,4))",True,0.9991518034086404,1.0,True,-0.2332201647518027,9.69589301695395,0.9947745844671364,,a7ls_b_materialization_s020,0.9994910820451842,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
a7ls1_5ff88f6a1bd0b1ed,A7LS_B,liquidity_like,single,skel_a311ee3fdacdeca2,prod_171dfb6279649224,"ZScore(Mean(trade_quote_volume,4))",True,0.9991518034086404,1.0,True,-0.3952788388963829,9.55663024010058,0.9947745844671362,,a7ls_b_materialization_s020,0.9994910820451842,a7ls3_materialized_numeric_checkpoint,a7ls3_materialized_numeric_checkpoint,a7ls3_numeric_s000
