blueprint_id,semantic_pair,motif,skeleton_key,expression,horizon_h,diagnostic_composite_score,overall_reward,train_sortino,validation_sortino,test_sortino,recent_sortino,median_oos_sortino,train_oos_sortino_gap,train_oos_consistency_penalty,train_overfit_penalty,validation_floor_sortino,test_floor_sortino,recent_floor_sortino,stress_sortino,stress_floor_sortino,stress_n_obs,recent_sharpe,recent_ic,recent_rankic,recent_net_mean,recent_max_drawdown,recent_avg_turnover,recent_capacity_proxy,recent_control_ratio,recent_shuffle_control_ratio,oos_control_dominated_count,oos_lag_stale_dominated_count,oos_shuffle_dominated_count,oos_positive_split_count,orientation_train_hours,orientation_extension_hours,orientation_extension_crash_like_hours,orientation_extension_requested_hours,train_crash_like_hours,may_stress_hours,hard_reject,hard_reject_reasons,min_oos_sortino,train_oos_consistency_score,min_oos_floor_sortino,obj_train_sortino,obj_train_oos_consistency,obj_recent_sortino,obj_min_oos_sortino,obj_min_oos_floor_sortino,obj_recent_sharpe,obj_recent_rankic,obj_stress_sortino,obj_neg_recent_drawdown,obj_neg_recent_turnover,obj_neg_shuffle_control_ratio,obj_neg_oos_control_dominated_count,obj_neg_oos_lag_stale_dominated_count,objective_pass_count,gate_pass,pareto_rank,pareto_front,dominance_count,dominates_count,source_lag_policy_status,source_lag_required_fields,source_lag_required_families,source_lag_gate,source_lag_policy_reject
a7shadow2_c007,funding_dense|open_interest,adjacent_safe_div_csrank_validation,csrank|mean|safediv|tsrank|zscore,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",8,10.58562758485622,10.58562758485622,2.4473052293036317,15.88145686150245,11.87446709225261,18.388209619597987,15.88145686150245,13.434151632198818,3.0,0.0,11.67967900489405,8.503209785655452,15.595820084134237,6.500043768773584,1.2732180686016796,601.0,9.689174370413399,0.04848560033153754,0.06508596423081907,0.0011713645081497112,-0.10286067125727716,0.0638846918159872,5811007.897889441,0.9936382645154227,0.39884303404262716,0,0,0,3,8784,0,0,0,2312,601,False,,11.87446709225261,-13.434151632198818,8.503209785655452,2.4473052293036317,-13.434151632198818,18.388209619597987,11.87446709225261,8.503209785655452,9.689174370413399,0.06508596423081907,6.500043768773584,-0.10286067125727716,-0.0638846918159872,-0.39884303404262716,0,0,12,True,1,True,0,0,SOURCE_LAG_REQUIRED_PASS,funding_rate_delta_state_24h|open_interest_value_last,funding_state|open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False
a7shadow2_c007,funding_dense|open_interest,adjacent_safe_div_csrank_validation,csrank|mean|safediv|tsrank|zscore,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",4,8.432421682816203,8.432421682816203,2.1779643196323804,10.163919317822558,10.216245843420882,13.542655057984913,10.216245843420882,8.038281523788502,2.0095703809471255,0.0,8.633900693694594,9.02671857528267,12.339285690730831,5.059669048681369,2.390686280165006,601.0,8.564829900661312,0.03913338114623656,0.046881070112101526,0.0005554826015941668,-0.06135509588166299,0.0638846918159872,5811007.897889441,0.9902763327053048,0.7686056032219472,0,0,0,3,8784,0,0,0,2312,601,False,,10.163919317822558,-8.038281523788502,8.633900693694594,2.1779643196323804,-8.038281523788502,13.542655057984913,10.163919317822558,8.633900693694594,8.564829900661312,0.046881070112101526,5.059669048681369,-0.06135509588166299,-0.0638846918159872,-0.7686056032219472,0,0,12,True,1,True,0,0,SOURCE_LAG_REQUIRED_PASS,funding_rate_delta_state_24h|open_interest_value_last,funding_state|open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False
a7shadow2_c002,open_interest|premium,adjacent_signed_rank_validation,csrank|mean|mul|sign,"Mul(CSRank(Mean(open_interest_mean,8)),Sign(Mean(premium_close_bps,48)))",24,4.199360706263892,4.199360706263892,2.702454234750805,7.716974209683252,2.9251446047230125,5.964498019940686,5.964498019940686,3.2620437851898814,0.8155109462974703,0.0,6.652159007986806,1.913772653551688,1.9038409869878903,6.545148694287388,3.8769944978553337,601.0,2.4692281885288194,0.01228876967610027,0.016127625060535073,0.0009459669727170975,-0.29541361001343547,0.004416534047068004,10971775.234606192,1.016206796785675,0.18650768442417526,0,0,0,3,8784,0,0,0,2312,601,False,,2.9251446047230125,-3.2620437851898814,1.9038409869878903,2.702454234750805,-3.2620437851898814,5.964498019940686,2.9251446047230125,1.9038409869878903,2.4692281885288194,0.016127625060535073,6.545148694287388,-0.29541361001343547,-0.004416534047068004,-0.18650768442417526,0,0,13,True,1,True,0,0,SOURCE_LAG_REQUIRED_PASS,open_interest_mean,open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False
a7shadow2_c006,open_interest|premium,adjacent_mul_validation,mean|mul,"Mul(open_interest_last,Mean(premium_close_bps,504))",24,3.1085473724612775,3.1085473724612775,0.7344125210610865,6.946148085453986,2.5037565195685585,2.4416335512125498,2.5037565195685585,1.769343998507472,0.442335999626868,0.0,5.573878708975276,1.3646549978752314,1.9805655516078517,10.995437915200705,6.105075206711021,601.0,1.2722631496644614,0.006061729445566222,0.01850426206071908,0.000624096438088528,-0.5370820290490451,0.0026674623842593897,11426024.185942467,0.9765418403911926,0.8635108924908859,0,0,0,3,8784,0,0,0,2312,601,False,,2.4416335512125498,-1.769343998507472,1.3646549978752314,0.7344125210610865,-1.769343998507472,2.4416335512125498,2.4416335512125498,1.3646549978752314,1.2722631496644614,0.01850426206071908,10.995437915200705,-0.5370820290490451,-0.0026674623842593897,-0.8635108924908859,0,0,13,True,1,True,0,0,SOURCE_LAG_REQUIRED_PASS,open_interest_last,open_interest,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,False
a7shadow2_c007,funding_dense|open_interest,adjacent_safe_div_csrank_validation,csrank|mean|safediv|tsrank|zscore,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",24,8.972101300510149,8.972101300510149,1.9726606474143689,11.653912965459003,12.193744044749032,17.234559597283337,12.193744044749032,10.221083397334663,2.5552708493336658,0.0,4.956904566521091,6.208735972898763,10.079369252722792,0.6214917581392139,-5.323065223509975,601.0,7.541556004344358,0.06680463874340732,0.08379232879432028,0.0025576454758426603,-0.2498838557133457,0.0638846918159872,5811007.897889441,0.951104495009582,0.43367100600214525,1,1,0,3,8784,0,0,0,2312,601,True,stress_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;source_lag_required_not_proven,11.653912965459003,-10.221083397334663,4.956904566521091,1.9726606474143689,-10.221083397334663,17.234559597283337,11.653912965459003,4.956904566521091,7.541556004344358,0.08379232879432028,0.6214917581392139,-0.2498838557133457,-0.0638846918159872,-0.43367100600214525,-1,-1,9,False,1,True,0,0,SOURCE_LAG_REQUIRED_FAIL_CLOSED,funding_rate_delta_state_24h|open_interest_value_last,funding_state|open_interest,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True
a7shadow2_c003,open_interest,a7source5_source_lag_survivor,tsrank,"TSRank(open_interest_mean,504)",24,4.016979961445446,4.016979961445446,3.4985599741227675,-2.223988777173911,9.747701896878334,15.1913633048712,9.747701896878334,6.249141922755567,1.5622854806888917,0.0,-5.136603277400885,3.7848467522820552,8.129125379661225,3.910717666582613,0.13792916060062388,601.0,6.818287198142745,0.05984306527864662,0.06722189454473515,0.002186818875802181,-0.26773106866396856,0.04625563744918074,7463363.372697048,1.0197002611499584,0.734062792381863,2,1,1,2,8784,0,0,0,2312,601,True,oos_nonoverlap_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;oos_shuffle_dominated;oos_net_mean_not_all_positive;source_lag_required_not_proven,-2.223988777173911,-6.249141922755567,-5.136603277400885,3.4985599741227675,-6.249141922755567,15.1913633048712,-2.223988777173911,-5.136603277400885,6.818287198142745,0.06722189454473515,3.910717666582613,-0.26773106866396856,-0.04625563744918074,-0.734062792381863,-2,-1,7,False,1,True,0,0,SOURCE_LAG_REQUIRED_FAIL_CLOSED,open_interest_mean,open_interest,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True
a7shadow2_c007,funding_dense|open_interest,adjacent_safe_div_csrank_validation,csrank|mean|safediv|tsrank|zscore,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",1,4.018933961900629,4.018933961900629,-0.7666741308980201,4.779946029111216,7.047720916848109,9.729550095751048,7.047720916848109,7.81439504774613,1.9535987619365325,0.0,4.779946029111216,7.047720916848109,9.729550095751048,3.2201643415640038,3.2201643415640038,601.0,6.963071801770032,0.01961915893192164,0.02432152650237894,0.00012564923447243046,-0.020088909260894683,0.0638846918159872,5811007.897889441,2.583468848663721,2.583468848663721,0,0,0,3,8784,0,0,0,2312,601,True,train_sortino_non_positive;train_orientation_no_positive_edge;shuffle_control_dominated_recent;source_lag_required_not_proven,4.779946029111216,-7.81439504774613,4.779946029111216,-0.7666741308980201,-7.81439504774613,9.729550095751048,4.779946029111216,4.779946029111216,6.963071801770032,0.02432152650237894,3.2201643415640038,-0.020088909260894683,-0.0638846918159872,-2.583468848663721,0,0,10,False,1,True,0,0,SOURCE_LAG_REQUIRED_FAIL_CLOSED,funding_rate_delta_state_24h|open_interest_value_last,funding_state|open_interest,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True
a7shadow2_c003,open_interest,a7source5_source_lag_survivor,tsrank,"TSRank(open_interest_mean,504)",8,2.8884150234358494,2.8884150234358494,3.9061391702697907,-2.3797406279788387,10.561954017396165,5.283477260851502,5.283477260851502,1.377338090581711,0.34433452264542774,0.0,-4.699690396763676,8.143850270513354,3.6109323655085857,3.266314147364132,-1.5056734678238224,601.0,3.4575822341278597,0.030330494255115456,0.03537082302154828,0.0004883743781141605,-0.18386277345502644,0.04625563744918074,7463363.372697048,1.1260073482075703,0.43051292728887,2,2,1,2,8784,0,0,0,2312,601,True,oos_nonoverlap_floor_not_positive;stress_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;oos_shuffle_dominated;oos_net_mean_not_all_positive;source_lag_required_not_proven,-2.3797406279788387,-1.377338090581711,-4.699690396763676,3.9061391702697907,-1.377338090581711,5.283477260851502,-2.3797406279788387,-4.699690396763676,3.4575822341278597,0.03537082302154828,3.266314147364132,-0.18386277345502644,-0.04625563744918074,-0.43051292728887,-2,-2,7,False,1,True,0,0,SOURCE_LAG_REQUIRED_FAIL_CLOSED,open_interest_mean,open_interest,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True
a7shadow2_c002,open_interest|premium,adjacent_signed_rank_validation,csrank|mean|mul|sign,"Mul(CSRank(Mean(open_interest_mean,8)),Sign(Mean(premium_close_bps,48)))",8,3.2194839876608574,3.2194839876608574,2.3870968485249735,7.386291383292615,1.2469164766620708,4.596003354626822,4.596003354626822,2.2089065061018482,0.5522266265254621,0.0,5.320355330145004,0.48634245256837993,2.4808979017453585,7.792864077881839,5.095906612144115,601.0,2.3552584940350494,0.004833110786739158,0.015856971768320464,0.00025915231730200673,-0.1360209826659048,0.004416534047068004,10971775.234606192,1.5677592049165834,1.5677592049165834,3,3,0,3,8784,0,0,0,2312,601,True,oos_control_dominated;oos_lag_stale_dominated;shuffle_control_dominated_recent;source_lag_required_not_proven,1.2469164766620708,-2.2089065061018482,0.48634245256837993,2.3870968485249735,-2.2089065061018482,4.596003354626822,1.2469164766620708,0.48634245256837993,2.3552584940350494,0.015856971768320464,7.792864077881839,-0.1360209826659048,-0.004416534047068004,-1.5677592049165834,-3,-3,10,False,1,True,0,0,SOURCE_LAG_REQUIRED_FAIL_CLOSED,open_interest_mean,open_interest,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True
a7shadow2_c003,open_interest,a7source5_source_lag_survivor,tsrank,"TSRank(open_interest_mean,504)",4,2.9147114852959897,2.9147114852959897,4.319593336744319,-2.636334294040079,12.346825584429347,3.543176191662428,3.543176191662428,0.7764171450818909,0.19410428627047271,0.0,-3.05470236585717,10.716067704410843,2.422630419059001,2.1240466712099604,1.3480309722356758,601.0,2.583125177342101,0.023025320140372656,0.025230025591567395,0.00016570818622545507,-0.11377750998685321,0.04625563744918074,7463363.372697048,1.269899437286281,1.269899437286281,0,0,0,2,8784,0,0,0,2312,601,True,oos_nonoverlap_floor_not_positive;oos_net_mean_not_all_positive;shuffle_control_dominated_recent;source_lag_required_not_proven,-2.636334294040079,-0.7764171450818909,-3.05470236585717,4.319593336744319,-0.7764171450818909,3.543176191662428,-2.636334294040079,-3.05470236585717,2.583125177342101,0.025230025591567395,2.1240466712099604,-0.11377750998685321,-0.04625563744918074,-1.269899437286281,0,0,9,False,1,True,0,0,SOURCE_LAG_REQUIRED_FAIL_CLOSED,open_interest_mean,open_interest,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True
