candidate_id,production_family,expression,horizon,smoke_label,fresh_may_status,candidate_net_sum_10bps__validation_2025H1,candidate_net_sum_20bps__validation_2025H1,candidate_mean_ic__validation_2025H1,candidate_active_hours__validation_2025H1,candidate_turnover_mean__validation_2025H1,candidate_gross_exposure_mean__validation_2025H1,max_control_net_sum_10bps__validation_2025H1,max_control_net_sum_10bps_id__validation_2025H1,max_control_net_sum_10bps_mode__validation_2025H1,margin_vs_max_control_net_sum_10bps__validation_2025H1,max_control_mean_ic__validation_2025H1,max_control_mean_ic_id__validation_2025H1,max_control_mean_ic_mode__validation_2025H1,margin_vs_max_control_mean_ic__validation_2025H1,candidate_net_sum_10bps__recent_oos_2025H2_2026Apr,candidate_net_sum_20bps__recent_oos_2025H2_2026Apr,candidate_mean_ic__recent_oos_2025H2_2026Apr,candidate_active_hours__recent_oos_2025H2_2026Apr,candidate_turnover_mean__recent_oos_2025H2_2026Apr,candidate_gross_exposure_mean__recent_oos_2025H2_2026Apr,max_control_net_sum_10bps__recent_oos_2025H2_2026Apr,max_control_net_sum_10bps_id__recent_oos_2025H2_2026Apr,max_control_net_sum_10bps_mode__recent_oos_2025H2_2026Apr,margin_vs_max_control_net_sum_10bps__recent_oos_2025H2_2026Apr,max_control_mean_ic__recent_oos_2025H2_2026Apr,max_control_mean_ic_id__recent_oos_2025H2_2026Apr,max_control_mean_ic_mode__recent_oos_2025H2_2026Apr,margin_vs_max_control_mean_ic__recent_oos_2025H2_2026Apr,candidate_net_sum_10bps__fresh_may_2026,candidate_net_sum_20bps__fresh_may_2026,candidate_mean_ic__fresh_may_2026,candidate_active_hours__fresh_may_2026,candidate_turnover_mean__fresh_may_2026,candidate_gross_exposure_mean__fresh_may_2026,max_control_net_sum_10bps__fresh_may_2026,max_control_net_sum_10bps_id__fresh_may_2026,max_control_net_sum_10bps_mode__fresh_may_2026,margin_vs_max_control_net_sum_10bps__fresh_may_2026,max_control_mean_ic__fresh_may_2026,max_control_mean_ic_id__fresh_may_2026,max_control_mean_ic_mode__fresh_may_2026,margin_vs_max_control_mean_ic__fresh_may_2026,matched_control_count,control_val_recent_positive_count,control_recent20_positive_count,dominates_controls_val_recent_net10,dominates_controls_val_recent_ic,cost20_survives_validation_recent,may_stress_positive,is_a7v5_smoke_positive,pre_may_control_clean_cost20_dominance,a7v6_label,derived_feature_id,source_fields,source_field_families,transform,window_hours,availability_mask,feature_available_lag_bars,paired_ablation_plan
a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826,cross_symbol_self_reproduction_core3,CrossSymbolRank(agg_buy_sell_notional_ratio),12,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE,HAS_MAY_AGG_DATA_STRESS_ONLY,-1.0035817799565985,-3.9180817799565983,0.0269337016574589,4344.0,0.6709254143646409,1.0,-2.869714276585868,a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826__ctrl_time_shuffle_6c7032e2,time_shuffle,1.8661324966292696,0.0157979704797051,a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826__ctrl_time_shuffle_6c7032e2,time_shuffle,0.0111357311777538,-4.344244512167438,-9.043244512167435,0.0104851973684214,7296.0,0.6440515350877193,1.0,-4.729220033911524,a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826__ctrl_wrong_lag_7b2b2093,wrong_lag,0.384975521744086,0.0111095871622552,a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826__ctrl_time_shuffle_6c7032e2,time_shuffle,-0.0006243897938338003,-0.2996680984321515,-0.6146680984321515,0.026041666666667,480.0,0.6237623762376238,0.9504950495049505,-0.0599686201597232,a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826__ctrl_wrong_lag_7b2b2093,wrong_lag,-0.23969947827242827,0.060416666666667,a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826__ctrl_wrong_lag_7b2b2093,wrong_lag,-0.034375,4,0,0,1,0,0,0,0,0,A7V6_NOT_A7V5_POSITIVE,CrossSymbolRank_core3__agg_buy_sell_notional_ratio,agg_buy_sell_notional_ratio,flow,CrossSymbolRank,1,agg_features_available,1,base_agg_field;derived_transform;market_control_if_any;full_formula
a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920,cross_symbol_self_reproduction_core3,CrossSymbolRank(agg_buy_agg_trade_count),12,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE,HAS_MAY_AGG_DATA_STRESS_ONLY,-0.8947655043457063,-1.3592655043457067,0.0292357274401479,4344.0,0.1069290976058931,1.0,-0.0342344956542943,a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920__ctrl_sign_flip_568fc170,sign_flip,-0.8605310086914121,0.0321354526606778,a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920__ctrl_time_shuffle_11328c20,time_shuffle,-0.0028997252205298987,1.5642467424021254,0.9192467424021252,0.0508314179555631,7296.0,0.0884046052631579,1.0,0.7263037263206695,a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920__ctrl_wrong_lag_02dd575e,wrong_lag,0.8379430160814558,0.0453673245614041,a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920__ctrl_wrong_lag_02dd575e,wrong_lag,0.005464093394159,-0.22172290793692,-0.26622290793692,0.1083333333333338,480.0,0.0881188118811881,0.9504950495049505,0.1327229079369199,a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920__ctrl_sign_flip_568fc170,sign_flip,-0.35444581587383994,0.0833333333333339,a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920__ctrl_wrong_lag_02dd575e,wrong_lag,0.024999999999999897,4,0,1,0,0,0,0,0,0,A7V6_NOT_A7V5_POSITIVE,CrossSymbolRank_core3__agg_buy_agg_trade_count,agg_buy_agg_trade_count,flow,CrossSymbolRank,1,agg_features_available,1,base_agg_field;derived_transform;market_control_if_any;full_formula
a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6,cross_symbol_self_reproduction_core3,CrossSymbolRank(agg_notional_gt_1m),12,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE,HAS_MAY_AGG_DATA_STRESS_ONLY,-0.1421583503677133,-0.9136583503677136,0.0585526660451445,4344.0,0.1776012891344383,1.0,-0.4609268980373381,a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6__ctrl_wrong_lag_f9e95ef6,wrong_lag,0.3187685476696248,0.0544901301161901,a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6__ctrl_wrong_lag_f9e95ef6,wrong_lag,0.0040625359289544055,-0.7249154107569664,-2.327415410756967,0.0382222981111541,7296.0,0.219640899122807,1.0,-1.055854224799004,a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6__ctrl_time_shuffle_4df71936,time_shuffle,0.3309388140420375,0.036961690437095,a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6__ctrl_time_shuffle_4df71936,time_shuffle,0.001260607674059104,-0.3212335782303923,-0.4347335782303922,0.0845511482254702,480.0,0.2247524752475247,0.9504950495049505,0.1341859461388432,a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6__ctrl_sign_flip_1942276f,sign_flip,-0.4554195243692355,0.0841965073463933,a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6__ctrl_wrong_lag_f9e95ef6,wrong_lag,0.0003546408790768979,4,0,0,1,1,0,0,0,0,A7V6_NOT_A7V5_POSITIVE,CrossSymbolRank_core3__agg_notional_gt_1m,agg_notional_gt_1m,activity_liquidity,CrossSymbolRank,1,agg_features_available,1,base_agg_field;derived_transform;market_control_if_any;full_formula
a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a,cross_symbol_self_reproduction_core3,CrossSymbolRank(agg_notional_1k_10k),12,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF,HAS_MAY_AGG_DATA_STRESS_ONLY,0.3364567122113857,-0.2620432877886153,0.0461556169429103,4344.0,0.1377762430939226,1.0,-0.9282589601694954,a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a__ctrl_time_shuffle_37041716,time_shuffle,1.264715672380881,0.0481677805946075,a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a__ctrl_time_shuffle_37041716,time_shuffle,-0.0020121636516972005,0.7610029154946885,-0.1549970845053123,0.0402275219298252,7296.0,0.125548245614035,1.0,0.6023047564466788,a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a__ctrl_wrong_lag_31b1b29f,wrong_lag,0.15869815904800966,0.0464638157894743,a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a__ctrl_wrong_lag_31b1b29f,wrong_lag,-0.006236293859649099,-0.3032552707850433,-0.3767552707850433,0.0875000000000005,480.0,0.1455445544554455,0.9504950495049505,0.1562552707850432,a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a__ctrl_sign_flip_093b2e84,sign_flip,-0.4595105415700865,0.0510416666666672,a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a__ctrl_wrong_lag_31b1b29f,wrong_lag,0.036458333333333294,4,0,0,1,0,0,0,1,0,A7V6_HOLD_COST20_FRAGILE,CrossSymbolRank_core3__agg_notional_1k_10k,agg_notional_1k_10k,activity_liquidity,CrossSymbolRank,1,agg_features_available,1,base_agg_field;derived_transform;market_control_if_any;full_formula
a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e,cross_symbol_self_reproduction_core3,CrossSymbolRank(agg_notional_10k_100k),12,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF,HAS_MAY_AGG_DATA_STRESS_ONLY,0.3171811866711173,-0.3198188133288832,0.0460405156537759,4344.0,0.1466390423572744,1.0,-0.5078777832959118,a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e__ctrl_time_shuffle_1f2a1823,time_shuffle,0.8250589699670291,0.0510486287162946,a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e__ctrl_time_shuffle_1f2a1823,time_shuffle,-0.0050081130625187,0.7011464026439703,-0.4868535973560304,0.0411869517543865,7296.0,0.162828947368421,1.0,0.0902337696939312,a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e__ctrl_wrong_lag_e9d2a2a2,wrong_lag,0.6109126329500392,0.0420093201754392,a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e__ctrl_wrong_lag_e9d2a2a2,wrong_lag,-0.0008223684210527035,-0.2879776394566343,-0.3739776394566344,0.0968750000000005,480.0,0.1702970297029703,0.9504950495049505,0.1159776394566343,a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e__ctrl_sign_flip_3a78ba07,sign_flip,-0.4039552789132686,0.0897703549060548,a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e__ctrl_time_shuffle_1f2a1823,time_shuffle,0.007104645093945705,4,0,0,1,0,0,0,1,0,A7V6_HOLD_COST20_FRAGILE,CrossSymbolRank_core3__agg_notional_10k_100k,agg_notional_10k_100k,activity_liquidity,CrossSymbolRank,1,agg_features_available,1,base_agg_field;derived_transform;market_control_if_any;full_formula
a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc,cross_symbol_self_reproduction_core3,CrossSymbolRank(agg_avg_underlying_trade_notional),12,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF,HAS_MAY_AGG_DATA_STRESS_ONLY,0.8732605549325689,0.5407605549325682,0.0604281767955807,4344.0,0.0765423572744014,1.0,1.0086042331148666,a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc__ctrl_wrong_lag_b0ef954a,wrong_lag,-0.13534367818229764,0.0635378228782294,a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc__ctrl_time_shuffle_f5adcb36,time_shuffle,-0.003109646082648701,0.7730153921924305,0.58001539219243,0.047286184210527,7296.0,0.0264528508771929,1.0,0.4614280341514944,a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc__ctrl_wrong_lag_b0ef954a,wrong_lag,0.3115873580409361,0.0466694078947375,a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc__ctrl_wrong_lag_b0ef954a,wrong_lag,0.0006167763157894982,-0.1587656513925178,-0.1672656513925177,0.1145833333333339,480.0,0.0168316831683168,0.9504950495049505,0.1417656513925178,a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc__ctrl_sign_flip_4bf127f8,sign_flip,-0.3005313027850356,0.1083333333333338,a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc__ctrl_time_shuffle_f5adcb36,time_shuffle,0.006250000000000103,4,1,1,0,0,1,0,1,0,A7V6_HOLD_CONTROL_CONTAMINATED,CrossSymbolRank_core3__agg_avg_underlying_trade_notional,agg_avg_underlying_trade_notional,activity_liquidity,CrossSymbolRank,1,agg_features_available,1,base_agg_field;derived_transform;market_control_if_any;full_formula
a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441,cross_symbol_self_reproduction_core3,CrossSymbolRank(agg_notional),12,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF,HAS_MAY_AGG_DATA_STRESS_ONLY,0.6160905572152149,0.1645905572152147,0.0544429097605899,4344.0,0.1039364640883978,1.0,-0.3799824027924527,a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441__ctrl_time_shuffle_6b2b2c74,time_shuffle,0.9960729600076677,0.0508747697974223,a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441__ctrl_wrong_lag_7ba41814,wrong_lag,0.003568139963167599,0.4529095193402164,-0.6980904806597843,0.0450932017543866,7296.0,0.1577576754385964,1.0,-0.0531628023867132,a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441__ctrl_wrong_lag_7ba41814,wrong_lag,0.5060723217269296,0.0461527911123309,a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441__ctrl_time_shuffle_6b2b2c74,time_shuffle,-0.0010595893579442989,-0.2526292779772339,-0.3141292779772339,0.0979166666666672,480.0,0.1217821782178217,0.9504950495049505,0.1296292779772337,a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441__ctrl_sign_flip_7c399fd5,sign_flip,-0.38225855595446756,0.1031250000000005,a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441__ctrl_time_shuffle_6b2b2c74,time_shuffle,-0.005208333333333301,4,0,0,1,0,0,0,1,0,A7V6_HOLD_COST20_FRAGILE,CrossSymbolRank_core3__agg_notional,agg_notional,activity_liquidity,CrossSymbolRank,1,agg_features_available,1,base_agg_field;derived_transform;market_control_if_any;full_formula
a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71,cross_symbol_self_reproduction_core3,CrossSymbolRank(agg_notional_100_1k),12,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF,HAS_MAY_AGG_DATA_STRESS_ONLY,1.4096932228836572,1.1561932228836571,0.0604281767955807,4344.0,0.0583563535911602,1.0,-0.9057289810892212,a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71__ctrl_wrong_lag_02ccf53f,wrong_lag,2.3154222039728785,0.0501841620626157,a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71__ctrl_wrong_lag_02ccf53f,wrong_lag,0.010244014732964997,2.499190687472561,2.1336906874725607,0.0663377192982462,7296.0,0.0500959429824561,1.0,1.9657736842546245,a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71__ctrl_wrong_lag_02ccf53f,wrong_lag,0.5334170032179366,0.0592105263157901,a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71__ctrl_wrong_lag_02ccf53f,wrong_lag,0.007127192982456093,-0.1783821787387612,-0.1838821787387613,0.1093750000000005,480.0,0.0108910891089108,0.9504950495049505,0.1673821787387612,a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71__ctrl_sign_flip_402941e8,sign_flip,-0.34576435747752243,0.1187500000000005,a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71__ctrl_wrong_lag_02ccf53f,wrong_lag,-0.009374999999999994,4,0,1,1,1,1,0,1,1,A7V6_PRE_MAY_DOMINANCE_CLUE_MAY_FAIL,CrossSymbolRank_core3__agg_notional_100_1k,agg_notional_100_1k,activity_liquidity,CrossSymbolRank,1,agg_features_available,1,base_agg_field;derived_transform;market_control_if_any;full_formula
a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724,cross_symbol_self_reproduction_core3,CrossSymbolRank(agg_max_trade_notional),12,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE,HAS_MAY_AGG_DATA_STRESS_ONLY,-0.5010446241239621,-1.845544624123963,0.0522559852670356,4344.0,0.3095073664825046,1.0,-0.5958580480766023,a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724__ctrl_wrong_lag_f1729e84,wrong_lag,0.09481342395264014,0.049539170506913,a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724__ctrl_time_shuffle_309c2d7a,time_shuffle,0.0027168147601226017,-1.6501755678579182,-3.898175567857919,0.0330317982456146,7296.0,0.3081140350877193,1.0,-1.2842933670271777,a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724__ctrl_time_shuffle_309c2d7a,time_shuffle,-0.3658822008307405,0.0493547501372878,a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724__ctrl_time_shuffle_309c2d7a,time_shuffle,-0.016322951891673203,-0.4208383490695769,-0.5898383490695769,0.0489583333333339,480.0,0.3346534653465347,0.9504950495049505,0.0828383490695766,a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724__ctrl_sign_flip_72e06c8f,sign_flip,-0.5036766981391535,0.0906250000000005,a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724__ctrl_wrong_lag_f1729e84,wrong_lag,-0.041666666666666595,4,0,0,0,0,0,0,0,0,A7V6_NOT_A7V5_POSITIVE,CrossSymbolRank_core3__agg_max_trade_notional,agg_max_trade_notional,activity_liquidity,CrossSymbolRank,1,agg_features_available,1,base_agg_field;derived_transform;market_control_if_any;full_formula
a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff,cross_symbol_self_reproduction_core3,CrossSymbolRank(agg_avg_agg_trade_notional),12,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE,HAS_MAY_AGG_DATA_STRESS_ONLY,1.596778965695994,1.0707789656959936,0.0517955801104976,4344.0,0.1210865561694291,1.0,2.3126821242087754,a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff__ctrl_wrong_lag_e4456258,wrong_lag,-0.7159031585127813,0.0639400921658991,a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff__ctrl_time_shuffle_8d3dee2f,time_shuffle,-0.012144512055401506,-1.9053976075064736,-4.187897607506474,0.0126781798245618,7296.0,0.3128426535087719,1.0,-2.6596023924935297,a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff__ctrl_sign_flip_08ad6b80,sign_flip,0.7542047849870561,0.0308040614709116,a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff__ctrl_time_shuffle_8d3dee2f,time_shuffle,-0.018125881646349797,-0.1871850328526523,-0.3491850328526523,0.0833333333333338,480.0,0.3207920792079208,0.9504950495049505,-0.0009440253032417,a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff__ctrl_time_shuffle_8d3dee2f,time_shuffle,-0.18624100754941061,0.132291666666667,a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff__ctrl_time_shuffle_8d3dee2f,time_shuffle,-0.0489583333333332,4,0,0,0,0,0,0,0,0,A7V6_NOT_A7V5_POSITIVE,CrossSymbolRank_core3__agg_avg_agg_trade_notional,agg_avg_agg_trade_notional,activity_liquidity,CrossSymbolRank,1,agg_features_available,1,base_agg_field;derived_transform;market_control_if_any;full_formula
