split,n_dates,avg_n_obs,valid_rows,valid_row_share,mean_spread_24h,spread_tstat,positive_spread_rate,signal_name,field_family,source_column,neutralization_mode,universe,evaluation_stage
test_2025H2,4392,181.0,3666467,0.992941,-0.0028504672069592325,-6.738845069865103,0.4314663023679417,age_x_volatility,listing_age_latent_interaction,age_x_volatility,age_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3666467,0.992941,-0.007007910592593313,-18.91181921466036,0.3333333333333333,age_x_volatility,listing_age_latent_interaction,age_x_volatility,age_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8712,180.51641414141415,3666467,0.992941,-0.0015261091633397077,-6.084297928606426,0.4564967860422406,age_x_volatility,listing_age_latent_interaction,age_x_volatility,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3666467,0.992941,-0.0036203979621005277,-10.659807954917568,0.44074074074074077,age_x_volatility,listing_age_latent_interaction,age_x_volatility,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3666467,0.992941,-0.0025887396293562707,-7.760090366922452,0.4109744990892532,age_x_volatility,listing_age_latent_interaction,age_x_volatility,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3666467,0.992941,-0.0027436971435461006,-8.83621733315662,0.3949579831932773,age_x_volatility,listing_age_latent_interaction,age_x_volatility,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8712,180.51641414141415,3666467,0.992941,-0.00166688621941446,-5.507030755319459,0.4414600550964187,age_x_volatility,listing_age_latent_interaction,age_x_volatility,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3666467,0.992941,-0.0038412191641026766,-9.771627885168318,0.4409722222222222,age_x_volatility,listing_age_latent_interaction,age_x_volatility,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3666467,0.992941,-0.003000329649613536,-7.427965109339782,0.41894353369763204,age_x_volatility,listing_age_latent_interaction,age_x_volatility,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3666467,0.992941,-0.0060219220420962396,-15.915279754195426,0.3581932773109244,age_x_volatility,listing_age_latent_interaction,age_x_volatility,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8712,180.51641414141415,3666467,0.992941,-0.0023697825044436977,-7.407507413873386,0.44111570247933884,age_x_volatility,listing_age_latent_interaction,age_x_volatility,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3666467,0.992941,-0.004885496241317589,-12.016237559048038,0.4236111111111111,age_x_volatility,listing_age_latent_interaction,age_x_volatility,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3666467,0.992941,-0.0026955053507062574,-6.37506022087656,0.4344262295081967,age_x_volatility,listing_age_latent_interaction,age_x_volatility,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3666467,0.992941,-0.006541909545012513,-17.491174096218412,0.3382352941176471,age_x_volatility,listing_age_latent_interaction,age_x_volatility,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
train_2024,8759,180.51900901929443,3674974,0.995245,-0.0017899092812742575,-6.329103739921659,0.4590706701678274,range_bps,price_volatility_interaction,range_bps,global,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3674974,0.995245,-0.004584820455271399,-11.906618847483175,0.4300925925925926,range_bps,price_volatility_interaction,range_bps,global,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3674974,0.995245,-0.0030202992881470355,-7.552490825375699,0.4364754098360656,range_bps,price_volatility_interaction,range_bps,global,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3674974,0.995245,-0.005319767107771925,-13.2386014953449,0.3746498599439776,range_bps,price_volatility_interaction,range_bps,global,U0_strict_full_history,full_neutralized_shortlist
train_2024,8759,180.51900901929443,3674974,0.995245,-0.0017260679565038733,-6.129205111031232,0.4597556798721315,range_bps,price_volatility_interaction,range_bps,age_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3674974,0.995245,-0.004593835504550656,-11.921491752098058,0.43148148148148147,range_bps,price_volatility_interaction,range_bps,age_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3674974,0.995245,-0.0030202992881470355,-7.552490825375699,0.4364754098360656,range_bps,price_volatility_interaction,range_bps,age_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3674974,0.995245,-0.005319767107771925,-13.2386014953449,0.3746498599439776,range_bps,price_volatility_interaction,range_bps,age_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8759,180.51900901929443,3674974,0.995245,-0.0011560764627678425,-5.023690541059921,0.4626098869733988,range_bps,price_volatility_interaction,range_bps,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3674974,0.995245,-0.0031863972121177106,-10.712886191039921,0.43148148148148147,range_bps,price_volatility_interaction,range_bps,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3674974,0.995245,-0.0016394129297375782,-5.193080410285435,0.44489981785063754,range_bps,price_volatility_interaction,range_bps,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3674974,0.995245,-0.003089830932150688,-8.84546561946075,0.4065126050420168,range_bps,price_volatility_interaction,range_bps,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8759,180.51900901929443,3674974,0.995245,-0.0015287308079244713,-5.704385149892633,0.46181070898504395,range_bps,price_volatility_interaction,range_bps,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3674974,0.995245,-0.004034330616172208,-11.360666369257236,0.4326388888888889,range_bps,price_volatility_interaction,range_bps,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3674974,0.995245,-0.003051354384545763,-8.222701224965371,0.42714025500910746,range_bps,price_volatility_interaction,range_bps,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3674974,0.995245,-0.004829393870721266,-12.751714823253,0.375,range_bps,price_volatility_interaction,range_bps,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8759,180.51900901929443,3674974,0.995245,-0.0018773935927315622,-6.726990228093033,0.45792898732732046,range_bps,price_volatility_interaction,range_bps,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3674974,0.995245,-0.0043584837536408405,-11.872383579654167,0.4284722222222222,range_bps,price_volatility_interaction,range_bps,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3674974,0.995245,-0.002802554264634574,-7.151776900614754,0.43602003642987247,range_bps,price_volatility_interaction,range_bps,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3674974,0.995245,-0.0055751175631653825,-14.063174209444023,0.3714985994397759,range_bps,price_volatility_interaction,range_bps,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
train_2024,2966,180.51786918408632,949556,0.257156,-0.0022753675576611073,-6.304517013366471,0.4581928523263655,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,global,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,1199,180.98248540450376,949556,0.257156,-0.0023159293955556663,-5.139350597482836,0.41367806505421184,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,global,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,849,180.99882214369848,949556,0.257156,-0.0016605331839698947,-2.861551488337852,0.4723203769140165,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,global,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,240,180.98333333333332,949556,0.257156,0.007054849776668591,4.76146379113734,0.6166666666666667,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,global,U0_strict_full_history,full_neutralized_shortlist
train_2024,2966,180.51786918408632,949556,0.257156,-0.002192581267413397,-6.072049358963616,0.4612272420768712,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,age_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,1199,180.98248540450376,949556,0.257156,-0.0022873584644194736,-5.062971315385807,0.41367806505421184,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,age_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,849,180.99882214369848,949556,0.257156,-0.0016605331839698947,-2.861551488337852,0.4723203769140165,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,age_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,240,180.98333333333332,949556,0.257156,0.007054849776668591,4.76146379113734,0.6166666666666667,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,age_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,2966,180.51786918408632,949556,0.257156,-0.0013880941015950456,-4.222815752065675,0.45515846257585973,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,1199,180.98248540450376,949556,0.257156,-0.002296607467002267,-5.487729690194618,0.40950792326939117,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,849,180.99882214369848,949556,0.257156,-0.0028600259298651076,-5.756206357344258,0.43580683156654887,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,240,180.98333333333332,949556,0.257156,0.0076362595796858135,5.340139024095007,0.5916666666666667,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,2966,180.51786918408632,949556,0.257156,-0.0021231583796194717,-5.791372385299366,0.4659474039109912,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,1199,180.98248540450376,949556,0.257156,-0.002636407470435721,-5.7934386738442365,0.41284403669724773,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,849,180.99882214369848,949556,0.257156,-0.002125555228001062,-3.697129892678248,0.45936395759717313,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,240,180.98333333333332,949556,0.257156,0.008528168386747973,6.605895330855032,0.6875,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,2966,180.51786918408632,949556,0.257156,-0.0022389245733839963,-6.32062881474079,0.4602157788267026,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,1199,180.98248540450376,949556,0.257156,-0.0022887444056431494,-5.060614734238569,0.4195162635529608,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,849,180.99882214369848,949556,0.257156,-0.001273741328841184,-2.1633764620252243,0.48527679623085984,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,240,180.98333333333332,949556,0.257156,0.00880676841937435,5.719647378938434,0.625,lev_high_oi_change_24h,upper_regime_interaction,lev_high_oi_change_24h,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
train_2024,8368,44.588910133843214,994112,0.269222,-0.0014658587580799664,-4.229197202701256,0.47717495219885275,funding_abs_168h,funding,funding_rate_abs_168h,global,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,46.77361111111111,994112,0.269222,0.0011305716682897995,1.95883692286192,0.48680555555555555,funding_abs_168h,funding,funding_rate_abs_168h,global,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,51.5198087431694,994112,0.269222,-0.00285333224146345,-6.683710464867943,0.42645719489981787,funding_abs_168h,funding,funding_rate_abs_168h,global,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,63.14250700280112,994112,0.269222,-0.00588714467928946,-9.480697337590515,0.4338235294117647,funding_abs_168h,funding,funding_rate_abs_168h,global,U0_strict_full_history,full_neutralized_shortlist
train_2024,8535,44.568599882835386,994112,0.269222,-0.0017418293888347086,-5.003731814179649,0.47475102519039253,funding_abs_168h,funding,funding_rate_abs_168h,age_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,46.77361111111111,994112,0.269222,0.0009086870467580165,1.5756538426451903,0.48657407407407405,funding_abs_168h,funding,funding_rate_abs_168h,age_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,51.5198087431694,994112,0.269222,-0.00285333224146345,-6.683710464867943,0.42645719489981787,funding_abs_168h,funding,funding_rate_abs_168h,age_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,63.14250700280112,994112,0.269222,-0.00588714467928946,-9.480697337590515,0.4338235294117647,funding_abs_168h,funding,funding_rate_abs_168h,age_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8569,44.47345081106313,994112,0.269222,-0.0009140315159915787,-2.7441857998422043,0.4969074571128486,funding_abs_168h,funding,funding_rate_abs_168h,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,46.77361111111111,994112,0.269222,0.0012603696758068277,2.5645087048354394,0.5122685185185185,funding_abs_168h,funding,funding_rate_abs_168h,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,51.5198087431694,994112,0.269222,0.0002921782689867162,0.7983521056969951,0.4692622950819672,funding_abs_168h,funding,funding_rate_abs_168h,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,63.14250700280112,994112,0.269222,-0.0013237383800371511,-2.201803783323054,0.49264705882352944,funding_abs_168h,funding,funding_rate_abs_168h,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8628,44.475660639777466,994112,0.269222,-0.0021107027764371705,-5.868386203362142,0.4695178488641632,funding_abs_168h,funding,funding_rate_abs_168h,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,46.77361111111111,994112,0.269222,0.001440419666738816,2.4708452416074054,0.49375,funding_abs_168h,funding,funding_rate_abs_168h,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,51.5198087431694,994112,0.269222,-0.002304314505142748,-5.770438777094478,0.43602003642987247,funding_abs_168h,funding,funding_rate_abs_168h,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,63.14250700280112,994112,0.269222,-0.005672552142774054,-11.30972004687346,0.39775910364145656,funding_abs_168h,funding,funding_rate_abs_168h,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8664,44.46675900277008,994112,0.269222,-0.0023581441953780405,-6.6266453163986805,0.46837488457987075,funding_abs_168h,funding,funding_rate_abs_168h,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,46.77361111111111,994112,0.269222,0.0001382542375083266,0.22047279945161305,0.4877314814814815,funding_abs_168h,funding,funding_rate_abs_168h,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,51.5198087431694,994112,0.269222,-0.0012960329172068171,-2.6830627549354196,0.4644808743169399,funding_abs_168h,funding,funding_rate_abs_168h,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,63.14250700280112,994112,0.269222,-0.006647414996331668,-9.519615934702042,0.4415266106442577,funding_abs_168h,funding,funding_rate_abs_168h,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
train_2024,8759,180.51900901929443,3674974,0.995245,-0.0018882783646464243,-8.483128789489257,0.46295239182555087,trade_count_level,liquidity_volume,trade_count,global,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3674974,0.995245,-0.001306031360272289,-5.222672876661228,0.47430555555555554,trade_count_level,liquidity_volume,trade_count,global,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3674974,0.995245,-0.001549767103382932,-5.672817609197444,0.47244990892531874,trade_count_level,liquidity_volume,trade_count,global,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3674974,0.995245,-0.005397618135255182,-15.188222216050331,0.37745098039215685,trade_count_level,liquidity_volume,trade_count,global,U0_strict_full_history,full_neutralized_shortlist
train_2024,8759,180.51900901929443,3674974,0.995245,-0.0017619662765171575,-7.960493789657468,0.4640940746660578,trade_count_level,liquidity_volume,trade_count,age_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3674974,0.995245,-0.0013120315652183716,-5.246264120414086,0.47337962962962965,trade_count_level,liquidity_volume,trade_count,age_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3674974,0.995245,-0.001549767103382932,-5.672817609197444,0.47244990892531874,trade_count_level,liquidity_volume,trade_count,age_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3674974,0.995245,-0.005397618135255182,-15.188222216050331,0.37745098039215685,trade_count_level,liquidity_volume,trade_count,age_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8759,180.51900901929443,3674974,0.995245,-0.0010462827090129505,-5.65949134470766,0.47459755679872134,trade_count_level,liquidity_volume,trade_count,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3674974,0.995245,-0.0011215756726148467,-5.327147100719229,0.46087962962962964,trade_count_level,liquidity_volume,trade_count,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3674974,0.995245,-0.0006300058508792142,-2.843207398027043,0.47404371584699456,trade_count_level,liquidity_volume,trade_count,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3674974,0.995245,-0.00246520877641112,-8.070007575474406,0.4271708683473389,trade_count_level,liquidity_volume,trade_count,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8759,180.51900901929443,3674974,0.995245,-0.004167240186532447,-17.962852403819838,0.4119191688548921,trade_count_level,liquidity_volume,trade_count,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3674974,0.995245,-0.002745069785904541,-10.45344223857316,0.4428240740740741,trade_count_level,liquidity_volume,trade_count,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3674974,0.995245,-0.0018288133602332194,-5.912152954965449,0.4405737704918033,trade_count_level,liquidity_volume,trade_count,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3674974,0.995245,-0.00526258472206913,-14.864739814661988,0.3799019607843137,trade_count_level,liquidity_volume,trade_count,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8759,180.51900901929443,3674974,0.995245,-0.0017839614617435988,-8.3675305851111,0.46169654070099325,trade_count_level,liquidity_volume,trade_count,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3674974,0.995245,-0.0007918379858349603,-2.9842151595088495,0.4949074074074074,trade_count_level,liquidity_volume,trade_count,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3674974,0.995245,-0.002027993668037153,-7.1942854481598255,0.4540072859744991,trade_count_level,liquidity_volume,trade_count,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3674974,0.995245,-0.005425030961849589,-16.14438921586351,0.38130252100840334,trade_count_level,liquidity_volume,trade_count,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
train_2024,8749,180.48131214996,3671975,0.994433,0.0016384970983300922,7.894818212767573,0.5071436735626929,oi_level_log,open_interest,log_open_interest,global,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4319,180.88353785598517,3671975,0.994433,-0.0027148582071161013,-10.86435526200479,0.4341282704329706,oi_level_log,open_interest,log_open_interest,global,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4391,180.99795035299476,3671975,0.994433,-0.0029525424259264194,-11.274569286745601,0.40696879981780915,oi_level_log,open_interest,log_open_interest,global,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,180.99439775910363,3671975,0.994433,-0.001099979852664225,-4.238515246037433,0.4334733893557423,oi_level_log,open_interest,log_open_interest,global,U0_strict_full_history,full_neutralized_shortlist
train_2024,8749,180.48131214996,3671975,0.994433,0.0015782272972189504,7.605144098314237,0.5056577894616527,oi_level_log,open_interest,log_open_interest,age_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4319,180.88353785598517,3671975,0.994433,-0.0027148582071161013,-10.86435526200479,0.4341282704329706,oi_level_log,open_interest,log_open_interest,age_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4391,180.99795035299476,3671975,0.994433,-0.0029525424259264194,-11.274569286745601,0.40696879981780915,oi_level_log,open_interest,log_open_interest,age_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,180.99439775910363,3671975,0.994433,-0.001099979852664225,-4.238515246037433,0.4334733893557423,oi_level_log,open_interest,log_open_interest,age_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8749,180.48131214996,3671975,0.994433,0.0011741313046390782,6.331744862008182,0.49902846039547377,oi_level_log,open_interest,log_open_interest,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4319,180.88353785598517,3671975,0.994433,-0.0019288977649547232,-8.12315935615516,0.46654318129196576,oi_level_log,open_interest,log_open_interest,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4391,180.99795035299476,3671975,0.994433,-0.003066758037213254,-12.02127458153282,0.4087907082669096,oi_level_log,open_interest,log_open_interest,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,180.99439775910363,3671975,0.994433,-0.00015684204070287036,-0.6055333634282009,0.45448179271708683,oi_level_log,open_interest,log_open_interest,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8749,180.48131214996,3671975,0.994433,0.0016597647907883085,8.609279552393218,0.500628643273517,oi_level_log,open_interest,log_open_interest,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4319,180.88353785598517,3671975,0.994433,-0.002179007423317261,-9.845845656921197,0.45519796249131744,oi_level_log,open_interest,log_open_interest,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4391,180.99795035299476,3671975,0.994433,-0.003072533596673187,-12.575710007217978,0.40400819858802095,oi_level_log,open_interest,log_open_interest,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,180.99439775910363,3671975,0.994433,-0.0009257166497272207,-3.7903112931359075,0.4523809523809524,oi_level_log,open_interest,log_open_interest,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8749,180.48131214996,3671975,0.994433,0.00197321572082332,9.776560181759484,0.5156017830609212,oi_level_log,open_interest,log_open_interest,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4319,180.88353785598517,3671975,0.994433,-0.0023962523712833697,-11.61413777998736,0.4248668673304006,oi_level_log,open_interest,log_open_interest,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4391,180.99795035299476,3671975,0.994433,-0.0030438400673289483,-12.34014047262439,0.40992940104759734,oi_level_log,open_interest,log_open_interest,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,180.99439775910363,3671975,0.994433,-0.0010862544203249509,-4.575596242464871,0.45588235294117646,oi_level_log,open_interest,log_open_interest,meme_multiplier_aware,U0_strict_full_history,full_neutralized_shortlist
train_2024,3016,180.83819628647214,3672986,0.994707,-0.0008694813788668732,-2.682682023846439,0.4870689655172414,premium_abs_bps,premium_basis,premium_abs_bps,global,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,1018,181.0,3672986,0.994707,-0.000727976778680949,-1.800916936196821,0.5137524557956779,premium_abs_bps,premium_basis,premium_abs_bps,global,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,571,180.61471103327494,3672986,0.994707,-0.0021131040703455434,-3.791095065629101,0.4308231173380035,premium_abs_bps,premium_basis,premium_abs_bps,global,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,134,180.67164179104478,3672986,0.994707,-0.003198900226835355,-2.5721210470422644,0.39552238805970147,premium_abs_bps,premium_basis,premium_abs_bps,global,U0_strict_full_history,full_neutralized_shortlist
train_2024,3710,180.86145552560646,3672986,0.994707,-0.0003970736793222683,-0.9472183079816868,0.5040431266846361,premium_abs_bps,premium_basis,premium_abs_bps,age_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,1424,181.0,3672986,0.994707,-0.001435408015537164,-2.3418621638509602,0.5140449438202247,premium_abs_bps,premium_basis,premium_abs_bps,age_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,571,180.61471103327494,3672986,0.994707,-0.0021131040703455434,-3.791095065629101,0.4308231173380035,premium_abs_bps,premium_basis,premium_abs_bps,age_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,134,180.67164179104478,3672986,0.994707,-0.003198900226835355,-2.5721210470422644,0.39552238805970147,premium_abs_bps,premium_basis,premium_abs_bps,age_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8702,180.5148241783498,3672986,0.994707,-0.00032842658255158227,-1.9285990315250945,0.49632268444035854,premium_abs_bps,premium_basis,premium_abs_bps,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4319,181.0,3672986,0.994707,-0.00012007743846880335,-0.5824969566984677,0.4947904607548044,premium_abs_bps,premium_basis,premium_abs_bps,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4388,180.66180492251596,3672986,0.994707,-0.0002597286968107782,-1.178970824379379,0.4639927073837739,premium_abs_bps,premium_basis,premium_abs_bps,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,180.76470588235293,3672986,0.994707,-4.25068662479256e-05,-0.14983870436169466,0.49369747899159666,premium_abs_bps,premium_basis,premium_abs_bps,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
train_2024,8758,180.51872573646952,3672986,0.994707,-0.001306949270079532,-7.469088332824298,0.4672299611783512,premium_abs_bps,premium_basis,premium_abs_bps,liquidity_tier_neutral,U0_strict_full_history,full_neutralized_shortlist
