candidate_id,family_id,objective_id,horizon_h,split,original,sign_flip,stale,chosen_variant,repaired_net_book_return,opposite_control,max_abs_control_net,repaired_control_ratio,repaired_positive,repaired_control_clean,repaired_split_pass
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,train_2024,-0.0338829494938254,0.001291236847639,-0.067674933925271,sign_flip,0.001291236847639,-0.0338829494938254,0.067674933925271,52.41093761892118,True,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,validation_2025H1,-0.0013237897222861,-0.0216981874695047,0.0334516443395987,sign_flip,-0.0216981874695047,-0.0013237897222861,0.0334516443395987,1.541679201779918,False,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,recent_2026JanApr,-0.0417389800837263,0.0250141205200925,0.0223374493345618,original,-0.0417389800837263,0.0250141205200925,0.0250141205200925,0.5992987962167771,False,True,False
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,test_2025H2,0.0113066730303689,-0.0370799659537151,-0.0259819163726642,original,0.0113066730303689,-0.0370799659537151,0.0370799659537151,3.279476274837128,True,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,train_2024,0.069918104454875,-0.1062464630156755,-0.0056909760385751,original,0.069918104454875,-0.1062464630156755,0.1062464630156755,1.5195844315648912,True,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,validation_2025H1,-0.0083747944012284,-0.0045534515669569,-0.0213196327826008,original,-0.0083747944012284,-0.0045534515669569,0.0213196327826008,2.545690289056885,False,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,recent_2026JanApr,4.365284889371134,-4.374619991152548,6.519333259753883,original,4.365284889371134,-4.374619991152548,6.519333259753883,1.493449665937283,True,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,test_2025H2,-2.434750804935582,2.420915355647914,0.6932610177649186,original,-2.434750804935582,2.420915355647914,2.420915355647914,0.9943175091017052,False,True,False
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,train_2024,1.8812177712172269,-1.933812565162778,-1.38716263230145,original,1.8812177712172269,-1.933812565162778,1.933812565162778,1.0279578445139246,True,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,validation_2025H1,0.1323803268456831,-0.630810270450078,4.217293968060054,original,0.1323803268456831,-0.630810270450078,4.217293968060054,31.857407127754964,True,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,recent_2026JanApr,1.1303480559894814,-1.183392197459005,3.194913284473121,sign_flip,-1.183392197459005,1.1303480559894814,3.194913284473121,2.6997924199015175,False,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,test_2025H2,-2.1760470962869003,2.351552715267055,-0.569114635025151,sign_flip,2.351552715267055,-2.1760470962869003,2.1760470962869003,0.9253660707490674,True,True,True
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,train_2024,-1.7209631865769626,2.0860274368971585,0.2738941246718168,sign_flip,2.0860274368971585,-1.7209631865769626,1.7209631865769626,0.8249954704028091,True,True,True
a7ffcore33_000,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,validation_2025H1,5.365056743481197,-5.412666092059575,5.377939929821529,sign_flip,-5.412666092059575,5.365056743481197,5.377939929821529,0.9935842777573175,False,True,False
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,recent_2026JanApr,-0.0320130890300497,0.018635453091003,0.0122554447427392,sign_flip,0.018635453091003,-0.0320130890300497,0.0320130890300497,1.7178594409270052,True,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,test_2025H2,-0.0496573924934491,0.0276807516897097,0.0147767800921574,sign_flip,0.0276807516897097,-0.0496573924934491,0.0496573924934491,1.793932225840358,True,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,train_2024,-0.0177844772497192,0.0017767254812642,-0.0367945158304646,sign_flip,0.0017767254812642,-0.0177844772497192,0.0367945158304646,20.709173250318273,True,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,validation_2025H1,-0.003912856247276,-0.0149943427219986,0.0251187785491347,sign_flip,-0.0149943427219986,-0.003912856247276,0.0251187785491347,1.67521704773408,False,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,recent_2026JanApr,-0.0417389838090166,0.0250141242453828,0.0223374474719166,original,-0.0417389838090166,0.0250141242453828,0.0250141242453828,0.5992988319801851,False,True,False
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,test_2025H2,0.0109470326537266,-0.037107863641344,-0.0258627582257613,original,0.0109470326537266,-0.037107863641344,0.037107863641344,3.389764588426795,True,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,train_2024,0.0405990923373028,-0.0565463048787787,0.0075082736639305,original,0.0405990923373028,-0.0565463048787787,0.0565463048787787,1.3927972676726732,True,False,False
a7ffcore33_000,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,validation_2025H1,-0.0032414350695908,-0.0064979550931602,-0.013319019138813,original,-0.0032414350695908,-0.0064979550931602,0.013319019138813,4.108988410613269,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,recent_2026JanApr,0.1841913606962189,-0.7558888349691406,-0.7843745503583923,sign_flip,-0.7558888349691406,0.1841913606962189,0.7843745503583923,1.0376850590594806,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,test_2025H2,0.288742743675597,-0.1699487639022991,-0.0756595057798549,sign_flip,-0.1699487639022991,0.288742743675597,0.288742743675597,1.6989987867160463,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,train_2024,-0.0966908479277044,0.0852116947825998,-0.118799648636952,sign_flip,0.0852116947825998,-0.0966908479277044,0.118799648636952,1.3941707055428345,True,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,8,validation_2025H1,-0.0359981192555278,-0.1227350526656955,0.0081384664122015,sign_flip,-0.1227350526656955,-0.0359981192555278,0.0359981192555278,0.2932994158831366,False,True,False
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,recent_2026JanApr,-0.0160992465922608,-0.6678838286558166,-1.0255888853231443,sign_flip,-0.6678838286558166,-0.0160992465922608,1.0255888853231443,1.53557975402056,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,test_2025H2,1.7591318416045978,-0.4949834418846294,1.602292947693728,sign_flip,-0.4949834418846294,1.7591318416045978,1.7591318416045978,3.5539205814708077,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,train_2024,-0.1613747546616941,0.1417859425600618,0.0306852092798799,sign_flip,0.1417859425600618,-0.1613747546616941,0.1613747546616941,1.1381576462856755,True,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B1_cross_sectional_rank_book,24,validation_2025H1,0.1063956932816654,-0.0587677837517112,-0.0732598681058734,sign_flip,-0.0587677837517112,0.1063956932816654,0.1063956932816654,1.8104424990632209,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,recent_2026JanApr,0.1369362916788086,-0.8031438741842285,-0.8316295895734802,sign_flip,-0.8031438741842285,0.1369362916788086,0.8316295895734802,1.0354677615105385,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,test_2025H2,0.2621068882392719,-0.1965846193386241,-0.10229536121618,sign_flip,-0.1965846193386241,0.2621068882392719,0.2621068882392719,1.3333031298163263,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,train_2024,-0.0966908479277044,0.0852117022331804,-0.1187996560875326,sign_flip,0.0852117022331804,-0.0966908479277044,0.1187996560875326,1.3941706710780772,True,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,8,validation_2025H1,-0.0083862466085702,-0.1103281744923442,0.0357503385934978,sign_flip,-0.1103281744923442,-0.0083862466085702,0.0357503385934978,0.32403634663287684,False,True,False
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,recent_2026JanApr,-0.0630355183044448,-0.714820042626001,-1.0725251588979736,sign_flip,-0.714820042626001,-0.0630355183044448,1.0725251588979736,1.5004128241233803,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,test_2025H2,1.793747239057906,-0.460367865617387,1.6369084643563256,sign_flip,-0.460367865617387,1.793747239057906,1.793747239057906,3.896334590270464,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,train_2024,-0.1613747546616941,0.1417859276589006,0.0306852130051702,sign_flip,0.1417859276589006,-0.1613747546616941,0.1613747546616941,1.138157765901711,True,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B2_market_beta_residual_book,24,validation_2025H1,0.0323401780519634,-0.1223986067976802,-0.0836845565643161,sign_flip,-0.1223986067976802,0.0323401780519634,0.0836845565643161,0.6837051397321824,False,True,False
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,recent_2026JanApr,-2.101119533554651,-16.408536926285365,-13.019552246109582,sign_flip,-16.408536926285365,-2.101119533554651,13.019552246109582,0.7934621047932889,False,True,False
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,test_2025H2,18.82490890497435,-11.895763702447526,-0.2777229023529217,sign_flip,-11.895763702447526,18.82490890497435,18.82490890497435,1.5824884703366784,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,train_2024,-2.9505663434211167,3.1244747122582046,-1.2629745522681624,sign_flip,3.1244747122582046,-2.9505663434211167,2.9505663434211167,0.9443399659610813,True,True,True
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,8,validation_2025H1,2.262461097696796,-3.129607967397198,4.29418507383205,sign_flip,-3.129607967397198,2.262461097696796,4.29418507383205,1.3721159706153305,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,recent_2026JanApr,-9.322843566910365,-18.03804780580197,-27.45197679139767,original,-9.322843566910365,-18.03804780580197,27.45197679139767,2.944592665786029,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,test_2025H2,28.45643203729857,-31.768789596612564,17.452544860764405,original,28.45643203729857,-31.768789596612564,31.768789596612564,1.1164010145393943,True,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,train_2024,4.317196555977687,-3.5328619996253403,1.3915490588005632,original,4.317196555977687,-3.5328619996253403,3.5328619996253403,0.8183231765838509,True,True,True
a7ffcore33_001,F1b_taker_flow_market_panel,B3_vol_adjusted_rank_book,24,validation_2025H1,-0.2803972346987575,-6.778025440236553,-10.16196061708592,original,-0.2803972346987575,-6.778025440236553,10.16196061708592,36.24130112398255,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,recent_2026JanApr,-0.0001647632126696,-0.0164465763047337,-0.0417691747099161,sign_flip,-0.0164465763047337,-0.0001647632126696,0.0417691747099161,2.5396881352962373,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,test_2025H2,0.0433484905976802,-0.0457796348612755,0.0013769598323851,sign_flip,-0.0457796348612755,0.0433484905976802,0.0433484905976802,0.9468946340024509,False,True,False
a7ffcore33_001,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,train_2024,-0.0248700485564768,0.0226824141107499,-0.0319628057070076,sign_flip,0.0226824141107499,-0.0248700485564768,0.0319628057070076,1.4091447916229645,True,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,8,validation_2025H1,0.009238937402144,-0.0178741726363077,0.0144156138394027,sign_flip,-0.0178741726363077,0.009238937402144,0.0144156138394027,0.8065052370208088,False,True,False
a7ffcore33_001,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,recent_2026JanApr,-0.0010638771601952,-0.0182201264798641,-0.0240798814594745,sign_flip,-0.0182201264798641,-0.0010638771601952,0.0240798814594745,1.3216089078615716,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,test_2025H2,0.0713733577746898,-0.0447817711513489,0.0335321006439626,sign_flip,-0.0447817711513489,0.0713733577746898,0.0713733577746898,1.5938038165546322,False,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,train_2024,-0.0440107074566185,0.0416840712539851,0.006969675142318,sign_flip,0.0416840712539851,-0.0440107074566185,0.0440107074566185,1.055815953950399,True,False,False
a7ffcore33_001,F1b_taker_flow_market_panel,B4_liquidity_cost_capped_book,24,validation_2025H1,-0.0001428893320262,-0.003823322690092,-0.0338303716443479,sign_flip,-0.003823322690092,-0.0001428893320262,0.0338303716443479,8.848421746657596,False,False,False
a7ffcore33_002,F2a_basis_funding_independent,B1_cross_sectional_rank_book,8,recent_2026JanApr,0.2086583372196182,-0.8010105643430725,0.0858906578263268,sign_flip,-0.8010105643430725,0.2086583372196182,0.2086583372196182,0.2604938642606834,False,True,False
a7ffcore33_002,F2a_basis_funding_independent,B1_cross_sectional_rank_book,8,test_2025H2,0.4521500992225483,-0.120035148913972,-0.0957407650901004,sign_flip,-0.120035148913972,0.4521500992225483,0.4521500992225483,3.766814164931248,False,False,False
a7ffcore33_002,F2a_basis_funding_independent,B1_cross_sectional_rank_book,8,train_2024,-0.0232246587220579,0.028907765245065,-0.0280017586592584,sign_flip,0.028907765245065,-0.0232246587220579,0.0280017586592584,0.9686587123184858,True,True,True
a7ffcore33_002,F2a_basis_funding_independent,B1_cross_sectional_rank_book,8,validation_2025H1,-0.0462819395866245,-0.1131714650597423,-0.0004306353908032,sign_flip,-0.1131714650597423,-0.0462819395866245,0.0462819395866245,0.40895414371267247,False,True,False
a7ffcore33_002,F2a_basis_funding_independent,B1_cross_sectional_rank_book,24,recent_2026JanApr,0.0456283535799011,-1.126535311714746,-0.9459744844594972,original,0.0456283535799011,-1.126535311714746,1.126535311714746,24.689370167988834,True,False,False
a7ffcore33_002,F2a_basis_funding_independent,B1_cross_sectional_rank_book,24,test_2025H2,1.607624225561507,-0.4851598513675854,1.4498253392418847,original,1.607624225561507,-0.4851598513675854,1.4498253392418847,0.9018434259626757,True,True,True
a7ffcore33_002,F2a_basis_funding_independent,B1_cross_sectional_rank_book,24,train_2024,0.0234142994340509,-0.0315477395597845,0.0064589358698576,original,0.0234142994340509,-0.0315477395597845,0.0315477395597845,1.3473706376436765,True,False,False
a7ffcore33_002,F2a_basis_funding_independent,B1_cross_sectional_rank_book,24,validation_2025H1,0.0961932407412678,-0.0493004613723605,-0.063364915927872,original,0.0961932407412678,-0.0493004613723605,0.063364915927872,0.6587252434674356,True,True,True
a7ffcore33_002,F2a_basis_funding_independent,B2_market_beta_residual_book,8,recent_2026JanApr,0.1614032831033691,-0.8482656631628052,0.0386355813583359,sign_flip,-0.8482656631628052,0.1614032831033691,0.1614032831033691,0.19027445069670487,False,True,False
a7ffcore33_002,F2a_basis_funding_independent,B2_market_beta_residual_book,8,test_2025H2,0.4255142735885456,-0.1466710043502971,-0.1223766205264255,sign_flip,-0.1466710043502971,0.4255142735885456,0.4255142735885456,2.9011478817543295,False,False,False
a7ffcore33_002,F2a_basis_funding_independent,B2_market_beta_residual_book,8,train_2024,-0.0232246568594127,0.0289077615197747,-0.0280017586592584,sign_flip,0.0289077615197747,-0.0232246568594127,0.0280017586592584,0.9686588371477606,True,True,True
a7ffcore33_002,F2a_basis_funding_independent,B2_market_beta_residual_book,8,validation_2025H1,-0.0186700674053281,-0.100764586886391,0.0271812358591705,sign_flip,-0.100764586886391,-0.0186700674053281,0.0271812358591705,0.26974988633205793,False,True,False
a7ffcore33_002,F2a_basis_funding_independent,B2_market_beta_residual_book,24,recent_2026JanApr,-0.0013079220904037,-1.1734715852895752,-0.9929106984296814,original,-0.0013079220904037,-1.1734715852895752,1.1734715852895752,897.2029702703251,False,False,False
a7ffcore33_002,F2a_basis_funding_independent,B2_market_beta_residual_book,24,test_2025H2,1.6422397422241046,-0.4505443347049877,1.4844407366951928,original,1.6422397422241046,-0.4505443347049877,1.4844407366951928,0.903912320794218,True,True,True
a7ffcore33_002,F2a_basis_funding_independent,B2_market_beta_residual_book,24,train_2024,0.0234142994340509,-0.0315477376971393,0.0064589377325028,original,0.0234142994340509,-0.0315477376971393,0.0315477376971393,1.347370558092067,True,False,False
a7ffcore33_002,F2a_basis_funding_independent,B2_market_beta_residual_book,24,validation_2025H1,0.0221377236489206,-0.1129312732424587,-0.0737896118368953,original,0.0221377236489206,-0.1129312732424587,0.1129312732424587,5.10130467921275,True,False,False
a7ffcore33_002,F2a_basis_funding_independent,B3_vol_adjusted_rank_book,8,recent_2026JanApr,-0.8307907138029114,-17.484458938614466,1.3840976800760254,sign_flip,-17.484458938614466,-0.8307907138029114,1.3840976800760254,0.07916159630305537,False,True,False
a7ffcore33_002,F2a_basis_funding_independent,B3_vol_adjusted_rank_book,8,test_2025H2,27.9264103698181,-8.356000251824968,-5.568140811975114,sign_flip,-8.356000251824968,27.9264103698181,27.9264103698181,3.34207868934848,False,False,False
a7ffcore33_002,F2a_basis_funding_independent,B3_vol_adjusted_rank_book,8,train_2024,-2.5610297242347158,3.3892306765373794,-0.5326631585303694,sign_flip,3.3892306765373794,-2.5610297242347158,2.5610297242347158,0.7556374790194116,True,True,True
a7ffcore33_002,F2a_basis_funding_independent,B3_vol_adjusted_rank_book,8,validation_2025H1,1.5166591720376164,-2.4184914150442927,4.158072383860127,sign_flip,-2.4184914150442927,1.5166591720376164,4.158072383860127,1.7192834996200537,False,False,False
a7ffcore33_002,F2a_basis_funding_independent,B3_vol_adjusted_rank_book,24,recent_2026JanApr,-6.631206050888635,-25.78126145936642,-21.45465661622677,original,-6.631206050888635,-25.78126145936642,25.78126145936642,3.887869154044404,False,False,False
a7ffcore33_002,F2a_basis_funding_independent,B3_vol_adjusted_rank_book,24,test_2025H2,24.258413009588608,-30.476702041680923,12.330021552964114,original,24.258413009588608,-30.476702041680923,30.476702041680923,1.2563353600102842,True,False,False
a7ffcore33_002,F2a_basis_funding_independent,B3_vol_adjusted_rank_book,24,train_2024,1.901770659333095,-1.1164721766654402,0.1129820426758378,original,1.901770659333095,-1.1164721766654402,1.1164721766654402,0.5870698294695391,True,True,True
a7ffcore33_002,F2a_basis_funding_independent,B3_vol_adjusted_rank_book,24,validation_2025H1,-0.9031152410712092,-6.139723114034161,-10.275264755269513,original,-0.9031152410712092,-6.139723114034161,10.275264755269513,11.37757872746159,False,False,False
a7ffcore33_002,F2a_basis_funding_independent,B4_liquidity_cost_capped_book,8,recent_2026JanApr,0.00363843716681,-0.0164622737467288,-0.0158980347588658,sign_flip,-0.0164622737467288,0.00363843716681,0.0158980347588658,0.9657253306858146,False,True,False
a7ffcore33_002,F2a_basis_funding_independent,B4_liquidity_cost_capped_book,8,test_2025H2,0.0525413224119693,-0.0444049990158528,0.001127930695191,sign_flip,-0.0444049990158528,0.0525413224119693,0.0525413224119693,1.1832298969768824,False,False,False
a7ffcore33_002,F2a_basis_funding_independent,B4_liquidity_cost_capped_book,8,train_2024,-0.0064288664609193,0.0059676577337086,-0.0074641590937972,sign_flip,0.0059676577337086,-0.0064288664609193,0.0074641590937972,1.2507686307786672,True,False,False
a7ffcore33_002,F2a_basis_funding_independent,B4_liquidity_cost_capped_book,8,validation_2025H1,0.0038924412783235,-0.0123994953269138,0.0076939375121146,sign_flip,-0.0123994953269138,0.0038924412783235,0.0076939375121146,0.6205040857424232,False,True,False
a7ffcore33_002,F2a_basis_funding_independent,B4_liquidity_cost_capped_book,24,recent_2026JanApr,0.0118394374474883,-0.0379642563313245,-0.0263756195455789,original,0.0118394374474883,-0.0379642563313245,0.0379642563313245,3.206592922721333,True,False,False
a7ffcore33_002,F2a_basis_funding_independent,B4_liquidity_cost_capped_book,24,test_2025H2,0.0740567663330584,-0.0479466250520199,0.019875994797796,original,0.0740567663330584,-0.0479466250520199,0.0479466250520199,0.647430713295531,True,True,True
a7ffcore33_002,F2a_basis_funding_independent,B4_liquidity_cost_capped_book,24,train_2024,0.0018925617448985,-0.0079999075271189,0.0014607805758714,original,0.0018925617448985,-0.0079999075271189,0.0079999075271189,4.227025905208137,True,False,False
a7ffcore33_002,F2a_basis_funding_independent,B4_liquidity_cost_capped_book,24,validation_2025H1,-0.0054559190776199,0.0016376136532053,-0.0282910791747272,original,-0.0054559190776199,0.0016376136532053,0.0282910791747272,5.185392005829302,False,False,False
a7ffcore33_003,F2a_basis_funding_independent,B1_cross_sectional_rank_book,8,recent_2026JanApr,-0.0026342944568023,-0.009595977035351,0.0047409213744103,original,-0.0026342944568023,-0.009595977035351,0.009595977035351,3.6427123805121577,False,False,False
a7ffcore33_003,F2a_basis_funding_independent,B1_cross_sectional_rank_book,8,test_2025H2,0.0168128215866163,-0.0381972289485856,-0.0220847775069996,original,0.0168128215866163,-0.0381972289485856,0.0381972289485856,2.2719106813528707,True,False,False
a7ffcore33_003,F2a_basis_funding_independent,B1_cross_sectional_rank_book,8,train_2024,-0.0175580528955906,-0.033619812682271,-0.0889207264333963,original,-0.0175580528955906,-0.033619812682271,0.0889207264333963,5.064384243349831,False,False,False
a7ffcore33_003,F2a_basis_funding_independent,B1_cross_sectional_rank_book,8,validation_2025H1,-0.0326974116181954,0.0129268538290634,0.0205718908542767,original,-0.0326974116181954,0.0129268538290634,0.0205718908542767,0.6291596134233368,False,True,False
a7ffcore33_003,F2a_basis_funding_independent,B1_cross_sectional_rank_book,24,recent_2026JanApr,0.031764041041024,-0.0458484409702941,0.0253945976160466,sign_flip,-0.0458484409702941,0.031764041041024,0.031764041041024,0.692805259417907,False,True,False
a7ffcore33_003,F2a_basis_funding_independent,B1_cross_sectional_rank_book,24,test_2025H2,0.0660830118851736,-0.0898781812591478,-0.0913450292097404,sign_flip,-0.0898781812591478,0.0660830118851736,0.0913450292097404,1.0163204008918123,False,False,False
a7ffcore33_003,F2a_basis_funding_independent,B1_cross_sectional_rank_book,24,train_2024,-0.0942257484346628,0.0433115148991346,-0.0798514401465654,sign_flip,0.0433115148991346,-0.0942257484346628,0.0942257484346628,2.1755357357488774,True,False,False
a7ffcore33_003,F2a_basis_funding_independent,B1_cross_sectional_rank_book,24,validation_2025H1,-0.0768370352601632,0.0601591296577826,-0.0033772423779591,sign_flip,0.0601591296577826,-0.0768370352601632,0.0768370352601632,1.277229835205001,True,False,False
a7ffcore33_003,F2a_basis_funding_independent,B2_market_beta_residual_book,8,recent_2026JanApr,-0.0026342963194474,-0.0095959730772301,0.0047409232370555,original,-0.0026342963194474,-0.0095959730772301,0.0095959730772301,3.6427083023068385,False,False,False
a7ffcore33_003,F2a_basis_funding_independent,B2_market_beta_residual_book,8,test_2025H2,0.016812817861326,-0.0381972289485856,-0.0220847775069996,original,0.016812817861326,-0.0381972289485856,0.0381972289485856,2.271911184750153,True,False,False
a7ffcore33_003,F2a_basis_funding_independent,B2_market_beta_residual_book,8,train_2024,-0.0175580502180382,-0.0336198080256581,-0.0889207264333963,original,-0.0175580502180382,-0.0336198080256581,0.0889207264333963,5.064385015653932,False,False,False
a7ffcore33_003,F2a_basis_funding_independent,B2_market_beta_residual_book,8,validation_2025H1,-0.0326974097555503,0.0129268556917086,0.0205718927169218,original,-0.0326974097555503,0.0129268556917086,0.0205718927169218,0.6291597062302654,False,True,False
a7ffcore33_003,F2a_basis_funding_independent,B2_market_beta_residual_book,24,recent_2026JanApr,0.031764041041024,-0.0458484446955844,0.0253945938907563,sign_flip,-0.0458484446955844,0.031764041041024,0.031764041041024,0.6928052031259057,False,True,False
a7ffcore33_003,F2a_basis_funding_independent,B2_market_beta_residual_book,24,test_2025H2,0.0660830118851736,-0.0898781812591478,-0.0913450292097404,sign_flip,-0.0898781812591478,0.0660830118851736,0.0913450292097404,1.0163204008918123,False,False,False
a7ffcore33_003,F2a_basis_funding_independent,B2_market_beta_residual_book,24,train_2024,-0.0942257409840822,0.043311507448554,-0.0798514438718557,sign_flip,0.043311507448554,-0.0942257409840822,0.0942257409840822,2.1755359379682018,True,False,False
a7ffcore33_003,F2a_basis_funding_independent,B2_market_beta_residual_book,24,validation_2025H1,-0.0768370352601632,0.0601591371083632,-0.003377240515314,sign_flip,0.0601591371083632,-0.0768370352601632,0.0768370352601632,1.2772296770228149,True,False,False
