source,field,observed_field,status,root,symbols_with_field,timestamp_start,timestamp_end,cell_count,finite_cell_count,finite_share,overlaps_may_stress_hours,stress_overlap_start,stress_overlap_end
recent_patch,funding_rate,funding_rate,OK,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_recent_patch_1h_v1_20260612,96,2026-05-26T00:00:00+00:00,2026-06-11T23:00:00+00:00,39168,39168,1.0,1,2026-05-26T00:00:00+00:00,2026-05-26T00:00:00+00:00
recent_patch,funding_mark_price,funding_mark_price,OK,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_recent_patch_1h_v1_20260612,96,2026-05-26T00:00:00+00:00,2026-06-11T23:00:00+00:00,39168,39168,1.0,1,2026-05-26T00:00:00+00:00,2026-05-26T00:00:00+00:00
recent_patch,open_interest_mean,open_interest_mean,OK,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_recent_patch_1h_v1_20260612,96,2026-05-26T00:00:00+00:00,2026-06-11T23:00:00+00:00,39168,39154,0.9996425653594772,1,2026-05-26T00:00:00+00:00,2026-05-26T00:00:00+00:00
recent_patch,premium_close_bps,premium_bps,OK,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_recent_patch_1h_v1_20260612,96,2026-05-26T00:00:00+00:00,2026-06-11T23:00:00+00:00,39168,39168,1.0,1,2026-05-26T00:00:00+00:00,2026-05-26T00:00:00+00:00
