candidate_id,seed,algorithm,first_evaluation,cache_hit,blocked,feasible,distance,sort_key,reason,violations,mapped_net_metric,benchmark_increment,worst_block_margin,positive_block_fraction,turnover,cost,concentration,support,gross_proxy_diagnostic_only,alignment_rule,alignment_pass,recomputed_blocked,recomputed_feasible,recomputed_violations,recomputed_distance,recomputed_sort_key,recomputed_reason
crypto-candidate:dbdea8f287a3912bb474c8130eaf48be87ea23b64528e6deb1d7b565bc8153d9,20260715,canonical_typed_random,true,false,true,false,-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS,"[""NON_FINITE_STRICT_METRICS""]",,,,,,,,,,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,true,false,"[""NON_FINITE_STRICT_METRICS""]",-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS
crypto-candidate:46692968a7729f6cd2e0929e21456ff369bff9cddac98430e4bc7d3752f3d2fc,20260715,canonical_typed_random,true,false,false,false,-2.0711708031894758,"[1,0,6,-2.0711708031894758,-2.0711708031894758,-2.0711708031894758,4.2918800284724385,0.9999999999999998,3.1605316158945636,4.740797423841845,1.9825446806987639,1.9770747363594676]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.0002071170803189476,-0.0002071170803189476,0.00042918800284724387,0.5,0.251840515231631,0.0001259202576158155,0.1508727659650618,0.9977074736359468,0.3700977555524131,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-2.0711708031894758,"[1,0,6,-2.0711708031894758,-2.0711708031894758,-2.0711708031894758,4.2918800284724385,0.9999999999999998,3.1605316158945636,4.740797423841845,1.9825446806987639,1.9770747363594676]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:1fc3b0f7321fd9b98a6efd9bdb5dd7e0d849a79716d5acb80178df519f138042,20260715,canonical_typed_random,true,false,false,false,-6.571585495721572,"[1,0,3,-6.571585495721572,-6.571585495721572,-6.571585495721572,2.9146920226742288,-4.0,-0.36403086561234665,-0.5460462984185205,1.4000000000000001,1.9954180985108816]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION|TURNOVER|COST,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION"",""TURNOVER"",""COST""]",-0.0006571585495721572,-0.0006571585495721572,0.0002914692022674229,0.0,1.309209259683704,0.000654604629841852,0.18,0.9995418098510882,1.891637602043414,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION"",""TURNOVER"",""COST""]",-6.571585495721572,"[1,0,3,-6.571585495721572,-6.571585495721572,-6.571585495721572,2.9146920226742288,-4.0,-0.36403086561234665,-0.5460462984185205,1.4000000000000001,1.9954180985108816]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION|TURNOVER|COST
crypto-candidate:876aab780e373367a7844e257d6fbe1a694c04bd5a29b2e99db2abb506139eb6,20260715,canonical_typed_random,true,false,false,false,-0.7865236001830846,"[1,0,6,-0.7865236001830846,-0.7865236001830846,-0.7865236001830846,8.558222832527836,2.666666666666666,3.0355828225633896,4.5533742338450836,2.1357559313221928,1.894543787253553]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.865236001830846e-05,-7.865236001830846e-05,0.0008558222832527835,0.6666666666666666,0.2893251532309831,0.00014466257661549157,0.14321220343389035,0.9894543787253554,3.4478693939005223,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7865236001830846,"[1,0,6,-0.7865236001830846,-0.7865236001830846,-0.7865236001830846,8.558222832527836,2.666666666666666,3.0355828225633896,4.5533742338450836,2.1357559313221928,1.894543787253553]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:acc88ce71842508dc91c29694cbae5963b0aee141d14f96e361456c3b3d4d4aa,20260715,canonical_typed_random,true,false,false,false,-5.051829944838289,"[1,0,5,-5.051829944838289,-5.051829944838289,-5.051829944838289,2.383408847434063,-4.0,1.613211673197241,2.419817509795861,0.8132755940913056,1.9747995418098507]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-0.0005051829944838289,-0.0005051829944838289,0.00023834088474340633,0.0,0.7160364980408277,0.0003580182490204138,0.20933622029543472,0.9974799541809851,-0.17612134456243494,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-5.051829944838289,"[1,0,5,-5.051829944838289,-5.051829944838289,-5.051829944838289,2.383408847434063,-4.0,1.613211673197241,2.419817509795861,0.8132755940913056,1.9747995418098507]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION
crypto-candidate:4330e7ae1ff3ec60d560494d035e6b7335a7be442cae6663e06b09d30ccf9904,20260715,canonical_typed_random,true,false,true,false,-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS,"[""NON_FINITE_STRICT_METRICS""]",,,,,,,,,,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,true,false,"[""NON_FINITE_STRICT_METRICS""]",-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS
crypto-candidate:489751b630d4a180dbcfeb9d33d091e8cf68de2ec4260b805c20ce5cde2d530c,20260715,canonical_typed_random,true,false,true,false,-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS,"[""NON_FINITE_STRICT_METRICS""]",,,,,,,,,,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,true,false,"[""NON_FINITE_STRICT_METRICS""]",-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS
crypto-candidate:dc1be146369b2f74dba2f6ad6226683df40fda97fd9c01048423ca68a4b92882,20260715,canonical_typed_random,true,false,false,false,-4.0,"[1,0,5,-4.0,-2.652096176379512,-2.652096176379512,6.774819875537327,-4.0,2.568840912570816,3.8532613688562236,2.477032613688562,1.9816597890875742]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-0.00026520961763795123,-0.00026520961763795123,0.0006774819875537328,0.0,0.42934772622875517,0.0002146738631143776,0.12614836931557188,0.9981659789087575,-0.7665132589398932,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-4.0,"[1,0,5,-4.0,-2.652096176379512,-2.652096176379512,6.774819875537327,-4.0,2.568840912570816,3.8532613688562236,2.477032613688562,1.9816597890875742]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION
crypto-candidate:59f3c08e9a580a8ea333689ea2f33333e24e1126cf320a335833527ac8c80d0d,20260715,canonical_typed_random,true,false,true,false,-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS,"[""NON_FINITE_STRICT_METRICS""]",-0.0007607315147266144,-0.0007607315147266144,,,0.25,0.000125,0.25,0.0004581901489117984,-0.9803475546064009,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,true,false,"[""NON_FINITE_STRICT_METRICS""]",-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS
crypto-candidate:c0063dc17f68051bf8927baca8d97cf14711737adffe88f406bf429e457ae6af,20260715,canonical_typed_random,true,false,false,false,-5.287319422150883,"[1,0,5,-5.287319422150883,-0.733229256153603,-0.733229256153603,5.250019158136276,0.9999999999999998,3.997492709186301,5.996239063779451,2.9511002277332308,-5.287319422150883]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|SUPPORT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""SUPPORT""]",-7.33229256153603e-05,-7.33229256153603e-05,0.0005250019158136276,0.5,0.0007521872441097457,3.760936220548728e-07,0.10244498861333844,0.2712680577849117,0.6248373091792317,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""SUPPORT""]",-5.287319422150883,"[1,0,5,-5.287319422150883,-0.733229256153603,-0.733229256153603,5.250019158136276,0.9999999999999998,3.997492709186301,5.996239063779451,2.9511002277332308,-5.287319422150883]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|SUPPORT
crypto-candidate:f439e2a7cda8ca1500dc6490e549706afe95d7a0f14414df22456e346335ed9e,20260715,canonical_typed_random,true,false,false,false,-4.0,"[1,0,5,-4.0,-2.8185999290106314,-2.8185999290106314,7.1295210223453225,-4.0,2.130262551819438,3.195393827729156,1.4000000000000001,1.947308132875143]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-0.00028185999290106315,-0.00028185999290106315,0.0007129521022345322,0.0,0.5609212344541686,0.00028046061722708434,0.18,0.9947308132875143,1.9227125952218282,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-4.0,"[1,0,5,-4.0,-2.8185999290106314,-2.8185999290106314,7.1295210223453225,-4.0,2.130262551819438,3.195393827729156,1.4000000000000001,1.947308132875143]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION
crypto-candidate:7224d4250942cfb5ed70258f298f002c5f9f733a2a5af8b1da3ee7fec9bc98ac,20260715,canonical_typed_random,true,false,false,false,-6.975240715268225,"[1,0,4,-6.975240715268225,-1.467776277605255,-1.467776277605255,8.043273278909439,-0.6666666666666671,3.6238504543168357,5.435775681475253,2.3383822358175186,-6.975240715268225]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION|SUPPORT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION"",""SUPPORT""]",-0.0001467776277605255,-0.0001467776277605255,0.0008043273278909439,0.3333333333333333,0.1128448637049493,5.642243185247467e-05,0.13308088820912406,0.10247592847317744,0.5281463807833267,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION"",""SUPPORT""]",-6.975240715268225,"[1,0,4,-6.975240715268225,-1.467776277605255,-1.467776277605255,8.043273278909439,-0.6666666666666671,3.6238504543168357,5.435775681475253,2.3383822358175186,-6.975240715268225]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION|SUPPORT
crypto-candidate:5e427c06cd95e31f3ec69dd2ac92caa7958c829626e8c47f7b91ff3745f91105,20260715,canonical_typed_random,true,false,true,false,-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS,"[""NON_FINITE_STRICT_METRICS""]",,,,,,,,,,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,true,false,"[""NON_FINITE_STRICT_METRICS""]",-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS
crypto-candidate:e6f2aae796cf7b06413cde46a0f01b4511e0702e0c8d5c2eec98d4ede0c17270,20260715,canonical_typed_random,true,false,false,false,-0.7400326878446449,"[1,0,6,-0.7400326878446449,-0.7400326878446449,-0.7400326878446449,5.250019158136276,0.9999999999999998,3.998470597231781,5.9977058958476706,3.000688231245699,1.9931224209078402]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-7.40032687844645e-05,-7.40032687844645e-05,0.0005250019158136276,0.5,0.0004588208304657031,2.2941041523285156e-07,0.09996558843771505,0.9993122420907841,0.6110086164553914,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.7400326878446449,"[1,0,6,-0.7400326878446449,-0.7400326878446449,-0.7400326878446449,5.250019158136276,0.9999999999999998,3.998470597231781,5.9977058958476706,3.000688231245699,1.9931224209078402]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:33f7e48cc7d068923095ca5b7141c9156b0fb2170ea99a38ba7992204b3aef72,20260715,canonical_typed_random,true,false,true,false,-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS,"[""NON_FINITE_STRICT_METRICS""]",-0.00021057654612597512,-0.00021057654612597512,,,0.03571428571428571,1.7857142857142855e-05,0.24806201550387597,0.2606060606060606,1.122730014128966,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,true,false,"[""NON_FINITE_STRICT_METRICS""]",-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS
crypto-candidate:1ab7539b800672d0234e96735f81540f751a92a2edf49de1b47620ab705b8766,20260715,canonical_typed_random,true,false,false,false,-4.0,"[1,0,5,-4.0,-2.3555833925976715,-2.3555833925976715,7.759309317615103,-4.0,2.810899349406812,4.216349024110217,2.4414695752009186,1.983952315451627]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-0.00023555833925976717,-0.00023555833925976717,0.0007759309317615104,0.0,0.35673019517795634,0.0001783650975889782,0.12792652123995407,0.9983952315451627,-1.4386151475256854,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-4.0,"[1,0,5,-4.0,-2.3555833925976715,-2.3555833925976715,7.759309317615103,-4.0,2.810899349406812,4.216349024110217,2.4414695752009186,1.983952315451627]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION
crypto-candidate:7c2352b07efdbd0abf3fd381f557a50dc10b1ef367890c1ff312a7d974f8f199,20260715,canonical_typed_random,true,false,true,false,-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS,"[""NON_FINITE_STRICT_METRICS""]",,,,,,,,,,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,true,false,"[""NON_FINITE_STRICT_METRICS""]",-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS
crypto-candidate:f0dad00bb5a09d768b7ba1ab11dcbc6e2e4896cbfca5af4b32e81af16f4a2cac,20260715,canonical_typed_random,true,false,true,false,-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS,"[""NON_FINITE_STRICT_METRICS""]",,,,,,,,,,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,true,false,"[""NON_FINITE_STRICT_METRICS""]",-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS
crypto-candidate:3881ba3124f03e39079f74cdf972f6168b9ed7fbd090e8f14a2cca25d5e3529d,20260715,canonical_typed_random,true,false,false,false,-1.9865409112159165,"[1,0,6,-1.9865409112159165,-1.9865409112159165,-1.9865409112159165,5.0121228950135155,2.666666666666666,3.9971629348347957,5.995744402252193,2.1408930208196946,1.9977090492554406]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.00019865409112159165,-0.00019865409112159165,0.0005012122895013516,0.6666666666666666,0.0008511195495613461,4.2555977478067303e-07,0.14295534895901527,0.9997709049255441,0.2227288630858118,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-1.9865409112159165,"[1,0,6,-1.9865409112159165,-1.9865409112159165,-1.9865409112159165,5.0121228950135155,2.666666666666666,3.9971629348347957,5.995744402252193,2.1408930208196946,1.9977090492554406]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:f8694a8519669b36633188a30324c85f510f0ce53b9c6b2082af7ada9b358ddf,20260715,canonical_typed_random,true,false,false,false,-4.0,"[1,0,5,-4.0,-1.20804421003636,-1.20804421003636,8.470407944798747,-4.0,3.3868786970884224,5.080318045632634,1.5373127448720907,1.9472718936267763]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-0.00012080442100363601,-0.00012080442100363601,0.0008470407944798749,0.0,0.18393639087347316,9.196819543673658e-05,0.17313436275639546,0.9947271893626777,0.35579676482202,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-4.0,"[1,0,5,-4.0,-1.20804421003636,-1.20804421003636,8.470407944798747,-4.0,3.3868786970884224,5.080318045632634,1.5373127448720907,1.9472718936267763]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION
crypto-candidate:aed601f7a46e20a4fcb495635d0b2e1633174acf41bb4a439d5923357bea6720,20260715,canonical_typed_random,true,false,true,false,-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS,"[""NON_FINITE_STRICT_METRICS""]",,,,,,,,,,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,true,false,"[""NON_FINITE_STRICT_METRICS""]",-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS
crypto-candidate:9827ff483eed09cecf034952d82c85187f481e8b2870c4feeb71b3f607dba1c2,20260715,canonical_typed_random,true,false,false,false,-5.499426473961917,"[1,0,5,-5.499426473961917,-0.7400326878446449,-0.7400326878446449,5.250019158136276,0.9999999999999998,3.998470597231781,5.9977058958476706,3.000688231245699,-5.499426473961917]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|SUPPORT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""SUPPORT""]",-7.40032687844645e-05,-7.40032687844645e-05,0.0005250019158136276,0.5,0.0004588208304657031,2.2941041523285156e-07,0.09996558843771505,0.25005735260380824,0.6110086164553914,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""SUPPORT""]",-5.499426473961917,"[1,0,5,-5.499426473961917,-0.7400326878446449,-0.7400326878446449,5.250019158136276,0.9999999999999998,3.998470597231781,5.9977058958476706,3.000688231245699,-5.499426473961917]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|SUPPORT
crypto-candidate:684b78d22cdb70441ad01cd7ae9edf36dea008d745e6a43d74b1eff0681ec0b1,20260715,canonical_typed_random,true,false,false,false,-4.0,"[1,0,5,-4.0,-3.799969344801578,-3.799969344801578,6.121146282144849,-4.0,1.4008092018119678,2.101213802717951,1.4016799040733212,1.189003436426116]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-0.0003799969344801578,-0.0003799969344801578,0.000612114628214485,0.0,0.7797572394564096,0.0003898786197282048,0.17991600479633393,0.9189003436426116,2.283814680686335,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-4.0,"[1,0,5,-4.0,-3.799969344801578,-3.799969344801578,6.121146282144849,-4.0,1.4008092018119678,2.101213802717951,1.4016799040733212,1.189003436426116]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION
crypto-candidate:ae240bdcac88408ec6051f46dceef26ad5c6c57afeaa5a5dac1ddf9bad23128f,20260715,canonical_typed_random,true,false,true,false,-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS,"[""NON_FINITE_STRICT_METRICS""]",-0.00043119188288325965,-0.00043119188288325965,,,0.24999999999999997,0.00012499999999999998,0.025,0.00022925263640531865,1.4142135623730951,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,true,false,"[""NON_FINITE_STRICT_METRICS""]",-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS
crypto-candidate:f5a61e38d0a22b635dfa901950a27d9b9a39378e8407901b11cf30720b357364,20260715,canonical_typed_random,true,false,false,false,-4.185020324558964,"[1,0,5,-4.185020324558964,-4.185020324558964,-4.185020324558964,5.421985843974918,-4.0,1.6501874378394914,2.4752811567592374,1.4000000000000006,1.9816723940435277]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-0.00041850203245589644,-0.00041850203245589644,0.0005421985843974918,0.0,0.7049437686481526,0.0003524718843240762,0.17999999999999997,0.9981672394043528,0.08771002514637577,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT"",""POSITIVE_BLOCK_FRACTION""]",-4.185020324558964,"[1,0,5,-4.185020324558964,-4.185020324558964,-4.185020324558964,5.421985843974918,-4.0,1.6501874378394914,2.4752811567592374,1.4000000000000006,1.9816723940435277]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT|POSITIVE_BLOCK_FRACTION
crypto-candidate:7c723567afd6e27f0b6cba5cd27f3badd380a276610e9cd1ea97983ddd179f9e,20260715,canonical_typed_random,true,false,false,false,-1.7663012447408022,"[1,0,6,-1.7663012447408022,-1.7663012447408022,-1.7663012447408022,6.52300418181416,0.9999999999999998,2.955364866076073,4.433047299114109,2.3634889650408573,1.8899587345254465]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-0.00017663012447408023,-0.00017663012447408023,0.0006523004181814161,0.5,0.3133905401771781,0.00015669527008858904,0.13182555174795713,0.9889958734525447,1.4891539746349995,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,false,false,"[""MAPPED_NET_METRIC"",""BENCHMARK_INCREMENT""]",-1.7663012447408022,"[1,0,6,-1.7663012447408022,-1.7663012447408022,-1.7663012447408022,6.52300418181416,0.9999999999999998,2.955364866076073,4.433047299114109,2.3634889650408573,1.8899587345254465]",STRICT_FEASIBILITY_FAIL:MAPPED_NET_METRIC|BENCHMARK_INCREMENT
crypto-candidate:7eeedcebaff0c545ca423ff344dadb63095417fcd88142b17c2834f3650d73a9,20260715,canonical_typed_random,true,false,true,false,-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS,"[""NON_FINITE_STRICT_METRICS""]",-0.006358888342190869,-0.006358888342190869,,,0.39999999999999997,0.00019999999999999996,0.1,1.0,-0.4939245237342879,EXACT_SAME_VISITED_CANDIDATE_STRICT_DECISION,true,true,false,"[""NON_FINITE_STRICT_METRICS""]",-11.0,"[0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0]",HARD_BLOCK:NON_FINITE_STRICT_METRICS
