candidate_id,lane,horizon,validation_net10,validation_net20,recent_net10,recent_net20,may_net10,lag1_recent_net10,recent_symbol_loo_positive_rate,recent_min_symbol_loo_net10,recent_month_loo_positive_rate,recent_min_month_loo_net10,recent_control_positive_count,passes_20bps,passes_lag1,passes_symbol_loo,passes_month_loo,passes_controls,passes_may
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2.5675584415549535,1.928225108221619,1.5963148364989301,0.6209815031655959,0.15670941429801996,1.295371948944699,0.9166666666666666,-0.5680834059655195,0.9,-0.4518538470096196,0,True,True,False,False,True,True
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,1.165655192276715,0.7006551922767152,0.6518744078144558,0.012374407814454536,0.6714515237423024,0.4635624311577673,0.6666666666666666,-1.0150116662172708,0.8,-2.5081964821550913,0,True,True,False,False,True,True
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,0.6197397634488551,-0.19676023655114583,1.8224943464846486,0.5214943464846472,1.0285978368972457,1.5534171847174898,0.6666666666666666,-1.3126384536912232,1.0,0.5396836586328646,0,False,True,False,True,True,True
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,0.41755130308356203,-0.41994869691643877,1.694277243333882,0.36777724333388107,1.2236140674552574,1.490836229197787,0.6666666666666666,-1.3429109515154058,1.0,0.2893884376223339,0,False,True,False,True,True,True
