candidate_id,lane,horizon,month,net10,active_hours
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2024-01,-1.0850672791018063,720
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2024-02,-0.7164720404098367,686
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2024-03,0.17947384777953737,744
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2024-04,0.3314060133541833,720
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2024-05,-1.2229879860294761,744
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2024-06,0.4701543690518726,720
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2024-07,1.2900231543320704,744
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2024-08,1.843293124206649,742
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2024-09,-2.3260228230658333,720
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2024-10,0.5975145542529501,744
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2024-11,-2.4480348305076105,720
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2024-12,0.20483772627021257,744
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2025-01,-0.282982584675519,744
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2025-02,-0.2280207716524103,672
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2025-03,2.889535610345177,744
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2025-04,0.7327909258589327,719
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2025-05,-1.4207767045537594,744
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2025-06,0.8770119662325316,720
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2025-07,2.0481686835085497,740
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2025-08,0.8297203799814906,744
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2025-09,0.5213576846323152,720
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2025-10,0.4611000002974638,744
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2025-11,-1.3857222105474525,720
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2025-12,0.12566306723429568,744
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2026-01,-0.4962053283352329,744
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2026-02,0.6454690191595595,672
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2026-03,-0.19544150660813475,744
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2026-04,-0.9577949528239251,720
a7y1_core12_metrics_F1_oi_state_interaction_24_f0b406c8bad6,core12_metrics,24,2026-05,0.15670941429801985,480
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2024-01,3.2210827651383673,721
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2024-02,2.0211524529773905,686
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2024-03,2.0630809512816137,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2024-04,1.801701269872648,720
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2024-05,-0.14694979746045006,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2024-06,0.5593726160235464,720
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2024-07,0.10240198689568825,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2024-08,-0.40862895354356277,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2024-09,0.3474332122602769,720
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2024-10,0.9098702005145242,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2024-11,1.3240348546810576,720
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2024-12,-0.417748587456036,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2025-01,2.084094803618492,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2025-02,0.7798797477355931,672
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2025-03,0.368029535234775,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2025-04,0.14133354146529586,720
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2025-05,-1.5732402294000574,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2025-06,-0.6344422063773832,720
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2025-07,3.160070889969547,742
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2025-08,0.4690824096094342,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2025-09,0.8712264256023647,720
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2025-10,-0.9749776605457494,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2025-11,0.3044758478607167,720
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2025-12,-0.7202181521817312,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2026-01,-0.26789397003091336,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2026-02,-1.2922608539344351,672
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2026-03,0.22734838914248381,744
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2026-04,-1.1249789176772618,720
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_a1460b56acfb,core3_agg_metrics,24,2026-05,0.6714515237423023,480
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2024-01,0.37335378642181777,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2024-02,1.1718745227959084,686
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2024-03,-0.6800217004867544,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2024-04,1.5584746403671932,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2024-05,-2.1584060227116626,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2024-06,1.7155364110998474,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2024-07,-0.14172503234332562,741
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2024-08,1.6458049395483978,742
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2024-09,-0.24337458193886144,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2024-10,0.6078431435599214,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2024-11,0.14695268494146452,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2024-12,-1.037708105964976,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2025-01,2.262683049138426,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2025-02,-1.7674622209377588,672
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2025-03,-0.049177078580940434,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2025-04,1.4034439993936487,718
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2025-05,0.4842347995215287,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2025-06,-1.9161712454513424,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2025-07,1.404888805711548,740
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2025-08,0.9315963137196663,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2025-09,-1.1688081574167444,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2025-10,0.1826126681507528,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2025-11,-0.7979920820072925,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2025-12,0.09576947941731018,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2026-01,0.03358816987958605,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2026-02,0.8588258347815515,672
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2026-03,-0.01498845454181813,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2026-04,0.16878466563932243,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_348654b50bf4,core3_agg_metrics,24,2026-05,1.2236140674552574,480
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2024-01,0.46010796508068863,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2024-02,1.1969789136461872,686
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2024-03,-0.5659886423067333,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2024-04,1.3694431836111247,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2024-05,-2.1100694347381013,744
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2024-06,1.628549060586184,720
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2024-07,-0.05288142811624344,741
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2024-08,1.8597329401548188,742
a7y1_core3_agg_metrics_F4_oi_x_aggflow_24_1c5043146de8,core3_agg_metrics,24,2024-09,-0.20240290090411314,720
