split,rows,active_hours,mean_ic,net_sum_10bps,net_mean_10bps,turnover_mean,gross_exposure_mean,candidate_id,base_candidate_id,object_type,control_mode,production_family,expression,horizon,orientation,base_train_ic_for_orientation,variant_train_ic,net_sum_20bps
recent_oos_2025H2_2026Apr,7296,7296,-0.04954769736842104,-2.295877013983403,-0.0003146761258200936,0.06229440789473684,1.0,a7v3_rolling_self_reproduction_12_b26d29c81a80__ctrl_sign_flip_de4bbe7f,a7v3_rolling_self_reproduction_12_b26d29c81a80,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional,4)",12,1.0,0.07943286641612626,-0.07943286641612557,-2.750377013983403
fresh_may_2026,505,480,-0.09687499999999986,0.17094408791115817,0.00033850314437853103,0.04257425742574258,0.9504950495049505,a7v3_rolling_self_reproduction_12_b26d29c81a80__ctrl_sign_flip_de4bbe7f,a7v3_rolling_self_reproduction_12_b26d29c81a80,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional,4)",12,1.0,0.07943286641612626,-0.07943286641612557,0.1494440879111582
train_2024,8784,8781,0.003985878601526369,-5.133053366284885,-0.0005843639988939988,0.6699681238615665,0.9996584699453552,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_row_shuffle_68240259,a7v3_rolling_self_reproduction_12_214b62a005b2,control,row_shuffle,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,0.003985878601526369,-11.018053366284885
validation_2025H1,4344,4344,0.006100368324125581,-2.4305686649620335,-0.0005595231733338014,0.6505524861878453,1.0,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_row_shuffle_68240259,a7v3_rolling_self_reproduction_12_214b62a005b2,control,row_shuffle,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,0.003985878601526369,-5.256568664962034
recent_oos_2025H2_2026Apr,7296,7296,0.008703399122807378,-4.117716208719698,-0.0005643799628179411,0.6648163377192983,1.0,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_row_shuffle_68240259,a7v3_rolling_self_reproduction_12_214b62a005b2,control,row_shuffle,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,0.003985878601526369,-8.968216208719697
fresh_may_2026,505,480,0.016666666666667013,-0.31520079129002543,-0.0006241599827525256,0.6405940594059406,0.9504950495049505,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_row_shuffle_68240259,a7v3_rolling_self_reproduction_12_214b62a005b2,control,row_shuffle,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,0.003985878601526369,-0.6387007912900253
train_2024,8784,8770,0.06339794754846122,-1.5818874943269317,-0.00018008737412647218,0.12283697632058288,0.9984061930783242,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_time_shuffle_bba8dbeb,a7v3_rolling_self_reproduction_12_214b62a005b2,control,time_shuffle,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,0.06339794754846122,-2.660887494326932
validation_2025H1,4344,4341,0.062197650310988895,0.6600180694397071,0.00015193786128906702,0.12476979742173112,0.9993093922651933,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_time_shuffle_bba8dbeb,a7v3_rolling_self_reproduction_12_214b62a005b2,control,time_shuffle,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,0.06339794754846122,0.11801806943970644
recent_oos_2025H2_2026Apr,7296,7285,0.04927934111187438,0.01250480266411591,1.713925803743957e-06,0.12260142543859649,0.9984923245614035,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_time_shuffle_bba8dbeb,a7v3_rolling_self_reproduction_12_214b62a005b2,control,time_shuffle,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,0.06339794754846122,-0.8819951973358852
fresh_may_2026,505,480,0.10000000000000055,-0.27846716709132874,-0.0005514201328541163,0.11782178217821782,0.9504950495049505,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_time_shuffle_bba8dbeb,a7v3_rolling_self_reproduction_12_214b62a005b2,control,time_shuffle,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,0.06339794754846122,-0.3379671670913289
train_2024,8784,8757,0.07765216398309976,-0.2665072120409771,-3.034007423053018e-05,0.002447632058287796,0.9969262295081968,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_wrong_lag_39b6aea0,a7v3_rolling_self_reproduction_12_214b62a005b2,control,wrong_lag,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,0.07765216398309976,-0.2880072120409773
validation_2025H1,4344,4344,0.06595303867403379,0.7702668613103275,0.0001773174174287126,0.014617863720073666,1.0,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_wrong_lag_39b6aea0,a7v3_rolling_self_reproduction_12_214b62a005b2,control,wrong_lag,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,0.07765216398309976,0.7067668613103275
recent_oos_2025H2_2026Apr,7296,7296,0.04776589912280769,0.7813934252763681,0.00010709887956090571,0.051192434210526314,1.0,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_wrong_lag_39b6aea0,a7v3_rolling_self_reproduction_12_214b62a005b2,control,wrong_lag,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,0.07765216398309976,0.40789342527636796
fresh_may_2026,505,480,0.07187500000000058,-0.2267973013432475,-0.0004491035670163317,0.030693069306930693,0.9504950495049505,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_wrong_lag_39b6aea0,a7v3_rolling_self_reproduction_12_214b62a005b2,control,wrong_lag,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,0.07765216398309976,-0.2422973013432475
train_2024,8784,8781,-0.07818016171278884,0.2202511062950449,2.5074124122842088e-05,0.002447632058287796,0.9996584699453552,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_sign_flip_c0912793,a7v3_rolling_self_reproduction_12_214b62a005b2,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,-0.07818016171278884,0.19875110629504505
validation_2025H1,4344,4344,-0.06860036832412512,-1.543551627485885,-0.0003553295643383713,0.015193370165745856,1.0,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_sign_flip_c0912793,a7v3_rolling_self_reproduction_12_214b62a005b2,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,-0.07818016171278884,-1.609551627485885
recent_oos_2025H2_2026Apr,7296,7296,-0.058251096491228026,-2.5325286885339144,-0.00034711193647668785,0.05084978070175439,1.0,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_sign_flip_c0912793,a7v3_rolling_self_reproduction_12_214b62a005b2,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,-0.07818016171278884,-2.9035286885339144
fresh_may_2026,505,480,-0.09999999999999987,0.17003689974770897,0.00033670673217368115,0.030693069306930693,0.9504950495049505,a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_sign_flip_c0912793,a7v3_rolling_self_reproduction_12_214b62a005b2,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional_100k_1m,4)",12,1.0,0.0781801617127895,-0.07818016171278884,0.15453689974770873
train_2024,8784,8781,0.0015943514406107605,-6.151202557689164,-0.0007002735152196225,0.6596083788706739,0.9996584699453552,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_row_shuffle_45b7259a,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,row_shuffle,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,0.0015943514406107605,-11.945202557689164
validation_2025H1,4344,4344,0.009783609576427616,-2.254706126036253,-0.0005190391634521762,0.669889502762431,1.0,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_row_shuffle_45b7259a,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,row_shuffle,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,0.0015943514406107605,-5.164706126036252
recent_oos_2025H2_2026Apr,7296,7296,0.01774945175438633,-4.1439607875153435,-0.0005679770816221688,0.6701617324561403,1.0,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_row_shuffle_45b7259a,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,row_shuffle,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,0.0015943514406107605,-9.033460787515343
fresh_may_2026,505,480,-0.0479166666666663,-0.507218948923526,-0.001004393958264408,0.6039603960396039,0.9504950495049505,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_row_shuffle_45b7259a,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,row_shuffle,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,0.0015943514406107605,-0.812218948923526
train_2024,8784,8773,0.039154223184772026,-3.5387360770280565,-0.0004028615752536494,0.2670195810564663,0.998747723132969,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_time_shuffle_77ccedcc,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,time_shuffle,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,0.039154223184772026,-5.884236077028058
validation_2025H1,4344,4338,0.056477639465191964,-0.567252961174304,-0.00013058309419297976,0.27440147329650094,0.9986187845303868,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_time_shuffle_77ccedcc,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,time_shuffle,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,0.039154223184772026,-1.7592529611743042
recent_oos_2025H2_2026Apr,7296,7286,0.052429316497392915,-0.24467561453287756,-3.3535583132247476e-05,0.27268366228070173,0.9986293859649122,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_time_shuffle_77ccedcc,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,time_shuffle,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,0.039154223184772026,-2.234175614532879
fresh_may_2026,505,479,0.06784968684759973,-0.4428799352472521,-0.0008769899707866378,0.26435643564356437,0.9485148514851485,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_time_shuffle_77ccedcc,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,time_shuffle,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,0.039154223184772026,-0.5763799352472523
train_2024,8784,8757,0.06908758707319913,-0.37804876867187415,-4.303833887430261e-05,0.021971766848816028,0.9969262295081968,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_wrong_lag_7de5dd65,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,wrong_lag,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,0.06908758707319913,-0.5710487686718739
validation_2025H1,4344,4344,0.02843001841620691,-1.5912307871036302,-0.00036630542981206955,0.05444290976058932,1.0,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_wrong_lag_7de5dd65,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,wrong_lag,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,0.06908758707319913,-1.8277307871036301
recent_oos_2025H2_2026Apr,7296,7296,0.03618421052631643,0.3169759237976699,4.344516499419818e-05,0.06092379385964912,1.0,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_wrong_lag_7de5dd65,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,wrong_lag,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,0.06908758707319913,-0.12752407620233014
fresh_may_2026,505,480,0.04270833333333394,-0.2849235077620545,-0.0005642049658654545,0.07128712871287128,0.9504950495049505,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_wrong_lag_7de5dd65,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,wrong_lag,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,0.06908758707319913,-0.3209235077620546
train_2024,8784,8781,-0.07334016626807867,-0.04651555093296511,-5.295486217322986e-06,0.021971766848816028,0.9996584699453552,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_sign_flip_e72bb551,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,-0.07334016626807867,-0.2395155509329655
validation_2025H1,4344,4344,-0.052371086556169365,-1.6442956480150293,-0.00037852109760935294,0.05490331491712707,1.0,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_sign_flip_e72bb551,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,-0.07334016626807867,-1.8827956480150292
recent_oos_2025H2_2026Apr,7296,7296,-0.04050164473684209,-2.303111723498398,-0.0003156677252601971,0.06085526315789474,1.0,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_sign_flip_e72bb551,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,-0.07334016626807867,-2.7471117234983984
fresh_may_2026,505,480,-0.08437499999999985,0.1801441003273887,0.00035672099074730433,0.06831683168316832,0.9504950495049505,a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_sign_flip_e72bb551,a7v3_rolling_self_reproduction_12_3eb1e9032578,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional_10k_100k,4)",12,1.0,0.07334016626807935,-0.07334016626807867,0.14564410032738867
train_2024,8784,8781,0.006263523516684108,-5.215356267075904,-0.0005937336369621931,0.6618852459016393,0.9996584699453552,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_row_shuffle_27cffe8b,a7v3_rolling_self_reproduction_12_9fa317374c73,control,row_shuffle,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,0.006263523516684108,-11.029356267075904
validation_2025H1,4344,4344,-0.015193370165745464,-3.7372867651192396,-0.0008603330490605985,0.6658609576427256,1.0,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_row_shuffle_27cffe8b,a7v3_rolling_self_reproduction_12_9fa317374c73,control,row_shuffle,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,0.006263523516684108,-6.629786765119239
recent_oos_2025H2_2026Apr,7296,7296,-0.010485197368420674,-5.977330741621865,-0.0008192613406828213,0.6678316885964912,1.0,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_row_shuffle_27cffe8b,a7v3_rolling_self_reproduction_12_9fa317374c73,control,row_shuffle,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,0.006263523516684108,-10.849830741621865
fresh_may_2026,505,480,-0.00520833333333299,-0.2558559909030565,-0.0005066455265407059,0.6376237623762376,0.9504950495049505,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_row_shuffle_27cffe8b,a7v3_rolling_self_reproduction_12_9fa317374c73,control,row_shuffle,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,0.006263523516684108,-0.5778559909030565
train_2024,8784,8774,0.03157054935035383,-4.637710380867043,-0.000527972493268106,0.45622723132969034,0.9988615664845173,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_time_shuffle_6fda6857,a7v3_rolling_self_reproduction_12_9fa317374c73,control,time_shuffle,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,0.03157054935035383,-8.645210380867043
validation_2025H1,4344,4338,0.022936837252190537,-2.4202889528208935,-0.0005571567570950491,0.4534990791896869,0.9986187845303868,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_time_shuffle_6fda6857,a7v3_rolling_self_reproduction_12_9fa317374c73,control,time_shuffle,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,0.03157054935035383,-4.390288952820894
recent_oos_2025H2_2026Apr,7296,7284,0.042353102690829786,-2.283951467598431,-0.0003130415936949604,0.46950383771929827,0.9983552631578947,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_time_shuffle_6fda6857,a7v3_rolling_self_reproduction_12_9fa317374c73,control,time_shuffle,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,0.03157054935035383,-5.7094514675984325
fresh_may_2026,505,480,0.07916666666666711,-0.43296021981989063,-0.0008573469699403775,0.4633663366336634,0.9504950495049505,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_time_shuffle_6fda6857,a7v3_rolling_self_reproduction_12_9fa317374c73,control,time_shuffle,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,0.03157054935035383,-0.6669602198198908
train_2024,8784,8757,0.03442959917780105,-2.1894572000581825,-0.00024925514572611367,0.09727914389799636,0.9969262295081968,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_wrong_lag_f33e297c,a7v3_rolling_self_reproduction_12_9fa317374c73,control,wrong_lag,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,0.03442959917780105,-3.043957200058183
validation_2025H1,4344,4344,0.022099447513812803,-2.5950451561498284,-0.00059738608566985,0.05375230202578269,1.0,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_wrong_lag_f33e297c,a7v3_rolling_self_reproduction_12_9fa317374c73,control,wrong_lag,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,0.03442959917780105,-2.828545156149829
recent_oos_2025H2_2026Apr,7296,7296,0.04152960526315854,0.7906740535442165,0.0001083708954967402,0.048314144736842105,1.0,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_wrong_lag_f33e297c,a7v3_rolling_self_reproduction_12_9fa317374c73,control,wrong_lag,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,0.03442959917780105,0.43817405354421674
fresh_may_2026,505,480,0.02604166666666729,-0.374687977489697,-0.0007419563910687069,0.06831683168316832,0.9504950495049505,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_wrong_lag_f33e297c,a7v3_rolling_self_reproduction_12_9fa317374c73,control,wrong_lag,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,0.03442959917780105,-0.40918797748969704
train_2024,8784,8781,-0.07129028584443653,-2.424409346308293,-0.00027600288550868544,0.09727914389799636,0.9996584699453552,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_sign_flip_463a901c,a7v3_rolling_self_reproduction_12_9fa317374c73,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,-0.07129028584443653,-3.2789093463082937
validation_2025H1,4344,4344,-0.050874769797421664,-1.6312638662515522,-0.0003755211478479632,0.053982504604051566,1.0,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_sign_flip_463a901c,a7v3_rolling_self_reproduction_12_9fa317374c73,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,-0.07129028584443653,-1.8657638662515519
recent_oos_2025H2_2026Apr,7296,7296,-0.035635964912280715,-1.6365566902267357,-0.00022430875688414688,0.04824561403508772,1.0,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_sign_flip_463a901c,a7v3_rolling_self_reproduction_12_9fa317374c73,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,-0.07129028584443653,-1.988556690226736
fresh_may_2026,505,480,-0.09062499999999989,0.17814235304609644,0.0003527571347447454,0.06831683168316832,0.9504950495049505,a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_sign_flip_463a901c,a7v3_rolling_self_reproduction_12_9fa317374c73,control,sign_flip,rolling_self_reproduction,"Decay(agg_notional_1k_10k,4)",12,1.0,0.07129028584443724,-0.07129028584443653,0.14364235304609635
train_2024,8784,8781,-0.005238583304862427,-6.2161882039302725,-0.0007076716989902405,0.6703665755919854,0.9996584699453552,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_row_shuffle_49eff82e,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,row_shuffle,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,-0.005238583304862427,-12.104688203930273
validation_2025H1,4344,4344,0.0013812154696136473,-2.3296711562522026,-0.0005362963066878919,0.6738029465930019,1.0,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_row_shuffle_49eff82e,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,row_shuffle,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,-0.005238583304862427,-5.256671156252203
recent_oos_2025H2_2026Apr,7296,7296,0.010142543859649501,-4.335849692339201,-0.0005942776442350878,0.6633771929824561,1.0,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_row_shuffle_49eff82e,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,row_shuffle,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,-0.005238583304862427,-9.175849692339202
fresh_may_2026,505,480,0.054166666666666995,-0.20271460828963023,-0.00040141506592005985,0.6118811881188119,0.9504950495049505,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_row_shuffle_49eff82e,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,row_shuffle,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,-0.005238583304862427,-0.5117146082896302
train_2024,8784,8773,0.025988829362818287,-3.983206841280764,-0.00045346161672139845,0.3517190346083789,0.998747723132969,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_time_shuffle_8b19121c,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,time_shuffle,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,0.025988829362818287,-7.072706841280766
validation_2025H1,4344,4339,0.03975570407928154,-1.2212799815575859,-0.00028114180054272233,0.35957642725598526,0.9988489871086557,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_time_shuffle_8b19121c,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,time_shuffle,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,0.025988829362818287,-2.7832799815575866
recent_oos_2025H2_2026Apr,7296,7285,0.04420041180507954,-0.8382056647198166,-0.00011488564483550118,0.3686951754385965,0.9984923245614035,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_time_shuffle_8b19121c,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,time_shuffle,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,0.025988829362818287,-3.5282056647198172
fresh_may_2026,505,479,0.009394572025052785,-0.6268703496937866,-0.0012413274251362111,0.3475247524752475,0.9485148514851485,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_time_shuffle_8b19121c,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,time_shuffle,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,0.025988829362818287,-0.8023703496937866
train_2024,8784,8757,0.016443987667009774,-4.0829520626938764,-0.0004648169470279914,0.0855532786885246,0.9969262295081968,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_wrong_lag_d00b7801,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,wrong_lag,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,0.016443987667009774,-4.834452062693878
validation_2025H1,4344,4344,0.019452117863720735,-1.369119296169882,-0.00031517479193597653,0.04558011049723757,1.0,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_wrong_lag_d00b7801,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,wrong_lag,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,0.016443987667009774,-1.5671192961698823
recent_oos_2025H2_2026Apr,7296,7296,0.04379111842105328,1.2008358294073191,0.0001645882441621874,0.028919956140350877,1.0,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_wrong_lag_d00b7801,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,wrong_lag,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,0.016443987667009774,0.9898358294073188
fresh_may_2026,505,480,0.06979166666666727,-0.25024139580884625,-0.0004955275164531609,0.03762376237623762,0.9504950495049505,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_wrong_lag_d00b7801,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,wrong_lag,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,0.016443987667009774,-0.2692413958088463
train_2024,8784,8781,-0.0454959571802754,-0.6845471006023813,-7.793113622522557e-05,0.08572404371584699,0.9996584699453552,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_sign_flip_e86aaa23,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,sign_flip,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,-0.0454959571802754,-1.4375471006023812
validation_2025H1,4344,4344,-0.03142265193370166,-0.24895951711251096,-5.7311122723874534e-05,0.04523480662983426,1.0,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_sign_flip_e86aaa23,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,sign_flip,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,-0.0454959571802754,-0.4454595171125111
recent_oos_2025H2_2026Apr,7296,7296,-0.050301535087719285,-2.212879218487477,-0.00030330033148128795,0.029125548245614034,1.0,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_sign_flip_e86aaa23,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,sign_flip,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,-0.0454959571802754,-2.4253792184874774
fresh_may_2026,505,480,-0.11145833333333321,0.1540374154216922,0.0003050245849934499,0.034653465346534656,0.9504950495049505,a7v3_rolling_self_reproduction_12_00b278cfd69c__ctrl_sign_flip_e86aaa23,a7v3_rolling_self_reproduction_12_00b278cfd69c,control,sign_flip,rolling_self_reproduction,"Decay(agg_trade_count,4)",12,1.0,0.04549595718027609,-0.0454959571802754,0.13653741542169223
train_2024,8784,8781,-0.003074820635462577,-6.535326872883869,-0.0007440035146725716,0.6625113843351548,0.9996584699453552,a7v3_rolling_self_reproduction_12_69861a81fba7__ctrl_row_shuffle_d8d21d3d,a7v3_rolling_self_reproduction_12_69861a81fba7,control,row_shuffle,rolling_self_reproduction,"Decay(agg_trade_count_100_1k,4)",12,1.0,0.07874957294157874,-0.003074820635462577,-12.35482687288387
