blueprint_id,a7ls_arm,semantic_pair,motif,skeleton_key,production_key,expression,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error,materialization_shard
a7ls1_024b0d1795148624,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_fa90d80caa9bb46c,"Mul(Delta(Mean(mark_index_basis_bps,168),24),Sub(CSRank(Mean(mark_index_basis_bps,168)),CSRank(Mean(mark_trade_basis_bps,24))))",True,0.9964298454221164,0.9926680369969282,True,-48.69022186654316,53.70180619236673,0.8510705271545962,,a7ls_a_materialization_s000
a7ls1_0257ceaa2fdb17c6,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_b4e49dc8a0bc2f06,"Mul(Delta(Delta(mark_index_basis_bps,168),24),Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Delta(mark_trade_basis_bps,168))))",True,0.989246928260008,0.9909144907387004,True,-1344.208422447712,2182.050686163408,13.263750803919397,,a7ls_a_materialization_s000
a7ls1_025d278f2474846b,A7LS_A,basis_premium_like,delta_x_divergence,skel_74c9211f88a36010,prod_f8d3f7aeebb5aa15,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,72))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,72)))),CSRank(Delta(mark_trade_basis_bps,4))))",True,0.9963347205707492,0.9903441170123152,True,-5.816358487607332,9.268737942574244,0.1832900536940422,,a7ls_a_materialization_s000
a7ls1_02a5de9b998d4a17,A7LS_A,basis_premium_like,delta_x_divergence,skel_ed4f1d0a031f5137,prod_545262922e363ecb,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,4)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,4))),CSRank(TSRank(premium_close_bps,24))))",True,0.9968757431629012,0.9937602318778348,True,-8.521449469744361,11.21163718223394,0.4054198985258633,,a7ls_a_materialization_s000
a7ls1_02b1b8a82a844044,A7LS_A,basis_premium_like,delta_x_divergence,skel_76e17584561ba4d6,prod_e24fff00538b9bd8,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,2)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(Abs(ZScore(Mean(mark_trade_basis_bps,24))))))",True,0.997355330955212,0.9876357509108016,True,-8.15303165371545,13.06531189725141,0.5385979593340089,,a7ls_a_materialization_s000
a7ls1_02bc6e622653d471,A7LS_A,basis_premium_like,delta_x_divergence,skel_ed4f1d0a031f5137,prod_9e88d5a9fa551530,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,8)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,8))),CSRank(Mean(mark_trade_basis_bps,168))))",True,0.9970640110978992,0.9925067354907442,True,-7.591033857228608,11.715951289392748,0.5249167024378365,,a7ls_a_materialization_s000
a7ls1_02be7e0a1cab5330,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_b10b9d9c4062b25a,"Mul(Delta(Mean(mark_index_basis_bps,4),24),Sub(CSRank(Mean(mark_index_basis_bps,4)),CSRank(TSRank(premium_close_bps,24))))",True,0.9968757431629012,0.993751285973717,True,-925.9292101252956,447.1028927674121,5.284553899651659,,a7ls_a_materialization_s000
a7ls1_02e665e81fedc54d,A7LS_A,basis_premium_like,delta_x_divergence,skel_ea3ce7738ec5fb30,prod_7da9b379126db710,"Mul(Delta(Delta(mark_index_basis_bps,12),24),Sub(CSRank(Delta(mark_index_basis_bps,12)),CSRank(ZScore(Mean(mark_trade_basis_bps,1)))))",True,0.0,0.0,False,,,,,a7ls_a_materialization_s000
a7ls1_0313946afe04b9b3,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_0ce90fda8f4c3bf4,"Mul(Delta(Mean(mark_index_basis_bps,4),24),Sub(CSRank(Mean(mark_index_basis_bps,4)),CSRank(Mean(premium_close_bps,168))))",True,0.9969470868014269,0.9773451251790296,True,-65.84288278916559,298.38053057965374,2.669658191232483,,a7ls_a_materialization_s000
a7ls1_0320fc7d7409e250,A7LS_A,basis_premium_like,delta_x_divergence,skel_ed4f1d0a031f5137,prod_a11665be24c46da2,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,72)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,72))),CSRank(Mean(mark_trade_basis_bps,12))))",True,0.9963347205707492,0.992245656642808,True,-6.105331344727579,9.990099019110607,0.2359267047698066,,a7ls_a_materialization_s000
a7ls1_0325e630e9cb295c,A7LS_A,basis_premium_like,delta_x_divergence,skel_ce638db1cf3f85fb,prod_aa5b86628a01938e,"Mul(Delta(Mean(mark_index_basis_bps,72),24),Sub(CSRank(Mean(mark_index_basis_bps,72)),CSRank(mark_trade_basis_bps)))",True,0.9963347205707492,0.9923217381186096,True,-115.01826148970748,122.6737134457174,1.6311494969763114,,a7ls_a_materialization_s000
a7ls1_033358a9d5be40a0,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_a9635457dd0206ce,"Mul(Delta(Delta(mark_index_basis_bps,8),24),Sub(CSRank(Delta(mark_index_basis_bps,8)),CSRank(Delta(mark_trade_basis_bps,1))))",True,0.9970154577883472,0.9895551328379985,True,-1127.2988216339725,2150.5608554679893,11.476675296586576,,a7ls_a_materialization_s000
a7ls1_0358b1df96e729eb,A7LS_A,basis_premium_like,delta_x_divergence,skel_74c9211f88a36010,prod_2bd9a000f2d72591,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,24))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,24)))),CSRank(Mean(mark_trade_basis_bps,2))))",True,0.9962871581450654,0.990433167935249,True,-7.018254758947775,9.409889427835148,0.3107983815225906,,a7ls_a_materialization_s000
a7ls1_03691719bb54abe1,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_e0a3a365351f7ab0,"Mul(Delta(Delta(mark_index_basis_bps,24),24),Sub(CSRank(Delta(mark_index_basis_bps,24)),CSRank(TSRank(mark_trade_basis_bps,24))))",True,0.9962386048355132,0.9950512430823828,True,-1836.030686509788,2946.1997180050907,14.295015137931976,,a7ls_a_materialization_s000
a7ls1_0377c3dd78596ec6,A7LS_A,basis_premium_like,delta_x_divergence,skel_ed4f1d0a031f5137,prod_e216b52c00674007,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,1)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,1))),CSRank(Delta(mark_trade_basis_bps,24))))",True,0.0,0.0,False,,,,,a7ls_a_materialization_s000
a7ls1_037e84776180f8c7,A7LS_A,basis_premium_like,delta_x_divergence,skel_ed4f1d0a031f5137,prod_eb89143c5a6473ee,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,72)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,72))),CSRank(Delta(mark_trade_basis_bps,168))))",True,0.9905796670630204,0.9904165578832702,True,-5.960164369615663,9.917454823452806,0.2010498109880411,,a7ls_a_materialization_s000
a7ls1_03c97efe361bbe83,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_ddde3d35327d71ec,"Mul(Delta(Mean(mark_index_basis_bps,12),24),Sub(CSRank(Mean(mark_index_basis_bps,12)),CSRank(Mean(mark_trade_basis_bps,1))))",True,0.0,0.0,False,,,,,a7ls_a_materialization_s000
a7ls1_03d4c20c0031aa13,A7LS_A,basis_premium_like,delta_x_divergence,skel_ea3ce7738ec5fb30,prod_0f8b88b8d7905245,"Mul(Delta(Mean(mark_index_basis_bps,4),24),Sub(CSRank(Mean(mark_index_basis_bps,4)),CSRank(ZScore(Mean(mark_trade_basis_bps,12)))))",True,0.9972582243361078,0.9919393541348503,True,-937.2138789830308,991.8955623350791,7.776370492547108,,a7ls_a_materialization_s000
a7ls1_040647d2ed5cda55,A7LS_A,basis_premium_like,delta_x_divergence,skel_2bede8eb36f01fb9,prod_69429865ec786467,"Mul(Delta(mark_index_basis_bps,24),Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,168))))",True,0.9970912604042806,0.9797866266771807,True,-365.2155035154552,627.3544162335594,4.804345309427375,,a7ls_a_materialization_s000
a7ls1_042b5bd2577dcefa,A7LS_A,basis_premium_like,delta_x_divergence,skel_ea3ce7738ec5fb30,prod_c0cfe1b64d423ed2,"Mul(Delta(Mean(mark_index_basis_bps,48),24),Sub(CSRank(Mean(mark_index_basis_bps,48)),CSRank(ZScore(Mean(mark_trade_basis_bps,24)))))",True,0.9963109393579072,0.9927273324004428,True,-165.3500413149249,185.5120998336317,2.8209054287344744,,a7ls_a_materialization_s000
a7ls1_0437daaa40dcbaf1,A7LS_A,basis_premium_like,delta_x_divergence,skel_ed4f1d0a031f5137,prod_1d5923d7af1b80ab,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,1)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,1))),CSRank(Mean(premium_close_bps,72))))",True,0.0,0.0,False,,,,,a7ls_a_materialization_s000
a7ls1_0489c946c9840a66,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_8411b2c12d6c52f2,"Mul(Delta(TSRank(mark_index_basis_bps,24),24),Sub(CSRank(TSRank(mark_index_basis_bps,24)),CSRank(Decay(mark_trade_basis_bps,24))))",True,0.9962871581450654,0.9540908426351108,True,-0.6381990131578947,0.9483506944444444,0.1675412769158157,,a7ls_a_materialization_s000
a7ls1_04e3c1ef3cc90703,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_2c743702523605f5,"Mul(Delta(Delta(mark_index_basis_bps,2),24),Sub(CSRank(Delta(mark_index_basis_bps,2)),CSRank(Delta(premium_close_bps,2))))",True,0.9969371779627428,0.9653039581198458,True,-698.1299837876746,675.1950932506593,3.438080594741682,,a7ls_a_materialization_s000
a7ls1_04ee76e203a39b36,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_f98e040b5e34976a,"Mul(Delta(Mean(mark_index_basis_bps,12),24),Sub(CSRank(Mean(mark_index_basis_bps,12)),CSRank(Delta(mark_trade_basis_bps,4))))",True,0.9968697978596908,0.9896892870171295,True,-536.9133733197694,625.3976646550789,4.677270967561643,,a7ls_a_materialization_s000
a7ls1_0506827e5d7894e8,A7LS_A,basis_premium_like,delta_x_divergence,skel_ed4f1d0a031f5137,prod_338c555eda96cfad,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,2)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(Decay(mark_trade_basis_bps,24))))",True,0.997355330955212,0.991682322750119,True,-8.240698660744648,14.33214096378024,0.6287206230540245,,a7ls_a_materialization_s000
a7ls1_05071036b414ae6d,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_0a2c9c7009c3e170,"Mul(Delta(Mean(mark_index_basis_bps,4),24),Sub(CSRank(Mean(mark_index_basis_bps,4)),CSRank(Delta(mark_trade_basis_bps,2))))",True,0.9972582243361078,0.9895387969194174,True,-808.9697309515741,989.9320959381098,6.11906145773719,,a7ls_a_materialization_s000
a7ls1_0517b6dc03f1d168,A7LS_A,basis_premium_like,delta_x_divergence,skel_ea3ce7738ec5fb30,prod_73635437be0a9877,"Mul(Delta(Mean(mark_index_basis_bps,4),24),Sub(CSRank(Mean(mark_index_basis_bps,4)),CSRank(ZScore(Mean(mark_trade_basis_bps,2)))))",True,0.9972582243361078,0.9917992553900756,True,-927.1363103918154,991.8955623350791,7.095448447066065,,a7ls_a_materialization_s000
a7ls1_0564a5eddac31e88,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_b8d5bbc22b9c778f,"Mul(Delta(Delta(mark_index_basis_bps,8),24),Sub(CSRank(Delta(mark_index_basis_bps,8)),CSRank(Mean(premium_close_bps,4))))",True,0.9966453626634958,0.9849644243545902,True,-1912.5643200901031,2328.0452547220325,11.595442326230902,,a7ls_a_materialization_s000
a7ls1_058eb24425a9ec17,A7LS_A,basis_premium_like,delta_x_divergence,skel_ea3ce7738ec5fb30,prod_af9bb1ea4d0ccbae,"Mul(Delta(Delta(mark_index_basis_bps,2),24),Sub(CSRank(Delta(mark_index_basis_bps,2)),CSRank(ZScore(Mean(mark_trade_basis_bps,24)))))",True,0.99730677764566,0.9881080834033792,True,-1965.334585663125,1860.6789456002848,9.711892532660908,,a7ls_a_materialization_s000
a7ls1_05a7c2ab5b51c84c,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_ee586e06d7451715,"Mul(Delta(Delta(mark_index_basis_bps,8),24),Sub(CSRank(Delta(mark_index_basis_bps,8)),CSRank(Mean(premium_close_bps,24))))",True,0.9966354538248118,0.9886941249517176,True,-1934.5478180221733,2328.0452547220325,12.464365929888451,,a7ls_a_materialization_s000
a7ls1_05ad887645b6a34a,A7LS_A,basis_premium_like,delta_x_divergence,skel_ea3ce7738ec5fb30,prod_d84316bb749f111a,"Mul(Delta(Delta(mark_index_basis_bps,4),24),Sub(CSRank(Delta(mark_index_basis_bps,4)),CSRank(ZScore(Mean(premium_close_bps,4)))))",True,0.9968395759017044,0.9858097902556684,True,-1466.6552337867702,2298.7408814725045,10.87218450380082,,a7ls_a_materialization_s000
a7ls1_0629bb26d59d7f70,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_3ba2a75d2fdb1009,"Mul(Delta(Delta(mark_index_basis_bps,168),24),Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Delta(mark_trade_basis_bps,72))))",True,0.989246928260008,0.9901973059494285,True,-1344.208422447712,2158.5877755595,12.308010766814329,,a7ls_a_materialization_s000
a7ls1_06323b7af2775047,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_576db7442676cbae,"Mul(Delta(Decay(mark_index_basis_bps,24),24),Sub(CSRank(Decay(mark_index_basis_bps,24)),CSRank(Decay(mark_trade_basis_bps,24))))",True,0.9962871581450654,0.9927763903434572,True,-400.9990490412899,471.9164800712337,5.292744217111398,,a7ls_a_materialization_s000
a7ls1_0645671a0f8a1c26,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_a29221c2fcc7a270,"Mul(Delta(TSRank(mark_index_basis_bps,24),24),Sub(CSRank(TSRank(mark_index_basis_bps,24)),CSRank(Mean(mark_trade_basis_bps,4))))",True,0.9962871581450654,0.9544424254539994,True,-0.642361111111111,0.9483506944444444,0.1725495315853111,,a7ls_a_materialization_s000
a7ls1_0691e6349bd10399,A7LS_A,basis_premium_like,delta_x_divergence,skel_ce638db1cf3f85fb,prod_dbe4019849e446dd,"Mul(Delta(Delta(mark_index_basis_bps,2),24),Sub(CSRank(Delta(mark_index_basis_bps,2)),CSRank(mark_trade_basis_bps)))",True,0.99730677764566,0.991435514991823,True,-2011.5777523846104,2147.7471096500103,10.30758528649018,,a7ls_a_materialization_s000
a7ls1_06a7ffeee6ec4201,A7LS_A,basis_premium_like,delta_x_divergence,skel_ed4f1d0a031f5137,prod_80e4250048743001,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,12)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(Delta(mark_trade_basis_bps,24))))",True,0.9968697978596908,0.9901604407772644,True,-7.487010284939936,12.470235894678822,0.4372782662449929,,a7ls_a_materialization_s000
a7ls1_06ad242d4e027d91,A7LS_A,basis_premium_like,delta_x_divergence,skel_ed4f1d0a031f5137,prod_88845eb57ea18863,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,72)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,72))),CSRank(Delta(mark_trade_basis_bps,2))))",True,0.9963347205707492,0.9899816111570252,True,-6.202327989346459,9.930226752221246,0.1961231127632807,,a7ls_a_materialization_s000
a7ls1_06f609fd361162be,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_adb1ba393b5fabce,"Mul(Delta(Mean(mark_index_basis_bps,168),24),Sub(CSRank(Mean(mark_index_basis_bps,168)),CSRank(Delta(mark_trade_basis_bps,8))))",True,0.9964298454221164,0.9901227827847536,True,-49.08177844352348,52.82045359252846,0.6862333855436498,,a7ls_a_materialization_s000
a7ls1_07403c9676244650,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_a808aadee6328d11,"Mul(Delta(Mean(mark_index_basis_bps,48),24),Sub(CSRank(Mean(mark_index_basis_bps,48)),CSRank(Mean(mark_trade_basis_bps,8))))",True,0.9963109393579072,0.992034626351473,True,-173.43553202393142,185.5120998336317,2.642305242357999,,a7ls_a_materialization_s000
a7ls1_074822617bdecf9f,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_421e3d2c700f7d29,"Mul(Delta(Delta(mark_index_basis_bps,12),24),Sub(CSRank(Delta(mark_index_basis_bps,12)),CSRank(Delta(mark_trade_basis_bps,72))))",True,0.9951089972255251,0.9897686265762788,True,-1412.8119086596205,2150.891851685896,11.687581101789064,,a7ls_a_materialization_s000
a7ls1_07607e43c14d6255,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_0e1423a8619b8039,"Mul(Delta(Delta(mark_index_basis_bps,1),24),Sub(CSRank(Delta(mark_index_basis_bps,1)),CSRank(Mean(premium_close_bps,1))))",True,0.0,0.0,False,,,,,a7ls_a_materialization_s000
a7ls1_07bafd9724ee68d4,A7LS_A,basis_premium_like,delta_x_divergence,skel_ea3ce7738ec5fb30,prod_364e61f8ce219038,"Mul(Delta(Mean(mark_index_basis_bps,24),24),Sub(CSRank(Mean(mark_index_basis_bps,24)),CSRank(ZScore(Mean(mark_trade_basis_bps,12)))))",True,0.9962871581450654,0.9924322668488732,True,-338.4394061069133,368.9246211839601,4.620244780956386,,a7ls_a_materialization_s000
a7ls1_07c2952e578fe058,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_90676a434d8dc5cd,"Mul(Delta(Mean(mark_index_basis_bps,8),24),Sub(CSRank(Mean(mark_index_basis_bps,8)),CSRank(Delta(mark_trade_basis_bps,12))))",True,0.9970640110978992,0.9899124162597877,True,-569.0320259525504,687.6213862798561,5.285273427899103,,a7ls_a_materialization_s000
a7ls1_07d0c2e6f7acd17f,A7LS_A,basis_premium_like,delta_x_divergence,skel_645a6995f5269099,prod_e839b3273733f31f,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,4)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,4))),CSRank(ZScore(Mean(mark_trade_basis_bps,48)))))",True,0.9972582243361078,0.9920461670076398,True,-8.04934991767801,13.258856900667396,0.5756734441375143,,a7ls_a_materialization_s000
a7ls1_08327c58fa9fed1f,A7LS_A,basis_premium_like,delta_x_divergence,skel_ce638db1cf3f85fb,prod_a9af161cab8fe15b,"Mul(Delta(Mean(mark_index_basis_bps,48),24),Sub(CSRank(Mean(mark_index_basis_bps,48)),CSRank(mark_trade_basis_bps)))",True,0.9963109393579072,0.9922668544382416,True,-170.43987443171565,183.2687471257605,2.3269016139618546,,a7ls_a_materialization_s000
a7ls1_08867d9a6b645614,A7LS_A,basis_premium_like,delta_x_divergence,skel_ed4f1d0a031f5137,prod_b323abe3dbcab535,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,1)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,1))),CSRank(Delta(premium_close_bps,72))))",True,0.0,0.0,False,,,,,a7ls_a_materialization_s000
a7ls1_0893e6a3c4d200b2,A7LS_A,basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,prod_1a13545df13bceba,"Mul(Delta(Mean(mark_index_basis_bps,12),24),Sub(CSRank(Mean(mark_index_basis_bps,12)),CSRank(TSRank(mark_trade_basis_bps,24))))",True,0.9968697978596908,0.9948908642888312,True,-432.6987784216745,562.857898189571,4.387577137697284,,a7ls_a_materialization_s000
