candidate_id,expression,fields,field_families,pattern_id,oi_field,price_field,oi_window,price_window,windows,skeleton_key,production_key,parent_seed_id,source,deterministic_order_key,selected_for_fast_replay,q_decision,q_reasons,q_warnings,q_label_t1_positive_premay_splits,q_label_t2_positive_premay_splits,q_one_bar_lag_positive_premay_splits,q_timevarying_latent_positive_premay_splits,q_net_10bps_positive_premay_splits,q_control_ratio_premay_max_by_split,q_recent_net_mean_spread_10bps,q_recent_turnover,q_recent_newey_west_tstat_lag24,q_selector_score_no_may,r_decision,r_reasons,r_warnings,r_label_t1_positive_premay_splits,r_label_t2_positive_premay_splits,r_one_bar_lag_positive_premay_splits,r_latent_positive_premay_splits,r_net_10bps_positive_premay_splits,r_control_ratio_premay_max,r_top_symbol_abs_contribution_share,r_top_month_abs_contribution_share,r_top_latent_abs_contribution_share,s_a7al2s_tier,s_allowed_as_seed_for_large_search,s_allowed_as_seed_for_company_full_qr_comparison,s_allowed_for_may_stress_failure_attribution,s_allowed_for_local_expansion_before_full_pool,s_premay_positive_split_count,s_pre_may_control_ratio_max,s_may_control_ratio_max,s_may_gate_max,t_entry_rows,t_failure_labels,t_may_sign_flip_rows,t_may_control_dominated_rows,t_may_min_spread,t_may_mean_spread,t_premay_mean_spread,t_eligible_for_expansion,in_a7al2q_generated,in_a7al2q_fast_replay,in_a7al2r_forensic,in_a7al2s_followup,in_a7al2t_may_attribution,shared_pool_stage,has_repaired_canonical_chain,is_control_dominated_premay,is_may_stress_failed,eligible_for_large_search,eligible_for_alpha_proof,signal_vector_cluster_id,max_corr_to_other_signal_vector,candidate_role,field_roles,role_violation,control_ratio_for_selector,non_l7_label_alignment_score,lag_score,latent_score,cost_score,a7sel0_score_no_may,control_dominated,may_observed,may_stress_failed,stress_clean_observed,eligible_for_counterfactual_queue
a7al2q_1378ff7d2322adee,"Sub(Abs(ZScore(Mean(open_interest_value_last,24))),Abs(ZScore(Mean(trade_close,8))))",open_interest_value_last|trade_close,open_interest|price,abs_level_gap,open_interest_value_last,trade_close,24,8,24|8,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_value_last|trade_close::24|8,,local_mutation,0024b4ba9e3b7dd9,True,A7AL2Q_LOCAL_OI_PRICE_DIAGNOSTIC_CANDIDATE,,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3.0,3.0,3.0,,3.0,0.5977895485931952,0.0020192349055928,0.0049589823946907,,13.921445356999644,A7AL2R_LOCAL_FORENSIC_PASS,,,3.0,3.0,3.0,3.0,3.0,0.5977895485931952,0.0445498272264011,0.2897293591915247,0.2035102347394666,primary_clean_premay__may_control_dominated,False,False,True,False,4.0,0.8716560101906301,1.1844655797854338,HOLD_CONTROL_DOMINATED,2.0,MAY_SIGN_FLIP|MAY_CONTROL_DOMINATED,2.0,2.0,-0.0018621614500395,-0.0018518846569548,0.001755270810517,False,True,True,True,True,True,stress_attributed,True,False,True,False,False,svc_015,0.9790223685271872,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,0.5977895485931952,12.0,3.0,3.0,3.0,34.32365580840644,False,True,True,False,True
a7al2q_69d146749c30da3c,"Sub(Abs(ZScore(Mean(open_interest_value_mean,8))),Abs(ZScore(Mean(index_close,12))))",index_close|open_interest_value_mean,open_interest|price,abs_level_gap,open_interest_value_mean,index_close,8,12,8|12,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_value_mean|index_close::8|12,,local_mutation,0089060360bb28d3,True,A7AL2Q_LOCAL_OI_PRICE_DIAGNOSTIC_CANDIDATE,,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3.0,3.0,3.0,,3.0,0.6386744001375635,0.002076146952258,0.0068762097889206,,13.937472552120497,A7AL2R_LOCAL_FORENSIC_PASS,,,3.0,3.0,3.0,3.0,3.0,0.6386744001375635,0.0449619372406618,0.2969904166274211,0.2029412537152442,primary_clean_premay__may_control_dominated,False,False,True,False,4.0,1.049028058407117,2.047495730206119,HOLD_CONTROL_DOMINATED,2.0,MAY_SIGN_FLIP|MAY_CONTROL_DOMINATED,2.0,2.0,-0.0018072072312029,-0.0017665200614218,0.001828299295033,False,True,True,True,True,True,stress_attributed,True,False,True,False,False,svc_008,0.9664563792634604,weak_or_unclassified,unclassified_generator_ingredient,False,0.6386744001375635,12.0,3.0,3.0,3.0,34.298798151982936,False,True,True,False,True
a7al2q_a4993fe3273bf0c8,"Sub(Abs(ZScore(Mean(open_interest_value_last,12))),Abs(ZScore(Mean(trade_close,72))))",open_interest_value_last|trade_close,open_interest|price,abs_level_gap,open_interest_value_last,trade_close,12,72,12|72,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_value_last|trade_close::12|72,,local_mutation,01e1791b4f05e81f,True,A7AL2Q_LOCAL_OI_PRICE_DIAGNOSTIC_CANDIDATE,,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3.0,3.0,3.0,,3.0,0.6664196226160567,0.002062825715511,0.005899161213015,,13.896406092895004,A7AL2R_LOCAL_FORENSIC_PASS,,control_close,3.0,3.0,3.0,3.0,3.0,0.9553990254446422,0.0445405875831374,0.296252764575212,0.2029201015411791,watchlist_control_close__may_control_dominated,False,False,True,False,4.0,1.0468969756315754,1.6344406631131283,HOLD_CONTROL_DOMINATED,2.0,MAY_SIGN_FLIP|MAY_CONTROL_DOMINATED|PREMAY_CONTROL_CLOSE,2.0,2.0,-0.0018559170194277,-0.0018245250740785,0.0018085449515902,False,True,True,True,True,True,stress_attributed,True,False,True,False,False,svc_065,0.9450112568746184,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,0.6664196226160567,12.0,3.0,3.0,3.0,34.22998647027895,False,True,True,False,True
a7al2q_5da100b2822dc1a6,"Sub(Abs(ZScore(Mean(open_interest_value_last,24))),Abs(ZScore(Mean(mark_close,504))))",mark_close|open_interest_value_last,open_interest|price,abs_level_gap,open_interest_value_last,mark_close,24,504,24|504,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_value_last|mark_close::24|504,,local_mutation,00d1f2c1b288b509,True,A7AL2Q_LOCAL_OI_PRICE_DIAGNOSTIC_CANDIDATE,,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3.0,3.0,3.0,,3.0,0.6678080866883747,0.0019715324048275,0.0046271545764586,,13.803724318139173,A7AL2R_LOCAL_FORENSIC_PASS,,,3.0,3.0,3.0,3.0,3.0,0.7821360461711647,0.0444900371846226,0.2865330406113265,0.2028933167484852,primary_clean_premay__may_control_dominated,False,False,True,False,4.0,0.8357258792210284,2.04793252723278,HOLD_CONTROL_DOMINATED,2.0,MAY_SIGN_FLIP|MAY_CONTROL_DOMINATED,2.0,2.0,-0.0017047660235598,-0.0017014596239658,0.0017018057070277,False,True,True,True,True,True,stress_attributed,True,False,True,False,False,svc_039,0.9664563792634604,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,0.6678080866883747,12.0,3.0,3.0,3.0,34.1359162314508,False,True,True,False,True
