candidate_id,family_id,objective_id,horizon_h,split,score_variant,book_return,book_cost,row_count,timestamp_count,gross_weight,net_book_return
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,8,validation_2025H1,stale,0.003841428,0.007975,638,10,15.950003,-0.004133572
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,recent_2026JanApr,original,-0.025528476,0.007999999,784,8,16.000002,-0.033528477
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,recent_2026JanApr,residual_null,0.042892728,0.007999999,784,8,16.000002,0.03489273
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,recent_2026JanApr,shuffle_symbol,0.028371334,0.007999999,784,8,16.000002,0.020371335
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,recent_2026JanApr,shuffle_time,0.046150386,0.007999999,784,8,16.000002,0.038150385
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,recent_2026JanApr,sign_flip,0.025528474,0.007999999,784,8,16.000002,0.017528474
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,recent_2026JanApr,stale,-0.009409934,0.007999999,784,8,16.000002,-0.017409934
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,test_2025H2,original,0.15462491,0.009925,868,10,19.85,0.1446999
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,test_2025H2,residual_null,0.10624992,0.009925,864,10,19.850002,0.09632492
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,test_2025H2,shuffle_symbol,-0.009204238,0.009925,868,10,19.85,-0.019129239
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,test_2025H2,shuffle_time,-0.081014045,0.009925,868,10,19.85,-0.090939045
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,test_2025H2,sign_flip,-0.1546249,0.009925,868,10,19.85,-0.16454989
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,test_2025H2,stale,0.14185324,0.009925,868,10,19.85,0.13192824
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,train_2024,original,-0.040329102,0.0105,840,20,21.000004,-0.0508291
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,train_2024,residual_null,-0.017053712,0.0104625,837,20,20.925003,-0.027516212
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,train_2024,shuffle_symbol,-0.016904263,0.0105375,843,20,21.075005,-0.027441762
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,train_2024,shuffle_time,-0.0143790245,0.0104625,837,20,20.925003,-0.024841525
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,train_2024,sign_flip,0.040329102,0.0105,840,20,21.000004,0.029829103
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,train_2024,stale,-0.019565178,0.01045,836,20,20.900003,-0.030015178
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,validation_2025H1,original,-0.021598738,0.008025,642,10,16.050003,-0.029623738
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,validation_2025H1,residual_null,-0.050595682,0.007975,638,10,15.950003,-0.058570683
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,validation_2025H1,shuffle_symbol,-0.012964792,0.008025,642,10,16.050003,-0.02098979
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,validation_2025H1,shuffle_time,-0.010285442,0.008025,642,10,16.050003,-0.018310443
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,validation_2025H1,sign_flip,0.02159874,0.008025,642,10,16.050003,0.01357374
a7ffcore33_000,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,validation_2025H1,stale,-0.00645667,0.007975,638,10,15.950003,-0.01443167
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,recent_2026JanApr,original,-0.016205296,0.007999999,784,8,16.000002,-0.024205295
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,recent_2026JanApr,residual_null,0.0015019737,0.007999999,784,8,16.000002,-0.0064980257
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,recent_2026JanApr,shuffle_symbol,0.012763886,0.007999999,784,8,16.000002,0.0047638863
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,recent_2026JanApr,shuffle_time,-0.0012841873,0.007999999,784,8,16.000002,-0.009284187
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,recent_2026JanApr,sign_flip,0.016205294,0.007999999,784,8,16.000002,0.008205295
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,recent_2026JanApr,stale,-0.034138106,0.007999999,784,8,16.000002,-0.042138107
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,test_2025H2,original,0.018434128,0.009925,868,10,19.85,0.008509127
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,test_2025H2,residual_null,-0.003444337,0.009925,864,10,19.850002,-0.013369338
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,test_2025H2,shuffle_symbol,0.029964332,0.009925,868,10,19.85,0.020039331
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,test_2025H2,shuffle_time,-0.011205722,0.009925,868,10,19.85,-0.021130722
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,test_2025H2,sign_flip,-0.01843413,0.009925,868,10,19.85,-0.02835913
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,test_2025H2,stale,0.08409314,0.009925,868,10,19.85,0.07416814
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,train_2024,original,0.016053826,0.0105,840,20,21.000004,0.0055538258
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,train_2024,residual_null,0.044518627,0.0104625,837,20,20.925003,0.034056127
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,train_2024,shuffle_symbol,-0.009822471,0.0105375,843,20,21.075005,-0.02035997
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,train_2024,shuffle_time,0.004354452,0.0104625,837,20,20.925003,-0.0061080484
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,train_2024,sign_flip,-0.016053827,0.0105,840,20,21.000004,-0.026553828
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,train_2024,stale,-0.025423296,0.01045,836,20,20.900003,-0.035873294
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,validation_2025H1,original,-0.0066835033,0.008025,642,10,16.050003,-0.014708503
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,validation_2025H1,residual_null,-0.024535915,0.007975,638,10,15.950003,-0.032510914
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,validation_2025H1,shuffle_symbol,-0.0007025269,0.008025,642,10,16.050003,-0.008727526
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,validation_2025H1,shuffle_time,-0.00865411,0.008025,642,10,16.050003,-0.01667911
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,validation_2025H1,sign_flip,0.0066835033,0.008025,642,10,16.050003,-0.0013414966
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,validation_2025H1,stale,0.0038414265,0.007975,638,10,15.950003,-0.0041335737
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,recent_2026JanApr,original,-0.025528478,0.007999999,784,8,16.000002,-0.033528477
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,recent_2026JanApr,residual_null,0.042892724,0.007999999,784,8,16.000002,0.034892723
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,recent_2026JanApr,shuffle_symbol,0.028371334,0.007999999,784,8,16.000002,0.020371335
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,recent_2026JanApr,shuffle_time,0.046150383,0.007999999,784,8,16.000002,0.038150385
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,recent_2026JanApr,sign_flip,0.025528476,0.007999999,784,8,16.000002,0.017528476
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,recent_2026JanApr,stale,-0.009409934,0.007999999,784,8,16.000002,-0.017409934
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,test_2025H2,original,0.15462491,0.009925,868,10,19.85,0.1446999
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,test_2025H2,residual_null,0.10624992,0.009925,864,10,19.850002,0.09632492
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,test_2025H2,shuffle_symbol,-0.009204237,0.009925,868,10,19.85,-0.019129237
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,test_2025H2,shuffle_time,-0.081014045,0.009925,868,10,19.85,-0.090939045
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,test_2025H2,sign_flip,-0.15462491,0.009925,868,10,19.85,-0.16454992
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,test_2025H2,stale,0.14185324,0.009925,868,10,19.85,0.13192824
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,train_2024,original,-0.040329106,0.0105,840,20,21.000004,-0.050829105
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,train_2024,residual_null,-0.017486325,0.0104625,837,20,20.925003,-0.027948825
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,train_2024,shuffle_symbol,-0.017336879,0.0105375,843,20,21.075005,-0.027874378
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,train_2024,shuffle_time,-0.013081181,0.0104625,837,20,20.925003,-0.023543682
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,train_2024,sign_flip,0.040329106,0.0105,840,20,21.000004,0.029829107
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,train_2024,stale,-0.018699953,0.01045,836,20,20.900003,-0.029149953
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,validation_2025H1,original,-0.021598738,0.008025,642,10,16.050003,-0.029623738
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,validation_2025H1,residual_null,-0.05059568,0.007975,638,10,15.950003,-0.05857068
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,validation_2025H1,shuffle_symbol,-0.012964791,0.008025,642,10,16.050003,-0.02098979
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,validation_2025H1,shuffle_time,-0.010285443,0.008025,642,10,16.050003,-0.018310443
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,validation_2025H1,sign_flip,0.021598738,0.008025,642,10,16.050003,0.013573738
a7ffcore33_000,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,validation_2025H1,stale,-0.00645667,0.007975,638,10,15.950003,-0.01443167
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,original,-0.008416725,0.007999999,784,8,16.000002,-0.016416725
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,residual_null,0.010288806,0.007999999,784,8,16.000002,0.0022888063
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,shuffle_symbol,0.014913201,0.007999999,784,8,16.000002,0.006913202
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,shuffle_time,0.0011027796,0.007999999,784,8,16.000002,-0.00689722
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,sign_flip,0.008416725,0.007999999,784,8,16.000002,0.00041672587
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,stale,-0.028861089,0.007999999,784,8,16.000002,-0.036861088
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,test_2025H2,original,0.0048779156,0.009925,868,10,19.85,-0.0050470848
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,test_2025H2,residual_null,-0.0130696315,0.009925,864,10,19.850002,-0.022994632
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,test_2025H2,shuffle_symbol,0.029304622,0.009925,868,10,19.85,0.019379621
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,test_2025H2,shuffle_time,-0.018126845,0.009925,868,10,19.85,-0.028051846
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,test_2025H2,sign_flip,-0.0048779156,0.009925,868,10,19.85,-0.014802916
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,test_2025H2,stale,0.075866446,0.009925,868,10,19.85,0.065941446
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,train_2024,original,0.027328953,0.0105,840,20,21.000004,0.016828954
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,train_2024,residual_null,0.048549328,0.0104625,837,20,20.925003,0.038086828
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,train_2024,shuffle_symbol,-0.013365829,0.0105375,843,20,21.075005,-0.023903329
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,train_2024,shuffle_time,0.011333601,0.0104625,837,20,20.925003,0.00087110046
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,train_2024,sign_flip,-0.027328953,0.0105,840,20,21.000004,-0.037828952
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,train_2024,stale,-0.013332541,0.01045,836,20,20.900003,-0.02378254
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,validation_2025H1,original,0.0031952478,0.008025,642,10,16.050003,-0.0048297523
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,validation_2025H1,residual_null,-0.020955868,0.007975,638,10,15.950003,-0.028930869
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,validation_2025H1,shuffle_symbol,0.0030492886,0.008025,642,10,16.050003,-0.004975711
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,validation_2025H1,shuffle_time,-0.00038107118,0.008025,642,10,16.050003,-0.008406071
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,validation_2025H1,sign_flip,-0.0031952478,0.008025,642,10,16.050003,-0.0112202475
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,validation_2025H1,stale,0.011448413,0.007975,638,10,15.950003,0.0034734132
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,original,-0.020962194,0.007999999,784,8,16.000002,-0.028962193
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,residual_null,0.05136583,0.007999999,784,8,16.000002,0.04336583
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,shuffle_symbol,0.028155979,0.007999999,784,8,16.000002,0.02015598
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,shuffle_time,0.047494538,0.007999999,784,8,16.000002,0.039494537
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,sign_flip,0.020962194,0.007999999,784,8,16.000002,0.012962194
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,stale,-0.00966148,0.007999999,784,8,16.000002,-0.017661478
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,test_2025H2,original,0.137561,0.009925,868,10,19.85,0.12763599
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,test_2025H2,residual_null,0.09307287,0.009925,864,10,19.850002,0.08314787
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,test_2025H2,shuffle_symbol,0.0029958864,0.009925,868,10,19.85,-0.006929114
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,test_2025H2,shuffle_time,-0.093170114,0.009925,868,10,19.85,-0.103095114
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,test_2025H2,sign_flip,-0.13756098,0.009925,868,10,19.85,-0.14748597
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,test_2025H2,stale,0.11820291,0.009925,868,10,19.85,0.10827791
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,train_2024,original,-0.018123087,0.0105,840,20,21.000004,-0.028623085
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,train_2024,residual_null,0.005264184,0.0104625,837,20,20.925003,-0.005198316
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,train_2024,shuffle_symbol,-0.018553948,0.0105375,843,20,21.075005,-0.029091448
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,train_2024,shuffle_time,-0.0017294948,0.0104625,837,20,20.925003,-0.012191995
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,train_2024,sign_flip,0.018123087,0.0105,840,20,21.000004,0.0076230867
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,train_2024,stale,-0.0046780263,0.01045,836,20,20.900003,-0.015128026
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,validation_2025H1,original,-0.0039181043,0.008025,642,10,16.050003,-0.011943104
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,validation_2025H1,residual_null,-0.039914366,0.007975,638,10,15.950003,-0.047889367
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,validation_2025H1,shuffle_symbol,-0.004033657,0.008025,642,10,16.050003,-0.012058657
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,validation_2025H1,shuffle_time,0.00025757303,0.008025,642,10,16.050003,-0.007767427
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,validation_2025H1,sign_flip,0.0039181043,0.008025,642,10,16.050003,-0.0041068955
a7ffcore33_000,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,validation_2025H1,stale,0.005784823,0.007975,638,10,15.950003,-0.0021901769
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,recent_2026JanApr,original,1.0878361,0.007999999,784,8,16.000002,1.0798361
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,recent_2026JanApr,residual_null,2.1585057,0.007999999,784,8,16.000002,2.1505058
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,recent_2026JanApr,shuffle_symbol,0.5953125,0.007999999,784,8,16.000002,0.58731246
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,recent_2026JanApr,shuffle_time,1.9858365,0.007999999,784,8,16.000002,1.9778365
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,recent_2026JanApr,sign_flip,-1.0878361,0.007999999,784,8,16.000002,-1.0958362
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,recent_2026JanApr,stale,-0.2417776,0.007999999,784,8,16.000002,-0.2497776
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,test_2025H2,original,-0.30383086,0.009925,868,10,19.85,-0.31375587
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,test_2025H2,residual_null,-2.132632,0.009925,864,10,19.850002,-2.142557
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,test_2025H2,shuffle_symbol,-0.9197705,0.009925,868,10,19.85,-0.9296955
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,test_2025H2,shuffle_time,-0.24936995,0.009925,868,10,19.85,-0.25929496
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,test_2025H2,sign_flip,0.3038309,0.009925,868,10,19.85,0.29390588
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,test_2025H2,stale,5.1085286,0.009925,868,10,19.85,5.0986037
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,train_2024,original,1.3508618,0.0105,840,20,21.000004,1.3403618
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,train_2024,residual_null,0.9580134,0.0104625,837,20,20.925003,0.9475509
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,train_2024,shuffle_symbol,-0.35754594,0.0105375,843,20,21.075005,-0.36808345
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,train_2024,shuffle_time,1.8539461,0.0104625,837,20,20.925003,1.8434836
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,train_2024,sign_flip,-1.3508619,0.0105,840,20,21.000004,-1.3613619
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,train_2024,stale,0.84372395,0.01045,836,20,20.900003,0.83327395
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,validation_2025H1,original,0.49180967,0.008025,642,10,16.050003,0.48378468
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,validation_2025H1,residual_null,-2.1198697,0.007975,638,10,15.950003,-2.1278448
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,validation_2025H1,shuffle_symbol,-0.034394845,0.008025,642,10,16.050003,-0.042419843
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,validation_2025H1,shuffle_time,1.3291489,0.008025,642,10,16.050003,1.3211238
a7ffcore33_000,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,validation_2025H1,sign_flip,-0.49180955,0.008025,642,10,16.050003,-0.49983454
