book_name,split,cluster_count,clusters,annualized,sharpe_proxy,sortino_proxy,hit_rate,max_drawdown_proxy,mean_pairwise_corr,max_pairwise_corr
Grade_A_equal_weight,train_2024,4,crypto_a4_1h_001|crypto_a4_1h_002|crypto_a4_1h_003|crypto_a4_1h_004,2.6991590951976834,2.155042545097229,3.0699776388592235,0.5132642605032449,-0.9469899065591021,0.43954644132362236,0.6585679071680939
A4_champion_equal_weight,train_2024,9,crypto_a4_1h_001|crypto_a4_1h_002|crypto_a4_1h_003|crypto_a4_1h_004|crypto_a4_1h_006|crypto_a4_1h_008|crypto_a4_1h_005|crypto_a4_1h_007|crypto_a4_5m_001,-0.8662207686695594,-1.5213408137917857,-1.9547333691977258,0.49802154006737204,-0.9999999882476467,0.25797109626114917,0.6585679071680939
Core_equal_weight,train_2024,4,crypto_a4_1h_001|crypto_a4_1h_002|crypto_a4_1h_003|crypto_a4_1h_004,2.6991590951976834,2.155042545097229,3.0699776388592235,0.5132642605032449,-0.9469899065591021,0.43954644132362236,0.6585679071680939
Grade_A_equal_weight,validation_2025H1,4,crypto_a4_1h_001|crypto_a4_1h_002|crypto_a4_1h_003|crypto_a4_1h_004,4.545256258401385,4.167128488906144,5.068751459064773,0.5481123388581952,-0.9368997832650529,0.5069733990641957,0.71974092201348
A4_champion_equal_weight,validation_2025H1,9,crypto_a4_1h_001|crypto_a4_1h_002|crypto_a4_1h_003|crypto_a4_1h_004|crypto_a4_1h_006|crypto_a4_1h_008|crypto_a4_1h_005|crypto_a4_1h_007|crypto_a4_5m_001,0.47521517342901837,0.9146817738772071,1.1036531207436104,0.5121048189073051,-0.9967131385680589,0.3277982548778177,0.71974092201348
Core_equal_weight,validation_2025H1,4,crypto_a4_1h_001|crypto_a4_1h_002|crypto_a4_1h_003|crypto_a4_1h_004,4.545256258401385,4.167128488906144,5.068751459064773,0.5481123388581952,-0.9368997832650529,0.5069733990641957,0.71974092201348
Grade_A_equal_weight,recent_oos_2025H2_2026,4,crypto_a4_1h_001|crypto_a4_1h_002|crypto_a4_1h_003|crypto_a4_1h_004,4.240932874143559,5.256626540853043,8.182145542787593,0.5192756207984635,-0.9324823929375913,0.5124306430366156,0.7352110835185812
A4_champion_equal_weight,recent_oos_2025H2_2026,9,crypto_a4_1h_001|crypto_a4_1h_002|crypto_a4_1h_003|crypto_a4_1h_004|crypto_a4_1h_006|crypto_a4_1h_008|crypto_a4_1h_005|crypto_a4_1h_007|crypto_a4_5m_001,0.6043139678000509,1.4626590989066408,2.0850776937282576,0.5095100469505021,-0.9970374576771648,0.3304465703793893,0.7352110835185812
Core_equal_weight,recent_oos_2025H2_2026,4,crypto_a4_1h_001|crypto_a4_1h_002|crypto_a4_1h_003|crypto_a4_1h_004,4.240932874143559,5.256626540853043,8.182145542787593,0.5192756207984635,-0.9324823929375913,0.5124306430366156,0.7352110835185812
