field_id,surface_role,prior_max_redundancy_spearman,prior_redundancy_cluster_id,selection_samples,selection_normalized_value_entropy,selection_target_entropy,selection_target_conditional_entropy,selection_target_mutual_information,selection_target_null_q95,selection_target_mi_excess_q95,selection_residual_entropy,selection_residual_conditional_entropy,selection_residual_mutual_information,selection_residual_null_q95,selection_residual_mi_excess_q95,selection_positive_month_ratio,selection_residual_positive_month_ratio,stability_samples,stability_normalized_value_entropy,stability_target_entropy,stability_target_conditional_entropy,stability_target_mutual_information,stability_target_null_q95,stability_target_mi_excess_q95,stability_residual_entropy,stability_residual_conditional_entropy,stability_residual_mutual_information,stability_residual_null_q95,stability_residual_mi_excess_q95,stability_positive_month_ratio,stability_residual_positive_month_ratio,stable_target_information,stable_residual_information
open_interest_last_change_4h,ADDED,0.7695788335197008,BROAD_PANEL_BASELINE:open_interest_last_change_4h,200000,0.9997168251015901,2.6728100756556614,2.6665046124210923,0.006305463234569032,0.0036049913825564528,0.002700471852012579,2.6715748711783514,2.6651882724279647,0.006386598750386534,0.003569562629822983,0.0028170361205635507,1.0,1.0,200000,0.9948733778777841,2.760593221312174,2.7544160799364463,0.006177141375727736,0.004962186542290718,0.001214954833437018,2.758558807367604,2.752417317395604,0.006141489972000468,0.004892597075179233,0.001248892896821235,1.0,1.0,True,True
open_interest_value_last_change_4h,ADDED,0.7695788335197008,BROAD_PANEL_BASELINE:open_interest_value_last_change_4h,200000,0.9956943882144156,2.6728100756556614,2.6625646633581965,0.010245412297464757,0.004832637033603639,0.005412775263861118,2.6715748711783514,2.6612435020938543,0.010331369084496882,0.004791624515653075,0.005539744568843806,1.0,1.0,200000,0.9982063176918666,2.760593221312174,2.7505450941801985,0.010048127131975594,0.006842398315235228,0.003205728816740366,2.758558807367604,2.7486145527175596,0.009944254650044367,0.006847020167799767,0.0030972344822446,1.0,1.0,True,True
index_low,ADDED,0.9999912947523967,BROAD_PANEL_BASELINE:index_high,200000,0.9675728979508564,2.6731738077380256,2.667411476241635,0.005762331496390491,0.006057303309944073,-0.0002949718135535819,2.671839394445932,2.6654345408944655,0.006404853551466801,0.006665434593078187,-0.0002605810416113855,0.0,0.0,200000,0.9813107480525597,2.7605506481668667,2.753897808310643,0.0066528398562235485,0.006839145277652834,-0.0001863054214292859,2.7584730343242225,2.751203567092736,0.0072694672314864055,0.007198228698732452,7.123853275395331e-05,0.0,0.0,False,False
taker_buy_sell_volume_ratio_last,ADDED,0.24308391381245184,BROAD_PANEL_BASELINE:taker_buy_sell_volume_ratio_last,200000,0.9792651070509909,2.672394396271941,2.6681890570255216,0.004205339246419663,0.0034730225005005777,0.0007323167459190854,2.671057045290728,2.6666545934316805,0.004402451859047333,0.0036699047033824624,0.0007325471556648708,1.0,1.0,200000,0.9990003475020642,2.7606991101528813,2.7551861777497115,0.005512932403169948,0.003950054452199563,0.0015628779509703847,2.7585876373395686,2.7529402291466636,0.005647408192904836,0.004074557307225864,0.0015728508856789718,1.0,1.0,True,True
premium_low,ADDED,0.6600428591009387,BROAD_PANEL_BASELINE:premium_low,200000,0.9024033379695292,2.672394396271941,2.6630212007306784,0.00937319554126286,0.007967598903834408,0.0014055966374284523,2.671057045290728,2.66116018586092,0.009896859429807807,0.008443376062100397,0.0014534833677074099,1.0,1.0,200000,0.9866480915043379,2.7605506481668667,2.7475151477784046,0.013035500388461931,0.011238398506582425,0.0017971018818795058,2.7584730343242225,2.7451007788857775,0.01337225543844512,0.01157554038276287,0.0017967150556822496,1.0,1.0,True,True
age_percentile_active_universe,ADDED,0.8369444820043631,BROAD_PANEL_BASELINE:age_percentile_active_universe,200000,-0.0,2.672394396271941,2.672394396271941,0.0,0.0,0.0,2.671057045290728,2.671057045290728,0.0,1.7763568394002498e-16,-1.7763568394002498e-16,0.0,0.0,200000,-0.0,2.7605506481668667,2.7605506481668667,0.0,1.7763568394002498e-16,-1.7763568394002498e-16,2.7584730343242225,2.7584730343242225,0.0,0.0,0.0,0.5,0.0,False,False
open_interest_last_change_24h,ADDED,0.8311849264280818,BROAD_PANEL_BASELINE:open_interest_last_change_24h,200000,0.9990892186571951,2.673073949470122,2.665102890121515,0.007971059348607184,0.014319892933393672,-0.006348833584786488,2.6717969778662938,2.6637170304343414,0.008079947431952195,0.01434340670658701,-0.006263459274634816,0.0,0.0,200000,0.9928873323407922,2.7603409561531995,2.753546739245121,0.006794216908078575,0.013835340627243672,-0.007041123719165097,2.7582545733959796,2.751434538694946,0.006820034701033384,0.013801052364040858,-0.0069810176630074735,0.0,0.0,False,False
open_interest_value_last_change_24h,ADDED,0.8311849264280818,BROAD_PANEL_BASELINE:open_interest_value_last_change_24h,200000,0.9969073663614033,2.673073949470122,2.6593696616848437,0.013704287785278218,0.042926383604135455,-0.029222095818857236,2.6717969778662938,2.657940967824112,0.013856010042181796,0.04289908012186711,-0.029043070079685318,0.0,0.0,200000,0.9975164480391833,2.7603409561531995,2.750607328003603,0.00973362814959653,0.04145685216885471,-0.03172322401925818,2.7582545733959796,2.7484820802178795,0.009772493178099868,0.04139871897854293,-0.03162622580044306,0.0,0.0,False,False
index_high,ADDED,0.9999922742433613,BROAD_PANEL_BASELINE:index_high,200000,0.9671164353496265,2.6731738077380256,2.6674139751680515,0.005759832569974004,0.00605674256018559,-0.00029690999021158605,2.671839394445932,2.6654178312963968,0.006421563149535505,0.006654079441953737,-0.00023251629241823144,0.0,0.0,200000,0.9811322993146174,2.7605506481668667,2.7538741364562607,0.0066765117106061325,0.006869315226444167,-0.00019280351583803469,2.7584730343242225,2.7511947529101017,0.007278281414120751,0.007210709979496027,6.757143462472401e-05,0.0,0.0,False,False
taker_buy_sell_volume_ratio_mean,ADDED,0.4077813227880819,BROAD_PANEL_BASELINE:taker_buy_sell_volume_ratio_mean,200000,0.9641354206583244,2.672394396271941,2.6642361494249305,0.008158246847010556,0.007438223976825164,0.0007200228701853923,2.671057045290728,2.662246747843316,0.00881029744741189,0.008126520434065889,0.0006837770133460014,0.5,0.5,200000,0.9945672172752917,2.7606991101528813,2.751531053963509,0.009168056189372052,0.007968580081509996,0.0011994761078620558,2.7585876373395686,2.748932198587807,0.009655438751761662,0.008406741308877974,0.001248697442883688,1.0,1.0,True,True
mark_index_basis_bps,ADDED,0.9087746685434941,BROAD_PANEL_BASELINE:mark_index_basis_bps,200000,0.9072329290678054,2.6731738077380256,2.668947459305943,0.004226348432082685,0.008719905855126484,-0.004493557423043798,2.671839394445932,2.6673744755239635,0.004464918921968858,0.009183718581684179,-0.004718799659715321,0.0,0.0,200000,0.9843790834250223,2.7606225260225514,2.758833717609255,0.001788808413296109,0.0024577704559994155,-0.0006689620427033065,2.758537976028192,2.7563743674255035,0.0021636086026884625,0.002658412704454721,-0.0004948041017662583,0.0,0.0,False,False
open_interest_mean,ADDED,0.9995390538658431,BROAD_PANEL_BASELINE:open_interest_last,200000,0.9904118475433904,2.672394396271941,2.6656272393036087,0.006767156968332577,0.006701538662673648,6.561830565892952e-05,2.671057045290728,2.663726428045729,0.007330617244998778,0.0071287602717969014,0.00020185697320187698,1.0,0.5,200000,0.9862594079146793,2.7606991101528813,2.7542600419075964,0.006439068245284869,0.006702814142693222,-0.0002637458974083535,2.7585876373395686,2.7517024900048574,0.00688514733471104,0.007046719388520639,-0.0001615720538095996,0.0,0.0,False,False
taker_buy_quote_volume,ADDED,0.9969492744321894,BROAD_PANEL_BASELINE:taker_buy_quote_volume,200000,0.9603086452996338,2.672394396271941,2.6612622666467916,0.011132129625149801,0.010126985935471183,0.001005143689678618,2.671057045290728,2.659292804221603,0.011764241069125162,0.01063956939078144,0.0011246716783437222,0.5,1.0,200000,0.9991232249241634,2.7605506481668667,2.7475907944258,0.012959853741066535,0.011976479598740469,0.0009833741423260663,2.7584730343242225,2.74493065783638,0.01354237648784222,0.012298886196967493,0.001243490290874727,1.0,1.0,True,True
premium_close,ADDED,0.9087746685434941,BROAD_PANEL_BASELINE:premium_close,200000,0.8965245202318411,2.672394396271941,2.668010963792615,0.004383432479326428,0.007986673588919276,-0.003603241109592848,2.671057045290728,2.6663261588716636,0.004730886419064343,0.008531968259481956,-0.0038010818404176127,0.0,0.0,200000,0.885693053731696,2.7605506481668667,2.75834923150787,0.0022014166589963643,0.0028680315889984247,-0.0006666149300020604,2.7584730343242225,2.755697345301478,0.002775689022744286,0.0031238419552914207,-0.0003481529325471346,0.0,0.0,False,False
open_interest_last,ADDED,0.9995390538658431,BROAD_PANEL_BASELINE:open_interest_last,200000,0.9904542605685989,2.672394396271941,2.6656915268671537,0.006702869404787311,0.006674476408697791,2.8392996089519375e-05,2.671057045290728,2.663802549672075,0.007254495618652809,0.007120208699691704,0.00013428691896110508,0.5,0.5,200000,0.9863905290507694,2.7606991101528813,2.7541830257633255,0.006516084389555624,0.006726593598798959,-0.00021050920924333468,2.7585876373395686,2.751623181297619,0.006964456041949669,0.007069405387114774,-0.00010494934516510485,0.0,0.0,False,False
trade_volume,ADDED,0.9989434948443431,BROAD_PANEL_BASELINE:taker_buy_volume,200000,0.997921133392129,2.672394396271941,2.6624649510738467,0.009929445198094251,0.008646253445261001,0.00128319175283325,2.671057045290728,2.660870285306239,0.010186759984488692,0.008816115085374466,0.0013706448991142265,1.0,1.0,200000,0.9897472381553869,2.7605506481668667,2.7495284318858744,0.011022216280992337,0.010446100708974787,0.00057611557201755,2.7584730343242225,2.74726426067057,0.011208773653652623,0.010579560738509656,0.0006292129151429671,1.0,1.0,True,True
