candidate_id,interval,horizon,motif_family,expression,gross_recent_ls_annualized,turnover_mean,net_low_1bp,net_normal_5bp,net_stress_2x_10bp,net_stress_5x_25bp
crypto_a1_1h_3_basis_premium_continuation_35b73d88973f,1h,3,basis_premium_continuation,Rank(mark_minus_index),0.1193588982039809,0.1933287639936029,0.06290689911784886,-0.16290109722667936,-0.4451610926573396,-1.2919410789493204
crypto_a1_1h_3_price_basis_confirmation_38918c5ce65c,1h,3,price_basis_confirmation,"Mul(Rank(ret_24),Rank(mark_index_ratio))",0.7185297081579558,0.7636737491432488,0.49553697340812713,-0.3964339655911875,-1.5113976393403308,-4.8562886605877615
crypto_a1_1h_3_price_basis_confirmation_86ebbc21172b,1h,3,price_basis_confirmation,"Mul(Rank(ret_3),Rank(mark_index_ratio))",0.4832130643879289,1.003609778387023,0.19015900909891814,-0.9820572120571247,-2.4473274885021783,-6.843138317837339
crypto_a1_1h_3_price_basis_confirmation_e214c9f23d7a,1h,3,price_basis_confirmation,"Mul(Rank(ret_12),Rank(mark_minus_index))",0.6354677995609327,0.4488919351153757,0.5043913545072429,-0.01991442570751578,-0.6752966509759643,-2.6414433267813098
crypto_a1_1h_3_price_basis_confirmation_e7abe58d387b,1h,3,price_basis_confirmation,"Mul(Rank(ret_12),Rank(mark_index_ratio))",0.4941189632522701,0.8105094813799405,0.2574501946893275,-0.689224879562443,-1.872568722377156,-5.422600250821295
crypto_a1_1h_3_price_funding_state_d00f0ac71fa4,1h,3,price_funding_state,"Mul(Rank(ret_24),ZScore(latest_known_funding_rate))",0.5567606585933556,0.2776787754169522,0.47567845617160553,0.15134964648460536,-0.25406136562414483,-1.4702944019503952
crypto_a1_1h_3_price_funding_state_5ef9d34d8240,1h,3,price_funding_state,"Mul(Rank(ret_24),ZScore(funding_rate_persistence_3))",0.4985736268345527,0.2312542837559972,0.4310473759778015,0.1609423725507968,-0.1766888817329591,-1.1895826445842268
crypto_a1_1h_3_price_funding_state_cb04ff909481,1h,3,price_funding_state,"Mul(Rank(ret_3),ZScore(latest_known_funding_rate))",0.7343185284248817,0.4869545350696824,0.5921278041845344,0.023364907223145326,-0.687588713978591,-2.8204495775838
crypto_a1_1h_3_price_funding_state_16ae17acb8d0,1h,3,price_funding_state,"Mul(Rank(ret_3),ZScore(funding_rate_persistence_3))",0.742886272410102,0.4802376056659812,0.6026568915556354,0.04173936813776935,-0.6594075361345633,-2.7628482489515607
crypto_a1_1h_3_price_funding_state_8a876a361e3a,1h,3,price_funding_state,"Mul(Rank(ret_12),ZScore(latest_known_funding_rate))",0.8403020973088582,0.3289467671921407,0.7442496412887531,0.36003981720833267,-0.12022246289219285,-1.561009303193769
crypto_a1_1h_3_price_funding_state_54ab1649533d,1h,3,price_funding_state,"Mul(Rank(ret_12),ZScore(funding_rate_persistence_3))",0.5445305350123645,0.2879140964130682,0.46045961885974857,0.12417595424928496,-0.29617862651379456,-1.5572423688030335
crypto_a1_1h_3_basis_funding_state_6f31eb328f68,1h,3,basis_funding_state,"Mul(Rank(mark_minus_index),ZScore(latest_known_funding_rate))",0.7932921686865432,0.2164039296321681,0.7301022212339501,0.47734243142357774,0.1613926941606123,-0.7864565176282842
crypto_a1_1h_3_basis_funding_state_80a801adcdf7,1h,3,basis_funding_state,"Mul(Rank(mark_minus_index),ZScore(funding_rate_persistence_3))",0.5927976136184024,0.1801690655700251,0.5401882464719551,0.3297507778861658,0.06670394215392916,-0.7224365650427808
crypto_a1_1h_3_basis_funding_state_81bd0d894999,1h,3,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",0.7145680573959307,0.5344756682659356,0.5585011622622774,-0.06576641827233531,-0.8461008939406013,-3.1871043209453993
crypto_a1_1h_3_basis_funding_state_31416b6f7871,1h,3,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",0.5957783462239269,0.5488233950194196,0.43552191487825637,-0.20550381050442568,-1.0067859672327781,-3.410632437417836
crypto_a1_1h_3_momentum_volatility_state_9b5f05629619,1h,3,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_12))",0.43571303791741,0.3130911583276216,0.3442904196857445,-0.021400053240917483,-0.47851314439924497,-1.8498524178742275
crypto_a1_1h_3_momentum_volatility_state_de8827677208,1h,3,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_24))",0.456706704642989,0.228101439342015,0.39010108435512064,0.1236786032036471,-0.20934949823569482,-1.2084338025537202
crypto_a1_1h_3_momentum_liquidity_state_a18f64638380,1h,3,momentum_liquidity_state,"Mul(Rank(ret_24),ZScore(avg_trade_size_quote))",0.44627449660276,0.2240347269819511,0.38085635632403025,0.11918379520911138,-0.20790690618453722,-1.189179010365483
crypto_a1_1h_6_price_momentum_continuation_7580f8ad7eaa,1h,6,price_momentum_continuation,Rank(hl_range),0.2780408129377223,0.9098012337217272,0.14520983281435015,-0.3861140876791386,-1.0502689882959995,-3.0427336901465822
crypto_a1_1h_6_basis_premium_continuation_ba15d433b3af,1h,6,basis_premium_continuation,Rank(mark_index_ratio),0.0674510255489863,0.9343385880740231,-0.06896240830982109,-0.6146161437450506,-1.2966833130390873,-3.3428848209211983
crypto_a1_1h_6_basis_premium_continuation_1f90c0032da7,1h,6,basis_premium_continuation,Rank(mark_minus_index),0.0375848533261308,0.1933287639936029,0.009358853783064773,-0.10354514438919935,-0.24467514210452948,-0.6680651352505198
crypto_a1_1h_6_price_basis_confirmation_5ff93c391fe0,1h,6,price_basis_confirmation,"Mul(Rank(ret_24),Rank(mark_index_ratio))",0.4618778339827873,0.7630797349782957,0.35046819267595614,-0.09517037255136856,-0.6522185790855244,-2.3233631986879923
crypto_a1_1h_6_price_basis_confirmation_b6a7f930c89b,1h,6,price_basis_confirmation,"Mul(Rank(ret_24),Rank(mark_minus_index))",0.5304108129666777,0.3773360749371716,0.47531974602585064,0.25495547826254245,-0.0204998564415928,-0.8468658605539986
crypto_a1_1h_6_price_basis_confirmation_fac6cde83bb1,1h,6,price_basis_confirmation,"Mul(Rank(ret_12),Rank(mark_index_ratio))",0.2410395373947911,0.8101439342015079,0.12275852300137093,-0.35036553457230957,-0.9417706065394102,-2.715985822440713
crypto_a1_1h_6_price_basis_confirmation_c1c9e5368605,1h,6,price_basis_confirmation,"Mul(Rank(ret_12),Rank(mark_minus_index))",0.2873640624559212,0.4485720813342471,0.22187253858112116,-0.0400935569180792,-0.3675511762920796,-1.3499240344140806
crypto_a1_1h_6_price_basis_confirmation_e425c352d0e0,1h,6,price_basis_confirmation,"Mul(Rank(hl_range),Rank(mark_index_ratio))",0.2330724439265212,1.042951793465844,0.08080148208050797,-0.5282823653035449,-1.289637174533611,-3.57370160222381
crypto_a1_1h_6_price_basis_confirmation_4f4039129e74,1h,6,price_basis_confirmation,"Mul(Rank(hl_range),Rank(mark_minus_index))",0.2257346408859749,0.6452364633310487,0.13153011723964178,-0.24528797734569063,-0.7163105955773561,-2.1293784502723527
crypto_a1_1h_6_price_funding_state_6108cc3017ea,1h,6,price_funding_state,"Mul(Rank(ret_24),ZScore(latest_known_funding_rate))",0.4739963102154696,0.2774960018277358,0.4334818939486202,0.2714242288812224,0.06885214754697527,-0.538864096455766
crypto_a1_1h_6_price_funding_state_5654e7f99c44,1h,6,price_funding_state,"Mul(Rank(ret_24),ZScore(funding_rate_persistence_3))",0.4483515576681181,0.2312085903586931,0.4145951034757489,0.2795692867062721,0.11078701574442612,-0.3955597971411118
crypto_a1_1h_6_price_funding_state_9a00b8ca89fa,1h,6,price_funding_state,"Mul(Rank(ret_12),ZScore(latest_known_funding_rate))",0.7496942905955591,0.3289467671921407,0.7016680625855066,0.5095631505452964,0.2694320104950336,-0.4509614096557545
crypto_a1_1h_6_price_funding_state_de2cab5e2f2b,1h,6,price_funding_state,"Mul(Rank(ret_12),ZScore(funding_rate_persistence_3))",0.4491631319841394,0.2878227096184602,0.4071410163798442,0.23905255396266342,0.02894197594118747,-0.6013897581232404
crypto_a1_1h_6_price_funding_state_c8009f9961e8,1h,6,price_funding_state,"Mul(Rank(hl_range),ZScore(latest_known_funding_rate))",0.496274665260353,0.4732465158784555,0.4271806739420985,0.15080470866908047,-0.1946652479221921,-1.2310751176960095
crypto_a1_1h_6_price_funding_state_eb768fc8185e,1h,6,price_funding_state,"Mul(Rank(hl_range),ZScore(funding_rate_persistence_3))",0.4129335696176814,0.4989718985606579,0.34008367242782533,0.0486840836684011,-0.3155654022808792,-1.4083138601287197
crypto_a1_1h_6_basis_funding_state_1713bf7671e4,1h,6,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",0.7046233564574574,0.5342928946767191,0.6266165938346564,0.31458954334345246,-0.07544426977055252,-1.2455457091125677
crypto_a1_1h_6_basis_funding_state_d529e4332c94,1h,6,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",0.5096723738651106,0.5486406214302033,0.4295708431363009,0.10916472022106216,-0.2913429334229862,-1.4928658943551314
crypto_a1_1h_6_basis_funding_state_c76816e530ca,1h,6,basis_funding_state,"Mul(Rank(mark_minus_index),ZScore(latest_known_funding_rate))",0.6643387538930015,0.216358236234864,0.6327504514027114,0.5063972414415507,0.3484557289901,-0.12536880836425213
crypto_a1_1h_6_basis_funding_state_aa00f3501663,1h,6,basis_funding_state,"Mul(Rank(mark_minus_index),ZScore(funding_rate_persistence_3))",0.5659445788570356,0.1801690655700251,0.539639895283812,0.4344211609909173,0.302897743124799,-0.09167251047355596
crypto_a1_1h_6_momentum_volatility_state_231c7bb6b71b,1h,6,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_24))",0.3934584521239594,0.2279186657527987,0.3601823269240508,0.22707782612441638,0.06069720012487334,-0.4384446778737559
crypto_a1_1h_6_momentum_volatility_state_b3a0691eafb7,1h,6,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_6))",0.3809712935733694,0.4729266620973269,0.31192400090715966,0.03573483024232077,-0.30950163308872786,-1.3452110230818741
crypto_a1_1h_6_momentum_volatility_state_45e571dff51d,1h,6,momentum_volatility_state,"Mul(Rank(ret_12),ZScore(realized_vol_6))",0.4383828345707231,0.5011194882339502,0.36521938928856634,0.07256560815993934,-0.2932516182508444,-1.3907032974831954
crypto_a1_1h_6_momentum_liquidity_state_67cddcbb35df,1h,6,momentum_liquidity_state,"Mul(Rank(ret_24),ZScore(avg_trade_size_quote))",0.4359611705265826,0.2239433401873429,0.40326544285923055,0.2724825321898223,0.10900389385306197,-0.3814320211572189
crypto_a1_1h_6_momentum_liquidity_state_41d14a80434c,1h,6,momentum_liquidity_state,"Mul(Rank(ret_12),ZScore(avg_trade_size_quote))",0.3783752631576055,0.2560201050948137,0.3409963278137627,0.1914805864383915,0.0045859097191774945,-0.5560981204384645
crypto_a1_1h_12_price_momentum_continuation_b1bbef70a917,1h,12,price_momentum_continuation,Rank(ret_24),0.3848317351212867,0.3610235320996116,0.35847701727801506,0.2530581459049285,0.12128455668857024,-0.2740362109605044
crypto_a1_1h_12_price_momentum_continuation_221f03fc48c4,1h,12,price_momentum_continuation,Rank(hl_range),0.3152133903168899,0.9089787525702536,0.24885794137926137,-0.016563854371252684,-0.34834109905939525,-1.3436728331238232
crypto_a1_1h_12_price_momentum_continuation_a17e33e61990,1h,12,price_momentum_continuation,Rank(abs_ret_1),0.1950517096109239,1.3481836874571624,0.09663430042655104,-0.2970353363109405,-0.7891223822328048,-2.265383519998397
crypto_a1_1h_12_basis_premium_continuation_30d4777ce92b,1h,12,basis_premium_continuation,Rank(mark_index_ratio),0.0971785559053474,0.9334247201279414,0.029038551336007676,-0.24352146694135118,-0.5842214897880498,-1.6063215583281456
crypto_a1_1h_12_basis_premium_continuation_79662122add0,1h,12,basis_premium_continuation,Rank(premium_index),0.0662390962368559,1.0104180945853325,-0.00752142466787338,-0.30256350828679046,-0.6713661128104369,-1.7777739263813759
crypto_a1_1h_12_price_basis_confirmation_a8a1e24559bf,1h,12,price_basis_confirmation,"Mul(Rank(ret_24),Rank(mark_index_ratio))",0.3787006710494892,0.7622572538268221,0.32305589152013114,0.10047677340269912,-0.17774712424409095,-1.0124188171844613
crypto_a1_1h_12_price_basis_confirmation_d8d8183e1cbb,1h,12,price_basis_confirmation,"Mul(Rank(ret_24),Rank(premium_index))",0.3806685011900923,0.8167237834132968,0.32104766500092163,0.08256432024423899,-0.21553986070161435,-1.1098524035391744
crypto_a1_1h_12_price_basis_confirmation_2ba5ad03263d,1h,12,price_basis_confirmation,"Mul(Rank(hl_range),Rank(mark_index_ratio))",0.2294635466668197,1.0421293123143704,0.15338810686787063,-0.1509136523279255,-0.5312908513226707,-1.6724224483069063
crypto_a1_1h_12_price_basis_confirmation_569ea84b96cf,1h,12,price_basis_confirmation,"Mul(Rank(hl_range),Rank(premium_index))",0.2585363220295559,1.089330591729495,0.17901518883330275,-0.13906934395170983,-0.5366750099329756,-1.7294920078767726
crypto_a1_1h_12_price_basis_confirmation_88f5d8c0b510,1h,12,price_basis_confirmation,"Mul(Rank(ret_3),Rank(mark_index_ratio))",0.1423941848002807,1.0023303632625085,0.06922406828211759,-0.2234563977905349,-0.5893069803813504,-1.6868587281537972
crypto_a1_1h_12_price_basis_confirmation_2a01f62340a6,1h,12,price_basis_confirmation,"Mul(Rank(ret_3),Rank(premium_index))",0.2249232561110863,1.04893762851268,0.14835080922966065,-0.15793897829604184,-0.5408012127031699,-1.6893879159245544
crypto_a1_1h_12_price_funding_state_830c611c5c9c,1h,12,price_funding_state,"Mul(Rank(ret_24),ZScore(latest_known_funding_rate))",0.5467154777648034,0.2769476810600868,0.5264982970474171,0.44562957417787175,0.34454367059094004,0.041285959830144936
crypto_a1_1h_12_price_funding_state_d3a92fcdcb6c,1h,12,price_funding_state,"Mul(Rank(ret_24),ZScore(funding_rate_persistence_3))",0.5273986316511737,0.2309344299748686,0.5105404182630083,0.4431075647103467,0.3588164977695196,0.10594329694703852
crypto_a1_1h_12_price_funding_state_07c3e440d74b,1h,12,price_funding_state,"Mul(Rank(hl_range),ZScore(latest_known_funding_rate))",0.4976993701341579,0.4729723554946309,0.46317238818304984,0.3250644603786176,0.15242955062307734,-0.3654751786435436
crypto_a1_1h_12_price_funding_state_076b6d10ef3a,1h,12,price_funding_state,"Mul(Rank(hl_range),ZScore(funding_rate_persistence_3))",0.354355967131982,0.4988805117660497,0.31793768977306036,0.17226458033737382,-0.009826806457234327,-0.5561009668410588
crypto_a1_1h_12_price_funding_state_587d316e0cde,1h,12,price_funding_state,"Mul(Rank(ret_3),ZScore(latest_known_funding_rate))",0.6672898118395021,0.4863148275074251,0.6317888294314601,0.48978489979929196,0.3122799877590818,-0.22023474836154877
crypto_a1_1h_12_basis_funding_state_ff70353aad8e,1h,12,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",0.706528721143133,0.5336988805117661,0.6675687028657741,0.5117286297563384,0.3169285383695438,-0.26747173579084005
crypto_a1_1h_12_basis_funding_state_00c74eea59eb,1h,12,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",0.4954735895856402,0.5483207676490747,0.45544617354725775,0.2953365093937279,0.09519942920181568,-0.505211811373921
crypto_a1_1h_12_basis_funding_state_cca224f9b80e,1h,12,basis_funding_state,"Mul(Rank(premium_index),ZScore(latest_known_funding_rate))",0.6231580731971456,0.559150102810144,0.5823401156920051,0.419068285671443,0.21497849814574044,-0.3972908644313673
crypto_a1_1h_12_basis_funding_state_f8d213e56b50,1h,12,basis_funding_state,"Mul(Rank(premium_index),ZScore(funding_rate_persistence_3))",0.6019558226191088,0.5867489147818141,0.5591231518400364,0.38779246872374673,0.17362911482838456,-0.46886094685770185
crypto_a1_1h_12_momentum_volatility_state_7a42cf4c343f,1h,12,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_24))",0.3930146271349966,0.2277358921635824,0.37638990700705505,0.309891026495289,0.22676742585558143,-0.02260337606354129
crypto_a1_1h_12_momentum_volatility_state_f1c696327e4f,1h,12,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_6))",0.4261622865844661,0.4726068083161983,0.39166198957738363,0.2536608015490537,0.08115931651364133,-0.4363451385925958
crypto_a1_1h_12_momentum_volatility_state_96e06e74c1a6,1h,12,momentum_volatility_state,"Mul(Rank(hl_range),ZScore(realized_vol_6))",0.418896197519329,0.6818368745716245,0.3691221056756004,0.17002573830068607,-0.07884472091795686,-0.8254560985738857
crypto_a1_1h_12_momentum_liquidity_state_32539992c449,1h,12,momentum_liquidity_state,"Mul(Rank(ret_24),ZScore(avg_trade_size_quote))",0.393772799832854,0.2235320996116061,0.37745495656120676,0.3121835834746178,0.23059436711638154,-0.014173281958327122
crypto_a1_1h_12_momentum_liquidity_state_ba6c03059af3,1h,12,momentum_liquidity_state,"Mul(Rank(hl_range),ZScore(avg_trade_size_quote))",0.3574391093268613,0.399497372629655,0.32827580112489646,0.2116225683170372,0.06580602730721313,-0.37164359572225913
crypto_a1_5m_1_price_momentum_continuation_42187ee9aec2,5m,1,price_momentum_continuation,Rank(ret_6),4.584063741124921,0.6566420334052914,-2.3185573140315014,-29.929041534657195,-64.44214681043931,-167.98146263778565
crypto_a1_5m_1_price_momentum_continuation_e4e012f15888,5m,1,price_momentum_continuation,Rank(ret_3),4.22399741768798,0.888674410724416,-5.117747987847081,-42.484729609987326,-89.19345663766263,-229.31963772068855
crypto_a1_5m_1_price_momentum_continuation_943c62c83b8a,5m,1,price_momentum_continuation,Rank(ret_1),3.404379179981024,1.4909214819552792,-12.268187438332872,-74.95845391158845,-153.32128700315792,-388.4097862778663
crypto_a1_5m_1_price_momentum_continuation_fb182ae60bbc,5m,1,price_momentum_continuation,Rank(ret_12),3.314151331664656,0.4847688775685029,-1.7817391093354469,-22.165300873335855,-47.64475307833637,-124.08310969333792
crypto_a1_5m_1_basis_premium_continuation_0b1b94eae8ae,5m,1,basis_premium_continuation,Rank(mark_index_ratio),2.65490677047773,0.8460744784944393,-6.239028147455816,-41.81476781919,-86.28444240885773,-219.69346617786093
crypto_a1_5m_1_basis_premium_continuation_bf4e339b6425,5m,1,basis_premium_continuation,Rank(premium_index),2.586250990262652,0.9457763665368376,-7.355750174772584,-47.12375483491353,-96.83376066008971,-245.96377813561827
crypto_a1_5m_1_basis_premium_continuation_540c3d1d5b59,5m,1,basis_premium_continuation,Rank(mark_minus_index),0.2904112008299842,0.178166630497272,-1.5824764189573393,-9.07402689810663,-18.438464997043248,-46.53177929385309
crypto_a1_5m_1_price_basis_confirmation_294b1a35a93a,5m,1,price_basis_confirmation,"Mul(Rank(ret_6),Rank(mark_index_ratio))",5.088659184442278,0.8729959299912812,-4.088274031626069,-40.79600689589946,-86.6806729762412,-224.33467121726642
crypto_a1_5m_1_price_basis_confirmation_dadc9f2d95fd,5m,1,price_basis_confirmation,"Mul(Rank(ret_6),Rank(premium_index))",4.7848537603079455,0.9326449726445156,-5.019110192131204,-44.2349660018878,-93.25478576408355,-240.31424505067076
crypto_a1_5m_1_price_basis_confirmation_59dd2b89f052,5m,1,price_basis_confirmation,"Mul(Rank(ret_3),Rank(mark_index_ratio))",4.994022245151038,0.9749212839754352,-5.254350291998737,-46.247840440597834,-97.4897031263467,-251.21529118359337
crypto_a1_5m_1_price_basis_confirmation_cce0a65546cc,5m,1,price_basis_confirmation,"Mul(Rank(ret_3),Rank(premium_index))",4.801012411242926,1.0289697814226375,-6.015517931071841,-49.28163930033091,-103.36429101190474,-265.6122461466262
crypto_a1_5m_1_price_basis_confirmation_23cfb0353981,5m,1,price_basis_confirmation,"Mul(Rank(ret_1),Rank(mark_index_ratio))",4.429775459649997,1.2864844490639742,-9.0937490689105,-63.18784718315249,-130.805469825955,-333.65833775436244
crypto_a1_5m_1_price_basis_confirmation_93d3f6f5a4e9,5m,1,price_basis_confirmation,"Mul(Rank(ret_1),Rank(premium_index))",4.202292844398556,1.327336828439043,-9.750671896152665,-65.56253085835755,-135.32735456111365,-344.6218256693819
crypto_a1_5m_1_price_funding_state_8d0f23b892de,5m,1,price_funding_state,"Mul(Rank(ret_6),ZScore(latest_known_funding_rate))",1.2439813647584852,0.3079005379721534,-1.9926690904047917,-14.939270911057898,-31.12252318687428,-79.67228001432342
crypto_a1_5m_1_price_funding_state_0acfc41307ca,5m,1,price_funding_state,"Mul(Rank(ret_6),ZScore(funding_rate_persistence_3))",1.1676548896952077,0.3298686860610768,-2.2999247381788317,-16.17024324967499,-33.508141389045186,-85.52183580715577
crypto_a1_5m_1_price_funding_state_65a3f002e936,5m,1,price_funding_state,"Mul(Rank(ret_3),ZScore(latest_known_funding_rate))",1.2178666206276167,0.4020704122930253,-3.008697553396666,-19.914954249493793,-41.0477751196152,-104.44623772997944
crypto_a1_5m_1_price_funding_state_e42ddffb632b,5m,1,price_funding_state,"Mul(Rank(ret_3),ZScore(funding_rate_persistence_3))",0.8968585584839921,0.4435243458098708,-3.7654693646693707,-22.41478105728282,-45.72642067304963,-115.66133952035005
crypto_a1_5m_1_price_funding_state_80326d0f1c39,5m,1,price_funding_state,"Mul(Rank(ret_1),ZScore(latest_known_funding_rate))",0.9065067906319734,0.6464460714326506,-5.88893431226805,-33.07069872386815,-67.04790423836826,-168.97952078186864
crypto_a1_5m_1_price_funding_state_a7cfcdf47105,5m,1,price_funding_state,"Mul(Rank(ret_1),ZScore(funding_rate_persistence_3))",0.402632332297529,0.7346537066014855,-7.320047431497287,-38.210766486676555,-76.82416530565064,-192.66436176257287
crypto_a1_5m_1_basis_funding_state_7f72e6ecfaf2,5m,1,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",0.6948867928280874,0.419629701545385,-3.716260629817,-21.360850320397347,-43.41658743362278,-109.5837987732991
crypto_a1_5m_1_basis_funding_state_bb27b67dd166,5m,1,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",0.3367741080724953,0.4673352293710713,-4.575853823076207,-24.226365547671012,-48.78950520341452,-122.47892417064506
