interaction_family,left_field,left_family,right_field,right_family,transform,operator,blueprint_id
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_4h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_liquidity_rank_active_universe_delta_4h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,shock_24h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_liquidity_rank_active_universe_shock_24h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,shock_24h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_liquidity_rank_active_universe_shock_24h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,tsrank_72h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_liquidity_rank_active_universe_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,tsrank_72h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_liquidity_rank_active_universe_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_last,open_interest,delta_1h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_open_interest_last_delta_1h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_last,open_interest,delta_1h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_open_interest_last_delta_1h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_last,open_interest,delta_4h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_open_interest_last_delta_4h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_last,open_interest,delta_4h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_open_interest_last_delta_4h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_last,open_interest,shock_24h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_open_interest_last_shock_24h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_last,open_interest,shock_24h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_open_interest_last_shock_24h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_last,open_interest,tsrank_72h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_open_interest_last_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_last,open_interest,tsrank_72h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_open_interest_last_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_value_last,open_interest,delta_1h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_open_interest_value_last_delta_1h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_value_last,open_interest,delta_1h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_open_interest_value_last_delta_1h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_value_last,open_interest,delta_4h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_open_interest_value_last_delta_4h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_value_last,open_interest,delta_4h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_open_interest_value_last_delta_4h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_value_last,open_interest,shock_24h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_open_interest_value_last_shock_24h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_value_last,open_interest,shock_24h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_open_interest_value_last_shock_24h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_value_last,open_interest,tsrank_72h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_open_interest_value_last_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_value_last,open_interest,tsrank_72h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_open_interest_value_last_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_change_24h,open_interest,delta_1h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_open_interest_change_24h_delta_1h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_change_24h,open_interest,delta_1h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_open_interest_change_24h_delta_1h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_change_24h,open_interest,delta_4h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_open_interest_change_24h_delta_4h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_change_24h,open_interest,delta_4h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_open_interest_change_24h_delta_4h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_change_24h,open_interest,shock_24h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_open_interest_change_24h_shock_24h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_change_24h,open_interest,shock_24h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_open_interest_change_24h_shock_24h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_change_24h,open_interest,tsrank_72h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_open_interest_change_24h_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,open_interest_change_24h,open_interest,tsrank_72h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_open_interest_change_24h_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,median_quote_volume_168h,liquidity,delta_1h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_median_quote_volume_168h_delta_1h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,median_quote_volume_168h,liquidity,delta_1h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_median_quote_volume_168h_delta_1h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,median_quote_volume_168h,liquidity,delta_4h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_median_quote_volume_168h_delta_4h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,median_quote_volume_168h,liquidity,delta_4h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_median_quote_volume_168h_delta_4h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,median_quote_volume_168h,liquidity,shock_24h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_median_quote_volume_168h_shock_24h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,median_quote_volume_168h,liquidity,shock_24h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_median_quote_volume_168h_shock_24h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,median_quote_volume_168h,liquidity,tsrank_72h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_Mul_median_quote_volume_168h_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,kline_taker_buy_quote_share,taker_flow,median_quote_volume_168h,liquidity,tsrank_72h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_kline_taker_buy_quote_share_SafeDiv_median_quote_volume_168h_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_quote_volume,liquidity,delta_1h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_trade_quote_volume_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_quote_volume,liquidity,delta_1h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_trade_quote_volume_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_quote_volume,liquidity,delta_4h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_trade_quote_volume_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_quote_volume,liquidity,delta_4h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_trade_quote_volume_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_quote_volume,liquidity,shock_24h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_trade_quote_volume_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_quote_volume,liquidity,shock_24h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_trade_quote_volume_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_quote_volume,liquidity,tsrank_72h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_trade_quote_volume_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_quote_volume,liquidity,tsrank_72h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_trade_quote_volume_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_count,liquidity,delta_1h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_trade_count_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_count,liquidity,delta_1h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_trade_count_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_count,liquidity,delta_4h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_trade_count_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_count,liquidity,delta_4h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_trade_count_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_count,liquidity,shock_24h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_trade_count_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_count,liquidity,shock_24h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_trade_count_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_count,liquidity,tsrank_72h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_trade_count_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,trade_count,liquidity,tsrank_72h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_trade_count_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_liquidity_rank_active_universe_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_liquidity_rank_active_universe_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,liquidity_rank_active_universe,liquidity,delta_4h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_liquidity_rank_active_universe_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,liquidity_rank_active_universe,liquidity,delta_4h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_liquidity_rank_active_universe_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,liquidity_rank_active_universe,liquidity,shock_24h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_liquidity_rank_active_universe_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,liquidity_rank_active_universe,liquidity,shock_24h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_liquidity_rank_active_universe_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,liquidity_rank_active_universe,liquidity,tsrank_72h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_liquidity_rank_active_universe_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,liquidity_rank_active_universe,liquidity,tsrank_72h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_liquidity_rank_active_universe_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_last,open_interest,delta_1h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_open_interest_last_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_last,open_interest,delta_1h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_open_interest_last_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_last,open_interest,delta_4h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_open_interest_last_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_last,open_interest,delta_4h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_open_interest_last_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_last,open_interest,shock_24h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_open_interest_last_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_last,open_interest,shock_24h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_open_interest_last_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_last,open_interest,tsrank_72h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_open_interest_last_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_last,open_interest,tsrank_72h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_open_interest_last_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_value_last,open_interest,delta_1h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_open_interest_value_last_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_value_last,open_interest,delta_1h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_open_interest_value_last_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_value_last,open_interest,delta_4h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_open_interest_value_last_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_value_last,open_interest,delta_4h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_open_interest_value_last_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_value_last,open_interest,shock_24h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_open_interest_value_last_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_value_last,open_interest,shock_24h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_open_interest_value_last_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_value_last,open_interest,tsrank_72h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_open_interest_value_last_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_value_last,open_interest,tsrank_72h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_open_interest_value_last_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_change_24h,open_interest,delta_1h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_open_interest_change_24h_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_change_24h,open_interest,delta_1h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_open_interest_change_24h_delta_1h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_change_24h,open_interest,delta_4h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_open_interest_change_24h_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_change_24h,open_interest,delta_4h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_open_interest_change_24h_delta_4h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_change_24h,open_interest,shock_24h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_open_interest_change_24h_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_change_24h,open_interest,shock_24h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_open_interest_change_24h_shock_24h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_change_24h,open_interest,tsrank_72h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_open_interest_change_24h_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,open_interest_change_24h,open_interest,tsrank_72h,SafeDiv,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_SafeDiv_open_interest_change_24h_tsrank_72h
I4_taker_flow_x_OI_or_liquidity,taker_buy_sell_volume_ratio_last,taker_flow,median_quote_volume_168h,liquidity,delta_1h,Mul,core16ge_I4_taker_flow_x_OI_or_liquidity_taker_buy_sell_volume_ratio_last_Mul_median_quote_volume_168h_delta_1h
