field_name,field_family,source_family,feature_class,transform,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,atlas_candidate,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,level,L0_raw_forward_return,1,-1.0,3,True,3.175823922247775,-6.661537804651179e-05,False,False,HOLD_A7FFCORE16E_CONTROL_LIKE,719,-0.0004303134271503239,-3.1241202636521526,-3.1241202636521526,-3.1241202636521526,0.42698191933240615,719,-2.643299853306431e-05,-0.2756232028284739,-0.2756232028284739,-0.2756232028284739,0.47426981919332406,719,-8.794954179404316e-05,-0.9806182677828469,-0.9806182677828469,-0.9806182677828469,0.47705146036161333,719,-9.115289514076595e-05,-0.6322917163555378,-0.6322917163555378,-0.6322917163555378,0.44367176634214184,95.86666666666666,
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,level,L1_cross_sectional_relative_return,1,-1.0,3,True,3.1758239222477735,-6.661537804651182e-05,False,False,HOLD_A7FFCORE16E_CONTROL_LIKE,719,-0.0004303134271503239,-3.124120263652153,-3.124120263652153,-3.124120263652153,0.42698191933240615,719,-2.643299853306431e-05,-0.2756232028284739,-0.2756232028284739,-0.2756232028284739,0.47426981919332406,719,-8.794954179404315e-05,-0.9806182677828468,-0.9806182677828468,-0.9806182677828468,0.47705146036161333,719,-9.115289514076597e-05,-0.6322917163555379,-0.6322917163555379,-0.6322917163555379,0.44367176634214184,95.86666666666666,
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,level,L3_liquidity_tier_relative_return,1,-1.0,3,True,1.250607943453831,-0.00011424803671156446,False,False,HOLD_A7FFCORE16E_CONTROL_LIKE,719,-0.00045977030562875703,-3.666283049573323,-3.666283049573323,-3.666283049573323,0.4297635605006954,719,-5.9316453395150314e-05,-0.642805699125921,-0.642805699125921,-0.642805699125921,0.4617524339360223,719,-9.647452549230459e-05,-1.127873496314386,-1.127873496314386,-1.127873496314386,0.4812239221140473,719,-8.983315799027142e-05,-0.6635586122010139,-0.6635586122010139,-0.6635586122010139,0.4575799721835883,95.86666666666666,
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,level,L5_vol_adjusted_return,1,-1.0,3,True,10.243755028809732,-0.006170679913066551,False,False,HOLD_A7FFCORE16E_CONTROL_LIKE,719,-0.03199810625155431,-3.461386133984816,-3.461386133984816,-3.461386133984816,0.42559109874826145,719,-0.001240512194388588,-0.12221689706235243,-0.12221689706235243,-0.12221689706235243,0.47426981919332406,719,-0.020354998511555637,-1.9944394052699592,-1.9944394052699592,-1.9944394052699592,0.46870653685674546,719,-0.01521057823688838,-0.991348869786802,-0.991348869786802,-0.991348869786802,0.44367176634214184,95.86666666666666,
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,level,L0_raw_forward_return,4,-1.0,1,False,7.095384445363652,-0.00022832009327710258,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,716,-0.0006311337021217245,-2.1870768013064916,-1.3827494809135117,-1.8271885576969167,0.4399441340782123,716,-0.00019361035420414492,-0.9513909442951054,-0.6289813844260105,-1.3071814691946086,0.4818435754189944,716,3.35838538163419e-05,0.1769530939387646,-0.03632607150060323,-0.5750927759985284,0.4720670391061452,716,0.0002002150278815138,0.8181661045020581,0.32133585331385384,-0.3239134635541792,0.49022346368715086,95.46666666666667,
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,level,L1_cross_sectional_relative_return,4,-1.0,1,False,7.095384445363657,-0.00022832009327710258,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,716,-0.0006311337021217245,-2.1870768013064916,-1.382749480913512,-1.8271885576969162,0.4399441340782123,716,-0.0001936103542041449,-0.9513909442951052,-0.6289813844260104,-1.307181469194608,0.4818435754189944,716,3.358385381634186e-05,0.17695309393876438,-0.036326071500603366,-0.5750927759985281,0.4720670391061452,716,0.00020021502788151375,0.818166104502058,0.32133585331385395,-0.3239134635541794,0.49022346368715086,95.46666666666667,
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,level,L3_liquidity_tier_relative_return,4,-1.0,1,False,3.7090690118769714,-0.00026152866066491136,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,716,-0.0007264817784073284,-2.7371817367255162,-1.5492771272048218,-2.231842253603493,0.43575418994413406,716,-0.0001825033529855061,-0.9391983397310374,-0.5255299375766566,-1.8678431469311227,0.48324022346368717,716,6.077133757956631e-05,0.333050146549721,0.09094067912716863,-0.6397901807956351,0.4888268156424581,716,0.0002122479039729236,0.8814380001649791,0.5038186799505062,-0.4609061699446652,0.4888268156424581,95.46666666666667,
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,level,L5_vol_adjusted_return,4,-1.0,2,False,25.498611065219038,-0.007489430618011068,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,716,-0.04165996382768201,-2.1371999684528493,-1.222146894978024,-1.8101209041562103,0.44273743016759776,716,-0.011520213519388263,-0.5397606135171594,-0.2466797642441954,-1.307840528282452,0.4860335195530726,716,-0.013567686551753874,-0.6238079646969833,-0.7151043830451218,-1.0290974504410202,0.4748603351955307,716,0.0028434393523206138,0.10193169063614267,-0.24252701395399884,-0.9912113456952526,0.4776536312849162,95.46666666666667,
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,level,L0_raw_forward_return,8,-1.0,1,False,12.02755101685246,-0.00025186060984313575,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,712,-0.0005768724375120383,-1.4878037371821669,-0.34322083707787227,-2.3499720298203566,0.46348314606741575,712,-0.00037426585296889336,-1.4492209818697321,-0.507669448050218,-1.4779407699996596,0.4789325842696629,712,0.000184727519102702,0.6485672852617964,0.40934459024632286,-0.919142292528279,0.5070224719101124,712,0.00011206154857207551,0.333070895794151,0.09238141263579563,-0.8562015157473001,0.49157303370786515,94.93333333333334,
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,level,L1_cross_sectional_relative_return,8,-1.0,1,False,12.027551016852467,-0.00025186060984313554,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,712,-0.0005768724375120383,-1.4878037371821669,-0.34322083707787215,-2.3499720298203566,0.46348314606741575,712,-0.0003742658529688934,-1.4492209818697324,-0.5076694480502179,-1.47794076999966,0.4789325842696629,712,0.00018472751910270208,0.6485672852617966,0.4093445902463225,-0.9191422925282791,0.5070224719101124,712,0.00011206154857207547,0.3330708957941509,0.0923814126357958,-0.8562015157472995,0.49157303370786515,94.93333333333334,
