timestamp,book_net_return,gross_return,fee_drag,funding_drag,turnover,gross_exposure,worst_cluster,worst_cluster_return,cluster_returns,top_abs_symbol_positions
2025-03-02 12:00:00+00:00,-0.1700686712884519,-0.1699313662884519,0.000125,1.2305e-05,0.25,1.9999999999999998,crypto_a4_1h_004,-0.2231919830934365,crypto_a4_1h_004=-0.2232;crypto_a4_1h_002=-0.2106;crypto_a4_1h_003=-0.1301;crypto_a4_1h_001=-0.1164,"{""ADAUSDT"": 1.3333333333333333, ""BNBUSDT"": 1.3333333333333333, ""XRPUSDT"": 1.3333333333333333}"
2025-03-02 11:00:00+00:00,-0.16428023488180232,-0.16402032071513567,0.00024999999999999995,9.914166666666666e-06,0.5,1.9999999999999998,crypto_a4_1h_002,-0.22324927357068358,crypto_a4_1h_002=-0.2232;crypto_a4_1h_004=-0.1926;crypto_a4_1h_003=-0.1266;crypto_a4_1h_001=-0.1146,"{""ADAUSDT"": 1.3333333333333333, ""BTCUSDT"": 1.3333333333333333, ""XRPUSDT"": 1.3333333333333333}"
2025-03-02 10:00:00+00:00,-0.08594237525115715,-0.0857690485844905,0.00016666666666666666,6.660000000000002e-06,0.3333333333333333,1.9999999999999998,crypto_a4_1h_004,-0.1545839921192163,crypto_a4_1h_004=-0.1546;crypto_a4_1h_003=-0.1361;crypto_a4_1h_002=-0.0473;crypto_a4_1h_001=-0.0058,"{""BNBUSDT"": 1.3333333333333333, ""DOGEUSDT"": 1.3333333333333333, ""XRPUSDT"": 1.3333333333333333}"
2024-12-02 10:00:00+00:00,-0.08476380409377796,-0.08460269742711128,4.1666666666666665e-05,0.00011943999999999998,0.08333333333333333,1.4999999999999998,crypto_a4_1h_002,-0.1160222563853812,crypto_a4_1h_002=-0.1160;crypto_a4_1h_004=-0.1159;crypto_a4_1h_001=-0.1072;crypto_a4_1h_003=0.0000,"{""ADAUSDT"": 1.0, ""AVAXUSDT"": 1.0, ""BCHUSDT"": 1.0}"
2024-12-02 12:00:00+00:00,-0.07920555000930184,-0.0788955816759685,4.1666666666666665e-05,0.0002683016666666666,0.08333333333333333,1.4999999999999998,crypto_a4_1h_001,-0.12818092240691098,crypto_a4_1h_001=-0.1282;crypto_a4_1h_004=-0.1078;crypto_a4_1h_002=-0.0808;crypto_a4_1h_003=0.0000,"{""ADAUSDT"": 1.0, ""BCHUSDT"": 1.0, ""SUIUSDT"": 1.0}"
2025-03-02 14:00:00+00:00,-0.06883467549421242,-0.06865809466087909,0.00016666666666666666,9.914166666666666e-06,0.3333333333333333,1.9999999999999998,crypto_a4_1h_003,-0.15667387185547335,crypto_a4_1h_003=-0.1567;crypto_a4_1h_002=-0.1528;crypto_a4_1h_001=-0.0071;crypto_a4_1h_004=0.0412,"{""BTCUSDT"": 1.3333333333333333, ""DOGEUSDT"": 1.0, ""XRPUSDT"": 1.3333333333333333}"
2024-12-02 11:00:00+00:00,-0.06735248010108878,-0.06715053010108879,8.333333333333333e-05,0.00011861666666666666,0.16666666666666666,1.4999999999999998,crypto_a4_1h_001,-0.10360262697687495,crypto_a4_1h_001=-0.1036;crypto_a4_1h_004=-0.1029;crypto_a4_1h_002=-0.0629;crypto_a4_1h_003=0.0000,"{""ADAUSDT"": 1.0, ""AVAXUSDT"": 1.0, ""SUIUSDT"": 1.0}"
2024-12-02 13:00:00+00:00,-0.06690245649072657,-0.06654806399072657,8.333333333333333e-05,0.0002710591666666666,0.16666666666666666,1.5,crypto_a4_1h_004,-0.10599745356231202,crypto_a4_1h_004=-0.1060;crypto_a4_1h_001=-0.0813;crypto_a4_1h_002=-0.0803;crypto_a4_1h_003=0.0000,"{""AVAXUSDT"": 1.0, ""BCHUSDT"": 1.0, ""LINKUSDT"": 1.0}"
2024-03-27 10:00:00+00:00,-0.06429469457105504,-0.06395023290438838,8.333333333333333e-05,0.00026112833333333333,0.16666666666666666,1.4999999999999998,crypto_a4_1h_004,-0.09145360547003796,crypto_a4_1h_004=-0.0915;crypto_a4_1h_002=-0.0888;crypto_a4_1h_001=-0.0770;crypto_a4_1h_003=0.0000,"{""BCHUSDT"": 1.0, ""DOGEUSDT"": 1.0, ""SUIUSDT"": 1.0}"
2025-03-02 13:00:00+00:00,-0.06117371711840877,-0.06095303461840877,0.00020833333333333332,1.2349166666666667e-05,0.41666666666666663,1.9999999999999998,crypto_a4_1h_003,-0.14921564307878413,crypto_a4_1h_003=-0.1492;crypto_a4_1h_004=-0.1148;crypto_a4_1h_002=-0.0097;crypto_a4_1h_001=0.0290,"{""BCHUSDT"": 1.0, ""DOGEUSDT"": 1.3333333333333333, ""XRPUSDT"": 1.3333333333333333}"
