source_blueprint_id,blueprint_id,horizon_h,formula,nonoverlap_floor_sortino_control_one_bar_lag,nonoverlap_floor_sortino_original,nonoverlap_floor_sortino_source_lag_1h,nonoverlap_floor_sortino_source_lag_2h,nonoverlap_floor_sortino_source_lag_4h,rankic_mean_control_one_bar_lag,rankic_mean_original,rankic_mean_source_lag_1h,rankic_mean_source_lag_2h,rankic_mean_source_lag_4h,sortino_control_one_bar_lag,sortino_original,sortino_source_lag_1h,sortino_source_lag_2h,sortino_source_lag_4h,source_lag_gate,floor_retention_source_lag_1h,floor_retention_source_lag_2h,floor_retention_source_lag_4h
a7mech1_0024,a7mech1_0024_oi_only_tsrank,4,"TSRank(open_interest_mean,336)",14.224170958166324,14.062538440303111,14.224170958166324,11.812569772877678,11.563077408876767,0.02398513960788139,0.027165609988733696,0.02398513960788139,0.021610943357287093,0.01804260446543474,15.411051500521527,17.089144820897033,15.411051500521527,14.379044485168755,12.469660270875472,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.011493836518162,0.8400026654521319,0.8222610347316164
a7mech1_0025,a7mech1_0025_oi_only_cs_tsrank,4,"CSRank(TSRank(open_interest_mean,336))",14.224170958166324,14.062538440303111,14.224170958166324,11.812569772877678,11.563077408876767,0.02398513960788139,0.027165609988733696,0.02398513960788139,0.021610943357287093,0.01804260446543474,15.411051500521527,17.089144820897033,15.411051500521527,14.379044485168755,12.469660270875472,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.011493836518162,0.8400026654521319,0.8222610347316164
a7mech1_0052,a7mech1_0052_oi_only_tsrank,8,"TSRank(open_interest_last,336)",13.644627796661313,15.228493977230833,13.644627796661313,11.637099817142024,8.651719175930696,0.03317370029634129,0.03610859921747195,0.03317370029634129,0.03162705327546747,0.028844087312347905,14.657903266450017,16.73655463640568,14.657903266450017,13.482938584837626,11.813362425223001,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8959932490410629,0.7641661634132338,0.5681270379636013
a7mech1_0053,a7mech1_0053_oi_only_cs_tsrank,8,"CSRank(TSRank(open_interest_last,336))",13.644627796661313,15.228493977230833,13.644627796661313,11.637099817142024,8.651719175930696,0.03317370029634129,0.03610859921747195,0.03317370029634129,0.03162705327546747,0.028844087312347905,14.657903266450017,16.73655463640568,14.657903266450017,13.482938584837626,11.813362425223001,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8959932490410629,0.7641661634132338,0.5681270379636013
a7mech1_0058,a7mech1_0058_oi_only_tsrank,8,"TSRank(open_interest_mean,336)",12.96084897696637,14.974145141760786,12.96084897696637,10.550502647397304,8.720948024521883,0.032818136918153794,0.0353449937962736,0.032818136918153794,0.031541848854465135,0.028534091960911064,14.620145681375186,16.32694967106683,14.620145681375186,13.542985519203716,12.120585260698723,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8655485073949486,0.7045812998014447,0.5824003936091406
a7mech1_0059,a7mech1_0059_oi_only_cs_tsrank,8,"CSRank(TSRank(open_interest_mean,336))",12.96084897696637,14.974145141760786,12.96084897696637,10.550502647397304,8.720948024521883,0.032818136918153794,0.0353449937962736,0.032818136918153794,0.031541848854465135,0.028534091960911064,14.620145681375186,16.32694967106683,14.620145681375186,13.542985519203716,12.120585260698723,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8655485073949486,0.7045812998014447,0.5824003936091406
a7mech1_0169,a7mech1_0169_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,504),CSRank(ZScore(Mean(funding_rate_delta_state_24h,48))))",9.076269429735733,11.732473690403229,9.076269429735733,10.192035307617894,6.162364047585661,0.04133701056071634,0.04884153021213961,0.04133701056071634,0.03683377699991378,0.02743324087988636,14.749998170168286,18.16338061855688,14.749998170168286,13.647731332706211,8.79074608752629,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.773602368029158,0.8687030183544873,0.5252399630460087
a7mech1_0150,a7mech1_0150_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,48))))",8.396172669329783,13.424665516063277,8.396172669329783,9.422397973206316,5.714348122333351,0.03772849703098919,0.04619806775582705,0.03772849703098919,0.03267248201364997,0.02224719465053251,14.607838711135937,18.799534457577582,14.607838711135937,13.123586314096952,7.870597574382589,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.6254288167763544,0.7018720847779746,0.4256603723568271
a7mech1_0172,a7mech1_0172_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,504)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,48))))",6.487783035221098,8.367504320054188,6.487783035221098,7.705845821082212,7.053423494630005,0.03441053277162126,0.04161074992080921,0.03441053277162126,0.030481793003977357,0.024097473533637233,10.402847810879283,12.780229662646198,10.402847810879283,10.461323661783462,8.493180932703464,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.7753546083832895,0.9209252276827399,0.8429542698562152
a7mech1_0092,a7mech1_0092_oi_only_tsrank,24,"TSRank(open_interest_mean,336)",6.787298645709011,6.132264612657902,6.787298645709011,7.439512066724757,5.315846907369882,0.04598431498551263,0.048149911108523694,0.04598431498551263,0.04399563980987361,0.040230388116001756,11.256650429079365,12.01958839997928,11.256650429079365,10.839581884895116,10.011207298225981,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.1068176398811984,1.2131753172178028,0.8668652191552835
a7mech1_0093,a7mech1_0093_oi_only_cs_tsrank,24,"CSRank(TSRank(open_interest_mean,336))",6.787298645709011,6.132264612657902,6.787298645709011,7.439512066724757,5.315846907369882,0.04598431498551263,0.048149911108523694,0.04598431498551263,0.04399563980987361,0.040230388116001756,11.256650429079365,12.01958839997928,11.256650429079365,10.839581884895116,10.011207298225981,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.1068176398811984,1.2131753172178028,0.8668652191552835
a7mech1_0086,a7mech1_0086_oi_only_tsrank,24,"TSRank(open_interest_last,336)",6.807243618076689,6.795868039227697,6.807243618076689,7.176052735612557,6.626886112412148,0.04665733287341282,0.04891729245628955,0.04665733287341282,0.04471872420912972,0.041237482945707546,11.469270655280106,12.288331599100331,11.469270655280106,10.91335180263358,10.16819564667929,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0016738963710492,1.0559435077594688,0.9751346074055386
a7mech1_0087,a7mech1_0087_oi_only_cs_tsrank,24,"CSRank(TSRank(open_interest_last,336))",6.807243618076689,6.795868039227697,6.807243618076689,7.176052735612557,6.626886112412148,0.04665733287341282,0.04891729245628955,0.04665733287341282,0.04471872420912972,0.041237482945707546,11.469270655280106,12.288331599100331,11.469270655280106,10.91335180263358,10.16819564667929,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0016738963710492,1.0559435077594688,0.9751346074055386
a7mech1_0130,a7mech1_0130_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(ZScore(Mean(funding_rate_delta_state_24h,48))))",7.716907264990431,15.160953208454501,7.716907264990431,7.101533922062718,7.1295458390943685,0.032968159101382975,0.04115799595885041,0.032968159101382975,0.028484480922782923,0.01934616320785893,14.412970960815516,18.270818736981308,14.412970960815516,13.463860014771992,8.86708459961949,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.508998818140742,0.46840946109526604,0.47025709670540894
a7mech1_0153,a7mech1_0153_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,336)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,48))))",5.977665463697392,8.989163831487266,5.977665463697392,6.825020955593135,5.0369246974546,0.032799109064034104,0.04037324441365215,0.032799109064034104,0.028251293624047543,0.019622978958234547,10.420673085187309,12.797786950439933,10.420673085187309,10.066213952700005,7.312969138930231,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.6649857067638271,0.759249812723007,0.560332951081751
a7mech1_0031,a7mech1_0031_funding_only_sign,4,"Sign(Mean(funding_rate_delta_state_24h,48))",5.942536374891117,4.786098082417221,5.942536374891117,6.4345080218526025,7.48290946078561,0.00893916224448975,0.007651746390189719,0.00893916224448975,0.010492991743423411,0.009328433057961645,7.791127747447787,6.404339200947563,7.791127747447787,9.234883902768285,9.28383674711174,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.2416244449152276,1.3444162470241003,1.5634676372963847
a7mech1_0001,a7mech1_0001_base_safe_div_oi_funding,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",8.182573440896292,13.860917169314126,8.182573440896292,6.222511439908078,2.7025082993735623,0.032848773785063234,0.04081678693593982,0.032848773785063234,0.027709316507457223,0.019670497577401306,11.025773704069673,14.49653606346939,11.025773704069673,8.820969164095542,4.524200955014642,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.5903341994576818,0.448924942260223,0.19497326665774234
a7mech1_0173,a7mech1_0173_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,504),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",7.755971491575168,13.343109726669153,7.755971491575168,5.9767254475342675,2.7774145408311512,0.035354753443851986,0.04231189873720462,0.035354753443851986,0.030986729813281527,0.0235302288997475,10.90501813838967,14.022618660454967,10.90501813838967,9.116938797627501,4.839592539136556,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.5812716563420853,0.4479259760255483,0.2081534663002789
a7mech1_0088,a7mech1_0088_oi_only_tsrank,24,"TSRank(open_interest_last,504)",7.202365570478137,6.805972521587239,7.202365570478137,5.777959508231911,4.987933301248473,0.047283376692184284,0.049517158744721713,0.047283376692184284,0.045509216058235887,0.04280382333593001,13.653532439049028,14.471545676985942,13.653532439049028,13.089505133836763,12.513113125650804,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0582419408297075,0.8489542809503465,0.7328759094203959
a7mech1_0089,a7mech1_0089_oi_only_cs_tsrank,24,"CSRank(TSRank(open_interest_last,504))",7.202365570478137,6.805972521587239,7.202365570478137,5.777959508231911,4.987933301248473,0.047283376692184284,0.049517158744721713,0.047283376692184284,0.045509216058235887,0.04280382333593001,13.653532439049028,14.471545676985942,13.653532439049028,13.089505133836763,12.513113125650804,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0582419408297075,0.8489542809503465,0.7328759094203959
a7mech1_0094,a7mech1_0094_oi_only_tsrank,24,"TSRank(open_interest_mean,504)",7.913232033574078,7.242929754017307,7.913232033574078,5.5503720825761675,4.959596189375467,0.047099307515804184,0.048997845436966385,0.047099307515804184,0.04526178527868544,0.042504936497031666,13.558027130572524,14.254112191610268,13.558027130572524,13.11606758219986,12.461517268738461,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0925457380261054,0.7663158792196819,0.6847500055657195
a7mech1_0095,a7mech1_0095_oi_only_cs_tsrank,24,"CSRank(TSRank(open_interest_mean,504))",7.913232033574078,7.242929754017307,7.913232033574078,5.5503720825761675,4.959596189375467,0.047099307515804184,0.048997845436966385,0.047099307515804184,0.04526178527868544,0.042504936497031666,13.558027130572524,14.254112191610268,13.558027130572524,13.11606758219986,12.461517268738461,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0925457380261054,0.7663158792196819,0.6847500055657195
a7mech1_0133,a7mech1_0133_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,240)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,48))))",5.014821038543814,9.017044758898928,5.014821038543814,5.228437056402102,6.341718477043892,0.02939070646127089,0.0374227472546711,0.02939070646127089,0.025165476394966472,0.01717744157106112,9.46358533882704,12.066262052782344,9.46358533882704,9.638826263803121,7.331757189451295,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.5561490679742588,0.579839315008629,0.7033034266337921
a7mech1_0056,a7mech1_0056_oi_only_tsrank,8,"TSRank(open_interest_mean,168)",5.196679714057044,6.106131795929543,5.196679714057044,5.217756397845532,1.6233621676110037,0.03305140330053623,0.03664503016739911,0.03305140330053623,0.03021117455421486,0.024820250832039294,8.470414237461078,10.302606697962501,8.470414237461078,7.259547921529523,5.14321956478052,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8510592119091245,0.8545109362565319,0.2658577020386566
a7mech1_0057,a7mech1_0057_oi_only_cs_tsrank,8,"CSRank(TSRank(open_interest_mean,168))",5.196679714057044,6.106131795929543,5.196679714057044,5.217756397845532,1.6233621676110037,0.03305140330053623,0.03664503016739911,0.03305140330053623,0.03021117455421486,0.024820250832039294,8.470414237461078,10.302606697962501,8.470414237461078,7.259547921529523,5.14321956478052,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8510592119091245,0.8545109362565319,0.2658577020386566
a7mech1_0016,a7mech1_0016_oi_only_tsrank,4,"TSRank(open_interest_last,168)",8.141001927861367,9.85519337779309,8.141001927861367,5.183416327397244,1.3913316376873877,0.025720561783994147,0.031496921113454826,0.025720561783994147,0.021859073344726577,0.015318947587549916,9.873400471670793,13.079117083857067,9.873400471670793,7.605697305007067,5.513250466435416,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.826062119309161,0.5259578507182967,0.14117750756900457
a7mech1_0017,a7mech1_0017_oi_only_cs_tsrank,4,"CSRank(TSRank(open_interest_last,168))",8.141001927861367,9.85519337779309,8.141001927861367,5.183416327397244,1.3913316376873877,0.025720561783994147,0.031496921113454826,0.025720561783994147,0.021859073344726577,0.015318947587549916,9.873400471670793,13.079117083857067,9.873400471670793,7.605697305007067,5.513250466435416,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.826062119309161,0.5259578507182967,0.14117750756900457
a7mech1_0165,a7mech1_0165_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,504),CSRank(ZScore(Mean(funding_rate_delta_state_24h,24))))",4.713327772988123,8.509360528913271,4.713327772988123,4.897233281095142,0.8769635243843544,0.042541778454832715,0.049568436514976486,0.042541778454832715,0.03743697664158663,0.026262568022476614,8.61858952919064,10.99028389484296,8.61858952919064,6.651610976613347,1.9136977202976555,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.5538991745587798,0.5755113165619469,0.10305868712514772
a7mech1_0050,a7mech1_0050_oi_only_tsrank,8,"TSRank(open_interest_last,168)",4.6296444023016825,4.432662103822102,4.6296444023016825,4.613268027131943,1.6095890669026554,0.03423267547768331,0.038258955078341775,0.03423267547768331,0.031059867677540154,0.02506134302864433,8.772783767635199,10.903798039832486,8.772783767635199,7.230070160953688,4.919444692233578,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0444388256686046,1.0407443470942916,0.36312018132732765
a7mech1_0051,a7mech1_0051_oi_only_cs_tsrank,8,"CSRank(TSRank(open_interest_last,168))",4.6296444023016825,4.432662103822102,4.6296444023016825,4.613268027131943,1.6095890669026554,0.03423267547768331,0.038258955078341775,0.03423267547768331,0.031059867677540154,0.02506134302864433,8.772783767635199,10.903798039832486,8.772783767635199,7.230070160953688,4.919444692233578,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0444388256686046,1.0407443470942916,0.36312018132732765
a7mech1_0022,a7mech1_0022_oi_only_tsrank,4,"TSRank(open_interest_mean,168)",7.346534333442117,9.695331708109908,7.346534333442117,4.351194404086389,3.975466342775317,0.02364613295881247,0.02889990205826779,0.02364613295881247,0.019527616612643513,0.015337998853376425,9.404610729215992,11.906235059787514,9.404610729215992,7.423523788568588,6.061379008486295,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.757739348649301,0.4487927319131042,0.4100392294417257
a7mech1_0023,a7mech1_0023_oi_only_cs_tsrank,4,"CSRank(TSRank(open_interest_mean,168))",7.346534333442117,9.695331708109908,7.346534333442117,4.351194404086389,3.975466342775317,0.02364613295881247,0.02889990205826779,0.02364613295881247,0.019527616612643513,0.015337998853376425,9.404610729215992,11.906235059787514,9.404610729215992,7.423523788568588,6.061379008486295,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.757739348649301,0.4487927319131042,0.4100392294417257
a7mech1_0002,a7mech1_0002_base_safe_div_oi_funding,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",4.562651158430519,6.805517069687665,4.562651158430519,4.07074557644011,1.7631847980563016,0.0349965550951852,0.040479566575603504,0.0349965550951852,0.032166643950390476,0.02713432657622285,7.46496766270688,9.798191704377103,7.46496766270688,6.570655141643724,4.489471396336268,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.6704341656496527,0.598153753014822,0.2590816803486795
a7mech1_0110,a7mech1_0110_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,168),CSRank(ZScore(Mean(funding_rate_delta_state_24h,48))))",5.563717701796767,12.443366316578459,5.563717701796767,3.988563306545257,4.036973143373672,0.02723029404944576,0.035503917467256466,0.02723029404944576,0.022763829045192308,0.013434335242974363,11.557940758773004,14.794921573235113,11.557940758773004,10.718103987313079,6.137586418283014,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.4471231948210151,0.3205373212577727,0.3244277344785036
a7mech1_0134,a7mech1_0134_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",6.685567191538576,11.696839156068467,6.685567191538576,3.868494164418464,3.0663573583862673,0.02680942251189013,0.03428441271397659,0.02680942251189013,0.02248241835743814,0.016098371555195525,9.649183717050509,12.678291679045298,9.649183717050509,8.045335242709221,4.773649348625523,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.5715704133684714,0.33072987606326454,0.26215264803358457
a7mech1_0113,a7mech1_0113_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,168)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,48))))",2.8274623261144964,6.299020629794166,2.8274623261144964,3.3309142472963966,3.255282597029169,0.023814126812458848,0.032079404386571635,0.023814126812458848,0.020293302374888307,0.012470137452579605,6.908691270371217,9.456440321615961,6.908691270371217,6.97997695952675,5.259998147212383,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.44887332369427246,0.5287987519109366,0.5167918615207873
a7mech1_0065,a7mech1_0065_funding_only_sign,8,"Sign(Mean(funding_rate_delta_state_24h,48))",2.5293431621689857,2.1951877879741186,2.5293431621689857,3.1466214754435144,5.438548691299128,0.013257873918248151,0.013774041936825182,0.013257873918248151,0.012750907091035333,0.010437276796775408,7.840721197446719,7.624575022351795,7.840721197446719,7.901435531374589,7.2427284981314255,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.1522217716522787,1.4334179028699177,2.477486764956096
a7mech1_0146,a7mech1_0146_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,24))))",3.269557871276906,7.479521713340147,3.269557871276906,2.8937916432586155,-1.3986766804105648,0.03866583625708155,0.04628599993660608,0.03866583625708155,0.03338668569789711,0.02165428620166286,6.584699260313513,9.222416020699928,6.584699260313513,4.520392605332022,0.2263328256797198,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.4371346185740013,0.3868952794264071,-0.18700081823627124
a7mech1_0177,a7mech1_0177_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,504),CSRank(ZScore(Mean(funding_rate_delta_state_24h,96))))",3.31621781676342,7.409178892265474,3.31621781676342,2.1179348063978205,-2.1388540025470144,0.03364501464987424,0.042104697051556464,0.03364501464987424,0.02771707920357237,0.017260366666577424,6.4059083591051555,9.423749827096685,6.4059083591051555,4.197236533296246,-0.939603651435397,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.4475823657362704,0.2858528370274278,-0.28867625328628366
a7mech1_0126,a7mech1_0126_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(ZScore(Mean(funding_rate_delta_state_24h,24))))",2.3748314000611384,5.633424171715851,2.3748314000611384,1.9184679853040072,-1.7401500078520675,0.035186534924736945,0.04231011249031308,0.035186534924736945,0.030373452946934977,0.019781627162925086,6.044223687475885,8.569162577265054,6.044223687475885,4.063496837838347,0.19818194973225223,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.4215609064172071,0.3405509556578752,-0.3088973872390024
a7mech1_0157,a7mech1_0157_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,96))))",3.0024121673514506,8.388949049605154,3.0024121673514506,1.7963116239130856,-3.3133397387404493,0.031500725305383795,0.04103255805543144,0.031500725305383795,0.02479429662908132,0.013694614062659828,6.508096109931586,9.937120856801196,6.508096109931586,3.901012384344976,-1.3049514839738166,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.3579008704901797,0.2141283268370349,-0.39496481849492215
a7mech1_0171,a7mech1_0171_oi_rank_times_funding_sign,4,"Mul(CSRank(TSRank(open_interest_value_last,504)),Sign(Mean(funding_rate_delta_state_24h,48)))",2.175249526672566,1.5145557756663446,2.175249526672566,1.6879432389560782,3.1331963668813456,0.010617223248371057,0.010125156020308099,0.010617223248371057,0.012898792723424521,0.011331161846468624,3.7160914629484556,2.651596996405734,3.7160914629484556,5.405469754374611,6.3135882878176295,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.4362293958540697,1.1144807382306208,2.0687229993249097
a7mech1_0140,a7mech1_0140_oi_rank_times_funding_sign,4,"Mul(CSRank(TSRank(open_interest_value_last,240)),Sign(Mean(funding_rate_delta_state_24h,96)))",1.5486880170880604,3.287182367266641,1.5486880170880604,1.521096466627011,-0.2754168756887235,0.009021120205725092,0.010795871056654435,0.009021120205725092,0.005486863167211475,-0.0018869642620464421,4.9226631853634615,5.370155627959189,4.9226631853634615,4.06046760127982,0.9345424211814353,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.47112932720426637,0.46273564916078375,-0.08378509158216804
