candidate_id,seed_lane,second_pass_family,label_family,label_horizon_h,replay_rows,median_cost_adjusted_spread,min_cost_adjusted_spread,max_tstat,min_control_ratio,median_control_ratio,min_one_bar_lag_spread,clean_premay_split_count,replay_clean
core16he_H3_cross_family_bridge_top_long_short_position_ratio_last_spread_short_long_SafeDiv_open_interest_value_last_zscore_168h|L3_liquidity_tier_relative_return|24,S3_cross_family_bridge,H3_cross_family_bridge,L3_liquidity_tier_relative_return,24,16,0.0004943568613195437,-0.0027777205259293166,4.6157761457000905,0.7057943697854729,0.7057943697854729,0.0012776097940971262,3,True
core16he_H2_I4_near_miss_repair_taker_buy_sell_volume_ratio_last_shock_24h_SafeDiv_open_interest_last_zscore_168h|L5_vol_adjusted_return|24,S2_taker_flow_liquidity_oi,H2_I4_near_miss_repair,L5_vol_adjusted_return,24,16,0.06603837282721274,0.031182379727303994,2.243522136863869,0.947619754963101,0.947619754963101,0.04443413271974791,3,True
core16he_H3_cross_family_bridge_median_quote_volume_168h_zscore_168h_Mul_mark_trade_basis_bps_zscore_168h|L5_vol_adjusted_return|1,S3_cross_family_bridge,H3_cross_family_bridge,L5_vol_adjusted_return,1,16,0.03314171071986906,0.017731430540847134,8.258846351811703,0.6400083532045299,0.6400083532045299,-0.023838715604301335,1,False
core16he_H1_I5_deconcentration_median_quote_volume_168h_tsrank_168h_Sub_mark_index_basis_bps_zscore_168h|L3_liquidity_tier_relative_return|1,S1_liquidity_basis_positioning,H1_I5_deconcentration,L3_liquidity_tier_relative_return,1,16,-0.0008086621114144345,-0.0035707802089139447,7.772769303873645,0.5387374872203414,0.5387374872203414,-8.673816104492362e-05,0,False
core16he_H1_I5_deconcentration_liquidity_rank_active_universe_shock_24h_Sub_mark_index_basis_bps_delta_24h|L0_raw_forward_return|1,S1_liquidity_basis_positioning,H1_I5_deconcentration,L0_raw_forward_return,1,16,-0.0007027311146805365,-0.0035596027285657,7.682270535195426,0.6888610610943765,0.6888610610943765,-0.0002734053488706994,2,False
core16he_H1_I5_deconcentration_liquidity_rank_active_universe_shock_24h_Sub_mark_index_basis_bps_delta_24h|L1_cross_sectional_relative_return|1,S1_liquidity_basis_positioning,H1_I5_deconcentration,L1_cross_sectional_relative_return,1,16,-0.0007027311146805365,-0.0035596027285657,7.682270535195426,0.6888610610943767,0.6888610610943767,-0.00027340534887069953,2,False
core16he_H1_I5_deconcentration_liquidity_rank_active_universe_tsrank_168h_Sub_mark_index_basis_bps_zscore_168h|L3_liquidity_tier_relative_return|1,S1_liquidity_basis_positioning,H1_I5_deconcentration,L3_liquidity_tier_relative_return,1,16,-0.0007717463288605831,-0.003516472594710908,7.632797447879195,0.6015404282873321,0.6015404282873321,-0.00020988588033968774,0,False
core16he_H1_I5_deconcentration_median_quote_volume_168h_zscore_168h_Sub_mark_index_basis_bps_delta_24h|L0_raw_forward_return|1,S1_liquidity_basis_positioning,H1_I5_deconcentration,L0_raw_forward_return,1,16,-0.0007035552518439903,-0.003642995772274589,7.623925282167259,0.75555151534917,0.75555151534917,-0.0002975042445020802,2,False
core16he_H1_I5_deconcentration_median_quote_volume_168h_zscore_168h_Sub_mark_index_basis_bps_delta_24h|L1_cross_sectional_relative_return|1,S1_liquidity_basis_positioning,H1_I5_deconcentration,L1_cross_sectional_relative_return,1,16,-0.0007035552518439903,-0.003642995772274589,7.623925282167259,0.7555515153491701,0.7555515153491701,-0.0002975042445020802,2,False
core16he_H1_I5_deconcentration_liquidity_rank_active_universe_shock_24h_Sub_mark_index_basis_bps_delta_24h|L3_liquidity_tier_relative_return|1,S1_liquidity_basis_positioning,H1_I5_deconcentration,L3_liquidity_tier_relative_return,1,16,-0.0006568949315631003,-0.0034636592987378023,7.566234734570732,0.7187603607278056,0.7187603607278056,-0.00026545346958005157,2,False
