candidate_id,label_family,horizon_h,neutralization_mode,variant,split,n_dates,avg_n_obs,mean_spread,spread_tstat,nonoverlap_median_tstat,nonoverlap_min_tstat,positive_rate
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,original,train_2024,8724,95.84777624942687,7.799463249261888e-05,1.172557357991775,1.172557357991775,1.172557357991775,0.5095139844108207
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,original,validation_2025H1,4343,96.0,0.00017845310479217209,2.0834618561715796,2.0834618561715796,2.0834618561715796,0.5194565968224729
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,original,test_2025H2,4415,96.0,8.181585155335665e-05,0.8273070246069766,0.8273070246069766,0.8273070246069766,0.516647791619479
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,original,recent_oos_2026JanApr,2879,96.0,0.00020847684024886728,1.4688784486102826,1.4688784486102826,1.4688784486102826,0.5227509551927753
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,original,known_may2026_stress,0,,,,,,
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,one_bar_lag,train_2024,8723,95.84775879857847,-8.694654774493079e-06,-0.1339085085790199,-0.1339085085790199,-0.1339085085790199,0.5021208299896824
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,one_bar_lag,validation_2025H1,4343,96.0,0.0001734513543117035,2.1248084883754585,2.1248084883754585,2.1248084883754585,0.5277457978355975
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,one_bar_lag,test_2025H2,4415,96.0,4.123003708181252e-05,0.44115771764817724,0.44115771764817724,0.44115771764817724,0.5123442808607022
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,one_bar_lag,recent_oos_2026JanApr,2879,96.0,0.00010150318010434717,0.7308421817392964,0.7308421817392964,0.7308421817392964,0.5175408127822161
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,one_bar_lag,known_may2026_stress,1,96.0,-0.004314396415693541,,,,0.0
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,wrong_lag_future_1h,train_2024,8725,95.84779369627508,-0.0012190500869636335,-14.126227312311707,-14.126227312311707,-14.126227312311707,0.44893982808022925
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,wrong_lag_future_1h,validation_2025H1,4343,96.0,-0.00046712331744491574,-4.131456380880521,-4.131456380880521,-4.131456380880521,0.4766290582546627
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,wrong_lag_future_1h,test_2025H2,4415,96.0,-0.0007629753164924656,-5.184180870879904,-5.184180870879904,-5.184180870879904,0.472480181200453
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,wrong_lag_future_1h,recent_oos_2026JanApr,2879,96.0,-0.0007653570174367961,-4.853446670162518,-4.853446670162518,-4.853446670162518,0.477943730461966
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,wrong_lag_future_1h,known_may2026_stress,0,,,,,,
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,wrong_lag_stale_24h,train_2024,8700,95.84735632183909,-2.694247212719664e-05,-0.4586878370113224,-0.4586878370113224,-0.4586878370113224,0.4959770114942529
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,wrong_lag_stale_24h,validation_2025H1,4343,96.0,-3.1605192490121726e-06,-0.044508265202484215,-0.044508265202484215,-0.044508265202484215,0.4941284826157034
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,wrong_lag_stale_24h,test_2025H2,4415,96.0,9.689790467190152e-06,0.11950891680146303,0.11950891680146303,0.11950891680146303,0.5014722536806342
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,wrong_lag_stale_24h,recent_oos_2026JanApr,2879,96.0,2.5985660185366362e-05,0.24107216888668997,0.24107216888668997,0.24107216888668997,0.5092045849253213
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,wrong_lag_stale_24h,known_may2026_stress,24,96.0,-0.0005287633807137159,-0.4045818243364889,-0.4045818243364889,-0.4045818243364889,0.5833333333333334
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,time_shuffle,train_2024,8783,92.76238187407492,-2.4481765844773352e-05,-0.6383934762218905,-0.6383934762218905,-0.6383934762218905,0.4977798018900148
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,time_shuffle,validation_2025H1,4343,92.90720699976974,-4.5178549607114824e-05,-0.9652704166639627,-0.9652704166639627,-0.9652704166639627,0.49458899378309923
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,time_shuffle,test_2025H2,4415,92.94246885617214,-2.086590544648628e-05,-0.36392270865443477,-0.36392270865443477,-0.36392270865443477,0.49490373725934317
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,time_shuffle,recent_oos_2026JanApr,2879,92.96769711705453,-0.00020015932147741724,-2.8731598689121407,-2.8731598689121407,-2.8731598689121407,0.4786384161167072
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,time_shuffle,known_may2026_stress,599,92.91986644407345,0.00022541538005503044,1.7471818583688543,1.7471818583688543,1.7471818583688543,0.5342237061769616
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,symbol_shuffle,train_2024,8724,95.70907840440165,1.9822284907371432e-05,0.4878107517076084,0.4878107517076084,0.4878107517076084,0.5026364053186612
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,symbol_shuffle,validation_2025H1,4343,96.0,-2.001283292001827e-05,-0.4336190101239637,-0.4336190101239637,-0.4336190101239637,0.5044899838821092
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,symbol_shuffle,test_2025H2,4415,96.0,0.00011179656464091277,2.17523323497587,2.17523323497587,2.17523323497587,0.5021517553793885
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,symbol_shuffle,recent_oos_2026JanApr,2879,96.0,-4.7134500621678315e-05,-0.7127151912354245,-0.7127151912354245,-0.7127151912354245,0.4973949287947204
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,symbol_shuffle,known_may2026_stress,0,,,,,,
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,same_family_random,train_2024,8783,95.84879881589434,3.103742053571092e-05,0.8179189937612907,0.8179189937612907,0.8179189937612907,0.499601502903336
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,same_family_random,validation_2025H1,4343,96.0,-2.141066181338636e-06,-0.04579917485308001,-0.04579917485308001,-0.04579917485308001,0.504720239465807
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,same_family_random,test_2025H2,4415,96.0,-5.641245687977282e-06,-0.1061636813182817,-0.1061636813182817,-0.1061636813182817,0.49898074745186866
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,same_family_random,recent_oos_2026JanApr,2879,96.0,-8.884564039170604e-06,-0.11971092165849387,-0.11971092165849387,-0.11971092165849387,0.5029524140326502
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,global_rank,same_family_random,known_may2026_stress,599,96.0,-0.0001140023329177687,-0.8575829184501592,-0.8575829184501592,-0.8575829184501592,0.4707846410684474
a7ab3_6eb23cd8ce4aeef1,L0_raw_forward_return,1,liquidity_tier_neutral,original,train_2024,8724,88.84777624942687,2.9604156508921992e-05,0.7348189036352012,0.7348189036352012,0.7348189036352012,0.5095139844108207
