machine,venue,data_family,symbol,month,files,known_size_bytes,size_known_files,known_rows_in_metadata_samples,sealed_files
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2024-10,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2024-11,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2024-12,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2025-01,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2025-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2025-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2025-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2025-05,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2025-06,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2025-07,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2025-08,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2025-09,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2025-10,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2025-11,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2025-12,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2026-01,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2026-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2026-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ADAUSDT,2026-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2024-01,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2024-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2024-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2024-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2024-05,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2024-06,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2024-07,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2024-08,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2024-09,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2024-10,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2024-11,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2024-12,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2025-01,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2025-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2025-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2025-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2025-05,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2025-06,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2025-07,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2025-08,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2025-09,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2025-10,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2025-11,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2025-12,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2026-01,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2026-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2026-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,AVAXUSDT,2026-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2024-01,4,0,0,0,2
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2024-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2024-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2024-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2024-05,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2024-06,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2024-07,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2024-08,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2024-09,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2024-10,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2024-11,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2024-12,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2025-01,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2025-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2025-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2025-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2025-05,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2025-06,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2025-07,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2025-08,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2025-09,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2025-10,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2025-11,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2025-12,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2026-01,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2026-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2026-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BCHUSDT,2026-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2024-01,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2024-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2024-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2024-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2024-05,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2024-06,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2024-07,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2024-08,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2024-09,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2024-10,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2024-11,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2024-12,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2025-01,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2025-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2025-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2025-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2025-05,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2025-06,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2025-07,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2025-08,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2025-09,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2025-10,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2025-11,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2025-12,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2026-01,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2026-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2026-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BNBUSDT,2026-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2024-01,5,230156,3,1488,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2024-02,3,89760,1,696,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2024-03,3,95267,1,744,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2024-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2024-05,4,204610151,2,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2024-06,3,130070,1,720,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2024-07,3,133983,1,744,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2024-08,3,134237,1,744,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2024-09,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2024-10,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2024-11,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2024-12,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2025-01,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2025-02,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2025-03,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2025-04,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2025-05,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2025-06,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2025-07,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2025-08,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2025-09,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2025-10,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2025-11,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2025-12,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2026-01,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2026-02,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2026-03,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2026-04,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,BTCUSDT,2026-05,2,0,0,0,2
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2024-01,4,0,0,0,2
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2024-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2024-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2024-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2024-05,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2024-06,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2024-07,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2024-08,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2024-09,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2024-10,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2024-11,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2024-12,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2025-01,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2025-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2025-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2025-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2025-05,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2025-06,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2025-07,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2025-08,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2025-09,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2025-10,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2025-11,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2025-12,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2026-01,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2026-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2026-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,DOGEUSDT,2026-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2024-01,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2024-02,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2024-03,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2024-04,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2024-05,2,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2024-06,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2024-07,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2024-08,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2024-09,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2024-10,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2024-11,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2024-12,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2025-01,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2025-02,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2025-03,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2025-04,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2025-05,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2025-06,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2025-07,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2025-08,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2025-09,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2025-10,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2025-11,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2025-12,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2026-01,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2026-02,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2026-03,3,0,0,0,0
DESKTOP-SR4PA0E,UNKNOWN,AGG_TRADES,ETHUSDT,2026-04,3,0,0,0,0
