semantic_pair,motif,rows,unique_blueprints,mechanism_keep_probe,control_polluted_near_miss,recent_only_artifact,stress_fragile_artifact,control_dom_rate,lag_stale_dom_rate,shuffle_dom_rate,oos_floor_clean_rate,stress_floor_clean_rate,median_recent_sortino,median_min_oos_floor_sortino,median_stress_floor_sortino,median_prefilter_survival_score,prefilter_decision
positioning|positioning,safe_div_abs,40,10,0,3,12,6,1.0,1.0,0.825,0.225,0.4,0.2747663739356837,-3.664279142729975,-1.1630845179288354,3.0,REDESIGN_NOT_REWARD_AS_IS
open_interest|positioning,spread_rank,8,2,0,2,6,0,0.875,0.875,0.75,0.25,1.0,11.199613819965544,-3.2011073008508064,3.789614537501448,5.5,REDESIGN_NOT_REWARD_AS_IS
basis|taker_flow,safe_div_abs,52,13,0,2,23,1,0.9807692307692307,0.9423076923076923,0.7692307692307693,0.057692307692307696,0.5769230769230769,-0.033768583450360046,-5.0039634806003725,0.9926439457480714,3.0,REDESIGN_NOT_REWARD_AS_IS
positioning|taker_flow,safe_div_abs,84,21,0,1,41,3,1.0,0.9523809523809523,0.8690476190476191,0.047619047619047616,0.32142857142857145,0.4553844864554558,-5.412511074487132,-1.4410739853704633,3.0,REDESIGN_NOT_REWARD_AS_IS
basis|positioning,safe_div_abs,44,11,0,1,19,7,0.8636363636363636,0.8409090909090909,0.6136363636363636,0.18181818181818182,0.20454545454545456,1.6587167116922852,-5.225965643331115,-1.5585167429116282,2.0,REDESIGN_NOT_REWARD_AS_IS
basis|basis,safe_div_abs,24,6,0,1,7,0,0.4583333333333333,0.4166666666666667,0.3333333333333333,0.041666666666666664,0.5416666666666666,-0.7380273874669154,-6.332970472136047,0.22728475366160564,2.0,REDESIGN_NOT_REWARD_AS_IS
liquidity|open_interest,signed_rank_gate,8,2,0,0,8,0,1.0,1.0,1.0,0.0,0.625,9.926420529550384,-3.371571276015801,0.8981248561449435,4.5,HARD_BLOCK_CONTROL_STALE_PATTERN
funding_dense|open_interest,smooth_mul,16,4,0,0,12,0,1.0,1.0,0.9375,0.0,1.0,0.7579654947103688,-5.374067612944492,3.9992908484065115,4.0,HARD_BLOCK_CONTROL_STALE_PATTERN
positioning|positioning,signed_rank_gate,16,4,0,0,10,2,1.0,1.0,0.75,0.125,0.25,9.038790163690805,-5.933036527242397,-0.844719722780769,4.0,HARD_BLOCK_CONTROL_STALE_PATTERN
taker_flow|taker_flow,safe_div_abs,8,2,0,0,7,0,1.0,1.0,0.75,0.0,0.5,8.503816597961523,-5.651459121081697,-0.2607127490301503,4.0,HARD_BLOCK_CONTROL_STALE_PATTERN
liquidity|liquidity,smooth_mul,4,1,0,0,3,0,1.0,1.0,0.5,0.0,0.25,7.203908915488166,-4.868676757257636,-1.651187490783555,4.0,LOW_PRIORITY_OR_INSUFFICIENT_EVIDENCE
