signal_name,field_family,best_horizon,best_mean_ic,best_ic_tstat,best_mean_decile_spread,min_dates_across_horizons,decision
binance_internal_basis,basis,12h,0.02625993727709491,3.1495135625209922,0.001832350690318366,91,NO_DIAGNOSTIC_CLUE
funding_spread_binance_minus_okx,funding,4h,-0.023477510143862946,-1.4416537760612222,-0.0014303692770025727,22,HOLD_TOO_FEW_DATES_FOR_ANYTHING_BEYOND_DIAGNOSTIC
funding_spread_okx_minus_binance,funding,4h,0.023477510143862946,1.4416537760612222,0.0014303692770025727,22,HOLD_TOO_FEW_DATES_FOR_ANYTHING_BEYOND_DIAGNOSTIC
index_spread_binance_minus_okx_contract_unit,index_spread,12h,0.008915060181028422,1.2010321269192428,0.00013505622124810552,91,NO_DIAGNOSTIC_CLUE
index_spread_okx_contract_unit_minus_binance,index_spread,12h,-0.008915060181028422,-1.2010321269192428,-0.00013505622124810552,91,NO_DIAGNOSTIC_CLUE
mark_basis_binance_minus_okx_contract_unit,basis,1h,-0.025434749799706474,-3.046546572718942,-0.00048598758647593423,91,NO_DIAGNOSTIC_CLUE
mark_basis_okx_contract_unit_minus_binance,basis,1h,0.025434749799706474,3.046546572718942,0.00048598758647593423,91,NO_DIAGNOSTIC_CLUE
okx_internal_basis,basis,12h,0.028650941347848152,3.2633326371124123,0.0025936298788324656,91,NO_DIAGNOSTIC_CLUE
