timestamp,n_obs,ic_spearman,decile_spread,signal_name,field_family,label_horizon
2026-04-26 17:00:00+00:00,103,-0.013842503076111795,0.003625944950810646,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-26 18:00:00+00:00,198,0.03803556860949699,0.002606731025729802,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-26 19:00:00+00:00,218,0.11130186838766863,0.0016038928825437163,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-26 20:00:00+00:00,218,-0.0038028276252620135,-0.003331440431250167,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-26 21:00:00+00:00,218,0.023681304867183325,0.007780930681034242,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-26 22:00:00+00:00,218,-0.13030131177290505,-0.002051107406224954,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-26 23:00:00+00:00,218,-0.01998694461104485,-0.010148580351814686,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 00:00:00+00:00,218,0.035572599541211926,-0.0007756704959455975,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 01:00:00+00:00,218,-0.03421217700742927,-0.0006058560184379323,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 02:00:00+00:00,218,-0.008960363816977866,9.543303181958648e-05,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 03:00:00+00:00,218,0.12907500509472122,0.00278137938874917,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 04:00:00+00:00,218,-0.12229780263806025,-0.02366242015314209,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 05:00:00+00:00,218,0.02685177517420757,0.0173565897876738,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 06:00:00+00:00,218,-0.04618848964550479,-0.0005468821166213552,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 07:00:00+00:00,218,-0.15875353011453167,-0.0078038180050462765,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 08:00:00+00:00,218,0.18779716069454153,0.0034784938882006524,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 09:00:00+00:00,218,0.04633638010162628,0.0031123458369260895,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 10:00:00+00:00,218,0.15663734344084923,0.008712237889854521,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 11:00:00+00:00,218,-0.00880837569890606,0.002511775826037933,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 12:00:00+00:00,218,0.048586298470308834,0.0035070914852070576,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 13:00:00+00:00,218,-0.055323625112227603,-0.00472924104871891,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 14:00:00+00:00,218,0.05697816516195809,0.00014765712795558952,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 15:00:00+00:00,218,0.24734463542436272,0.009669651427248106,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 16:00:00+00:00,218,0.0022096196387258135,0.003262883433864823,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 17:00:00+00:00,218,0.1318774886172742,0.0021908920814935184,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 18:00:00+00:00,218,-0.03822437799349309,-0.0013919887048577159,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 19:00:00+00:00,218,0.006706451805152082,-0.000682597237047081,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 20:00:00+00:00,218,0.08869371212109615,0.0008909766469529941,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 21:00:00+00:00,218,-0.009831302892757507,-0.005272606251752153,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 22:00:00+00:00,218,0.071323075053175,0.0012554768715517975,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-27 23:00:00+00:00,218,0.07502817554082013,0.005683803455972817,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 00:00:00+00:00,218,-0.03294778516390969,0.00106030390058985,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 01:00:00+00:00,218,-0.07339318376776381,-0.004296369614307036,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 02:00:00+00:00,218,0.09564911188216656,0.005624585153049988,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 03:00:00+00:00,218,0.16392212893392197,0.0026703538804297047,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 04:00:00+00:00,218,0.1399205607509783,0.00385107379901459,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 05:00:00+00:00,218,0.03787221944002099,0.0027140029671559197,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 06:00:00+00:00,218,0.08927275765439568,0.005277056429114163,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 07:00:00+00:00,218,0.0408389401250689,-0.0009563314680751868,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 08:00:00+00:00,218,0.13286553971089815,0.007028278273451081,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 09:00:00+00:00,218,0.07171347168607305,0.0003091733192805827,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 10:00:00+00:00,218,-0.0657834721227439,-0.002666388634216895,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 11:00:00+00:00,218,0.11618347723884648,0.0019545355024005754,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 12:00:00+00:00,218,-0.16299504126438083,-0.0005995218489101358,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 13:00:00+00:00,218,0.1355277337588545,0.0062695282077288115,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 14:00:00+00:00,218,0.0275460191778331,-0.0008846620624808873,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 15:00:00+00:00,218,-0.1265199231048866,-0.00448399549913049,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 16:00:00+00:00,218,0.05258762238754535,0.0009256921859918904,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 17:00:00+00:00,218,-0.051249030813362864,0.0010646769707856117,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 18:00:00+00:00,218,-0.020749165514820294,-0.0008594532069758745,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 19:00:00+00:00,218,0.10201867751980685,-0.0012376446243415563,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 20:00:00+00:00,218,-0.03704325911980305,-0.0011585917289297582,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 21:00:00+00:00,218,-0.04901138919963918,-0.004096273763524718,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 22:00:00+00:00,218,0.05681237944576524,0.0009242170668248716,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-28 23:00:00+00:00,218,0.047955205950289154,0.005613423710946563,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 00:00:00+00:00,218,-0.015083006953588222,-0.0004831915486995192,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 01:00:00+00:00,218,-0.023140972677315397,-0.00026250243448729246,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 02:00:00+00:00,218,-0.04925255866269029,-0.001598467881117162,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 03:00:00+00:00,218,-0.014357193608862232,-0.001284076020214021,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 04:00:00+00:00,218,0.01225057735884623,0.0011082119796217804,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 05:00:00+00:00,218,0.009421194876755601,0.0006302120491191621,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 06:00:00+00:00,218,-0.08109609294457568,-2.8584338644689015e-05,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 07:00:00+00:00,218,0.17256040317509425,0.00471710099329497,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 08:00:00+00:00,218,-0.10498826289854757,-0.006876590881421335,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 09:00:00+00:00,218,-0.05567535272582916,-0.0004328819671275616,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 10:00:00+00:00,218,0.09508436655073739,0.0005248151708668438,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 11:00:00+00:00,218,0.07870479838383257,-0.0005245938320939201,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 12:00:00+00:00,218,0.17901684417591548,0.0016090937024479997,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 13:00:00+00:00,218,0.006997642458332452,0.00016499771433463447,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 14:00:00+00:00,218,0.08768457310006042,0.006590058141865616,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 15:00:00+00:00,218,-0.060332402903196795,-0.0005066476256300493,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 16:00:00+00:00,218,-0.09351632946402158,-0.006413033248562637,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 17:00:00+00:00,218,0.006189768216255245,-0.002165455845681185,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 18:00:00+00:00,218,-0.010361845011657305,-0.0012265696583416618,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 19:00:00+00:00,218,-0.10205604207018597,-0.0019292830639622048,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 20:00:00+00:00,218,0.07864202167318571,0.003502220774352745,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 21:00:00+00:00,218,0.020924071984054684,0.002997293131384438,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 22:00:00+00:00,218,-0.08330064675962592,-0.001297583971365937,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-29 23:00:00+00:00,218,0.052406610483766325,-0.0032473781786181363,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 00:00:00+00:00,218,0.14518292083364107,0.002437070170832392,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 01:00:00+00:00,218,0.06645372587257767,-0.0023485743754326858,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 02:00:00+00:00,218,-0.06951876009486102,-0.0017499712693319698,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 03:00:00+00:00,218,0.10171297258632418,0.0004350964727700742,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 04:00:00+00:00,218,0.04690451117217243,0.0018456620297925754,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 05:00:00+00:00,218,-0.03203063498307989,-0.0007393261585060058,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 06:00:00+00:00,218,0.04270087187217986,0.002415664980333668,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 07:00:00+00:00,218,0.048995921544332424,0.0013875507290338587,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 08:00:00+00:00,218,-0.009912735043596027,0.0017419901521518795,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 09:00:00+00:00,218,-0.05517538560923321,-0.00125753900595027,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 10:00:00+00:00,218,-0.010691464053182807,0.002673441461892868,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 11:00:00+00:00,218,0.23936837047189588,0.0030131838150449985,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 12:00:00+00:00,218,-0.020224631511809265,-0.0014663080984322252,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 13:00:00+00:00,218,0.07478931802221461,0.00028676426301845696,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 14:00:00+00:00,218,-0.05986182747772752,-0.00673800864864655,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 15:00:00+00:00,218,0.07638960137355562,0.0005380628001605321,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 16:00:00+00:00,218,0.061348066150712484,0.0025660346879586293,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 17:00:00+00:00,218,-0.09182330945537341,0.0008194102144015119,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 18:00:00+00:00,218,0.10805056263477503,0.0035435073020171188,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 19:00:00+00:00,218,0.07776241710434714,0.0015651679188342508,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 20:00:00+00:00,218,0.0910178872806314,0.0006090953281826274,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 21:00:00+00:00,218,0.07174276890454949,0.000466419957721259,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-30 22:00:00+00:00,218,0.05994455488795249,0.0006395275167378068,mark_basis_okx_contract_unit_minus_binance,basis,1h
2026-04-26 17:00:00+00:00,103,-0.04265251923278532,-0.0036727898202481607,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-26 18:00:00+00:00,198,0.07111745352584739,0.0012499661527127304,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-26 19:00:00+00:00,218,0.04027911282533056,-0.0031619685900872462,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-26 20:00:00+00:00,218,-0.13127128350982137,-0.0012688598893096687,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-26 21:00:00+00:00,218,-0.11305393301458387,0.003605727628808587,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-26 22:00:00+00:00,218,-0.047400368633301465,-0.006911482575907137,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-26 23:00:00+00:00,218,-0.03635768647926418,-0.01174604016824303,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 00:00:00+00:00,218,0.052931786818344796,-0.004549628071079237,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 01:00:00+00:00,218,-0.014855133642183235,-0.0015317057283190522,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 02:00:00+00:00,218,-0.021187098358541896,0.0020304692904037705,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 03:00:00+00:00,218,-0.024433929348393855,-0.008147918684570248,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 04:00:00+00:00,218,-0.20227966197060698,-0.007516503717845645,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 05:00:00+00:00,218,-0.0562504398189498,0.01946027597355706,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 06:00:00+00:00,218,-0.07693715528713979,0.0013358348037043463,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 07:00:00+00:00,218,0.026923005716668523,-0.005994700125432403,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 08:00:00+00:00,218,0.11173880339234812,0.016298190973740953,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 09:00:00+00:00,218,0.12272819946409805,0.011261721360547386,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 10:00:00+00:00,218,0.09419055949414387,0.002902402582640784,mark_basis_okx_contract_unit_minus_binance,basis,4h
