replay_candidate_id,family_id,dataset,motif,operator,label_family,horizon_h,split,spread,net_spread,control_ratio,turnover,tstat,n,timestamp_count,positive_net,control_clean
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,4,test_2025H2,-0.002508936623093782,-0.00271458026220288,0.019750319531580195,0.4112872782181956,-0.6116224502677906,51948,4416,False,True
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,4,recent_2026JanApr,-0.0069605300284431345,-0.007185320542277126,0.009315072016863267,0.4495810276679841,-1.571370666410581,31636,2876,False,True
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,8,train_2024,7.688895101106173e-05,-0.0001317634664080719,1.9479568368487994,0.41730483483826725,2.271913755606858,105000,8750,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,8,validation_2025H1,-3.977495514147978e-05,-0.00025028612253728914,1.3269072307434806,0.4210223347916187,-0.9344287897131754,52128,4344,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,8,test_2025H2,-1.9441339741974725e-05,-0.00022508497885107253,4.031865032441039,0.4112872782181956,-0.500615615018698,51948,4416,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,8,recent_2026JanApr,-6.213917403921061e-05,-0.00028692622954726917,1.535725000498578,0.44957411101611716,-1.5325093963444634,31592,2872,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,8,train_2024,2.7148706606408007e-05,-0.00018150371081272564,5.516755960877145,0.41730483483826725,0.9141519472900659,105000,8750,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,8,validation_2025H1,9.669206501290273e-06,-0.00020084196089451911,5.457898182413753,0.4210223347916187,0.28852203094595685,52128,4344,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,8,test_2025H2,2.746893460274874e-05,-0.00017817470450634906,2.85362491349589,0.4112872782181956,0.9720446430698104,51948,4416,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,8,recent_2026JanApr,-7.845519261135851e-06,-0.00023263257476919443,12.16210852626316,0.44957411101611716,-0.27536122125554846,31592,2872,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,8,train_2024,0.0035262243787080355,0.003317571961288902,0.04247553394101084,0.41730483483826725,1.1775684513233506,105000,8750,True,True
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,8,validation_2025H1,-0.008053712785460363,-0.008264223952856172,0.006553374491932099,0.4210223347916187,-2.1163537245436315,52128,4344,False,True
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,8,test_2025H2,0.0029781059808485664,0.0027724623417394686,0.02632171720445412,0.4112872782181956,0.6895775993709905,51948,4416,True,True
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,8,recent_2026JanApr,-0.012533631097139172,-0.01275841815264723,0.007613931705329902,0.44957411101611716,-2.709431550811401,31592,2872,False,True
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,24,train_2024,0.0001719875661289415,-3.666485129019215e-05,1.875609427546832,0.41730483483826725,2.9143150195163816,105000,8750,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,24,validation_2025H1,-3.823673895395153e-05,-0.0002487479063497609,1.9372349046391426,0.4210223347916187,-0.49199399905938196,52128,4344,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,24,test_2025H2,1.2544440281454589e-05,-0.0001930991988276432,15.85599753323923,0.4112872782181956,0.193266115351155,51948,4416,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,24,recent_2026JanApr,-0.00013311206520277589,-0.000357789664311198,1.3852580641406629,0.4493551982168444,-1.9262880749180695,31416,2856,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,24,train_2024,2.0930183118335566e-05,-0.00018772223430079806,15.41161692762239,0.41730483483826725,0.398066679635402,105000,8750,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,24,validation_2025H1,0.00012496696391164666,-8.554420348416271e-05,0.5927557772202057,0.4210223347916187,2.0765412032588584,52128,4344,False,True
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,24,test_2025H2,0.00013750693764992948,-6.813670145916831e-05,1.4466108179337243,0.4112872782181956,2.7313866036686476,51948,4416,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,24,recent_2026JanApr,4.138741764118292e-05,-0.00018329018146723925,4.455254815809791,0.4493551982168444,0.8437372226383799,31416,2856,False,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,24,train_2024,0.0060580778290078635,0.00584942541158873,0.05324846129718225,0.41730483483826725,2.0917960234817192,105000,8750,True,True
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,24,validation_2025H1,-0.0031411479790755285,-0.003351659146471338,0.023582288859752165,0.4210223347916187,-0.8163716197485611,52128,4344,False,True
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,24,test_2025H2,-0.003415905039514424,-0.003621548678623522,0.058233589523563375,0.4112872782181956,-0.8282706891136955,51948,4416,False,True
a7ffcore33_007,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,24,recent_2026JanApr,-0.013555326630291907,-0.013780004229400329,0.013603208424306913,0.4493551982168444,-2.875981565493051,31416,2856,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,4,train_2024,6.880894125819081e-05,-0.00013385316180322774,1.2950095959614352,0.40532420612283704,2.8915435655211703,105192,8766,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,4,validation_2025H1,4.2974428621723955e-05,-0.0001623368001755744,0.9695555456673416,0.4106224575945967,1.2693312759260844,52128,4344,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,4,test_2025H2,-2.620684901367067e-07,-0.00020528283104204311,88.29371395610673,0.4100415251038128,-0.009992911923773525,51948,4416,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,4,recent_2026JanApr,-4.58089466735786e-05,-0.0002658879980569778,0.6944351342446841,0.44015810276679834,-1.6541832212451808,31636,2876,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,4,train_2024,3.87829116981668e-05,-0.00016387919136325176,2.2975901688408524,0.40532420612283704,1.9274602031172463,105192,8766,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,4,validation_2025H1,6.671633821760195e-05,-0.00013859489057969644,0.6245312876800366,0.4106224575945967,2.532069392042845,52128,4344,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,4,test_2025H2,2.0559168695982423e-05,-0.00018446159385592398,1.1297229299258629,0.4100415251038128,0.9734797536739519,51948,4416,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,4,recent_2026JanApr,-1.644083513548395e-05,-0.00023651988651888315,1.9348227376002103,0.44015810276679834,-0.7971836856098601,31636,2876,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,4,train_2024,0.003736000282689611,0.0035333381796281925,0.023851580201479025,0.40532420612283704,1.2878255938640435,105192,8766,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,4,validation_2025H1,0.000490408372758052,0.0002850971439607536,0.084963843397382,0.4106224575945967,0.12082651950859795,52128,4344,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,4,test_2025H2,0.0024716874851994394,0.002266666722647533,0.009397338765819864,0.4100415251038128,0.590391421497072,51948,4416,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,4,recent_2026JanApr,-0.00906776718265448,-0.009287846234037878,0.0035082542724086036,0.44015810276679834,-1.9257584453020307,31636,2876,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,8,train_2024,9.453201401106521e-05,-0.00010813008905035334,0.8830663340413505,0.40532420612283704,2.9005997438188142,105192,8766,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,8,validation_2025H1,1.10615616277224e-05,-0.00019424966716957598,4.409316158074401,0.4106224575945967,0.23185672045129785,52128,4344,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,8,test_2025H2,2.2287320771303076e-05,-0.0001827334417806033,1.5713784097694456,0.4100415251038128,0.6002721921317881,51948,4416,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,8,recent_2026JanApr,-6.547842338747502e-05,-0.0002855157876254662,0.3672141343144994,0.44007472847598234,-1.6063595663320678,31592,2872,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,8,train_2024,3.934235242211395e-05,-0.0001633197506393046,2.1218050061669245,0.40532420612283704,1.4171392132849052,105192,8766,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,8,validation_2025H1,6.0947252637889535e-05,-0.00014436397615940884,0.800323711076933,0.4106224575945967,1.6534839565870152,52128,4344,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,8,test_2025H2,6.971377426272837e-05,-0.00013530698828917803,0.5023811153436681,0.4100415251038128,2.479676881248725,51948,4416,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,8,recent_2026JanApr,-8.452970600728602e-06,-0.0002284903348387198,2.844222071528368,0.44007472847598234,-0.286393988699803,31592,2872,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,8,train_2024,0.0038804844990576503,0.0036778223959962318,0.02151249428683686,0.40532420612283704,1.3736602123673547,105192,8766,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,8,validation_2025H1,0.0002997660637569061,9.445483495960772e-05,0.16272078434329482,0.4106224575945967,0.07360937171517642,52128,4344,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,8,test_2025H2,0.006392076488312885,0.0061870557257609786,0.0054791867141907175,0.4100415251038128,1.4795567064190729,51948,4416,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,8,recent_2026JanApr,-0.01013099775673611,-0.010351035120974102,0.0023734056584161266,0.44007472847598234,-2.0512134314558508,31592,2872,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,24,train_2024,0.00023916488257647787,3.650362605192269e-05,1.2686861542711287,0.4053225130491104,4.129313517184998,105000,8750,True,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,24,validation_2025H1,-3.109818054265109e-05,-0.00023640940933994945,3.422144329281263,0.4106224575945967,-0.38916244793407617,52128,4344,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,24,test_2025H2,-1.5609141137522502e-05,-0.0002206299036894289,4.082198940777455,0.4100415251038128,-0.24544117922220726,51948,4416,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,24,recent_2026JanApr,-0.00028041197049357894,-0.0005004087862872424,0.4994159102654452,0.4399936315873268,-3.9466945865483387,31416,2856,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,24,train_2024,8.513557932841695e-05,-0.00011752567719613823,3.563996183454063,0.4053225130491104,1.6796818536625318,105000,8750,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,24,validation_2025H1,0.00013121174801451264,-7.409948078278573e-05,0.8110940891776499,0.4106224575945967,2.0364860619041036,52128,4344,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,24,test_2025H2,0.00010889474116780286,-9.612602138410353e-05,0.5851808430119035,0.4100415251038128,2.209884859572704,51948,4416,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,24,recent_2026JanApr,-8.051022540599996e-05,-0.00030050704119966335,1.7394183010267747,0.4399936315873268,-1.6255943284332766,31416,2856,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,24,train_2024,0.007962663162820259,0.007760001906295704,0.038106146083064604,0.4053225130491104,2.879300073846231,105000,8750,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,24,validation_2025H1,-0.0008044368994638339,-0.0010097481282611322,0.13229844641862543,0.4106224575945967,-0.20537936805607,52128,4344,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,24,test_2025H2,-0.004357824636401649,-0.004562845398953555,0.014622820400312979,0.4100415251038128,-1.0450106383906075,51948,4416,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,24,recent_2026JanApr,-0.024805923613134984,-0.025025920428928646,0.005645534326712182,0.4399936315873268,-5.005578180221664,31416,2856,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L0,4,train_2024,3.137419319227107e-05,-0.00017667866856851995,2.711502386518274,0.41610572352158204,1.2983845974098993,105192,8766,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L0,4,validation_2025H1,-1.2690777461464797e-05,-0.00022093776495091144,5.093842836793425,0.41649397497889323,-0.4216217299031666,52128,4344,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L0,4,test_2025H2,-4.072968399060886e-05,-0.0002483929531487818,1.3589427498398494,0.41532653831634586,-1.5807013266239733,52992,4416,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L0,4,recent_2026JanApr,-1.1369799157686021e-05,-0.0002215147266939179,0.10565118384219248,0.42028985507246375,-0.4444998648342302,34512,2876,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L1,4,train_2024,3.7532720709846e-06,-0.00020429958968980644,22.660560984863128,0.41610572352158204,0.17862913538154074,105192,8766,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L1,4,validation_2025H1,1.1949329517531036e-05,-0.00019629765797191562,5.409885946108665,0.41649397497889323,0.504998119410133,52128,4344,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L1,4,test_2025H2,-1.8221239392396633e-05,-0.00022588450855056956,3.037533780186832,0.41532653831634586,-0.9257245372590591,52992,4416,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L1,4,recent_2026JanApr,1.4077582319971612e-05,-0.00019606734521626027,0.0853309207516681,0.42028985507246375,0.7279403716126487,34512,2876,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L5,4,train_2024,0.004034901644245372,0.003826848782484581,0.021084501590056547,0.41610572352158204,1.3690986991600673,105192,8766,True,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L5,4,validation_2025H1,-0.0011215901322776153,-0.0013298371197670619,0.0576412543285485,0.41649397497889323,-0.2940813657640118,52128,4344,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L5,4,test_2025H2,-0.005050738588286127,-0.0052584018574443,0.010958923289853898,0.41532653831634586,-1.281074037569522,52992,4416,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L5,4,recent_2026JanApr,-0.004652746786180206,-0.004862891713716438,0.00025819976655721606,0.42028985507246375,-1.0921135501966461,34512,2876,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L0,8,train_2024,9.632175969468471e-05,-0.00011173110206610632,1.5246769244170233,0.41610572352158204,2.8488369675442455,105192,8766,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L0,8,validation_2025H1,-5.483656181555801e-05,-0.00026308354930500464,2.394424665253608,0.41649397497889323,-1.2445814924627672,52128,4344,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L0,8,test_2025H2,-5.284722800100908e-05,-0.000260510497159182,1.7957318865492211,0.41532653831634586,-1.4410015408775774,52992,4416,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L0,8,recent_2026JanApr,-4.075038050379902e-05,-0.00025095588381275055,0.1631846786752497,0.42041100661790315,-1.1017057125727616,34464,2872,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L1,8,train_2024,4.2441971435383593e-05,-0.00016561089032540743,3.4601980972571034,0.41610572352158204,1.4273646016597785,105192,8766,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L1,8,validation_2025H1,-5.3923971978460725e-06,-0.00021363938468729271,24.345399713186296,0.41649397497889323,-0.1526753563424061,52128,4344,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L1,8,test_2025H2,-9.394294473983242e-06,-0.00021705756363215618,10.100933869803546,0.41532653831634586,-0.33809700118133407,52992,4416,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L1,8,recent_2026JanApr,9.018805246754988e-06,-0.00020118669806219657,0.737266576290848,0.42041100661790315,0.3308136587392907,34464,2872,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L5,8,train_2024,0.005083557204266508,0.004875504342505717,0.028889428054427492,0.41610572352158204,1.7456992443028738,105192,8766,True,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L5,8,validation_2025H1,-0.005710467581216094,-0.00591871456870554,0.022993631560368225,0.41649397497889323,-1.4653977633076933,52128,4344,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L5,8,test_2025H2,0.0013393363268480978,0.001131673057689925,0.07085686799483841,0.41532653831634586,0.3219057486732051,52992,4416,True,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L5,8,recent_2026JanApr,-0.0087071265462119,-0.008917332049520851,0.0007637422212769137,0.42041100661790315,-1.974099751584921,34464,2872,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L0,24,train_2024,0.0002622477835703692,5.416686003625098e-05,0.6918024864395191,0.4161618470682364,4.381058309231797,105000,8750,True,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L0,24,validation_2025H1,-7.205072695168758e-05,-0.0002802977144411342,0.2916740995403555,0.41649397497889323,-0.9558614964567985,52128,4344,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L0,24,test_2025H2,-6.370042319556917e-05,-0.0002713636923537421,1.6256433144641727,0.41532653831634586,-1.0381781426353185,52992,4416,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L0,24,recent_2026JanApr,-0.0001693131036205174,-0.00037938315615992197,0.8381018769435957,0.4201401050788091,-2.623299515556708,34272,2856,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L1,24,train_2024,0.00011119040107394409,-9.689052246017413e-05,1.6316402058741089,0.4161618470682364,2.1011771702616415,105000,8750,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L1,24,validation_2025H1,9.115298114761892e-05,-0.00011709400634182773,0.23055079234474005,0.41649397497889323,1.529468815581259,52128,4344,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L1,24,test_2025H2,5.186015328838913e-05,-0.0001558031158697838,1.9967892376761787,0.41532653831634586,1.0587426667022135,52992,4416,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L1,24,recent_2026JanApr,-9.355242576514193e-06,-0.00021942529511591874,15.166608483792212,0.4201401050788091,-0.19707923163537236,34272,2856,False,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L5,24,train_2024,0.013058490202227683,0.012850409278693565,0.013893209998776204,0.4161618470682364,4.489308406474672,105000,8750,True,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L5,24,validation_2025H1,-0.00177343889462594,-0.0019816858821153868,0.011850202898133025,0.41649397497889323,-0.4644167897285691,52128,4344,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L5,24,test_2025H2,-0.005528713040765649,-0.0057363763099238215,0.018730538779211117,0.41532653831634586,-1.4208653827295261,52992,4416,False,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_reversal,TSRank,L5,24,recent_2026JanApr,-0.01363908132769417,-0.013849151380233574,0.01040410671539426,0.4201401050788091,-3.1170164254070416,34272,2856,False,True
a7ffcore33_016,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_dislocation,TSRank,L0,4,train_2024,9.192989647687077e-05,-0.00010352551329685048,0.6155552342901189,0.3909108195474425,3.6883756275849247,105192,8766,False,True
