control,median_ratio,max_ratio,rows
one_bar_lag,0.8222723384511876,1800.5454545449638,3840
same_family_placebo,0.46128056628057246,1330.020539481006,3840
sign_flip,1.0015072744681714,904.2363636361168,3840
symbol_shuffle,0.5128181832869841,1441.1454545450613,3840
time_shuffle,0.5654781092311412,1797.7281982100437,3840
wrong_lag_future_24h,1.0198683737286582,2890.1401329906994,3840
wrong_lag_stale_168h,0.6922442820979486,3228.768154650684,3840
