blueprint_id,label_family,label_horizon_h,control,split,control_oriented_mean_spread,control_ratio_to_original
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,one_bar_lag,validation_2025H1,2.0777655711482332e-05,0.9303469072174213
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,one_bar_lag,test_2025H2,-0.0002281546207147943,0.5498463052048385
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,one_bar_lag,recent_oos_2026JanApr,-0.0008273980114375884,1.3526540313914626
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,wrong_lag_future_24h,validation_2025H1,9.352184561010478e-05,4.187563844006865
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,wrong_lag_future_24h,test_2025H2,9.368472644148854e-05,0.2257775912080762
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,wrong_lag_future_24h,recent_oos_2026JanApr,-0.0012641388073987504,2.0666504275195474
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,wrong_lag_stale_168h,validation_2025H1,0.0001988917237540514,8.905638953458352
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,wrong_lag_stale_168h,test_2025H2,-0.0005960778096767518,1.4365309816585379
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,wrong_lag_stale_168h,recent_oos_2026JanApr,0.00023994493910548713,0.39226887750079914
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,time_shuffle,validation_2025H1,-0.0001989351496761856,8.907583406331748
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,time_shuffle,test_2025H2,0.00033757222017474374,0.8135396838396852
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,time_shuffle,recent_oos_2026JanApr,0.0006949784237056366,1.1361706863691485
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,symbol_shuffle,validation_2025H1,0.00017902754275010853,8.016194079693676
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,symbol_shuffle,test_2025H2,-3.18180306233006e-05,0.0766805709317015
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,symbol_shuffle,recent_oos_2026JanApr,-0.00021064469553734407,0.34436799783305766
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,sign_flip,validation_2025H1,6.16451009854784e-05,2.7602406086289824
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,sign_flip,test_2025H2,-0.00045836349948624836,1.104643315325724
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,sign_flip,recent_oos_2026JanApr,0.0006125398732091083,1.0013977764398028
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,same_family_placebo,validation_2025H1,-4.7736966528689e-07,0.02137485565581109
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,same_family_placebo,test_2025H2,-7.965576708164226e-05,0.1919681884192414
a7ff24r2_aac74fb684f80584,L0_raw_forward_return,1,same_family_placebo,recent_oos_2026JanApr,-1.1269530864486029e-05,0.018423752710321078
a7ff24r2_aac74fb684f80584,L1_cross_sectional_relative_return,1,one_bar_lag,validation_2025H1,2.077765571148239e-05,0.9303469072174206
a7ff24r2_aac74fb684f80584,L1_cross_sectional_relative_return,1,one_bar_lag,test_2025H2,-0.00022815462071479434,0.5498463052048385
a7ff24r2_aac74fb684f80584,L1_cross_sectional_relative_return,1,one_bar_lag,recent_oos_2026JanApr,-0.0008273980114375884,1.3526540313914626
a7ff24r2_aac74fb684f80584,L1_cross_sectional_relative_return,1,wrong_lag_future_24h,validation_2025H1,9.35218456101047e-05,4.187563844006847
a7ff24r2_aac74fb684f80584,L1_cross_sectional_relative_return,1,wrong_lag_future_24h,test_2025H2,9.368472644148862e-05,0.2257775912080764
