variant,gross_cap,cost_tier,split,n,annualized_mean,sharpe_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min,q01,q05,month_count,positive_month_count,positive_month_rate,mean_multiplier,mean_gross_exposure,mean_turnover
gross_cap_0.40x,0.4,stress_10bp,validation_2025H1,4344,0.5280825043690253,2.4199538795323035,0.5398250460405156,0.2618710501117632,-0.592247995300774,0.28406105710734186,-0.4504127399015607,-0.03403873425769038,-0.006230191846434009,-0.003592534451218029,6,3,0.5,0.19999999999999996,0.3999999999999999,0.07258287292817679
gross_cap_0.40x,0.4,stress_10bp,recent_oos_2025H2_2026,7296,0.47179167398845284,2.923770535529974,0.5038377192982456,0.39294429833558814,-0.5733482079886165,0.46536627254129503,-0.4373738878453942,-0.00846303525648214,-0.004484324143420635,-0.0025478708970093234,10,7,0.7,0.20095029239766085,0.3996162280701755,0.0762518274853801
gross_cap_0.40x,0.4,severe_20bp,train_2024,8784,-0.7473852280028915,-2.9804386666295555,0.48178506375227687,-0.7494328587645434,-1.24475948375359,-0.542048664804134,-0.7200864003681516,-0.022637014425007408,-0.007278729211197587,-0.004268981676449575,12,3,0.25,0.2095628415300546,0.3999999999999999,0.0793178253390002
gross_cap_0.40x,0.4,severe_20bp,validation_2025H1,4344,-0.10774346248180343,-0.4933969632034034,0.5239410681399632,-0.053428949888236765,-0.720373547846969,-0.06319743263438726,-0.5169326923912065,-0.03408873425769038,-0.006335738664437064,-0.0036734331442449903,6,3,0.5,0.19999999999999996,0.3999999999999999,0.07258287292817679
gross_cap_0.40x,0.4,severe_20bp,recent_oos_2025H2_2026,7296,-0.19617433478347687,-1.2133619843938885,0.47875548245614036,-0.16338903499774513,-0.6810720954806169,-0.15992434886275775,-0.49556792013641926,-0.008513035256482141,-0.004639131744952584,-0.002619816848079865,10,4,0.4,0.20095029239766085,0.3996162280701755,0.0762518274853801
gross_cap_0.35x,0.35,normal_5bp,train_2024,8784,0.25799462233262455,1.1771778961612127,0.5080828779599271,0.25870145691435775,-0.5120843833226816,0.26442917581616765,-0.4042395574613069,-0.019778220955214813,-0.006276204131152945,-0.003635023958349387,12,8,0.6666666666666666,0.18336748633879785,0.3500000000000001,0.06940309717162517
gross_cap_0.35x,0.35,normal_5bp,validation_2025H1,4344,0.7402460518201345,3.877403673199529,0.5474217311233885,0.3670809188477927,-0.46778053755484394,0.43048044072736347,-0.3766299229440344,-0.029762017475479078,-0.005405557723808714,-0.0031106637367077747,6,3,0.5,0.17500000000000004,0.3500000000000001,0.06351001381215468
gross_cap_0.35x,0.35,normal_5bp,recent_oos_2025H2_2026,7296,0.7050528435776157,4.996524155775055,0.5167214912280702,0.587222094376973,-0.470658501434484,0.7841055403790074,-0.3762522110613825,-0.007383280849421872,-0.003871565142381414,-0.0021862211693955834,10,8,0.8,0.17583150584795318,0.34966419956140343,0.0667203490497076
gross_cap_0.35x,0.35,stress_10bp,train_2024,8784,-0.045990943279093435,-0.20978364364647062,0.4993169398907104,-0.04611694586341972,-0.5579100849895559,-0.06780220698836348,-0.43103705248446467,-0.01978794317743704,-0.006313335643336516,-0.003670590934814,12,5,0.4166666666666667,0.18336748633879785,0.3500000000000001,0.06940309717162517
gross_cap_0.35x,0.35,stress_10bp,validation_2025H1,4344,0.4620721913228972,2.419953879532304,0.5398250460405156,0.22913716884779284,-0.5182169958881773,0.24616729791599656,-0.40730043371461966,-0.02978389247547908,-0.005451417865629757,-0.003143467644815775,6,3,0.5,0.17500000000000004,0.3500000000000001,0.06351001381215468
gross_cap_0.35x,0.35,stress_10bp,recent_oos_2025H2_2026,7296,0.41281771473989626,2.923770535529974,0.5038377192982456,0.3438262610436396,-0.5016796819900392,0.3986763602885599,-0.3953171731444922,-0.007405155849421872,-0.003923783625493055,-0.0022293870348831573,10,7,0.7,0.17583150584795318,0.34966419956140343,0.0667203490497076
gross_cap_0.35x,0.35,severe_20bp,train_2024,8784,-0.6539620745025301,-2.9804386666295546,0.48178506375227687,-0.6557537514189753,-1.0891645482843915,-0.4933404750056245,-0.6707688566118756,-0.01980738762188148,-0.0063688880597978885,-0.0037353589668933777,12,3,0.25,0.18336748633879785,0.3500000000000001,0.06940309717162517
gross_cap_0.35x,0.35,severe_20bp,validation_2025H1,4344,-0.09427552967157811,-0.493396963203404,0.5239410681399632,-0.046750331152207225,-0.6303268543660965,-0.05429318545313411,-0.47051780956565514,-0.029827642475479078,-0.0055437713313824305,-0.003214254001214366,6,3,0.5,0.17500000000000004,0.3500000000000001,0.06351001381215468
gross_cap_0.35x,0.35,severe_20bp,recent_oos_2025H2_2026,7296,-0.1716525429355421,-1.2133619843938874,0.47875548245614036,-0.14296540562302684,-0.5959380835455383,-0.1404034593546576,-0.45032388132836454,-0.007448905849421873,-0.004059240276833511,-0.0022923397420698817,10,4,0.4,0.17583150584795318,0.34966419956140343,0.0667203490497076
gross_cap_0.30x,0.3,normal_5bp,train_2024,8784,0.22113824771367827,1.1771778961612132,0.5080828779599271,0.22174410592659247,-0.4389294714194416,0.22636187201459057,-0.3580297572223371,-0.016952760818755554,-0.005379603540988239,-0.003115734821442332,12,8,0.6666666666666666,0.15717213114754097,0.3,0.059488369004250155
gross_cap_0.30x,0.3,normal_5bp,validation_2025H1,4344,0.6344966158458297,3.8774036731995305,0.5474217311233885,0.3146407875838224,-0.4009547464755807,0.36067221817192596,-0.33269243611142807,-0.02551030069326778,-0.004633335191836041,-0.0026662832028923784,6,3,0.5,0.14999999999999997,0.29999999999999993,0.05443715469613259
gross_cap_0.30x,0.3,normal_5bp,recent_oos_2025H2_2026,7296,0.6043310087808135,4.996524155775055,0.5167214912280702,0.5033332237516912,-0.40342157265812967,0.6441617339631593,-0.33263202972993255,-0.006328526442361605,-0.0033184844077554982,-0.0018739038594819289,10,8,0.8,0.1507127192982456,0.29971217105263154,0.057188870614035076
gross_cap_0.30x,0.3,stress_10bp,train_2024,8784,-0.03942080852493721,-0.2097836436464705,0.4993169398907104,-0.03952881074007403,-0.4782086442767628,-0.05562322489782112,-0.3828466013538082,-0.01696109415208889,-0.005411430551431299,-0.0031462208012691425,12,5,0.4166666666666667,0.15717213114754097,0.3,0.059488369004250155
gross_cap_0.30x,0.3,stress_10bp,validation_2025H1,4344,0.39606187827676886,2.419953879532303,0.5398250460405156,0.19640328758382236,-0.44418599647558066,0.20894233709561827,-0.36093390553572424,-0.025529050693267785,-0.004672643884825506,-0.0026944008384135218,6,3,0.5,0.14999999999999997,0.29999999999999993,0.05443715469613259
gross_cap_0.30x,0.3,stress_10bp,recent_oos_2025H2_2026,7296,0.35384375549133956,2.9237705355299735,0.5038377192982456,0.29470822375169103,-0.43001115599146306,0.3345703225887502,-0.35015317552410197,-0.0063472764423616055,-0.0033632431075654758,-0.0019109031727569923,10,7,0.7,0.1507127192982456,0.29971217105263154,0.057188870614035076
gross_cap_0.30x,0.3,severe_20bp,train_2024,8784,-0.5605389210021685,-2.980438666629554,0.48178506375227687,-0.5620746440734073,-0.9335696128151915,-0.440004330340405,-0.6131072495374188,-0.016977760818755554,-0.005459046908398189,-0.003201736257337181,12,3,0.25,0.15717213114754097,0.3,0.059488369004250155
gross_cap_0.30x,0.3,severe_20bp,validation_2025H1,4344,-0.08080759686135255,-0.49339696320340337,0.5239410681399632,-0.040071712416177574,-0.5402801608852243,-0.04565952113257954,-0.41977527293831407,-0.025566550693267784,-0.004751803998327798,-0.0027550748581837425,6,3,0.5,0.14999999999999997,0.29999999999999993,0.05443715469613259
gross_cap_0.30x,0.3,severe_20bp,recent_oos_2025H2_2026,7296,-0.1471307510876075,-1.2133619843938874,0.47875548245614036,-0.12254177624830873,-0.5108040716104607,-0.12072729816329908,-0.40108269413138364,-0.006384776442361605,-0.0034793488087144385,-0.0019648626360598987,10,4,0.4,0.1507127192982456,0.29971217105263154,0.057188870614035076
gross_cap_0.25x,0.25,normal_5bp,train_2024,8784,0.18428187309473187,1.1771778961612132,0.5080828779599271,0.18478675493882704,-0.3657745595162012,0.18827227072908514,-0.30840083001341445,-0.014127300682296295,-0.004483002950823533,-0.0025964456845352767,12,8,0.6666666666666666,0.13097677595628418,0.25,0.04957364083687513
gross_cap_0.25x,0.25,normal_5bp,validation_2025H1,4344,0.5287471798715246,3.8774036731995296,0.5474217311233885,0.26220065631985195,-0.33412895539631754,0.29378987533998213,-0.2858000237068936,-0.021258583911056485,-0.0038611126598633674,-0.0022219026690769817,6,3,0.5,0.125,0.25,0.04536429558011049
gross_cap_0.25x,0.25,normal_5bp,recent_oos_2025H2_2026,7296,0.5036091739840111,4.996524155775054,0.5167214912280702,0.41944435312640926,-0.33618464388177394,0.5146823949195585,-0.28600083526126985,-0.005273772035301338,-0.0027654036731295816,-0.0015615865495682741,10,8,0.8,0.125593932748538,0.24976014254385964,0.04765739217836257
gross_cap_0.25x,0.25,stress_10bp,train_2024,8784,-0.032850673770781075,-0.20978364364647095,0.4993169398907104,-0.03294067561672842,-0.3985072035639687,-0.04422548382924807,-0.33073966719799763,-0.014134245126740741,-0.0045095254595260825,-0.002621850667724286,12,5,0.4166666666666667,0.13097677595628418,0.25,0.04957364083687513
gross_cap_0.25x,0.25,stress_10bp,validation_2025H1,4344,0.3300515652306405,2.4199538795323017,0.5398250460405156,0.16366940631985188,-0.37015499706298355,0.17239390431404122,-0.31107755428530426,-0.021274208911056487,-0.0038938699040212553,-0.002245334032011268,6,3,0.5,0.125,0.25,0.04536429558011049
gross_cap_0.25x,0.25,stress_10bp,recent_oos_2025H2_2026,7296,0.29486979624278314,2.923770535529975,0.5038377192982456,0.24559018645974268,-0.3583426299928856,0.2729718813901407,-0.30165504674917476,-0.005289397035301338,-0.0028027025896378965,-0.001592419310630827,10,7,0.7,0.125593932748538,0.24976014254385964,0.04765739217836257
gross_cap_0.25x,0.25,severe_20bp,train_2024,8784,-0.4671157675018073,-2.9804386666295555,0.48178506375227687,-0.4683955367278396,-0.7779746773459958,-0.38166371727135084,-0.5457519169534248,-0.01414813401562963,-0.004549205756998491,-0.0026681135477809844,12,3,0.25,0.13097677595628418,0.25,0.04957364083687513
gross_cap_0.25x,0.25,severe_20bp,validation_2025H1,4344,-0.06733966405112714,-0.49339696320340337,0.5239410681399632,-0.03339309368014798,-0.4502334674043554,-0.03730497369298924,-0.3643142784321939,-0.021305458911056487,-0.003959836665273164,-0.0022958957151531186,6,3,0.5,0.125,0.25,0.04536429558011049
gross_cap_0.25x,0.25,severe_20bp,recent_oos_2025H2_2026,7296,-0.12260895923967294,-1.2133619843938874,0.47875548245614036,-0.10211814687359061,-0.4256700596753846,-0.10090592960031042,-0.3474967269415147,-0.005320647035301338,-0.002899457340595365,-0.0016373855300499155,10,4,0.4,0.125593932748538,0.24976014254385964,0.04765739217836257
gross_cap_0.20x,0.2,normal_5bp,train_2024,8784,0.14742549847578554,1.1771778961612132,0.5080828779599271,0.14782940395106167,-0.29261964761296116,0.15023470383413184,-0.2551129232176139,-0.011301840545837038,-0.003586402360658826,-0.0020771565476282216,12,8,0.6666666666666666,0.1047814207650273,0.19999999999999996,0.0396589126695001
gross_cap_0.20x,0.2,normal_5bp,validation_2025H1,4344,0.4229977438972197,3.8774036731995296,0.5474217311233885,0.20976052505588158,-0.2673031643170533,0.2297385183001166,-0.23576403007895608,-0.01700686712884519,-0.003088890127890694,-0.0017775221352615855,6,3,0.5,0.09999999999999998,0.19999999999999996,0.036291436464088396
gross_cap_0.20x,0.2,normal_5bp,recent_oos_2025H2_2026,7296,0.40288733918720887,4.996524155775053,0.5167214912280702,0.3355554825011274,-0.26894771510541926,0.3949273693718407,-0.2361535454723429,-0.0042190176282410705,-0.0022123229385036655,-0.0012492692396546194,10,8,0.8,0.10047514619883043,0.19980811403508775,0.03812591374269005
gross_cap_0.20x,0.2,stress_10bp,train_2024,8784,-0.026280539016624967,-0.2097836436464718,0.4993169398907104,-0.026352540493382842,-0.31880576285117496,-0.03364094881317703,-0.2744122425428902,-0.011307396101392593,-0.0036076203676208662,-0.002097480534179429,12,5,0.4166666666666667,0.1047814207650273,0.19999999999999996,0.0396589126695001
gross_cap_0.20x,0.2,stress_10bp,validation_2025H1,4344,0.26404125218451263,2.4199538795323035,0.5398250460405156,0.1309355250558816,-0.296123997650387,0.13652870723717614,-0.25747948511937335,-0.01701936712884519,-0.0031150959232170046,-0.0017962672256090146,6,3,0.5,0.09999999999999998,0.19999999999999996,0.036291436464088396
gross_cap_0.20x,0.2,stress_10bp,recent_oos_2025H2_2026,7296,0.23589583699422642,2.923770535529974,0.5038377192982456,0.19647214916779407,-0.28667410399430826,0.2138058082605543,-0.24957957908410322,-0.00423151762824107,-0.0022421620717103176,-0.0012739354485046617,10,7,0.7,0.10047514619883043,0.19980811403508775,0.03812591374269005
gross_cap_0.20x,0.2,severe_20bp,train_2024,8784,-0.37369261400144577,-2.9804386666295555,0.48178506375227687,-0.3747164293822717,-0.622379741876795,-0.3179182564694868,-0.4671456687152138,-0.011318507212503704,-0.0036393646055987933,-0.0021344908382247875,12,3,0.25,0.1047814207650273,0.19999999999999996,0.0396589126695001
gross_cap_0.20x,0.2,severe_20bp,validation_2025H1,4344,-0.053871731240901714,-0.4933969632034034,0.5239410681399632,-0.026714474944118383,-0.3601867739234845,-0.02923783539052205,-0.30370992051141343,-0.01704436712884519,-0.003167869332218532,-0.0018367165721224952,6,3,0.5,0.09999999999999998,0.19999999999999996,0.036291436464088396
gross_cap_0.20x,0.2,severe_20bp,recent_oos_2025H2_2026,7296,-0.09808716739173844,-1.2133619843938885,0.47875548245614036,-0.08169451749887256,-0.34053604774030843,-0.08094980508345784,-0.2891886045283114,-0.004256517628241071,-0.002319565872476292,-0.0013099084240399325,10,4,0.4,0.10047514619883043,0.19980811403508775,0.03812591374269005
gross_cap_0.15x,0.15,normal_5bp,train_2024,8784,0.11056912385683913,1.1771778961612132,0.5080828779599271,0.11087205296329623,-0.2194647357097208,0.1123210055402224,-0.19791036406188123,-0.008476380409377777,-0.0026898017704941194,-0.001557867410721166,12,8,0.6666666666666666,0.07858606557377049,0.15,0.029744184502125078
gross_cap_0.15x,0.15,normal_5bp,validation_2025H1,4344,0.31724830792291486,3.8774036731995305,0.5474217311233885,0.1573203937919112,-0.20047737323779036,0.16842478398284944,-0.1823844427890875,-0.01275515034663389,-0.0023166675959180203,-0.0013331416014461892,6,3,0.5,0.07499999999999998,0.14999999999999997,0.027218577348066295
gross_cap_0.15x,0.15,normal_5bp,recent_oos_2025H2_2026,7296,0.30216550439040674,4.996524155775055,0.5167214912280702,0.2516666118758456,-0.20171078632906483,0.284205479433455,-0.18287130086866266,-0.0031642632211808025,-0.0016592422038777491,-0.0009369519297409644,10,8,0.8,0.0753563596491228,0.14985608552631577,0.028594435307017538
gross_cap_0.15x,0.15,stress_10bp,train_2024,8784,-0.019710404262468607,-0.2097836436464705,0.4993169398907104,-0.019764405370037014,-0.2391043221383814,-0.02389954823958651,-0.21353791622351048,-0.008480547076044445,-0.0027057152757156496,-0.0015731104006345713,12,5,0.4166666666666667,0.07858606557377049,0.15,0.029744184502125078
gross_cap_0.15x,0.15,stress_10bp,validation_2025H1,4344,0.19803093913838443,2.419953879532303,0.5398250460405156,0.09820164379191118,-0.22209299823779033,0.1013524549409166,-0.19987043869838506,-0.012764525346633892,-0.002336321942412753,-0.0013472004192067609,6,3,0.5,0.07499999999999998,0.14999999999999997,0.027218577348066295
gross_cap_0.15x,0.15,stress_10bp,recent_oos_2025H2_2026,7296,0.17692187774566978,2.9237705355299735,0.5038377192982456,0.14735411187584552,-0.21500557799573153,0.15699797343814303,-0.19366604023781575,-0.0031736382211808027,-0.0016816215537827379,-0.0009554515863784962,10,7,0.7,0.0753563596491228,0.14985608552631577,0.028594435307017538
gross_cap_0.15x,0.15,severe_20bp,train_2024,8784,-0.28026946050108426,-2.980438666629554,0.48178506375227687,-0.2810373220367037,-0.46678480640759573,-0.24834287595104731,-0.3754936804919493,-0.008488880409377777,-0.0027295234541990943,-0.0016008681286685904,12,3,0.25,0.07858606557377049,0.15,0.029744184502125078
gross_cap_0.15x,0.15,severe_20bp,validation_2025H1,4344,-0.04040379843067628,-0.49339696320340337,0.5239410681399632,-0.020035856208088787,-0.2701400804426122,-0.02146614300841221,-0.23750032491143847,-0.012783275346633892,-0.002375901999163899,-0.0013775374290918713,6,3,0.5,0.07499999999999998,0.14999999999999997,0.027218577348066295
gross_cap_0.15x,0.15,severe_20bp,recent_oos_2025H2_2026,7296,-0.07356537554380375,-1.2133619843938874,0.47875548245614036,-0.06127088812415436,-0.25540203580523035,-0.060869757735765306,-0.2257487061240293,-0.0031923882211808024,-0.0017396744043572192,-0.0009824313180299494,10,4,0.4,0.0753563596491228,0.14985608552631577,0.028594435307017538
