candidate_id,cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,source_fields,source_field_families,expression,expr_hash,horizon,object_type,signal_mode,static_score,may_used_for_generation,may_used_for_static_score,selection_status,execution_lag_1bar_raw_10bp__fresh_forward_2026May,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr,execution_lag_1bar_raw_10bp__validation_2025H1,raw_10bp__fresh_forward_2026May,raw_10bp__recent_oos_2025H2_2026Apr,raw_10bp__validation_2025H1,raw_20bp__fresh_forward_2026May,raw_20bp__recent_oos_2025H2_2026Apr,raw_20bp__validation_2025H1,residual_vs_core4_10bp__fresh_forward_2026May,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr,residual_vs_core4_10bp__validation_2025H1,residual_vs_funding_10bp__fresh_forward_2026May,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr,residual_vs_funding_10bp__validation_2025H1,execution_lag_1bar_raw_10bp__fresh_forward_2026May__gross_exposure,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__gross_exposure,execution_lag_1bar_raw_10bp__validation_2025H1__gross_exposure,raw_10bp__fresh_forward_2026May__gross_exposure,raw_10bp__recent_oos_2025H2_2026Apr__gross_exposure,raw_10bp__validation_2025H1__gross_exposure,raw_20bp__fresh_forward_2026May__gross_exposure,raw_20bp__recent_oos_2025H2_2026Apr__gross_exposure,raw_20bp__validation_2025H1__gross_exposure,residual_vs_core4_10bp__fresh_forward_2026May__gross_exposure,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__gross_exposure,residual_vs_core4_10bp__validation_2025H1__gross_exposure,residual_vs_funding_10bp__fresh_forward_2026May__gross_exposure,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__gross_exposure,residual_vs_funding_10bp__validation_2025H1__gross_exposure,min_fold_component,positive_fold_rate,mean_turnover,mean_gross_exposure,pilot_rank_score,candidate_decision,reject_reasons,liquidity_volatility_flag,diversity_adjusted_rank_score,deep_selection_stage,deep_audit_status,deep_selection_policy,liquidity_volatility_deep_cap,liquidity_volatility_deep_forced_fill_count,return_corr_cluster
a7o_l1_C0258_0949,C0258,949,H00_low_turnover_robust,P0_price_return,RollingMaxRank,mixed_12_48,same_symbol_rank,FundingCore_and_Core4,lag_stable,F8_low_vol_high_liquidity,ret_24;ret_3,price,"TSMean(Clip(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(RollingMax(ret_3,48)),ZScore(TSMean(ret_24,60)))))),36),-3.0,3.0),48)",942f58b112d87022,72,generated_candidate,original,0.2046,False,False,selected_for_strict_replay,25.293030941545645,6.1690913018292965,6.160810499843639,25.334180415349678,6.171925864337783,5.964642723934258,25.334180415349678,6.113044722874032,5.920856633717921,25.334180415349678,6.171925864337783,5.964642723934258,25.334180415349678,6.171925864337783,5.964642723934258,0.3424334205602391,0.3922203871418782,0.2935158684732896,0.3425757393522782,0.39287692856497775,0.2925892744232311,0.3425757393522782,0.39287692856497775,0.2925892744232311,0.3425757393522782,0.39287692856497775,0.2925892744232311,0.3425757393522782,0.39287692856497775,0.2925892744232311,2.0,1.0,0.006189120821700389,0.3537873154787675,2.998452719794575,A7O_PILOT_RESEARCH_CANDIDATE,,False,2.998452719794575,cell_quota,selected_for_deep_audit,global_liquidity_volatility_cap_15pct,28,0,rc_006
a7o_l1_C0258_0484,C0258,484,H00_low_turnover_robust,P0_price_return,RollingMaxRank,mixed_12_48,same_symbol_rank,FundingCore_and_Core4,lag_stable,F8_low_vol_high_liquidity,ret_24;ret_3,price,"TSMean(Clip(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(SafeDiv(Sub(Rank(RollingMax(ret_24,60)),Rank(TSMean(ret_24,36))),Clip(Abs(TSRank(ret_3,72)),0.05,2.25)))),12),-3.0,3.0),20)",213874c33ab4ab56,72,generated_candidate,original,0.2046,False,False,selected_for_strict_replay,2.641541460511631,4.174291572978466,0.7392049333181593,2.786280869309749,4.193327807013837,0.7979554471698916,2.685148000073022,4.081913017110668,0.7112917230703707,8.619343164772106,9.626697901200542,6.17265722201557,8.947285842016656,9.678923348532633,6.047075997960883,0.3848512503980191,0.3832046695523954,0.2944093095331235,0.3824505833698514,0.3839075893541298,0.2936711773327216,0.3824505833698514,0.3839075893541298,0.2936711773327216,0.3824505833698514,0.3839075893541298,0.2936711773327216,0.3824505833698514,0.3839075893541298,0.2936711773327216,-0.43455182820275745,0.9076923076923077,0.01148178284042966,0.3464463340508232,0.4702700337794428,A7O_PILOT_RESEARCH_CANDIDATE,,False,0.4702700337794428,cell_quota,selected_for_deep_audit,global_liquidity_volatility_cap_15pct,28,0,rc_007
a7o_l1_C0259_0564,C0259,564,H13_symbol_tier_relative,P6_funding_observable,ResidualizeVsFundingCore,spread_12_vs_48,cross_symbol_rank,Core4,lag_stable,F4_basis_dislocation,funding_rate_z_24,funding,"CrossSymbolZScore(Decay(ResidualizeVsCore4(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(funding_rate_z_24,60)),ZScore(TSMean(funding_rate_z_24,96)))),Rank(TSMean(funding_rate_z_24,36)))))),20))",92bd5403a7b17f4f,72,generated_candidate,original,0.1066,False,False,selected_for_strict_replay,18.5278694040366,5.288963597006455,6.592926254023299,18.527869404036554,5.396601998034964,6.433670260487125,18.527869404036554,5.329081311257297,6.354008553878898,18.527869404036554,5.396601998034964,6.433670260487125,18.527869404036554,5.396601998034964,6.433670260487125,0.3699566702747782,0.43382905326346766,0.3424415627779001,0.3699566702747772,0.4338349724038656,0.3425792037561326,0.3699566702747772,0.4338349724038656,0.3425792037561326,0.3699566702747772,0.4338349724038656,0.3425792037561326,0.3699566702747772,0.4338349724038656,0.3425792037561326,2.0,1.0,0.009986695751419063,0.39758082967595937,2.9975033260621453,A7O_PILOT_RESEARCH_CANDIDATE,,False,2.9975033260621453,cell_quota,selected_for_deep_audit,global_liquidity_volatility_cap_15pct,28,0,rc_009
a7o_l1_C0271_0564,C0271,564,H03_basis_premium_residual,P5_basis_premium,SafeDivZScore,mixed_6_24,cross_symbol_zscore,FundingCore,lag_stable,F3_high_liquidity_high_vol,cs_z_mark_index_ratio;cs_z_premium_index,basis,"ResidualizeVsFundingCore(Decay(ResidualizeVsFundingCore(cross_symbol_zscore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(SafeDiv(ZScore(TSMean(cs_z_premium_index,60)),Clip(Abs(ZScore(TSMean(cs_z_mark_index_ratio,96))),0.02,4.0)),Rank(TSMean(cs_z_premium_index,36)))))),20))",c0f59c6336b5b796,72,generated_candidate,original,0.2033,False,False,selected_for_strict_replay,4.0062059820390745,3.16985932584362,0.7932723905027486,4.321050367523647,3.2719817150388386,0.9788962873850509,4.233726932791808,3.138931070022098,0.8532473569942289,4.321050367523647,3.2719817150388386,0.9788962873850509,4.321050367523647,3.2719817150388386,0.9788962873850509,0.4208847293487903,0.4060278701790151,0.3270319803267111,0.42349635779266975,0.40634038082101903,0.32684770391401935,0.42349635779266975,0.40634038082101903,0.32684770391401935,0.42349635779266975,0.40634038082101903,0.32684770391401935,0.42349635779266975,0.40634038082101903,0.32684770391401935,0.3575724453755967,1.0,0.015781840024953538,0.3752407782006891,1.3536269853693583,A7O_PILOT_RESEARCH_CANDIDATE,,False,1.3536269853693583,cell_quota,selected_for_deep_audit,global_liquidity_volatility_cap_15pct,28,0,rc_043
a7o_l1_C0274_1163,C0274,1163,H06_liquidity_structure_ex_realized_vol_mul,P4_taker_flow,CrossSymbolRank,spread_6_vs_24,same_symbol_rank,FundingCore_and_Core4,lag_stable,F0_calendar_blocks,cs_z_taker_imbalance;taker_buy_ratio,flow,"Sub(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(WinsorZScore(CrossSymbolRank(TSMean(taker_buy_ratio,36)),3.0))),60),ZScore(TSStd(taker_buy_ratio,60)))",57a164216b3c9f8d,48,generated_candidate,original,0.19970000000000002,False,False,selected_for_strict_replay,6.06512861171006,0.7312032584019265,2.475004212179305,5.451037266010729,0.6420772985719725,2.627100010622779,5.29836899677996,0.4554831712042226,2.460577636037263,9.987806022334551,5.187058975794402,7.1732872111565555,10.022276880575436,5.186845114363238,7.1625994951168535,0.4699519230769231,0.44545875843489646,0.3649876084934099,0.4699519230769231,0.44523603442005905,0.3637151733428831,0.4699519230769231,0.44523603442005905,0.3637151733428831,0.4699519230769231,0.44523603442005905,0.3637151733428831,0.4699519230769231,0.44523603442005905,0.3637151733428831,-1.451362974852236,0.8615384615384616,0.02075845483418457,0.4137119476362072,-0.5950141270223206,A7O_PILOT_RESEARCH_CANDIDATE,,False,-0.5950141270223206,cell_quota,selected_for_deep_audit,global_liquidity_volatility_cap_15pct,28,0,rc_051
a7o_l1_C0282_0484,C0282,484,H14_open_ast_cem_diversity,P1_range_volatility,TSStdZScore,mixed_12_48,same_symbol_zscore,Core4,low_turnover,F1_high_realized_vol,hl_range;realized_vol_12,volatility,"SafeDiv(TSMean(ResidualizeVsCore4(SafeDiv(Sub(ZScore(TSStd(hl_range,60)),Rank(TSMean(hl_range,36))),Clip(Abs(TSRank(realized_vol_12,72)),0.05,2.25))),12),Clip(Abs(TSMean(realized_vol_12,20)),0.05,4.0))",7cd5630db47ecb9f,72,generated_candidate,original,0.20450000000000002,False,False,selected_for_strict_replay,4.375925799731562,4.301930193346152,5.870177244333555,4.007359685343368,4.256757195815414,5.859950934855617,3.848541903875926,4.085842078658788,5.731842410606951,8.665161373320277,8.418447086727827,9.948819676778538,8.788047942290294,8.477345848758263,9.884436983144992,0.3691356911874619,0.38059216987636735,0.2797376011443731,0.3711134942301323,0.37953139502076083,0.28040562608860303,0.3711134942301323,0.37953139502076083,0.28040562608860303,0.3711134942301323,0.37953139502076083,0.28040562608860303,0.3711134942301323,0.37953139502076083,0.28040562608860303,-0.3337613229106989,0.9538461538461539,0.01799927480221535,0.34036139895490247,0.6155850122349011,A7O_PILOT_RESEARCH_CANDIDATE,,False,0.6155850122349011,cell_quota,selected_for_deep_audit,global_liquidity_volatility_cap_15pct,28,0,rc_073
a7o_l1_C0287_0180,C0287,180,H07_taker_flow_lag_stable,P6_funding_observable,SubRank,H12,cross_symbol_rank,FundingCore,low_turnover,F8_low_vol_high_liquidity,funding_rate_persistence_3;funding_rate_z_24,funding,"Decay(Rank(TSMean(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Sub(Rank(TSMean(funding_rate_persistence_3,3)),Rank(TSMean(funding_rate_z_24,6))),Rank(TSMean(funding_rate_persistence_3,4)))))),4)),8)",4528943d89f6acda,12,generated_candidate,original,0.10610000000000001,False,False,selected_for_strict_replay,6.2451894145172995,0.08012834575447375,1.1304916497306847,6.2451894145172995,0.19336784905759732,1.0990931371644688,6.2451894145172995,0.0799600124130058,0.9261089658423082,6.2451894145172995,0.19336784905759732,1.0990931371644688,6.2451894145172995,0.19336784905759732,1.0990931371644688,0.5,0.5,0.4821927374301676,0.5,0.5,0.4823091247672253,0.5,0.5,0.4823091247672253,0.5,0.5,0.4823091247672253,0.5,0.5,0.4823091247672253,-0.7128930638761578,0.8923076923076924,0.018814920681556765,0.4943794681574369,0.17471089826114536,A7O_PILOT_RESEARCH_CANDIDATE,,False,0.17471089826114536,cell_quota,selected_for_deep_audit,global_liquidity_volatility_cap_15pct,28,0,rc_086
a7o_l1_C0304_1648,C0304,1648,H04_basis_compression_expansion,P2_liquidity,DeltaRank,spread_12_vs_48,cross_symbol_rank,none,low_turnover,F11_cross_symbol_crowding,quote_volume_mean_12;quote_volume_mean_24,liquidity,"HorizonSpread(TSMean(cross_symbol_rank(ResidualizeVsFundingCore(Add(Rank(Delta(quote_volume_mean_24,60)),Rank(TSMean(quote_volume_mean_24,20))))),24),24,4)",3a9cdb238cbac109,48,generated_candidate,original,0.20500000000000002,False,False,selected_for_strict_replay,4.4888903968151475,0.8339789990025225,1.4930363175196328,4.232160255417274,0.8823641707317255,1.4923922363280382,3.9835765126511817,0.6355488295753612,1.296226721820651,4.346872528056148,1.1187084682235653,1.7465901383020135,4.386718468356393,1.1057272785537307,1.7398453792134225,0.41795354007716984,0.4480823735126441,0.35597237501905477,0.41914468676907113,0.4480404782812175,0.35411027382038296,0.41914468676907113,0.4480404782812175,0.35411027382038296,0.41914468676907113,0.4480404782812175,0.35411027382038296,0.41914468676907113,0.4480404782812175,0.35411027382038296,-0.22604921403565537,0.9384615384615385,0.025900231849676478,0.40998092352292187,0.705937266463464,A7O_PILOT_RESEARCH_CANDIDATE,,False,0.705937266463464,cell_quota,selected_for_deep_audit,global_liquidity_volatility_cap_15pct,28,0,rc_134
a7o_l1_C0309_0949,C0309,949,H00_low_turnover_robust,P0_price_return,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,Core4,lag_stable,F9_liquidity_shock,ret_24;ret_3,price,"TSMean(Clip(Decay(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_3,48)),ZScore(TSMean(ret_24,84)))),ZScore(TSMean(ret_24,60))))),36),-3.0,3.0),48)",48df382dc4773866,72,generated_candidate,original,0.1968,False,False,selected_for_strict_replay,10.26632207770675,9.392041681044574,7.762284018800133,10.303829648060468,9.294734784645573,7.585552317771597,10.303829648060468,9.244348019102096,7.548705482786217,10.303829648060468,9.294734784645573,7.585552317771597,10.303829648060468,9.294734784645573,7.585552317771597,0.369242062874187,0.3816895811330635,0.27874911537907204,0.36942989959682887,0.3818241666081597,0.2780369987251908,0.36942989959682887,0.3818241666081597,0.2780369987251908,0.36942989959682887,0.3818241666081597,0.2780369987251908,0.36942989959682887,0.3818241666081597,0.2780369987251908,2.0,1.0,0.005129123507311677,0.34058967965118137,2.998717719123172,A7O_PILOT_RESEARCH_CANDIDATE,,False,2.998717719123172,cell_quota,selected_for_deep_audit,global_liquidity_volatility_cap_15pct,28,0,rc_006
a7o_l1_C0309_1357,C0309,1357,H00_low_turnover_robust,P0_price_return,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,Core4,lag_stable,F9_liquidity_shock,ret_24;ret_6,price,"TSMean(Clip(Decay(ResidualizeVsCore4(Mul(ZScore(TSMean(ret_24,8)),ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_24,48)),ZScore(TSMean(ret_6,6)))))),16),-3.0,3.0),20)",ea9ffde142dc562c,24,generated_candidate,original,0.1968,False,False,selected_for_strict_replay,2.0036610645305175,1.7967306452394203,1.5676451357886623,1.771339813990485,1.656471035024896,1.4671497499061803,1.5783109678366396,1.4435366878763545,1.2775994029311033,3.9650506145781397,3.865199263180635,3.6780822923653598,3.9699844291430715,3.8635968227093653,3.677244973762589,0.4987980769230769,0.49515115759353123,0.44166576005344765,0.4987980769230769,0.4944319679474477,0.4404405755474879,0.4987980769230769,0.4944319679474477,0.4404405755474879,0.4987980769230769,0.4944319679474477,0.4404405755474879,0.4987980769230769,0.4944319679474477,0.4404405755474879,-0.18671387533539296,0.9692307692307692,0.02305716038169006,0.47142505496365,0.7767526037999537,A7O_PILOT_RESEARCH_CANDIDATE,,False,0.7767526037999537,cell_quota,selected_for_deep_audit,global_liquidity_volatility_cap_15pct,28,0,rc_145
