expression,horizon,split,symbol,net10,gross,fee,active_hours
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,train_2024,BTCUSDT,-2.583687383748082,-2.510020717081374,0.07366666666666666,4564
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,train_2024,ETHUSDT,-1.8815354472475392,-1.7991187805808442,0.08241666666666714,4326
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,train_2024,SOLUSDT,-2.224152073948248,-2.14506874061488,0.07908333333333363,4550
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,train_2024,BNBUSDT,-2.8725079825729667,-2.7979246492395973,0.07458333333333335,4797
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,train_2024,XRPUSDT,-1.4096615687890088,-1.3154949021223181,0.09416666666666777,4014
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,train_2024,ADAUSDT,-1.404077410670551,-1.3087440773372088,0.09533333333333449,3760
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,train_2024,DOGEUSDT,-2.579849332442273,-2.4728493324422143,0.10700000000000182,3915
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,train_2024,AVAXUSDT,3.1580416705069068,3.257625003840282,0.09958333333333477,5136
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,train_2024,LINKUSDT,1.1728148348429572,1.2692315015096383,0.0964166666666679,4302
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,train_2024,BCHUSDT,-0.283717693802393,-0.1795510271356934,0.10416666666666832,3985
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,train_2024,LTCUSDT,0.09011144643038235,0.18086144643037966,0.090750000000001,4290
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,train_2024,SUIUSDT,2.879706050798915,2.975372717465593,0.09566666666666787,4867
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,validation_2025H1,BTCUSDT,0.05461216468448504,0.09586216468448343,0.04124999999999993,2297
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,validation_2025H1,ETHUSDT,2.082179321319364,2.126845987986042,0.0446666666666665,2104
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,validation_2025H1,SOLUSDT,-2.460836140759082,-2.4119194740923904,0.048916666666666386,2005
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,validation_2025H1,BNBUSDT,0.43230301662918663,0.4791363499625169,0.04683333333333314,2417
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,validation_2025H1,XRPUSDT,-0.35610913037554826,-0.29827579704220836,0.05783333333333283,1890
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,validation_2025H1,ADAUSDT,1.5437226485399411,1.6148893152066295,0.07116666666666648,2101
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,validation_2025H1,DOGEUSDT,-2.3961500328025704,-2.3347333661358864,0.06141666666666617,1679
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,validation_2025H1,AVAXUSDT,2.2059273216649533,2.254427321664967,0.04849999999999976,2907
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,validation_2025H1,LINKUSDT,0.1383939700483829,0.196143970048383,0.0577499999999995,2157
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,validation_2025H1,BCHUSDT,-0.7288609398070988,-0.6756942731404278,0.05316666666666626,2422
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,validation_2025H1,LTCUSDT,1.0465491360160857,1.1070491360160866,0.06049999999999944,2215
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,validation_2025H1,SUIUSDT,-1.0580688759304089,-0.9935688759304054,0.06449999999999947,1870
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,recent_oos_2025H2_2026Apr,BTCUSDT,0.393830624534587,0.4474139578679189,0.05358333333333293,3727
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,recent_oos_2025H2_2026Apr,ETHUSDT,0.2384628968119054,0.3035462301452462,0.06508333333333283,3538
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,recent_oos_2025H2_2026Apr,SOLUSDT,2.8264341223298555,2.8881841223298723,0.061749999999999375,3363
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,recent_oos_2025H2_2026Apr,BNBUSDT,-0.17015312249114403,-0.10015312249114729,0.06999999999999977,3774
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,recent_oos_2025H2_2026Apr,XRPUSDT,-0.8556084333366804,-0.7771084333366625,0.07850000000000024,3195
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,recent_oos_2025H2_2026Apr,ADAUSDT,0.377103809343093,0.4507704760097811,0.07366666666666664,3033
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,recent_oos_2025H2_2026Apr,DOGEUSDT,-0.6611620941517131,-0.5761620941516997,0.08500000000000064,2981
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,recent_oos_2025H2_2026Apr,AVAXUSDT,-2.698555861378571,-2.6451391947118976,0.053416666666666265,4927
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,recent_oos_2025H2_2026Apr,LINKUSDT,0.152533161129546,0.21961649446289355,0.06708333333333294,4127
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,recent_oos_2025H2_2026Apr,BCHUSDT,1.4703077778537164,1.5382244445203803,0.06791666666666636,3907
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,recent_oos_2025H2_2026Apr,LTCUSDT,0.7066889041488772,0.7792722374822083,0.07258333333333328,3903
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,recent_oos_2025H2_2026Apr,SUIUSDT,-0.830982352202341,-0.753565685535666,0.07741666666666686,3289
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,fresh_may_2026,BTCUSDT,-0.0014439375624560606,0.0003893957708772562,0.0018333333333333329,274
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,fresh_may_2026,ETHUSDT,0.024162929246907213,0.02732959591357391,0.0031666666666666653,163
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,fresh_may_2026,SOLUSDT,-0.4968098031674284,-0.4944764698340954,0.002416666666666666,347
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,fresh_may_2026,BNBUSDT,-0.05223911844083527,-0.04973911844083529,0.0025833333333333324,408
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,fresh_may_2026,XRPUSDT,-0.04176835491057591,-0.03726835491057591,0.0045000000000000005,160
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,fresh_may_2026,ADAUSDT,0.1316250047226534,0.13412500472265335,0.002499999999999999,229
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,fresh_may_2026,DOGEUSDT,-0.23455187992924995,-0.23096854659591654,0.0035833333333333316,204
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,fresh_may_2026,AVAXUSDT,0.16164885520657693,0.16523218853991017,0.003666666666666665,320
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,fresh_may_2026,LINKUSDT,0.3066008488371566,0.3102675155038232,0.003749999999999998,247
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,fresh_may_2026,BCHUSDT,0.14352449263731676,0.14669115930398346,0.0032499999999999985,185
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,fresh_may_2026,LTCUSDT,-0.1177905072183677,-0.11437384055170101,0.0034999999999999983,173
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),24,fresh_may_2026,SUIUSDT,0.7663285754154346,0.7699119087487678,0.0035833333333333316,170
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,train_2024,BTCUSDT,-3.4981932176928585,-3.4245265510261444,0.07366666666666666,4564
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,train_2024,ETHUSDT,-2.7315921678529484,-2.6491755011862406,0.08241666666666714,4326
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,train_2024,SOLUSDT,-1.0845160967994971,-1.0054327634661324,0.07908333333333363,4550
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,train_2024,BNBUSDT,-4.053146192963841,-3.9785628596304665,0.07458333333333335,4797
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,train_2024,XRPUSDT,-2.9761582826294357,-2.8819916159627517,0.09416666666666777,4014
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,train_2024,ADAUSDT,-2.8830784194551207,-2.787745086121774,0.09533333333333449,3760
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,train_2024,DOGEUSDT,0.14644094728515364,0.25344094728517674,0.10700000000000182,3915
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,train_2024,AVAXUSDT,3.1618999325671453,3.2614832659005364,0.09958333333333477,5136
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,train_2024,LINKUSDT,2.140735187549732,2.2371518542164246,0.0964166666666679,4302
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,train_2024,BCHUSDT,-0.9629732745982668,-0.8588066079315639,0.10416666666666832,3985
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,train_2024,LTCUSDT,-1.4734481173198581,-1.3826981173198445,0.090750000000001,4290
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,train_2024,SUIUSDT,2.8280237487360296,2.923690415402727,0.09566666666666787,4867
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,validation_2025H1,BTCUSDT,-0.05274735082568065,-0.011497350825682824,0.04124999999999993,2297
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,validation_2025H1,ETHUSDT,3.240546530102678,3.285213196769367,0.0446666666666665,2104
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,validation_2025H1,SOLUSDT,-3.136067707018254,-3.0871510403515665,0.048916666666666386,2005
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,validation_2025H1,BNBUSDT,1.433613271682357,1.480446605015713,0.04683333333333314,2417
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,validation_2025H1,XRPUSDT,-0.3370865292902274,-0.2792531959568729,0.05783333333333283,1890
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,validation_2025H1,ADAUSDT,0.3638958576727936,0.43506252433945775,0.07116666666666648,2101
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,validation_2025H1,DOGEUSDT,-4.0434698341244735,-3.982053167457785,0.06141666666666617,1679
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,validation_2025H1,AVAXUSDT,2.3078347595357758,2.356334759535786,0.04849999999999976,2907
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,validation_2025H1,LINKUSDT,0.903066653199749,0.9608166531997475,0.0577499999999995,2157
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,validation_2025H1,BCHUSDT,-1.9053061765842891,-1.8521395099176037,0.05316666666666626,2422
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,validation_2025H1,LTCUSDT,2.2276118145895376,2.2881118145895725,0.06049999999999944,2215
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,validation_2025H1,SUIUSDT,0.11544925385407345,0.17994925385409305,0.06449999999999947,1870
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,recent_oos_2025H2_2026Apr,BTCUSDT,0.9600020299849344,1.0135853633182668,0.05358333333333293,3727
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,recent_oos_2025H2_2026Apr,ETHUSDT,1.9426018991940006,2.0076852325273458,0.06508333333333283,3538
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,recent_oos_2025H2_2026Apr,SOLUSDT,4.363635404076168,4.425385404076201,0.061749999999999375,3363
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,recent_oos_2025H2_2026Apr,BNBUSDT,0.19606062929928458,0.26606062929928376,0.06999999999999977,3774
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,recent_oos_2025H2_2026Apr,XRPUSDT,-2.845952979551368,-2.767452979551317,0.07850000000000024,3195
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,recent_oos_2025H2_2026Apr,ADAUSDT,-0.17576612573957903,-0.10209945907288226,0.07366666666666664,3033
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,recent_oos_2025H2_2026Apr,DOGEUSDT,-2.336688709107442,-2.2516887091074227,0.08500000000000064,2981
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,recent_oos_2025H2_2026Apr,AVAXUSDT,-3.47323019354354,-3.419813526876857,0.053416666666666265,4927
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,recent_oos_2025H2_2026Apr,LINKUSDT,-0.7676855981721307,-0.7006022648387822,0.06708333333333294,4127
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,recent_oos_2025H2_2026Apr,BCHUSDT,1.8665901659979123,1.934506832664614,0.06791666666666636,3907
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,recent_oos_2025H2_2026Apr,LTCUSDT,1.594394655504488,1.6669779888378413,0.07258333333333328,3903
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,recent_oos_2025H2_2026Apr,SUIUSDT,0.0653072644162688,0.14272393108293854,0.07741666666666686,3289
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,fresh_may_2026,BTCUSDT,-0.2205652041712079,-0.2187318708378746,0.0018333333333333329,274
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,fresh_may_2026,ETHUSDT,0.14182724436628827,0.14466057769962162,0.0028333333333333322,148
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,fresh_may_2026,SOLUSDT,-0.8985267853306855,-0.8962767853306856,0.0022499999999999994,324
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,fresh_may_2026,BNBUSDT,-0.08168697044700651,-0.0793536371136731,0.002416666666666666,387
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,fresh_may_2026,XRPUSDT,0.07856355854699752,0.08289689188033084,0.004333333333333333,159
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,fresh_may_2026,ADAUSDT,0.37486407546327793,0.3771140754632778,0.0023333333333333327,221
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,fresh_may_2026,DOGEUSDT,-0.3976715572537282,-0.3940882239203949,0.0035833333333333316,204
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,fresh_may_2026,AVAXUSDT,0.5127713687145397,0.5161880353812065,0.0034999999999999983,297
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,fresh_may_2026,LINKUSDT,0.14278593589796965,0.14636926923130278,0.0035833333333333316,246
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,fresh_may_2026,BCHUSDT,0.23003462041536596,0.23320128708203258,0.0032499999999999985,161
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,fresh_may_2026,LTCUSDT,-0.3119522458734771,-0.30853557920681063,0.0034999999999999983,149
Neg(ZScore(global_long_short_account_ratio_zscore_168h)),48,fresh_may_2026,SUIUSDT,1.1602707122376237,1.1637707122376242,0.0035833333333333316,166
