date,symbol,weight,variant,seed
2024-06-03 00:00:00+00:00,LINKUSDT,0.09777585,CHALLENGER,1701
2024-06-03 00:00:00+00:00,LTCUSDT,0.10881199,CHALLENGER,1701
2024-06-03 00:00:00+00:00,SOLUSDT,0.08797788,CHALLENGER,1701
2024-06-03 00:00:00+00:00,SUIUSDT,0.11840476,CHALLENGER,1701
2024-06-03 00:00:00+00:00,XRPUSDT,0.08709184,CHALLENGER,1701
2024-06-04 00:00:00+00:00,ADAUSDT,0.10249978,CHALLENGER,1701
2024-06-04 00:00:00+00:00,BCHUSDT,0.11251835,CHALLENGER,1701
2024-06-04 00:00:00+00:00,BNBUSDT,0.09156818,CHALLENGER,1701
2024-06-04 00:00:00+00:00,DOGEUSDT,0.08429392,CHALLENGER,1701
2024-06-04 00:00:00+00:00,ETHUSDT,0.1096022,CHALLENGER,1701
2024-06-04 00:00:00+00:00,LINKUSDT,0.09760164,CHALLENGER,1701
2024-06-04 00:00:00+00:00,LTCUSDT,0.109280735,CHALLENGER,1701
2024-06-04 00:00:00+00:00,SOLUSDT,0.086721554,CHALLENGER,1701
2024-06-04 00:00:00+00:00,SUIUSDT,0.118739575,CHALLENGER,1701
2024-06-04 00:00:00+00:00,XRPUSDT,0.08717416,CHALLENGER,1701
2024-06-05 00:00:00+00:00,ADAUSDT,0.10233116,CHALLENGER,1701
2024-06-05 00:00:00+00:00,BCHUSDT,0.11226075,CHALLENGER,1701
2024-06-05 00:00:00+00:00,BNBUSDT,0.09256573,CHALLENGER,1701
2024-06-05 00:00:00+00:00,DOGEUSDT,0.08466752,CHALLENGER,1701
2024-06-05 00:00:00+00:00,ETHUSDT,0.1109284,CHALLENGER,1701
2024-06-05 00:00:00+00:00,LINKUSDT,0.09675388,CHALLENGER,1701
2024-06-05 00:00:00+00:00,LTCUSDT,0.1091403,CHALLENGER,1701
2024-06-05 00:00:00+00:00,SOLUSDT,0.08522852,CHALLENGER,1701
2024-06-05 00:00:00+00:00,SUIUSDT,0.11919873,CHALLENGER,1701
2024-06-05 00:00:00+00:00,XRPUSDT,0.08692502,CHALLENGER,1701
2024-06-06 00:00:00+00:00,ADAUSDT,0.10247596,CHALLENGER,1701
2024-06-06 00:00:00+00:00,BCHUSDT,0.11219244,CHALLENGER,1701
2024-06-06 00:00:00+00:00,BNBUSDT,0.09287288,CHALLENGER,1701
2024-06-06 00:00:00+00:00,DOGEUSDT,0.08480562,CHALLENGER,1701
2024-06-06 00:00:00+00:00,ETHUSDT,0.11050325,CHALLENGER,1701
2024-06-06 00:00:00+00:00,LINKUSDT,0.09710122,CHALLENGER,1701
2024-06-06 00:00:00+00:00,LTCUSDT,0.10922054,CHALLENGER,1701
2024-06-06 00:00:00+00:00,SOLUSDT,0.083887905,CHALLENGER,1701
2024-06-06 00:00:00+00:00,SUIUSDT,0.12051663,CHALLENGER,1701
2024-06-06 00:00:00+00:00,XRPUSDT,0.08642358,CHALLENGER,1701
2024-06-07 00:00:00+00:00,ADAUSDT,0.102110535,CHALLENGER,1701
2024-06-07 00:00:00+00:00,BCHUSDT,0.11250556,CHALLENGER,1701
2024-06-07 00:00:00+00:00,BNBUSDT,0.09263829,CHALLENGER,1701
2024-06-07 00:00:00+00:00,DOGEUSDT,0.084333144,CHALLENGER,1701
2024-06-07 00:00:00+00:00,ETHUSDT,0.11165519,CHALLENGER,1701
2024-06-07 00:00:00+00:00,LINKUSDT,0.0973188,CHALLENGER,1701
2024-06-07 00:00:00+00:00,LTCUSDT,0.10832612,CHALLENGER,1701
2024-06-07 00:00:00+00:00,SOLUSDT,0.083415456,CHALLENGER,1701
2024-06-07 00:00:00+00:00,SUIUSDT,0.12197487,CHALLENGER,1701
2024-06-07 00:00:00+00:00,XRPUSDT,0.08572203,CHALLENGER,1701
2024-06-08 00:00:00+00:00,ADAUSDT,0.10104843,CHALLENGER,1701
2024-06-08 00:00:00+00:00,BCHUSDT,0.11266727,CHALLENGER,1701
2024-06-08 00:00:00+00:00,BNBUSDT,0.092032865,CHALLENGER,1701
2024-06-08 00:00:00+00:00,DOGEUSDT,0.085382,CHALLENGER,1701
2024-06-08 00:00:00+00:00,ETHUSDT,0.11262899,CHALLENGER,1701
2024-06-08 00:00:00+00:00,LINKUSDT,0.09725514,CHALLENGER,1701
2024-06-08 00:00:00+00:00,LTCUSDT,0.10806121,CHALLENGER,1701
2024-06-08 00:00:00+00:00,SOLUSDT,0.08334065,CHALLENGER,1701
2024-06-08 00:00:00+00:00,SUIUSDT,0.121471725,CHALLENGER,1701
2024-06-08 00:00:00+00:00,XRPUSDT,0.08611181,CHALLENGER,1701
2024-06-09 00:00:00+00:00,ADAUSDT,0.10078369,CHALLENGER,1701
2024-06-09 00:00:00+00:00,BCHUSDT,0.11286329,CHALLENGER,1701
2024-06-09 00:00:00+00:00,BNBUSDT,0.09111904,CHALLENGER,1701
2024-06-09 00:00:00+00:00,DOGEUSDT,0.085245885,CHALLENGER,1701
2024-06-09 00:00:00+00:00,ETHUSDT,0.11749919,CHALLENGER,1701
2024-06-09 00:00:00+00:00,LINKUSDT,0.09743311,CHALLENGER,1701
2024-06-09 00:00:00+00:00,LTCUSDT,0.10738105,CHALLENGER,1701
2024-06-09 00:00:00+00:00,SOLUSDT,0.08258896,CHALLENGER,1701
2024-06-09 00:00:00+00:00,SUIUSDT,0.118947014,CHALLENGER,1701
2024-06-09 00:00:00+00:00,XRPUSDT,0.086138785,CHALLENGER,1701
2024-06-10 00:00:00+00:00,ADAUSDT,0.100999735,CHALLENGER,1701
2024-06-10 00:00:00+00:00,BCHUSDT,0.11359811,CHALLENGER,1701
2024-06-10 00:00:00+00:00,BNBUSDT,0.09055965,CHALLENGER,1701
2024-06-10 00:00:00+00:00,DOGEUSDT,0.08499209,CHALLENGER,1701
2024-06-10 00:00:00+00:00,ETHUSDT,0.11706413,CHALLENGER,1701
2024-06-10 00:00:00+00:00,LINKUSDT,0.097834945,CHALLENGER,1701
2024-06-10 00:00:00+00:00,LTCUSDT,0.10852888,CHALLENGER,1701
2024-06-10 00:00:00+00:00,SOLUSDT,0.08258107,CHALLENGER,1701
2024-06-10 00:00:00+00:00,SUIUSDT,0.11832663,CHALLENGER,1701
2024-06-10 00:00:00+00:00,XRPUSDT,0.085514866,CHALLENGER,1701
2024-06-11 00:00:00+00:00,ADAUSDT,0.10058259,CHALLENGER,1701
2024-06-11 00:00:00+00:00,BCHUSDT,0.11386561,CHALLENGER,1701
2024-06-11 00:00:00+00:00,BNBUSDT,0.09089296,CHALLENGER,1701
2024-06-11 00:00:00+00:00,DOGEUSDT,0.085282,CHALLENGER,1701
2024-06-11 00:00:00+00:00,ETHUSDT,0.11634234,CHALLENGER,1701
2024-06-11 00:00:00+00:00,LINKUSDT,0.09804802,CHALLENGER,1701
2024-06-11 00:00:00+00:00,LTCUSDT,0.10830037,CHALLENGER,1701
2024-06-11 00:00:00+00:00,SOLUSDT,0.08266019,CHALLENGER,1701
2024-06-11 00:00:00+00:00,SUIUSDT,0.11857274,CHALLENGER,1701
2024-06-11 00:00:00+00:00,XRPUSDT,0.085453175,CHALLENGER,1701
2024-06-12 00:00:00+00:00,ADAUSDT,0.1012752,CHALLENGER,1701
2024-06-12 00:00:00+00:00,BCHUSDT,0.11307172,CHALLENGER,1701
2024-06-12 00:00:00+00:00,BNBUSDT,0.09098936,CHALLENGER,1701
2024-06-12 00:00:00+00:00,DOGEUSDT,0.0860804,CHALLENGER,1701
2024-06-12 00:00:00+00:00,ETHUSDT,0.114400774,CHALLENGER,1701
2024-06-12 00:00:00+00:00,LINKUSDT,0.09735252,CHALLENGER,1701
2024-06-12 00:00:00+00:00,LTCUSDT,0.109565586,CHALLENGER,1701
2024-06-12 00:00:00+00:00,SOLUSDT,0.08283018,CHALLENGER,1701
2024-06-12 00:00:00+00:00,SUIUSDT,0.11832189,CHALLENGER,1701
2024-06-12 00:00:00+00:00,XRPUSDT,0.08611237,CHALLENGER,1701
2024-06-13 00:00:00+00:00,ADAUSDT,0.10037823,CHALLENGER,1701
2024-06-13 00:00:00+00:00,BCHUSDT,0.113220446,CHALLENGER,1701
2024-06-13 00:00:00+00:00,BNBUSDT,0.09085506,CHALLENGER,1701
2024-06-13 00:00:00+00:00,DOGEUSDT,0.085768156,CHALLENGER,1701
2024-06-13 00:00:00+00:00,ETHUSDT,0.11464375,CHALLENGER,1701
2024-06-13 00:00:00+00:00,LINKUSDT,0.09737925,CHALLENGER,1701
2024-06-13 00:00:00+00:00,LTCUSDT,0.109624095,CHALLENGER,1701
2024-06-13 00:00:00+00:00,SOLUSDT,0.083337836,CHALLENGER,1701
2024-06-13 00:00:00+00:00,SUIUSDT,0.118419364,CHALLENGER,1701
2024-06-13 00:00:00+00:00,XRPUSDT,0.086373836,CHALLENGER,1701
2024-06-14 00:00:00+00:00,ADAUSDT,0.0998856,CHALLENGER,1701
2024-06-14 00:00:00+00:00,BCHUSDT,0.113682844,CHALLENGER,1701
2024-06-14 00:00:00+00:00,BNBUSDT,0.089995235,CHALLENGER,1701
2024-06-14 00:00:00+00:00,DOGEUSDT,0.08582812,CHALLENGER,1701
2024-06-14 00:00:00+00:00,ETHUSDT,0.11402064,CHALLENGER,1701
2024-06-14 00:00:00+00:00,LINKUSDT,0.09808916,CHALLENGER,1701
2024-06-14 00:00:00+00:00,LTCUSDT,0.10967338,CHALLENGER,1701
2024-06-14 00:00:00+00:00,SOLUSDT,0.0832676,CHALLENGER,1701
2024-06-14 00:00:00+00:00,SUIUSDT,0.118924364,CHALLENGER,1701
2024-06-14 00:00:00+00:00,XRPUSDT,0.08663302,CHALLENGER,1701
2024-06-15 00:00:00+00:00,ADAUSDT,0.09947273,CHALLENGER,1701
2024-06-15 00:00:00+00:00,BCHUSDT,0.11298469,CHALLENGER,1701
2024-06-15 00:00:00+00:00,BNBUSDT,0.08975856,CHALLENGER,1701
2024-06-15 00:00:00+00:00,DOGEUSDT,0.086916074,CHALLENGER,1701
2024-06-15 00:00:00+00:00,ETHUSDT,0.11228063,CHALLENGER,1701
2024-06-15 00:00:00+00:00,LINKUSDT,0.09896312,CHALLENGER,1701
2024-06-15 00:00:00+00:00,LTCUSDT,0.1091191,CHALLENGER,1701
2024-06-15 00:00:00+00:00,SOLUSDT,0.08401372,CHALLENGER,1701
2024-06-15 00:00:00+00:00,SUIUSDT,0.11951446,CHALLENGER,1701
2024-06-15 00:00:00+00:00,XRPUSDT,0.08697683,CHALLENGER,1701
2024-06-16 00:00:00+00:00,ADAUSDT,0.09930131,CHALLENGER,1701
2024-06-16 00:00:00+00:00,BCHUSDT,0.11336293,CHALLENGER,1701
2024-06-16 00:00:00+00:00,BNBUSDT,0.09055523,CHALLENGER,1701
2024-06-16 00:00:00+00:00,DOGEUSDT,0.08738056,CHALLENGER,1701
2024-06-16 00:00:00+00:00,ETHUSDT,0.11202123,CHALLENGER,1701
2024-06-16 00:00:00+00:00,LINKUSDT,0.09753702,CHALLENGER,1701
2024-06-16 00:00:00+00:00,LTCUSDT,0.10890243,CHALLENGER,1701
2024-06-16 00:00:00+00:00,SOLUSDT,0.08416401,CHALLENGER,1701
2024-06-16 00:00:00+00:00,SUIUSDT,0.119881414,CHALLENGER,1701
2024-06-16 00:00:00+00:00,XRPUSDT,0.08689376,CHALLENGER,1701
2024-06-17 00:00:00+00:00,ADAUSDT,0.09927377,CHALLENGER,1701
2024-06-17 00:00:00+00:00,BCHUSDT,0.11386013,CHALLENGER,1701
2024-06-17 00:00:00+00:00,BNBUSDT,0.08999709,CHALLENGER,1701
2024-06-17 00:00:00+00:00,DOGEUSDT,0.087315306,CHALLENGER,1701
2024-06-17 00:00:00+00:00,ETHUSDT,0.112472296,CHALLENGER,1701
2024-06-17 00:00:00+00:00,LINKUSDT,0.09807633,CHALLENGER,1701
2024-06-17 00:00:00+00:00,LTCUSDT,0.10885031,CHALLENGER,1701
2024-06-17 00:00:00+00:00,SOLUSDT,0.083689034,CHALLENGER,1701
2024-06-17 00:00:00+00:00,SUIUSDT,0.12026176,CHALLENGER,1701
2024-06-17 00:00:00+00:00,XRPUSDT,0.086203955,CHALLENGER,1701
2024-06-18 00:00:00+00:00,ADAUSDT,0.09949232,CHALLENGER,1701
2024-06-18 00:00:00+00:00,BCHUSDT,0.11381389,CHALLENGER,1701
2024-06-18 00:00:00+00:00,BNBUSDT,0.08940954,CHALLENGER,1701
2024-06-18 00:00:00+00:00,DOGEUSDT,0.08797363,CHALLENGER,1701
2024-06-18 00:00:00+00:00,ETHUSDT,0.11252876,CHALLENGER,1701
2024-06-18 00:00:00+00:00,LINKUSDT,0.09897321,CHALLENGER,1701
2024-06-18 00:00:00+00:00,LTCUSDT,0.108603664,CHALLENGER,1701
2024-06-18 00:00:00+00:00,SOLUSDT,0.08323224,CHALLENGER,1701
2024-06-18 00:00:00+00:00,SUIUSDT,0.11971162,CHALLENGER,1701
2024-06-18 00:00:00+00:00,XRPUSDT,0.08626119,CHALLENGER,1701
2024-06-19 00:00:00+00:00,ADAUSDT,0.09965467,CHALLENGER,1701
2024-06-19 00:00:00+00:00,BCHUSDT,0.11278994,CHALLENGER,1701
2024-06-19 00:00:00+00:00,BNBUSDT,0.089504905,CHALLENGER,1701
2024-06-19 00:00:00+00:00,DOGEUSDT,0.08814995,CHALLENGER,1701
2024-06-19 00:00:00+00:00,ETHUSDT,0.11288578,CHALLENGER,1701
2024-06-19 00:00:00+00:00,LINKUSDT,0.10003303,CHALLENGER,1701
2024-06-19 00:00:00+00:00,LTCUSDT,0.10883286,CHALLENGER,1701
2024-06-19 00:00:00+00:00,SOLUSDT,0.08389771,CHALLENGER,1701
2024-06-19 00:00:00+00:00,SUIUSDT,0.11735314,CHALLENGER,1701
2024-06-19 00:00:00+00:00,XRPUSDT,0.086898096,CHALLENGER,1701
2024-06-20 00:00:00+00:00,ADAUSDT,0.09941753,CHALLENGER,1701
2024-06-20 00:00:00+00:00,BCHUSDT,0.11287888,CHALLENGER,1701
2024-06-20 00:00:00+00:00,BNBUSDT,0.090313956,CHALLENGER,1701
2024-06-20 00:00:00+00:00,DOGEUSDT,0.08797514,CHALLENGER,1701
2024-06-20 00:00:00+00:00,ETHUSDT,0.11225559,CHALLENGER,1701
2024-06-20 00:00:00+00:00,LINKUSDT,0.09984041,CHALLENGER,1701
2024-06-20 00:00:00+00:00,LTCUSDT,0.10953271,CHALLENGER,1701
2024-06-20 00:00:00+00:00,SOLUSDT,0.084520206,CHALLENGER,1701
2024-06-20 00:00:00+00:00,SUIUSDT,0.116041146,CHALLENGER,1701
2024-06-20 00:00:00+00:00,XRPUSDT,0.087224446,CHALLENGER,1701
2024-06-21 00:00:00+00:00,ADAUSDT,0.09897934,CHALLENGER,1701
2024-06-21 00:00:00+00:00,BCHUSDT,0.11332457,CHALLENGER,1701
2024-06-21 00:00:00+00:00,BNBUSDT,0.08951654,CHALLENGER,1701
2024-06-21 00:00:00+00:00,DOGEUSDT,0.0879574,CHALLENGER,1701
2024-06-21 00:00:00+00:00,ETHUSDT,0.11154534,CHALLENGER,1701
2024-06-21 00:00:00+00:00,LINKUSDT,0.100507855,CHALLENGER,1701
2024-06-21 00:00:00+00:00,LTCUSDT,0.10933519,CHALLENGER,1701
2024-06-21 00:00:00+00:00,SOLUSDT,0.08515389,CHALLENGER,1701
2024-06-21 00:00:00+00:00,SUIUSDT,0.11600448,CHALLENGER,1701
2024-06-21 00:00:00+00:00,XRPUSDT,0.08767538,CHALLENGER,1701
2024-06-22 00:00:00+00:00,ADAUSDT,0.09893911,CHALLENGER,1701
2024-06-22 00:00:00+00:00,BCHUSDT,0.112618186,CHALLENGER,1701
2024-06-22 00:00:00+00:00,BNBUSDT,0.09128116,CHALLENGER,1701
2024-06-22 00:00:00+00:00,DOGEUSDT,0.088581055,CHALLENGER,1701
2024-06-22 00:00:00+00:00,ETHUSDT,0.10948827,CHALLENGER,1701
2024-06-22 00:00:00+00:00,LINKUSDT,0.100494325,CHALLENGER,1701
2024-06-22 00:00:00+00:00,LTCUSDT,0.10880907,CHALLENGER,1701
2024-06-22 00:00:00+00:00,SOLUSDT,0.08575316,CHALLENGER,1701
2024-06-22 00:00:00+00:00,SUIUSDT,0.116187036,CHALLENGER,1701
2024-06-22 00:00:00+00:00,XRPUSDT,0.08784866,CHALLENGER,1701
2024-06-23 00:00:00+00:00,ADAUSDT,0.099132344,CHALLENGER,1701
2024-06-23 00:00:00+00:00,BCHUSDT,0.112965114,CHALLENGER,1701
2024-06-23 00:00:00+00:00,BNBUSDT,0.09038016,CHALLENGER,1701
2024-06-23 00:00:00+00:00,DOGEUSDT,0.08866548,CHALLENGER,1701
2024-06-23 00:00:00+00:00,ETHUSDT,0.10992674,CHALLENGER,1701
2024-06-23 00:00:00+00:00,LINKUSDT,0.10069544,CHALLENGER,1701
2024-06-23 00:00:00+00:00,LTCUSDT,0.10941407,CHALLENGER,1701
2024-06-23 00:00:00+00:00,SOLUSDT,0.08590258,CHALLENGER,1701
2024-06-23 00:00:00+00:00,SUIUSDT,0.11530042,CHALLENGER,1701
2024-06-23 00:00:00+00:00,XRPUSDT,0.08761772,CHALLENGER,1701
2024-06-24 00:00:00+00:00,ADAUSDT,0.09887751,CHALLENGER,1701
2024-06-24 00:00:00+00:00,BCHUSDT,0.11348823,CHALLENGER,1701
2024-06-24 00:00:00+00:00,BNBUSDT,0.08929319,CHALLENGER,1701
2024-06-24 00:00:00+00:00,DOGEUSDT,0.08851938,CHALLENGER,1701
2024-06-24 00:00:00+00:00,ETHUSDT,0.10875188,CHALLENGER,1701
2024-06-24 00:00:00+00:00,LINKUSDT,0.10088962,CHALLENGER,1701
2024-06-24 00:00:00+00:00,LTCUSDT,0.10976268,CHALLENGER,1701
2024-06-24 00:00:00+00:00,SOLUSDT,0.08603887,CHALLENGER,1701
2024-06-24 00:00:00+00:00,SUIUSDT,0.11618635,CHALLENGER,1701
2024-06-24 00:00:00+00:00,XRPUSDT,0.08819215,CHALLENGER,1701
2024-06-01 00:00:00+00:00,ADAUSDT,0.09956488,CHALLENGER,1709
2024-06-01 00:00:00+00:00,BCHUSDT,0.11249799,CHALLENGER,1709
2024-06-01 00:00:00+00:00,BNBUSDT,0.09776058,CHALLENGER,1709
2024-06-01 00:00:00+00:00,DOGEUSDT,0.09364691,CHALLENGER,1709
2024-06-01 00:00:00+00:00,ETHUSDT,0.099169895,CHALLENGER,1709
2024-06-01 00:00:00+00:00,LINKUSDT,0.09891152,CHALLENGER,1709
2024-06-01 00:00:00+00:00,LTCUSDT,0.09756914,CHALLENGER,1709
2024-06-01 00:00:00+00:00,SOLUSDT,0.09610718,CHALLENGER,1709
2024-06-01 00:00:00+00:00,SUIUSDT,0.10690195,CHALLENGER,1709
2024-06-01 00:00:00+00:00,XRPUSDT,0.09786987,CHALLENGER,1709
2024-06-02 00:00:00+00:00,ADAUSDT,0.099565476,CHALLENGER,1709
2024-06-02 00:00:00+00:00,BCHUSDT,0.111928314,CHALLENGER,1709
2024-06-02 00:00:00+00:00,BNBUSDT,0.097214065,CHALLENGER,1709
2024-06-02 00:00:00+00:00,DOGEUSDT,0.09421037,CHALLENGER,1709
2024-06-02 00:00:00+00:00,ETHUSDT,0.09920975,CHALLENGER,1709
2024-06-02 00:00:00+00:00,LINKUSDT,0.09858089,CHALLENGER,1709
2024-06-02 00:00:00+00:00,LTCUSDT,0.09798819,CHALLENGER,1709
2024-06-02 00:00:00+00:00,SOLUSDT,0.09595267,CHALLENGER,1709
2024-06-02 00:00:00+00:00,SUIUSDT,0.107139364,CHALLENGER,1709
2024-06-02 00:00:00+00:00,XRPUSDT,0.09821084,CHALLENGER,1709
2024-06-03 00:00:00+00:00,ADAUSDT,0.098839305,CHALLENGER,1709
2024-06-03 00:00:00+00:00,BCHUSDT,0.11082669,CHALLENGER,1709
2024-06-03 00:00:00+00:00,BNBUSDT,0.097188115,CHALLENGER,1709
2024-06-03 00:00:00+00:00,DOGEUSDT,0.0951502,CHALLENGER,1709
2024-06-03 00:00:00+00:00,ETHUSDT,0.09860751,CHALLENGER,1709
2024-06-03 00:00:00+00:00,LINKUSDT,0.09879545,CHALLENGER,1709
2024-06-03 00:00:00+00:00,LTCUSDT,0.09756733,CHALLENGER,1709
2024-06-03 00:00:00+00:00,SOLUSDT,0.09655868,CHALLENGER,1709
2024-06-03 00:00:00+00:00,SUIUSDT,0.10830545,CHALLENGER,1709
2024-06-03 00:00:00+00:00,XRPUSDT,0.098161235,CHALLENGER,1709
2024-06-04 00:00:00+00:00,ADAUSDT,0.0987024,CHALLENGER,1709
2024-06-04 00:00:00+00:00,BCHUSDT,0.11127481,CHALLENGER,1709
2024-06-04 00:00:00+00:00,BNBUSDT,0.09640283,CHALLENGER,1709
2024-06-04 00:00:00+00:00,DOGEUSDT,0.0955274,CHALLENGER,1709
2024-06-04 00:00:00+00:00,ETHUSDT,0.09919181,CHALLENGER,1709
2024-06-04 00:00:00+00:00,LINKUSDT,0.09859452,CHALLENGER,1709
2024-06-04 00:00:00+00:00,LTCUSDT,0.09713397,CHALLENGER,1709
2024-06-04 00:00:00+00:00,SOLUSDT,0.09745233,CHALLENGER,1709
2024-06-04 00:00:00+00:00,SUIUSDT,0.10751159,CHALLENGER,1709
2024-06-04 00:00:00+00:00,XRPUSDT,0.09820826,CHALLENGER,1709
2024-06-05 00:00:00+00:00,ADAUSDT,0.098715305,CHALLENGER,1709
2024-06-05 00:00:00+00:00,BCHUSDT,0.11039282,CHALLENGER,1709
2024-06-05 00:00:00+00:00,BNBUSDT,0.0962595,CHALLENGER,1709
2024-06-05 00:00:00+00:00,DOGEUSDT,0.09557263,CHALLENGER,1709
2024-06-05 00:00:00+00:00,ETHUSDT,0.0985185,CHALLENGER,1709
2024-06-05 00:00:00+00:00,LINKUSDT,0.09906638,CHALLENGER,1709
2024-06-05 00:00:00+00:00,LTCUSDT,0.09727984,CHALLENGER,1709
2024-06-05 00:00:00+00:00,SOLUSDT,0.098066606,CHALLENGER,1709
2024-06-05 00:00:00+00:00,SUIUSDT,0.107499406,CHALLENGER,1709
2024-06-05 00:00:00+00:00,XRPUSDT,0.098629035,CHALLENGER,1709
2024-06-06 00:00:00+00:00,ADAUSDT,0.09870636,CHALLENGER,1709
2024-06-06 00:00:00+00:00,BCHUSDT,0.11048849,CHALLENGER,1709
2024-06-06 00:00:00+00:00,BNBUSDT,0.09492278,CHALLENGER,1709
2024-06-06 00:00:00+00:00,DOGEUSDT,0.095550686,CHALLENGER,1709
2024-06-06 00:00:00+00:00,ETHUSDT,0.09914637,CHALLENGER,1709
2024-06-06 00:00:00+00:00,LINKUSDT,0.09975373,CHALLENGER,1709
2024-06-06 00:00:00+00:00,LTCUSDT,0.09751691,CHALLENGER,1709
2024-06-06 00:00:00+00:00,SOLUSDT,0.09829572,CHALLENGER,1709
2024-06-06 00:00:00+00:00,SUIUSDT,0.107377194,CHALLENGER,1709
2024-06-06 00:00:00+00:00,XRPUSDT,0.09824175,CHALLENGER,1709
2024-06-07 00:00:00+00:00,ADAUSDT,0.0987636,CHALLENGER,1709
2024-06-07 00:00:00+00:00,BCHUSDT,0.11167947,CHALLENGER,1709
2024-06-07 00:00:00+00:00,BNBUSDT,0.095497526,CHALLENGER,1709
2024-06-07 00:00:00+00:00,DOGEUSDT,0.09382599,CHALLENGER,1709
2024-06-07 00:00:00+00:00,ETHUSDT,0.09896667,CHALLENGER,1709
2024-06-07 00:00:00+00:00,LINKUSDT,0.10073856,CHALLENGER,1709
2024-06-07 00:00:00+00:00,LTCUSDT,0.09776719,CHALLENGER,1709
2024-06-07 00:00:00+00:00,SOLUSDT,0.097383775,CHALLENGER,1709
2024-06-07 00:00:00+00:00,SUIUSDT,0.10775038,CHALLENGER,1709
2024-06-07 00:00:00+00:00,XRPUSDT,0.09762695,CHALLENGER,1709
2024-06-08 00:00:00+00:00,ADAUSDT,0.09876891,CHALLENGER,1709
2024-06-08 00:00:00+00:00,BCHUSDT,0.11212769,CHALLENGER,1709
2024-06-08 00:00:00+00:00,BNBUSDT,0.09423355,CHALLENGER,1709
2024-06-08 00:00:00+00:00,DOGEUSDT,0.09369571,CHALLENGER,1709
2024-06-08 00:00:00+00:00,ETHUSDT,0.09809111,CHALLENGER,1709
2024-06-08 00:00:00+00:00,LINKUSDT,0.10162481,CHALLENGER,1709
2024-06-08 00:00:00+00:00,LTCUSDT,0.09820841,CHALLENGER,1709
2024-06-08 00:00:00+00:00,SOLUSDT,0.09746018,CHALLENGER,1709
2024-06-08 00:00:00+00:00,SUIUSDT,0.10816273,CHALLENGER,1709
2024-06-08 00:00:00+00:00,XRPUSDT,0.09762688,CHALLENGER,1709
2024-06-09 00:00:00+00:00,ADAUSDT,0.098989345,CHALLENGER,1709
2024-06-09 00:00:00+00:00,BCHUSDT,0.11174654,CHALLENGER,1709
2024-06-09 00:00:00+00:00,BNBUSDT,0.093886904,CHALLENGER,1709
2024-06-09 00:00:00+00:00,DOGEUSDT,0.093020104,CHALLENGER,1709
2024-06-09 00:00:00+00:00,ETHUSDT,0.09916393,CHALLENGER,1709
2024-06-09 00:00:00+00:00,LINKUSDT,0.10035972,CHALLENGER,1709
2024-06-09 00:00:00+00:00,LTCUSDT,0.100051075,CHALLENGER,1709
2024-06-09 00:00:00+00:00,SOLUSDT,0.09855744,CHALLENGER,1709
2024-06-09 00:00:00+00:00,SUIUSDT,0.106735356,CHALLENGER,1709
2024-06-09 00:00:00+00:00,XRPUSDT,0.09748957,CHALLENGER,1709
2024-06-10 00:00:00+00:00,ADAUSDT,0.098784514,CHALLENGER,1709
