epoch,batch,batch_loss,gradient_l2_norm,batch_weight_variance,batch_weight_min,batch_weight_max,variant,seed
7,0,-0.3301980495452881,0.24649280309677124,0.0001027385878842324,0.08182749152183533,0.12743400037288666,CHALLENGER,1701
7,1,-0.2904253602027893,0.07924295961856842,0.00010770594963105395,0.08152686059474945,0.1278226375579834,CHALLENGER,1701
7,2,-0.24421949684619904,0.15858405828475952,0.0001145795249613002,0.08183436840772629,0.12886445224285126,CHALLENGER,1701
8,0,-0.30765435099601746,0.05092359334230423,0.00011008454021066427,0.08120047301054001,0.12922771275043488,CHALLENGER,1701
8,1,-0.3550318479537964,0.29098185896873474,0.00011263707710895687,0.08138067275285721,0.128963440656662,CHALLENGER,1701
8,2,-0.18701471388339996,0.05933694541454315,0.00011919943062821403,0.08098789304494858,0.12946605682373047,CHALLENGER,1701
9,0,-0.07235436886548996,0.05721677094697952,0.00011317051394144073,0.08104316890239716,0.13040868937969208,CHALLENGER,1701
9,1,-0.505302906036377,0.3084881901741028,0.00012268363207112998,0.08067753165960312,0.13031910359859467,CHALLENGER,1701
9,2,-0.33195310831069946,0.146584153175354,0.00012504824553616345,0.08035683631896973,0.1306629627943039,CHALLENGER,1701
10,0,-0.2998475730419159,0.05920647084712982,0.00012941280147060752,0.08017678558826447,0.1313711553812027,CHALLENGER,1701
10,1,-0.3001006841659546,0.3139325678348541,0.0001238727563759312,0.08015252649784088,0.13149884343147278,CHALLENGER,1701
10,2,-0.30535778403282166,0.1149439588189125,0.00012793885252904147,0.07997660338878632,0.13283927738666534,CHALLENGER,1701
11,0,-0.21893106400966644,0.30715838074684143,0.00013884504733141512,0.07972630858421326,0.13282397389411926,CHALLENGER,1701
11,1,-0.20434749126434326,0.055338941514492035,0.0001343501207884401,0.07942979037761688,0.13412296772003174,CHALLENGER,1701
11,2,-0.5962597727775574,0.08794072270393372,0.00013393246626947075,0.07964092493057251,0.13434715569019318,CHALLENGER,1701
0,0,-0.41446611285209656,0.1477116197347641,2.7397596568334848e-05,0.0879654511809349,0.11039956659078598,CHALLENGER,1709
0,1,-0.1703612208366394,0.07563067972660065,2.7903653972316533e-05,0.08773121982812881,0.1116713136434555,CHALLENGER,1709
0,2,-0.2295321524143219,0.03806322440505028,2.6780637199408375e-05,0.08773462474346161,0.11113706976175308,CHALLENGER,1709
1,0,-0.35992881655693054,0.17325671017169952,2.7310648874845356e-05,0.0878683403134346,0.1111440435051918,CHALLENGER,1709
1,1,-0.3295021653175354,0.039916835725307465,2.6665318728191778e-05,0.08748723566532135,0.11122142523527145,CHALLENGER,1709
1,2,-0.0683353915810585,0.0865539088845253,2.4380771719734184e-05,0.08986660838127136,0.11060300469398499,CHALLENGER,1709
2,0,-0.34180310368537903,0.1915568858385086,2.7147436412633397e-05,0.0876089334487915,0.11125524342060089,CHALLENGER,1709
2,1,-0.17338672280311584,0.04403763636946678,2.387735730735585e-05,0.08750230818986893,0.11118245869874954,CHALLENGER,1709
2,2,-0.35227322578430176,0.06383202970027924,2.3917997168609872e-05,0.08736801147460938,0.11072836071252823,CHALLENGER,1709
3,0,-0.35459256172180176,0.031133564189076424,2.6160103516303934e-05,0.08740673959255219,0.11127325892448425,CHALLENGER,1709
3,1,-0.10261788964271545,0.02788536064326763,2.2820706362836063e-05,0.08731070160865784,0.11133012175559998,CHALLENGER,1709
3,2,-0.4525364935398102,0.22270919382572174,2.2225192878977396e-05,0.08892718702554703,0.110757976770401,CHALLENGER,1709
4,0,-0.2605666518211365,0.15835653245449066,2.2478998289443552e-05,0.08889909833669662,0.11123625189065933,CHALLENGER,1709
4,1,-0.405770480632782,0.05457308888435364,2.4658607799210586e-05,0.08738911151885986,0.11083245277404785,CHALLENGER,1709
4,2,-0.12129918485879898,0.02961469441652298,2.3330092517426237e-05,0.08714617788791656,0.11184648424386978,CHALLENGER,1709
5,0,-0.11069165915250778,0.029203735291957855,2.2395552150555886e-05,0.08712112903594971,0.11104387789964676,CHALLENGER,1709
5,1,-0.2937633693218231,0.15394456684589386,2.377941200393252e-05,0.08735060691833496,0.11204955726861954,CHALLENGER,1709
5,2,-0.5474976301193237,0.06604022532701492,2.4642791686346754e-05,0.08732666820287704,0.11148522794246674,CHALLENGER,1709
6,0,-0.20981541275978088,0.04041196033358574,2.3119513571145944e-05,0.08704087138175964,0.11233397573232651,CHALLENGER,1709
6,1,-0.37769684195518494,0.20429416000843048,2.374105497437995e-05,0.08726537227630615,0.11156630516052246,CHALLENGER,1709
6,2,-0.26075515151023865,0.04752155393362045,2.4851502530509606e-05,0.0872124657034874,0.11177048087120056,CHALLENGER,1709
7,0,-0.14691834151744843,0.055541086941957474,2.507144927221816e-05,0.08690698444843292,0.11195983737707138,CHALLENGER,1709
7,1,-0.37938493490219116,0.032125283032655716,2.5047782401088625e-05,0.0885123535990715,0.1129658967256546,CHALLENGER,1709
7,2,-0.36625829339027405,0.30746787786483765,2.3709093511570245e-05,0.08703281730413437,0.1125672310590744,CHALLENGER,1709
8,0,-0.4771754741668701,0.2172248363494873,2.6016365154646337e-05,0.08669992536306381,0.11333315074443817,CHALLENGER,1709
8,1,-0.3209724724292755,0.0443182997405529,2.655584285093937e-05,0.08692803978919983,0.11325255781412125,CHALLENGER,1709
8,2,0.06466148048639297,0.10497917234897614,2.8619460863410495e-05,0.08658023178577423,0.11276420950889587,CHALLENGER,1709
9,0,-0.10763432085514069,0.04679475352168083,3.021304110006895e-05,0.08631550520658493,0.11421402543783188,CHALLENGER,1709
9,1,-0.38219764828681946,0.23983262479305267,2.9731294489465654e-05,0.08665014058351517,0.11431709676980972,CHALLENGER,1709
9,2,-0.43869131803512573,0.030001474544405937,2.763263000815641e-05,0.08632694184780121,0.11475270241498947,CHALLENGER,1709
10,0,-0.27401626110076904,0.025849724188447,2.926809793279972e-05,0.08607301861047745,0.11529013514518738,CHALLENGER,1709
10,1,-0.15279936790466309,0.06920406222343445,3.398143235244788e-05,0.08615311980247498,0.115423783659935,CHALLENGER,1709
10,2,-0.5501985549926758,0.49174925684928894,3.3658321626717225e-05,0.0875772088766098,0.11565651744604111,CHALLENGER,1709
11,0,-0.311198353767395,0.057609595358371735,3.149297117488459e-05,0.08600898832082748,0.11628632247447968,CHALLENGER,1709
11,1,-0.2766649127006531,0.04143941402435303,3.794940857915208e-05,0.08731856197118759,0.11564852297306061,CHALLENGER,1709
11,2,-0.3012838363647461,0.436556339263916,3.782267594942823e-05,0.08564236015081406,0.11501415818929672,CHALLENGER,1709
0,0,-0.1588074415922165,0.04314514994621277,9.630845306674019e-05,0.08397970348596573,0.12329276651144028,ASSET_ROTATED_CONTROL,1701
0,1,-0.28834986686706543,0.02831684984266758,0.00010698197002056986,0.08393653482198715,0.12360791862010956,ASSET_ROTATED_CONTROL,1701
0,2,-0.4183810353279114,0.17700627446174622,0.00010315560211893171,0.08453670889139175,0.12246868014335632,ASSET_ROTATED_CONTROL,1701
1,0,-0.24990543723106384,0.07220427691936493,9.518508159089833e-05,0.0846790000796318,0.12288916110992432,ASSET_ROTATED_CONTROL,1701
1,1,-0.38176798820495605,0.08145754784345627,9.203668014379218e-05,0.08474435657262802,0.12170173972845078,ASSET_ROTATED_CONTROL,1701
1,2,-0.12583878636360168,0.04433154687285423,8.743623038753867e-05,0.08522003889083862,0.12071649730205536,ASSET_ROTATED_CONTROL,1701
2,0,-0.12665365636348724,0.1632869392633438,8.667092333780602e-05,0.08555574715137482,0.12130792438983917,ASSET_ROTATED_CONTROL,1701
2,1,-0.44789090752601624,0.1479848176240921,8.697288285475224e-05,0.08536826074123383,0.12042367458343506,ASSET_ROTATED_CONTROL,1701
2,2,-0.22088389098644257,0.18362662196159363,7.332688983296975e-05,0.0857446938753128,0.11956658214330673,ASSET_ROTATED_CONTROL,1701
3,0,-0.09557110071182251,0.030912552028894424,7.64359938330017e-05,0.08574879169464111,0.12020491808652878,ASSET_ROTATED_CONTROL,1701
3,1,-0.3548312783241272,0.1335127204656601,7.755529804853722e-05,0.08609183132648468,0.12033513933420181,ASSET_ROTATED_CONTROL,1701
3,2,-0.42185720801353455,0.054014693945646286,7.950314466143027e-05,0.08686801046133041,0.11946562677621841,ASSET_ROTATED_CONTROL,1701
4,0,-0.13756828010082245,0.08955807238817215,7.055453170323744e-05,0.08642687648534775,0.11891458928585052,ASSET_ROTATED_CONTROL,1701
4,1,-0.4896209239959717,0.13833487033843994,7.068966806400567e-05,0.08645699173212051,0.1194038987159729,ASSET_ROTATED_CONTROL,1701
4,2,-0.14199647307395935,0.10270867496728897,7.334874680964276e-05,0.0866783857345581,0.11871552467346191,ASSET_ROTATED_CONTROL,1701
5,0,-0.1630958467721939,0.10213572531938553,6.403448787750676e-05,0.0866975337266922,0.1183808371424675,ASSET_ROTATED_CONTROL,1701
5,1,-0.3306037187576294,0.22229798138141632,6.755549111403525e-05,0.08667239546775818,0.11821578443050385,ASSET_ROTATED_CONTROL,1701
5,2,-0.3578817844390869,0.08143588900566101,6.782427954021841e-05,0.0866505578160286,0.11819631606340408,ASSET_ROTATED_CONTROL,1701
6,0,-0.14971783757209778,0.04184287041425705,5.913310815230943e-05,0.08666599541902542,0.1175980418920517,ASSET_ROTATED_CONTROL,1701
6,1,-0.31505876779556274,0.04457218945026398,6.251684681046754e-05,0.08680545538663864,0.11763676255941391,ASSET_ROTATED_CONTROL,1701
6,2,-0.4072418212890625,0.22103917598724365,6.340494292089716e-05,0.08743587136268616,0.11739163100719452,ASSET_ROTATED_CONTROL,1701
7,0,-0.29982009530067444,0.10916291177272797,5.7003097026608884e-05,0.08678444474935532,0.1180838942527771,ASSET_ROTATED_CONTROL,1701
7,1,-0.2802738547325134,0.0899515300989151,5.549513298319653e-05,0.08669069409370422,0.11714901775121689,ASSET_ROTATED_CONTROL,1701
7,2,-0.22466103732585907,0.15710262954235077,5.990731006022543e-05,0.08733783662319183,0.11828961968421936,ASSET_ROTATED_CONTROL,1701
8,0,-0.30882564187049866,0.113129161298275,5.4971020290395245e-05,0.0868070125579834,0.11899451911449432,ASSET_ROTATED_CONTROL,1701
8,1,-0.3027353882789612,0.2399318963289261,5.274271825328469e-05,0.08666004985570908,0.11876989901065826,ASSET_ROTATED_CONTROL,1701
8,2,-0.17757698893547058,0.07129771262407303,5.1790568249998614e-05,0.08674681931734085,0.11545616388320923,ASSET_ROTATED_CONTROL,1701
9,0,-0.07138118147850037,0.10849056392908096,5.0348568038316444e-05,0.08659656345844269,0.1186995729804039,ASSET_ROTATED_CONTROL,1701
9,1,-0.4642670452594757,0.12675555050373077,5.229880116530694e-05,0.0867513120174408,0.11984524130821228,ASSET_ROTATED_CONTROL,1701
9,2,-0.30205830931663513,0.12807495892047882,4.858559987042099e-05,0.08678578585386276,0.11965958774089813,ASSET_ROTATED_CONTROL,1701
10,0,-0.2936286926269531,0.143458291888237,5.0997459766222164e-05,0.08677376061677933,0.12031695991754532,ASSET_ROTATED_CONTROL,1701
10,1,-0.24662677943706512,0.22025129199028015,4.689393608714454e-05,0.08722230792045593,0.11949075013399124,ASSET_ROTATED_CONTROL,1701
10,2,-0.29685646295547485,0.054173603653907776,4.816997534362599e-05,0.08653504401445389,0.1202293112874031,ASSET_ROTATED_CONTROL,1701
11,0,-0.17264164984226227,0.14464378356933594,4.840012115892023e-05,0.08678987622261047,0.12050511687994003,ASSET_ROTATED_CONTROL,1701
11,1,-0.19393129646778107,0.07432577759027481,4.456836904864758e-05,0.08664252609014511,0.12083509564399719,ASSET_ROTATED_CONTROL,1701
11,2,-0.5765084028244019,0.04431174695491791,5.0405957153998315e-05,0.08641882240772247,0.12155108898878098,ASSET_ROTATED_CONTROL,1701
0,0,-0.3973100781440735,0.12196387350559235,2.296195634698961e-05,0.09012866020202637,0.11043604463338852,ASSET_ROTATED_CONTROL,1709
0,1,-0.17026233673095703,0.08393993228673935,2.0155062884441577e-05,0.09057427197694778,0.11163340508937836,ASSET_ROTATED_CONTROL,1709
0,2,-0.2239440381526947,0.05111229792237282,1.912038896989543e-05,0.09067830443382263,0.11051357537508011,ASSET_ROTATED_CONTROL,1709
1,0,-0.3379821479320526,0.08221475034952164,2.0105639123357832e-05,0.09069103002548218,0.1105169951915741,ASSET_ROTATED_CONTROL,1709
1,1,-0.3309929668903351,0.051525525748729706,1.8383705537416972e-05,0.09084638208150864,0.11137859523296356,ASSET_ROTATED_CONTROL,1709
1,2,-0.06511048972606659,0.049452126026153564,1.7712691260385327e-05,0.09229132533073425,0.11003221571445465,ASSET_ROTATED_CONTROL,1709
2,0,-0.3163457214832306,0.14670149981975555,1.8407028619549237e-05,0.0908900648355484,0.11128563433885574,ASSET_ROTATED_CONTROL,1709
2,1,-0.175419420003891,0.07542707771062851,1.6800871890154667e-05,0.09127730131149292,0.11008409410715103,ASSET_ROTATED_CONTROL,1709
2,2,-0.3505321741104126,0.0940912663936615,1.7407703126082197e-05,0.09129729866981506,0.1096397265791893,ASSET_ROTATED_CONTROL,1709
3,0,-0.35291343927383423,0.022473879158496857,1.730073017824907e-05,0.09140776842832565,0.11091027408838272,ASSET_ROTATED_CONTROL,1709
3,1,-0.09889303147792816,0.03974280133843422,1.6123774912557565e-05,0.09126584976911545,0.10999715328216553,ASSET_ROTATED_CONTROL,1709
3,2,-0.4171171188354492,0.11193350702524185,1.6992888049571775e-05,0.09263549745082855,0.10971549153327942,ASSET_ROTATED_CONTROL,1709
4,0,-0.23743197321891785,0.089695043861866,1.6483816580148414e-05,0.09271539747714996,0.11087571084499359,ASSET_ROTATED_CONTROL,1709
4,1,-0.40122929215431213,0.054553113877773285,1.635911212360952e-05,0.09149082005023956,0.10933434963226318,ASSET_ROTATED_CONTROL,1709
4,2,-0.11953546851873398,0.06258108466863632,1.5361487385234796e-05,0.09174121916294098,0.10975784808397293,ASSET_ROTATED_CONTROL,1709
5,0,-0.1082683801651001,0.026005549356341362,1.5140067262109369e-05,0.09180451929569244,0.1097206249833107,ASSET_ROTATED_CONTROL,1709
5,1,-0.27021825313568115,0.07833363115787506,1.545897248433903e-05,0.09170380979776382,0.10919751226902008,ASSET_ROTATED_CONTROL,1709
5,2,-0.5379073023796082,0.06722701340913773,1.5903469829936512e-05,0.09195464104413986,0.11043573170900345,ASSET_ROTATED_CONTROL,1709
6,0,-0.21048542857170105,0.012917871586978436,1.5181150047283154e-05,0.0920398160815239,0.11037997901439667,ASSET_ROTATED_CONTROL,1709
6,1,-0.34390172362327576,0.0861544981598854,1.5351728507084772e-05,0.09206101298332214,0.10956478863954544,ASSET_ROTATED_CONTROL,1709
6,2,-0.25813889503479004,0.08221567422151566,1.4160334103507921e-05,0.0920104905962944,0.10872047394514084,ASSET_ROTATED_CONTROL,1709
7,0,-0.13430601358413696,0.04816490411758423,1.474852251703851e-05,0.09206254780292511,0.11018311232328415,ASSET_ROTATED_CONTROL,1709
7,1,-0.3807046115398407,0.06885227560997009,1.4653071957582142e-05,0.09301910549402237,0.10935623943805695,ASSET_ROTATED_CONTROL,1709
7,2,-0.3226501941680908,0.09283896535634995,1.4585343706130516e-05,0.09219316393136978,0.1086229681968689,ASSET_ROTATED_CONTROL,1709
8,0,-0.44401586055755615,0.061478689312934875,1.4274264685809612e-05,0.09183936566114426,0.10854542255401611,ASSET_ROTATED_CONTROL,1709
8,1,-0.3128676414489746,0.04051820933818817,1.3807107279717457e-05,0.09220252186059952,0.1098160669207573,ASSET_ROTATED_CONTROL,1709
8,2,0.06308438628911972,0.05312112346291542,1.4858120266580954e-05,0.09183508902788162,0.10902456194162369,ASSET_ROTATED_CONTROL,1709
9,0,-0.10242222994565964,0.06526080518960953,1.3853300515620504e-05,0.09239277243614197,0.10959704965353012,ASSET_ROTATED_CONTROL,1709
9,1,-0.34525567293167114,0.07540958374738693,1.338107085757656e-05,0.09156021475791931,0.10845115035772324,ASSET_ROTATED_CONTROL,1709
9,2,-0.4332122802734375,0.05031212046742439,1.4453416952164844e-05,0.09144355356693268,0.1088329330086708,ASSET_ROTATED_CONTROL,1709
10,0,-0.2734648585319519,0.028059659525752068,1.3476182175509166e-05,0.09140587598085403,0.10837090760469437,ASSET_ROTATED_CONTROL,1709
10,1,-0.15242506563663483,0.032800499349832535,1.3109641258779448e-05,0.09187836945056915,0.10868062824010849,ASSET_ROTATED_CONTROL,1709
10,2,-0.4698881208896637,0.11401864886283875,1.372446604364086e-05,0.0912105068564415,0.10924142599105835,ASSET_ROTATED_CONTROL,1709
11,0,-0.3072509169578552,0.057716254144907,1.3278425285534468e-05,0.09119614958763123,0.10849888622760773,ASSET_ROTATED_CONTROL,1709
11,1,-0.26944175362586975,0.022089052945375443,1.2470481124182697e-05,0.09163497388362885,0.10898897796869278,ASSET_ROTATED_CONTROL,1709
11,2,-0.22985756397247314,0.11638185381889343,1.2245085599715821e-05,0.0914580374956131,0.1076110452413559,ASSET_ROTATED_CONTROL,1709
