shard_id,source_file,blueprint_id,semantic_pair,motif,skeleton_key,expression,horizon_h,diagnostic_composite_score,overall_reward,train_sortino,validation_sortino,test_sortino,recent_sortino,median_oos_sortino,train_oos_sortino_gap,train_oos_consistency_penalty,train_overfit_penalty,validation_floor_sortino,test_floor_sortino,recent_floor_sortino,stress_sortino,stress_floor_sortino,stress_n_obs,recent_sharpe,recent_ic,recent_rankic,recent_net_mean,recent_max_drawdown,recent_avg_turnover,recent_capacity_proxy,recent_control_ratio,recent_shuffle_control_ratio,oos_control_dominated_count,oos_lag_stale_dominated_count,oos_shuffle_dominated_count,oos_positive_split_count,orientation_train_hours,orientation_extension_hours,orientation_extension_crash_like_hours,orientation_extension_requested_hours,train_crash_like_hours,may_stress_hours,hard_reject,hard_reject_reasons,min_oos_sortino,train_oos_consistency_score,min_oos_floor_sortino,obj_train_sortino,obj_train_oos_consistency,obj_recent_sortino,obj_min_oos_sortino,obj_min_oos_floor_sortino,obj_recent_sharpe,obj_recent_rankic,obj_stress_sortino,obj_neg_recent_drawdown,obj_neg_recent_turnover,obj_neg_shuffle_control_ratio,obj_neg_oos_control_dominated_count,obj_neg_oos_lag_stale_dominated_count,objective_pass_count,gate_pass,pareto_rank,pareto_front,dominance_count,dominates_count,source_lag_policy_status,source_lag_required_fields,source_lag_required_families,source_lag_gate,source_lag_policy_reject,formula,source_queue_shard_id
a7v3s0_reward_s000,D:\HermesWorker\runtime\a7search8_strict_reward_source8_20260707\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_validation_gate_rejections.csv,a7search7_37c11ae930ea6da0,open_interest|positioning,positive_prior_safe_div_rank,"SafeDiv(ZScore(Mean(FIELD,W)),CSRank(FIELD))","SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",8,5.942482751976263,5.942482751976263,1.8128267623320289,6.240596386428357,7.554880400584405,11.403633539021968,7.554880400584405,5.742053638252376,1.435513409563094,0.0,3.954841534659344,5.841603934234289,10.34025686477733,4.566048840554345,3.378535645823515,601.0,6.275297951353697,0.0236074176486115,0.0376659498917193,0.0008706338699461,-0.2215509900500653,0.0235448013117284,14098056.02644862,1.0005686786508534,0.4289082552521278,0,0,0,3,8784,0,0,0,2312,601,True,source_lag_required_not_proven,6.240596386428357,-5.742053638252376,3.954841534659344,1.8128267623320289,-5.742053638252376,11.403633539021968,6.240596386428357,3.954841534659344,6.275297951353697,0.0376659498917193,4.566048840554345,-0.2215509900500653,-0.0235448013117284,-0.4289082552521278,0,0,13,False,1,True,0,0,SOURCE_LAG_FRAGILE_FAIL_CLOSED,open_interest_value_last|top_long_short_account_ratio_last,open_interest|positioning,HOLD_SOURCE_LAG_FRAGILE_OR_NOT_PROVEN,True,"SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\runtime\a7search8_strict_reward_source8_20260707\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_validation_gate_rejections.csv,a7search7_f75f5679c40c117e,open_interest|positioning,positive_prior_safe_div_abs,"SafeDiv(ZScore(FIELD),Abs(Decay(FIELD,W)))","SafeDiv(ZScore(open_interest_value_last),Abs(Decay(account_position_divergence,24)))",24,10.47847172318432,10.47847172318432,1.1632951028709049,9.509729020957202,28.282375741066613,14.153349917045032,14.153349917045032,12.990054814174128,3.0,0.0,5.453083772349467,15.504023562782624,10.587333463072712,4.502835423949801,2.837574239760666,601.0,5.843288549281912,0.0379179303124207,0.0441288156227803,0.0022796831795697,-0.4073338818221623,0.0118724681712963,13854732.840631291,0.9629781108894638,0.3192004852774954,0,0,0,3,8784,0,0,0,2312,601,True,source_lag_required_not_proven,9.509729020957202,-12.990054814174128,5.453083772349467,1.1632951028709049,-12.990054814174128,14.153349917045032,9.509729020957202,5.453083772349467,5.843288549281912,0.0441288156227803,4.502835423949801,-0.4073338818221623,-0.0118724681712963,-0.3192004852774954,0,0,12,False,1,True,0,0,SOURCE_LAG_REQUIRED_FAIL_CLOSED,account_position_divergence|open_interest_value_last,open_interest|positioning,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True,"SafeDiv(ZScore(open_interest_value_last),Abs(Decay(account_position_divergence,24)))",a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\runtime\a7search8_strict_reward_source8_20260707\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_validation_gate_rejections.csv,a7search7_9168babaa32dc76c,funding_dense|open_interest,shadow_selected_rank_wrap,"CSRank(CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W))))))","CSRank(CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))))",4,8.432421682816209,8.432421682816209,2.1779643196323817,10.163919317822558,10.216245843420914,13.542655057984907,10.216245843420914,8.038281523788532,2.009570380947133,0.0,8.633900693694658,9.02671857528266,12.339285690730811,5.059669048681359,2.390686280165004,601.0,8.564829900661312,0.0391333811462365,0.0468810701121015,0.0005554826015941,-0.0613550958816629,0.0638846918159871,5811007.897889439,0.9902763327053046,0.3217710814127051,0,0,0,3,8784,0,0,0,2312,601,True,source_lag_required_not_proven,10.163919317822558,-8.038281523788532,8.633900693694658,2.1779643196323817,-8.038281523788532,13.542655057984907,10.163919317822558,8.633900693694658,8.564829900661312,0.0468810701121015,5.059669048681359,-0.0613550958816629,-0.0638846918159871,-0.3217710814127051,0,0,12,False,1,True,0,1,SOURCE_LAG_REQUIRED_FAIL_CLOSED,funding_rate_delta_state_24h|open_interest_value_last,funding_state|open_interest,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True,"CSRank(CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))))",a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\runtime\a7search8_strict_reward_source8_20260707\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_validation_gate_rejections.csv,a7search7_37c11ae930ea6da0,open_interest|positioning,positive_prior_safe_div_rank,"SafeDiv(ZScore(Mean(FIELD,W)),CSRank(FIELD))","SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",24,7.063422347546661,7.063422347546661,1.5714411446778125,8.895751322471263,11.923423819630557,12.655231337492284,11.923423819630557,10.351982674952742,2.587995668738185,0.0,3.351004495197329,5.829927577526329,8.95192477970017,2.854856403577524,1.5153983221291023,601.0,5.301854647705438,0.0354753168365616,0.0496309711909264,0.002328237624149,-0.4941719983710962,0.0235448013117284,14098056.02644862,0.9781715187721726,0.096484686608098,0,0,0,3,8784,0,0,0,2312,601,True,source_lag_required_not_proven,8.895751322471263,-10.351982674952742,3.351004495197329,1.5714411446778125,-10.351982674952742,12.655231337492284,8.895751322471263,3.351004495197329,5.301854647705438,0.0496309711909264,2.854856403577524,-0.4941719983710962,-0.0235448013117284,-0.096484686608098,0,0,12,False,1,True,0,0,SOURCE_LAG_FRAGILE_FAIL_CLOSED,open_interest_value_last|top_long_short_account_ratio_last,open_interest|positioning,HOLD_SOURCE_LAG_FRAGILE_OR_NOT_PROVEN,True,"SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\runtime\a7search8_strict_reward_source8_20260707\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_validation_gate_rejections.csv,a7search7_ba69d19a8c649556,open_interest|positioning,positive_prior_safe_div_rank,"SafeDiv(TSRank(FIELD,W),CSRank(Decay(FIELD,W)))","SafeDiv(TSRank(open_interest_value_last,240),CSRank(Decay(global_long_short_account_ratio_last,504)))",8,7.219657306458269,7.219657306458269,2.2894850892651086,5.867220925504197,16.294892369747693,11.595151331322125,11.595151331322125,9.305666242057017,2.326416560514254,0.0,4.279174450525368,13.83584502819451,10.220200358420083,3.9867781738846473,1.4060112168420622,601.0,5.567140056360701,0.0218556754547936,0.0403653442050345,0.0007401317279768,-0.2309304601661992,0.0658940817371629,8123484.009829254,1.0597956161085962,0.4645278963357928,0,0,0,3,8784,0,0,0,2312,601,True,source_lag_required_not_proven,5.867220925504197,-9.305666242057017,4.279174450525368,2.2894850892651086,-9.305666242057017,11.595151331322125,5.867220925504197,4.279174450525368,5.567140056360701,0.0403653442050345,3.9867781738846473,-0.2309304601661992,-0.0658940817371629,-0.4645278963357928,0,0,12,False,1,True,0,0,SOURCE_LAG_REQUIRED_FAIL_CLOSED,global_long_short_account_ratio_last|open_interest_value_last,open_interest|positioning,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Decay(global_long_short_account_ratio_last,504)))",a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\runtime\a7search8_strict_reward_source8_20260707\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_validation_gate_rejections.csv,a7search7_37c11ae930ea6da0,open_interest|positioning,positive_prior_safe_div_rank,"SafeDiv(ZScore(Mean(FIELD,W)),CSRank(FIELD))","SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",4,5.806275676557213,5.806275676557213,1.7431872786304,5.6642182661701925,8.360398324741855,10.646781772418093,8.360398324741855,6.617211046111455,1.6543027615278638,0.0,5.211903854614664,7.013917362564797,8.36246432671543,4.445033271172049,4.1635321682577855,601.0,6.494659953473857,0.0191380528220158,0.0287099708104709,0.000404288112132,-0.1141779794491666,0.0235448013117284,14098056.02644862,1.0119321973528088,0.9352675561785562,0,0,0,3,8784,0,0,0,2312,601,True,source_lag_required_not_proven,5.6642182661701925,-6.617211046111455,5.211903854614664,1.7431872786304,-6.617211046111455,10.646781772418093,5.6642182661701925,5.211903854614664,6.494659953473857,0.0287099708104709,4.445033271172049,-0.1141779794491666,-0.0235448013117284,-0.9352675561785562,0,0,12,False,1,True,0,0,SOURCE_LAG_FRAGILE_FAIL_CLOSED,open_interest_value_last|top_long_short_account_ratio_last,open_interest|positioning,HOLD_SOURCE_LAG_FRAGILE_OR_NOT_PROVEN,True,"SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\runtime\a7search8_strict_reward_source8_20260707\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_validation_gate_rejections.csv,a7search7_2c3057f692b8365e,open_interest|positioning,positive_prior_safe_div_rank,"SafeDiv(TSRank(FIELD,W),CSRank(Delta(FIELD,W)))","SafeDiv(TSRank(open_interest_value_last,240),CSRank(Delta(top_long_short_position_ratio_last,240)))",8,6.241556609029767,6.241556609029767,1.7434849511407189,6.896797741629536,10.021497605583544,9.226945508543448,9.226945508543448,7.483460557402729,1.8708651393506823,0.0,3.9561680140238233,8.604950175693007,7.593961948353982,7.753794189032895,4.256477609497546,601.0,5.386223480701784,0.037138809784227,0.0477804817631377,0.0007354394882519,-0.1758483615249176,0.0728804478213049,8113175.113975855,1.027948526172114,0.7452388525327254,0,0,0,3,8784,0,0,0,2312,601,True,source_lag_required_not_proven,6.896797741629536,-7.483460557402729,3.9561680140238233,1.7434849511407189,-7.483460557402729,9.226945508543448,6.896797741629536,3.9561680140238233,5.386223480701784,0.0477804817631377,7.753794189032895,-0.1758483615249176,-0.0728804478213049,-0.7452388525327254,0,0,12,False,1,True,0,0,SOURCE_LAG_REQUIRED_FAIL_CLOSED,open_interest_value_last|top_long_short_position_ratio_last,open_interest|positioning,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Delta(top_long_short_position_ratio_last,240)))",a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\runtime\a7search8_strict_reward_source8_20260707\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_validation_gate_rejections.csv,a7search7_1579560a060d20ec,funding_dense|open_interest,shadow_selected_exact_probe,"CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))","CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))))",4,8.432421682816209,8.432421682816209,2.1779643196323817,10.163919317822558,10.216245843420914,13.542655057984907,10.216245843420914,8.038281523788532,2.009570380947133,0.0,8.633900693694658,9.02671857528266,12.339285690730811,5.059669048681359,2.390686280165004,601.0,8.564829900661312,0.0391333811462365,0.0468810701121015,0.0005554826015941,-0.0613550958816629,0.0638846918159871,5811007.897889439,0.9902763327053046,0.7686056032219483,0,0,0,3,8784,0,0,0,2312,601,True,source_lag_required_not_proven,10.163919317822558,-8.038281523788532,8.633900693694658,2.1779643196323817,-8.038281523788532,13.542655057984907,10.163919317822558,8.633900693694658,8.564829900661312,0.0468810701121015,5.059669048681359,-0.0613550958816629,-0.0638846918159871,-0.7686056032219483,0,0,12,False,2,False,1,0,SOURCE_LAG_REQUIRED_FAIL_CLOSED,funding_rate_delta_state_24h|open_interest_value_last,funding_state|open_interest,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True,"CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))))",a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\runtime\a7search8_strict_reward_source8_20260707\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_validation_gate_rejections.csv,a7search7_2c3057f692b8365e,open_interest|positioning,positive_prior_safe_div_rank,"SafeDiv(TSRank(FIELD,W),CSRank(Delta(FIELD,W)))","SafeDiv(TSRank(open_interest_value_last,240),CSRank(Delta(top_long_short_position_ratio_last,240)))",4,5.175774889547376,5.175774889547376,1.682974511795693,4.631834805342773,10.332139801208836,6.647058593926603,6.647058593926603,4.964084082130911,1.2410210205327277,0.0,4.499194416810469,9.513410675104916,6.617706833313754,7.148021435649779,6.517805308546009,601.0,4.493515773169954,0.0297811331262431,0.0381800535079413,0.000287384809565,-0.1126550769283336,0.0728804478213049,8113175.113975855,1.5652406455901606,1.5652406455901606,0,0,0,3,8784,0,0,0,2312,601,True,shuffle_control_dominated_recent;source_lag_required_not_proven,4.631834805342773,-4.964084082130911,4.499194416810469,1.682974511795693,-4.964084082130911,6.647058593926603,4.631834805342773,4.499194416810469,4.493515773169954,0.0381800535079413,7.148021435649779,-0.1126550769283336,-0.0728804478213049,-1.5652406455901606,0,0,12,False,1,True,0,0,SOURCE_LAG_REQUIRED_FAIL_CLOSED,open_interest_value_last|top_long_short_position_ratio_last,open_interest|positioning,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Delta(top_long_short_position_ratio_last,240)))",a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\runtime\a7search8_strict_reward_source8_20260707\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_validation_gate_rejections.csv,a7search7_ba69d19a8c649556,open_interest|positioning,positive_prior_safe_div_rank,"SafeDiv(TSRank(FIELD,W),CSRank(Decay(FIELD,W)))","SafeDiv(TSRank(open_interest_value_last,240),CSRank(Decay(global_long_short_account_ratio_last,504)))",24,8.912693877531964,8.912693877531964,2.152152080445716,4.080025228666756,27.97132140126392,16.72366923365839,16.72366923365839,14.571517153212676,3.0,0.0,0.2911626303533576,14.858050895229711,9.92373295870062,2.6233287387614665,-1.798103342749962,601.0,5.953972230389219,0.0459394317500272,0.0646965330244696,0.0027171075444458,-0.4854808373405335,0.0658940817371629,8123484.009829254,1.0044716038233965,0.1004036795370405,0,0,0,3,8784,0,0,0,2312,601,True,stress_floor_not_positive;source_lag_required_not_proven,4.080025228666756,-14.571517153212676,0.2911626303533576,2.152152080445716,-14.571517153212676,16.72366923365839,4.080025228666756,0.2911626303533576,5.953972230389219,0.0646965330244696,2.6233287387614665,-0.4854808373405335,-0.0658940817371629,-0.1004036795370405,0,0,11,False,1,True,0,0,SOURCE_LAG_REQUIRED_FAIL_CLOSED,global_long_short_account_ratio_last|open_interest_value_last,open_interest|positioning,HOLD_SOURCE_LAG_REQUIRED_NOT_PROVEN,True,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Decay(global_long_short_account_ratio_last,504)))",a7v3s0_reward_s000
