second_pass_family,left_field,left_family,right_field,right_family,left_transform,right_transform,operator,priority_wave,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,h2_repair_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,Mul,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_Mul_liquidity_rank_active_universe_delta_1h,L0_raw_forward_return,1,1.0,3,True,17.32803973225865,-0.00016557117725751473,False,False,False,HOLD_A7FFCORE16ME_CONTROL_LIKE,716,4.6451460038064906e-05,0.3215842547263945,0.3215842547263945,0.3215842547263945,0.5,717,9.657698122916826e-06,0.1064150047925455,0.1064150047925455,0.1064150047925455,0.5146443514644351,718,7.520868343413447e-05,0.7257624803098935,0.7257624803098935,0.7257624803098935,0.5083565459610028,719,3.981791415494951e-05,0.28056440857281706,0.28056440857281706,0.28056440857281706,0.5090403337969402,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,Mul,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_Mul_liquidity_rank_active_universe_delta_1h,L1_cross_sectional_relative_return,1,1.0,3,True,17.32803973225864,-0.00016557117725751467,False,False,False,HOLD_A7FFCORE16ME_CONTROL_LIKE,716,4.6451460038064934e-05,0.32158425472639474,0.32158425472639474,0.32158425472639474,0.5,717,9.657698122916826e-06,0.1064150047925455,0.1064150047925455,0.1064150047925455,0.5146443514644351,718,7.520868343413446e-05,0.7257624803098935,0.7257624803098935,0.7257624803098935,0.5083565459610028,719,3.981791415494951e-05,0.28056440857281706,0.28056440857281706,0.28056440857281706,0.5090403337969402,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,Mul,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_Mul_liquidity_rank_active_universe_delta_1h,L3_liquidity_tier_relative_return,1,1.0,3,True,9.63502669437523,-0.00015480319697173129,False,False,False,HOLD_A7FFCORE16ME_CONTROL_LIKE,716,4.919848318337638e-06,0.03461012967851968,0.03461012967851968,0.03461012967851968,0.49162011173184356,717,1.668466948084288e-05,0.18738312023720632,0.18738312023720632,0.18738312023720632,0.5104602510460251,718,7.691404293681846e-05,0.7655000842585485,0.7655000842585485,0.7655000842585485,0.5041782729805014,719,6.141966399747246e-05,0.4327710008758539,0.4327710008758539,0.4327710008758539,0.5104311543810849,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,Mul,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_Mul_liquidity_rank_active_universe_delta_1h,L5_vol_adjusted_return,1,-1.0,0,False,7.330599383838371,0.020709842383612006,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,716,-0.00026533163102058084,-0.029624832354407618,-0.029624832354407618,-0.029624832354407618,0.5,717,0.002295685794616157,0.23722021376798816,0.23722021376798816,0.23722021376798816,0.5118549511854951,718,0.0036097395668397455,0.3337990403108627,0.3337990403108627,0.3337990403108627,0.5167130919220055,719,0.00973899671101354,0.6720426587933633,0.6720426587933633,0.6720426587933633,0.5243393602225312,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,Mul,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_Mul_liquidity_rank_active_universe_delta_1h,L0_raw_forward_return,4,-1.0,1,False,106.95555087244833,7.383277618149898e-05,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,713,-4.202011970966913e-05,-0.13150037380598906,-0.02155005646355261,-0.526214116775777,0.511921458625526,714,6.957815460774358e-05,0.39661532684610357,0.38049869028442435,-0.8192860214484493,0.5238095238095238,715,0.0001640658309613582,0.7522229315931148,0.1915869444486481,-0.5367741905721309,0.5076923076923077,716,-5.549297298645357e-06,-0.019740730561944152,0.13026527430751503,-0.8497905392630021,0.4972067039106145,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,Mul,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_Mul_liquidity_rank_active_universe_delta_1h,L1_cross_sectional_relative_return,4,-1.0,1,False,106.95555087244757,7.3832776181499e-05,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,713,-4.202011970966913e-05,-0.13150037380598906,-0.021550056463552403,-0.5262141167757768,0.511921458625526,714,6.957815460774358e-05,0.39661532684610357,0.3804986902844248,-0.8192860214484501,0.5238095238095238,715,0.00016406583096135818,0.7522229315931148,0.19158694444864827,-0.5367741905721308,0.5076923076923077,716,-5.549297298645396e-06,-0.01974073056194429,0.13026527430751506,-0.8497905392630019,0.4972067039106145,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,Mul,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_Mul_liquidity_rank_active_universe_delta_1h,L3_liquidity_tier_relative_return,4,-1.0,0,False,9.096021830760089,4.931174119674627e-05,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,713,-0.00011302520214808345,-0.35601868045328716,-0.25036140293306114,-0.6606311896406118,0.4992987377279102,714,3.9057354288127626e-05,0.2298303986883267,0.37800565511180173,-1.0034850559161617,0.5168067226890757,715,0.00020583044272129552,0.9945310574657669,0.37547416041047527,-0.433162183663271,0.5160839160839161,716,6.697517892101218e-05,0.23747166243754897,0.16557903811884342,-0.6890539690826651,0.5,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,Mul,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_Mul_liquidity_rank_active_universe_delta_1h,L5_vol_adjusted_return,4,-1.0,0,False,3.3268080342443582,0.0048200171869526185,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,713,-0.007410299593861098,-0.3794801636058052,-0.1786504242796499,-0.4421541635929857,0.5007012622720898,714,0.016397825507672867,0.8899866256456892,0.5059782856347455,-0.518095977299002,0.5182072829131653,715,0.02561990821977698,0.986460022515557,0.33128575427838125,-0.4884341380429171,0.5188811188811189,716,0.025029838641876398,0.8394967426797632,0.2697841333375802,-0.31194920267148557,0.4958100558659218,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,Mul,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_Mul_liquidity_rank_active_universe_delta_1h,L0_raw_forward_return,8,-1.0,0,False,15.751079295852936,9.276057227571315e-05,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,709,-4.232163365290602e-05,-0.10695113222362483,-0.08176555895695865,-1.1056549133051166,0.5105782792665726,710,0.00010112804732927723,0.40091445751765475,0.5284012551505932,-1.7295610260210303,0.5197183098591549,711,0.0001252744916820594,0.40408579602859507,-0.11873103542288233,-1.2339531869890612,0.5063291139240507,712,5.381674203758306e-05,0.1210255936498898,-0.2320245692085201,-0.9253274962779485,0.5210674157303371,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,Mul,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_Mul_liquidity_rank_active_universe_delta_1h,L1_cross_sectional_relative_return,8,-1.0,0,False,15.751079295852925,9.276057227571334e-05,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,709,-4.232163365290575e-05,-0.10695113222362414,-0.0817655589569587,-1.1056549133051154,0.5105782792665726,710,0.00010112804732927713,0.40091445751765437,0.528401255150593,-1.7295610260210306,0.5197183098591549,711,0.0001252744916820595,0.4040857960285953,-0.1187310354228826,-1.233953186989061,0.5063291139240507,712,5.381674203758309e-05,0.12102559364988986,-0.23202456920852008,-0.9253274962779484,0.5210674157303371,94.93333333333334,
