interaction_family,left_field,left_family,right_field,right_family,transform,operator,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,probe_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_close_bps_tsrank_168h,L0_raw_forward_return,1,-1.0,3,True,0.8543051820899836,0.00027468293828890723,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,552,-0.0003473827879599498,-1.9010129845072128,-1.9010129845072128,-1.9010129845072128,0.447463768115942,719,-0.00018265337613205342,-1.6751987047138297,-1.6751987047138297,-1.6751987047138297,0.47009735744089015,719,-0.0006715124503811311,-4.720656820028677,-4.720656820028677,-4.720656820028677,0.4047287899860918,719,-0.0005839716584026096,-2.2490093935854105,-2.2490093935854105,-2.2490093935854105,0.44506258692628653,95.86666666666666,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_close_bps_tsrank_168h,L1_cross_sectional_relative_return,1,-1.0,3,True,0.8543051820899829,0.00027468293828890734,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,552,-0.0003473827879599498,-1.9010129845072128,-1.9010129845072128,-1.9010129845072128,0.447463768115942,719,-0.0001826533761320535,-1.6751987047138304,-1.6751987047138304,-1.6751987047138304,0.47009735744089015,719,-0.0006715124503811312,-4.720656820028678,-4.720656820028678,-4.720656820028678,0.4047287899860918,719,-0.0005839716584026096,-2.2490093935854105,-2.2490093935854105,-2.2490093935854105,0.44506258692628653,95.86666666666666,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_close_bps_tsrank_168h,L5_vol_adjusted_return,1,-1.0,3,True,0.8770189907513714,0.020759723738382887,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,552,-0.026798989676011485,-2.3625707031700114,-2.3625707031700114,-2.3625707031700114,0.44565217391304346,719,-0.027624351927850586,-2.570997163449105,-2.570997163449105,-2.570997163449105,0.44923504867872044,719,-0.07269858199657196,-5.060162002906039,-5.060162002906039,-5.060162002906039,0.40333796940194716,719,-0.05908248105076985,-2.787908836908051,-2.787908836908051,-2.787908836908051,0.4381084840055633,95.86666666666666,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_mark_index_basis_bps_tsrank_168h,L0_raw_forward_return,1,-1.0,3,True,0.6065440640936717,0.000382078274530402,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,552,-0.00033840194594403664,-1.8487362721666685,-1.8487362721666685,-1.8487362721666685,0.47101449275362317,719,-0.0002234158726455231,-1.914594029684045,-1.914594029684045,-1.914594029684045,0.4534075104311544,719,-0.0009567574637753812,-6.786302842371415,-6.786302842371415,-6.786302842371415,0.3588317107093185,719,-0.0008623448774931267,-3.513225161641429,-3.513225161641429,-3.513225161641429,0.4297635605006954,95.86666666666666,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_mark_index_basis_bps_tsrank_168h,L1_cross_sectional_relative_return,1,-1.0,3,True,0.6065440640936718,0.0003820782745304021,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,552,-0.00033840194594403664,-1.8487362721666682,-1.8487362721666682,-1.8487362721666682,0.47101449275362317,719,-0.00022341587264552306,-1.9145940296840447,-1.9145940296840447,-1.9145940296840447,0.4534075104311544,719,-0.0009567574637753812,-6.786302842371415,-6.786302842371415,-6.786302842371415,0.3588317107093185,719,-0.0008623448774931267,-3.513225161641429,-3.513225161641429,-3.513225161641429,0.4297635605006954,95.86666666666666,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_mark_index_basis_bps_tsrank_168h,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.5742398529210553,0.00032486462877724393,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,552,-0.0003613508238215144,-2.172448414058579,-2.172448414058579,-2.172448414058579,0.47282608695652173,719,-0.00022449300877839577,-2.0498166184776436,-2.0498166184776436,-2.0498166184776436,0.44367176634214184,719,-0.0009105604780197869,-6.6291885870101614,-6.6291885870101614,-6.6291885870101614,0.36995827538247567,719,-0.0008543116397970802,-3.634858318606854,-3.634858318606854,-3.634858318606854,0.4283727399165508,95.86666666666666,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_mark_index_basis_bps_tsrank_168h,L5_vol_adjusted_return,1,-1.0,3,True,0.3527171292564674,0.025459765470225364,False,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_FRAGILE,552,-0.022570905095669523,-2.122109859683347,-2.122109859683347,-2.122109859683347,0.4746376811594203,719,-0.038726598436048414,-3.4876091756039895,-3.4876091756039895,-3.4876091756039895,0.44089012517385257,719,-0.10698319171206419,-7.4326584875058614,-7.4326584875058614,-7.4326584875058614,0.3574408901251738,719,-0.10479600382602632,-4.975093147277551,-4.975093147277551,-4.975093147277551,0.4228094575799722,95.86666666666666,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_trade_basis_bps,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_mark_trade_basis_bps_zscore_168h,L5_vol_adjusted_return,1,-1.0,3,True,0.583880601119319,-0.027226631089882807,False,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_FRAGILE,696,-0.026653272564210653,-2.297529071720803,-2.297529071720803,-2.297529071720803,0.4525862068965517,719,-0.0493180678516279,-4.4380948261454725,-4.4380948261454725,-4.4380948261454725,0.3852573018080668,719,-0.050758201569830345,-3.2506029117539925,-3.2506029117539925,-3.2506029117539925,0.42698191933240615,719,-0.027775108784669905,-1.2925746227207724,-1.2925746227207724,-1.2925746227207724,0.4728789986091794,95.86666666666666,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_trade_basis_bps,basis_premium,tsrank_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_mark_trade_basis_bps_tsrank_168h,L3_liquidity_tier_relative_return,1,1.0,3,True,0.9267024430839971,0.0001644786743969497,False,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_FRAGILE,551,0.0001819442413292228,0.997664775669552,0.997664775669552,0.997664775669552,0.515426497277677,719,0.0005922793234173753,5.039621343457372,5.039621343457372,5.039621343457372,0.5980528511821975,719,0.0007565577761074131,5.138445939311434,5.138445939311434,5.138445939311434,0.5980528511821975,719,0.000923175930500484,3.5626488467455886,3.5626488467455886,3.5626488467455886,0.5674547983310153,95.86666666666666,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,mark_trade_basis_bps,basis_premium,tsrank_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_mark_trade_basis_bps_tsrank_168h,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.8557425881655705,-6.0877768064074276e-05,False,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_FRAGILE,547,-0.00027173023777408447,-1.718326077596363,-1.718326077596363,-1.718326077596363,0.4625228519195612,717,-0.0004853502473871135,-5.263201500746944,-5.263201500746944,-5.263201500746944,0.40446304044630405,717,-0.0011132698767233088,-9.272267214784911,-9.272267214784911,-9.272267214784911,0.3458856345885635,718,-0.0008196433390723638,-4.366180235758359,-4.366180235758359,-4.366180235758359,0.4192200557103064,95.86666666666666,
