interaction_family,left_field,left_family,right_field,right_family,transform,operator,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,probe_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
I5_liquidity_state_x_basis_or_positioning,liquidity_rank_active_universe,liquidity,basis_abs_168h,basis_premium,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_liquidity_rank_active_universe_Mul_basis_abs_168h_shock_24h,L1_cross_sectional_relative_return,24,1.0,1,False,9.860972025391357,-0.0009397915107222674,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,649,0.0045249340390864385,7.705357829358854,1.6424645245044978,0.4536732086251941,0.6178736517719569,687,-0.0007927428758779812,-1.8115222120172718,-0.2917736626110923,-2.4353011959244664,0.47161572052401746,686,0.001468833857622697,1.9873578294506484,0.2533481155396694,-0.7675960954393725,0.5145772594752187,693,-0.0010972498891056591,-1.0329925172857206,-0.30637852922917075,-1.881768728101101,0.46320346320346323,91.175,
I5_liquidity_state_x_basis_or_positioning,liquidity_rank_active_universe,liquidity,basis_abs_168h,basis_premium,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_liquidity_rank_active_universe_Mul_basis_abs_168h_shock_24h,L3_liquidity_tier_relative_return,24,1.0,1,False,5.155300248427419,-0.0018523094573311971,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,649,0.003668393371083789,6.449378881142746,1.347765056168751,0.18002182184477838,0.6271186440677966,687,-0.0008388718044872915,-1.9083219787708974,-0.18850990083876917,-2.5263463201690515,0.47307132459970885,686,0.001478105520946654,2.205942754442045,0.26689251265350433,-0.7494905037098272,0.5349854227405247,693,-0.0019930530733916806,-2.134322824525735,-0.39918356147933676,-2.230373933365595,0.4444444444444444,91.175,
I5_liquidity_state_x_basis_or_positioning,liquidity_rank_active_universe,liquidity,basis_abs_168h,basis_premium,shock_24h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_liquidity_rank_active_universe_Mul_basis_abs_168h_shock_24h,L5_vol_adjusted_return,24,1.0,2,False,5.642197841564201,0.23502792632250644,True,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,649,0.26502533872747064,7.176502318278705,1.5518928669981573,0.24227795500422714,0.6209553158705701,687,-0.16042621315768876,-3.6672651754281858,-0.618412621450493,-2.5164288835892767,0.44250363901018924,686,0.2456620648138795,3.402560973085178,0.6043311848423883,-0.8323228159392306,0.5102040816326531,693,0.22513314016026492,2.2108882634479943,0.4730890548490865,-1.4044189871051818,0.4963924963924964,91.175,
I5_liquidity_state_x_basis_or_positioning,liquidity_rank_active_universe,liquidity,basis_abs_168h,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_liquidity_rank_active_universe_SafeDiv_basis_abs_168h_shock_24h,L0_raw_forward_return,1,-1.0,2,False,10.371189867434143,0.00014042366942293208,True,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,672,-0.00013834233970814243,-0.8663557660523977,-0.8663557660523977,-0.8663557660523977,0.47619047619047616,719,3.6377281378065e-05,0.4283963886265924,0.4283963886265924,0.4283963886265924,0.5312934631432545,719,-0.00030580624754406147,-2.579491817402174,-2.579491817402174,-2.579491817402174,0.4617524339360223,719,-0.0002401672006391837,-1.4967970572710296,-1.4967970572710296,-1.4967970572710296,0.4561891515994437,94.17777777777778,
I5_liquidity_state_x_basis_or_positioning,liquidity_rank_active_universe,liquidity,basis_abs_168h,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_liquidity_rank_active_universe_SafeDiv_basis_abs_168h_shock_24h,L1_cross_sectional_relative_return,1,-1.0,2,False,10.371189867434131,0.00014042366942293208,True,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,672,-0.00013834233970814238,-0.8663557660523975,-0.8663557660523975,-0.8663557660523975,0.47619047619047616,719,3.637728137806504e-05,0.4283963886265929,0.4283963886265929,0.4283963886265929,0.5312934631432545,719,-0.0003058062475440615,-2.5794918174021744,-2.5794918174021744,-2.5794918174021744,0.4617524339360223,719,-0.00024016720063918366,-1.4967970572710292,-1.4967970572710292,-1.4967970572710292,0.4561891515994437,94.17777777777778,
I5_liquidity_state_x_basis_or_positioning,liquidity_rank_active_universe,liquidity,basis_abs_168h,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_liquidity_rank_active_universe_SafeDiv_basis_abs_168h_shock_24h,L3_liquidity_tier_relative_return,1,-1.0,2,False,235.52846516354285,0.00012419366938003776,True,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,672,-0.00012047605692108425,-0.8522575333332729,-0.8522575333332729,-0.8522575333332729,0.47470238095238093,719,1.640720241948264e-06,0.019564857499940164,0.019564857499940164,0.019564857499940164,0.5104311543810849,719,-0.00023899916843594712,-2.141782174564695,-2.141782174564695,-2.141782174564695,0.4659248956884562,719,-0.00023021155860150213,-1.5301871739600692,-1.5301871739600692,-1.5301871739600692,0.46453407510431155,94.17777777777778,
I5_liquidity_state_x_basis_or_positioning,liquidity_rank_active_universe,liquidity,basis_abs_168h,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_liquidity_rank_active_universe_SafeDiv_basis_abs_168h_shock_24h,L5_vol_adjusted_return,1,-1.0,2,False,5.404093642229946,0.014292000089363011,True,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,672,-0.004809947420534014,-0.48856273918986143,-0.48856273918986143,-0.48856273918986143,0.48214285714285715,719,0.006297646743221578,0.7103009954081898,0.7103009954081898,0.7103009954081898,0.5299026425591099,719,-0.02883809480557892,-2.4701495668138875,-2.4701495668138875,-2.4701495668138875,0.4659248956884562,719,-0.021926957257961337,-1.4966969986833751,-1.4966969986833751,-1.4966969986833751,0.4812239221140473,94.17777777777778,
I5_liquidity_state_x_basis_or_positioning,liquidity_rank_active_universe,liquidity,basis_abs_168h,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_liquidity_rank_active_universe_SafeDiv_basis_abs_168h_shock_24h,L0_raw_forward_return,4,-1.0,2,False,3.473643632953188,0.0005938637800558155,True,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,669,-0.0006391989322262755,-2.260572779857207,-1.1942614664822577,-1.7400115512643428,0.4618834080717489,716,0.00039448215333925127,2.0982720568927973,1.0610681935752249,0.7924535205206815,0.5321229050279329,716,-0.001015956288736849,-4.232665261120675,-2.205050599749227,-2.724511555163295,0.43156424581005587,716,-0.0007702201297849292,-2.5544272652192186,-1.2030614874447179,-1.9902035209976245,0.43575418994413406,93.78611111111111,
I5_liquidity_state_x_basis_or_positioning,liquidity_rank_active_universe,liquidity,basis_abs_168h,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_liquidity_rank_active_universe_SafeDiv_basis_abs_168h_shock_24h,L1_cross_sectional_relative_return,4,-1.0,2,False,3.4736436329531895,0.0005938637800558155,True,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,669,-0.0006391989322262756,-2.260572779857207,-1.1942614664822584,-1.7400115512643424,0.4618834080717489,716,0.00039448215333925116,2.098272056892797,1.0610681935752244,0.7924535205206816,0.5321229050279329,716,-0.001015956288736849,-4.232665261120675,-2.2050505997492267,-2.724511555163295,0.43156424581005587,716,-0.0007702201297849289,-2.5544272652192177,-1.2030614874447179,-1.9902035209976245,0.43575418994413406,93.78611111111111,
I5_liquidity_state_x_basis_or_positioning,liquidity_rank_active_universe,liquidity,basis_abs_168h,basis_premium,shock_24h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_liquidity_rank_active_universe_SafeDiv_basis_abs_168h_shock_24h,L3_liquidity_tier_relative_return,4,-1.0,2,False,5.164512528703741,0.0005123045477797362,True,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,669,-0.0006682769232605495,-2.561975048413757,-1.3373433241869586,-2.004799547684778,0.4678624813153961,716,0.00026573805031149483,1.4709830519090696,0.717328812090622,0.4956042688832904,0.5181564245810056,716,-0.0008363621841621857,-3.6940511228714166,-1.8899783654001916,-2.426919618885771,0.44273743016759776,716,-0.0007063349632891981,-2.446117064659591,-1.0365081312726478,-2.0053583061097013,0.42178770949720673,93.78611111111111,
