symbol,rows,raw_event_coverage,state_8h_coverage,state_24h_coverage,first_timestamp,last_timestamp,state8_over_raw_lift,state24_over_raw_lift
ACEUSDT,21025,0.2526991676575505,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,3.8450969320534543,3.8481084133258046
ACHUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ACTUSDT,13453,0.23875715453802127,0.9554002824648777,0.9565896082658143,2024-11-11 12:00:00,2026-05-26,4.001556662515567,4.00653798256538
ACUUSDT,2989,0.1993977919036467,0.7992639678822349,0.8046169287387086,2026-01-21 12:00:00,2026-05-26,4.008389261744966,4.035234899328859
ACXUSDT,12850,0.23828793774319065,0.9535408560311284,0.9547859922178988,2024-12-06 15:00:00,2026-05-26,4.001632919660353,4.006858262573481
ADAUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
AERGOUSDT,10070,0.24031777557100298,0.9407149950347568,0.94240317775571,2025-04-01 00:00:00,2026-05-26,3.9144628099173557,3.9214876033057853
AEROUSDT,12899,0.23831304752306381,0.9536398170400806,0.9548802232731219,2024-12-04 14:00:00,2026-05-26,4.001626545217957,4.006831489915419
AEVOUSDT,19284,0.24216967434142295,0.9689379796722671,0.9697676830533084,2024-03-13 13:00:00,2026-05-26,4.001070663811563,4.004496788008565
AGLDUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
AGTUSDT,8895,0.2330522765598651,0.9327712197863969,0.9345699831365936,2025-05-20 10:00:00,2026-05-26,4.002411963338157,4.01013024602026
AIAUSDT,3470,0.17377521613832853,0.6965417867435159,0.7011527377521614,2026-01-01 00:00:00,2026-05-26,4.008291873963516,4.034825870646766
AINUSDT,7671,0.23034806413766132,0.9220440620518837,0.9241298396558467,2025-07-10 10:00:00,2026-05-26,4.002829654782117,4.01188455008489
AIOTUSDT,9373,0.2338632241544863,0.935986343753334,0.9376933745865784,2025-04-30 12:00:00,2026-05-26,4.00228102189781,4.009580291970803
AIOUSDT,6854,0.22804201925882697,0.9128975780566093,0.9152319813247739,2025-08-13 11:00:00,2026-05-26,4.0031989763275755,4.0134357005758154
AIXBTUSDT,12511,0.23795060346894734,0.9522020621852769,0.9534809367756374,2024-12-20 18:00:00,2026-05-26,4.001679543164259,4.007054081289889
AKEUSDT,5797,0.22408142142487494,0.8971882007935139,0.8999482490943591,2025-09-26 12:00:00,2026-05-26,4.003849114703618,4.016166281755196
AKTUSDT,13286,0.2386722866174921,0.9550654824627427,0.9562697576396206,2024-11-18 11:00:00,2026-05-26,4.0015767896562595,4.006622516556291
ALCHUSDT,12086,0.2375475757074301,0.9506040046334602,0.9519278504054278,2025-01-07 11:00:00,2026-05-26,4.001741553465691,4.007314524555904
ALGOUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ALICEUSDT,21025,0.13312722948870392,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,7.298678099321187,7.304394426580921
ALLOUSDT,4691,0.21786399488382008,0.8725218503517373,0.8759326369643999,2025-11-11 14:00:00,2026-05-26,4.004892367906066,4.02054794520548
ALLUSDT,7024,0.11417995444191344,0.9135820045558086,0.9158599088838268,2025-08-06 09:00:00,2026-05-26,8.001246882793017,8.021197007481296
ALPINEUSDT,9232,0.23364384748700173,0.9351169844020797,0.9368500866551126,2025-05-06 09:00:00,2026-05-26,4.002318034306907,4.009735744089013
ALTUSDT,20435,0.24262295081967214,0.9707364815267923,0.9715194519207242,2024-01-25 14:00:00,2026-05-26,4.001008471157725,4.004235578862444
ANIMEUSDT,11696,0.2610294117647059,0.9487859097127223,0.9501538987688098,2025-01-23 17:00:00,2026-05-26,3.6347854569276117,3.640026203734032
ANKRUSDT,21025,0.129179548156956,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,7.521723122238586,7.52761413843888
APEUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
API3USDT,21025,0.2708680142687277,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,3.5871817383669886,3.5899912203687445
APRUSDT,5151,0.22073383808969133,0.8839060376625898,0.8870122306348281,2025-10-23 10:00:00,2026-05-26,4.0043975373790675,4.018469656992084
APTUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ARBUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ARCUSDT,11844,0.23725092874029044,0.9494258696386356,0.9507767646065518,2025-01-17 13:00:00,2026-05-26,4.001779359430605,4.007473309608541
ARIAUSDT,6350,0.24440944881889765,0.905984251968504,0.908503937007874,2025-09-03 11:00:00,2026-05-26,3.7068298969072164,3.717139175257732
ARKMUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ARKUSDT,21025,0.1844946492271106,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,5.266563547306006,5.270688321732405
ARPAUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ARUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ASRUSDT,9232,0.23364384748700173,0.9351169844020797,0.9368500866551126,2025-05-06 09:00:00,2026-05-26,4.002318034306907,4.009735744089013
ASTERUSDT,5965,0.2248113998323554,0.9000838222967309,0.9027661357921207,2025-09-19 12:00:00,2026-05-26,4.00372856077554,4.015659955257271
ASTRUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ATHUSDT,10042,0.2350129456283609,0.9405496912965545,0.9421429994025095,2025-04-02 15:00:00,2026-05-26,4.002118644067797,4.008898305084745
ATOMUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ATUSDT,5006,0.21993607670795046,0.880743108270076,0.8839392728725529,2025-10-29 11:00:00,2026-05-26,4.004541326067212,4.0190735694822886
AUCTIONUSDT,21025,0.2458026159334126,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,3.952979876160991,3.9560758513931886
AUSDT,8705,0.23273980470993683,0.931533601378518,0.9333716255025847,2025-05-28 08:00:00,2026-05-26,4.002467917077986,4.010365251727541
AVAAIUSDT,11844,0.23725092874029044,0.9494258696386356,0.9507767646065518,2025-01-17 13:00:00,2026-05-26,4.001779359430605,4.007473309608541
AVAUSDT,12684,0.23809523809523808,0.9527751497950173,0.9540365815200252,2024-12-13 13:00:00,2026-05-26,4.001655629139073,4.006953642384106
AVAXUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
AVNTUSDT,6202,0.22573363431151242,0.9037407287971622,0.9063205417607223,2025-09-09 15:00:00,2026-05-26,4.003571428571428,4.015
AWEUSDT,8873,0.23306660655922462,0.9328299335061422,0.9346331567677223,2025-05-21 08:00:00,2026-05-26,4.002417794970986,4.010154738878143
AXLUSDT,19570,0.2775677056719469,0.9694941236586612,0.9703117015840572,2024-03-01 15:00:00,2026-05-26,3.4928203240058906,3.495765832106038
AXSUSDT,21025,0.1435909631391201,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,6.7668102020536605,6.772109970188804
B2USDT,9228,0.23363675769397485,0.9350888599913307,0.9368227134807109,2025-05-06 13:00:00,2026-05-26,4.002319109461967,4.00974025974026
BABYUSDT,9972,0.23485760128359406,0.9399318090653831,0.9415363016446049,2025-04-05 13:00:00,2026-05-26,4.0021349274124685,4.008966695132365
BANANAS31USDT,10312,0.23535686578743212,0.9419123351435221,0.9434639255236618,2025-03-22 09:00:00,2026-05-26,4.0020601565719,4.008652657601978
BANANAUSDT,15575,0.25014446227929377,0.9616051364365971,0.9626324237560192,2024-08-15 02:00:00,2026-05-26,3.844199178644763,3.8483059548254612
BANDUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
BANKUSDT,9655,0.23438632832729156,0.9380631796996375,0.9397203521491455,2025-04-18 18:00:00,2026-05-26,4.002209456473707,4.009279717189571
BANUSDT,13286,0.24017763058858949,0.9550654824627427,0.9562697576396206,2024-11-18 11:00:00,2026-05-26,3.976496396114071,3.9815104982764025
BARDUSDT,5990,0.3335559265442404,0.9003338898163606,0.9030050083472454,2025-09-18 11:00:00,2026-05-26,2.6991991991991995,2.7072072072072073
BASUSDT,6540,0.22691131498470948,0.9084097859327217,0.9108562691131499,2025-08-26 13:00:00,2026-05-26,4.0033692722371965,4.014150943396227
BATUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
BBUSDT,17821,0.2415128219516301,0.966331855675888,0.9672296728578643,2024-05-13 12:00:00,2026-05-26,4.001161710037175,4.004879182156134
BCHUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
BEAMXUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
BEATUSDT,4669,0.28978367958877704,0.8723495395159563,0.8757763975155279,2025-11-12 12:00:00,2026-05-26,3.0103473762010347,3.022172949002217
BELUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
BERAUSDT,11362,0.23675409258933286,0.9474564337264566,0.9488646365076571,2025-02-06 15:00:00,2026-05-26,4.0018587360594795,4.007806691449814
BICOUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
BIGTIMEUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
BIOUSDT,12181,0.30424431491667353,0.950742960348083,0.9520564814054675,2025-01-03 12:00:00,2026-05-26,3.1249325418240685,3.129249865083648
BLESSUSDT,5872,0.22428474114441416,0.8979904632152589,0.9007152588555858,2025-09-23 09:00:00,2026-05-26,4.003796507213364,4.015945330296128
BLUAIUSDT,5198,0.22104655636783377,0.8851481338976529,0.88822624086187,2025-10-21 11:00:00,2026-05-26,4.0043516100957355,4.018276762402089
BLURUSDT,21025,0.127705112960761,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,7.608566108007448,7.614525139664804
BMTUSDT,10428,0.23551975450709628,0.9425584963559647,0.9440928270042194,2025-03-17 13:00:00,2026-05-26,4.002035830618892,4.008550488599348
BNBUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
BNTUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
BOMEUSDT,19213,0.24212772601884142,0.9687711445375528,0.9696039140165513,2024-03-16 12:00:00,2026-05-26,4.001074806534824,4.00451418744626
BRETTUSDT,15447,0.2402408234608662,0.9612869812908655,0.9623227811225481,2024-08-20 10:00:00,2026-05-26,4.001347345728914,4.005658852061439
BREVUSDT,3519,0.2071611253196931,0.8300653594771242,0.83461210571185,2025-12-30 10:00:00,2026-05-26,4.0068587105624145,4.0288065843621395
BROCCOLI714USDT,10336,0.23858359133126936,0.942047213622291,0.9435952012383901,2025-03-21 09:00:00,2026-05-26,3.948499594484996,3.9549878345498786
BROCCOLIF3BUSDT,10336,0.3448142414860681,0.9416602167182663,0.9432082043343654,2025-03-21 09:00:00,2026-05-26,2.730920314253648,2.735409652076319
BRUSDT,10333,0.23536243104616278,0.9419336107616375,0.9434820478079938,2025-03-21 12:00:00,2026-05-26,4.002055921052632,4.008634868421053
BSVUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
BTCUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
BTRUSDT,6519,0.2296364473078693,0.9082681392851665,0.9107225034514496,2025-08-27 10:00:00,2026-05-26,3.955243820975284,3.9659318637274548
BULLAUSDT,7816,0.2538382804503582,0.9233623336745138,0.9254094165813715,2025-07-04 09:00:00,2026-05-26,3.637600806451613,3.6456653225806455
BUSDT,8841,0.23300531614070807,0.9325868114466689,0.9343965614749463,2025-05-22 16:00:00,2026-05-26,4.002427184466019,4.010194174757282
C98USDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
CAKEUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
CARVUSDT,6993,0.2285142285142285,0.9147719147719148,0.9170599170599171,2025-08-07 16:00:00,2026-05-26,4.003128911138924,4.01314142678348
CATIUSDT,14702,0.2397632975105428,0.9593932798258741,0.9604815671337233,2024-09-20 11:00:00,2026-05-26,4.001418439716312,4.005957446808511
CCUSDT,4957,0.21968932822271536,0.879765987492435,0.8829937462174703,2025-10-31 12:00:00,2026-05-26,4.004591368227731,4.019283746556474
CELOUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
CELRUSDT,21025,0.1171462544589774,0.9372651605231866,0.9387871581450654,2024-01-01 00:00:00,2026-05-26,8.000812017864392,8.013804303694682
CETUSUSDT,13571,0.23889175447645716,0.9559354505931766,0.9571144351926903,2024-11-06 14:00:00,2026-05-26,4.001542257865515,4.006477483035163
CFXUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
CGPTUSDT,12510,0.23796962430055954,0.9522781774580336,0.9535571542765787,2024-12-20 19:00:00,2026-05-26,4.00167954316426,4.00705408128989
CHILLGUYUSDT,13067,0.23846330450753808,0.9542358613300681,0.9554603198897987,2024-11-27 14:00:00,2026-05-26,4.001604621309371,4.0067394094993585
CHRUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
CHZUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
CKBUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
CLANKERUSDT,4669,0.21781966159777255,0.8723495395159563,0.8757763975155279,2025-11-12 12:00:00,2026-05-26,4.004916420845624,4.020648967551622
CLOUSDT,5366,0.2415206857994782,0.8887439433469996,0.8917256802087216,2025-10-14 11:00:00,2026-05-26,3.679783950617284,3.6921296296296298
COAIUSDT,5826,0.35976656368005494,0.8975283213182287,0.9002746309646412,2025-09-25 07:00:00,2026-05-26,2.4947519083969465,2.502385496183206
COLLECTUSDT,3492,0.206758304696449,0.8284650630011455,0.8330469644902635,2025-12-31 13:00:00,2026-05-26,4.006925207756233,4.029085872576178
COMPUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
COOKIEUSDT,12086,0.2375475757074301,0.9506040046334602,0.9519278504054278,2025-01-07 11:00:00,2026-05-26,4.001741553465691,4.007314524555904
COSUSDT,14460,0.24515905947441216,0.9585753803596128,0.9596818810511757,2024-09-30 13:00:00,2026-05-26,3.9100141043723555,3.9145275035260934
COTIUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
COWUSDT,13572,0.23887415266725612,0.9558650162098438,0.9570439139404656,2024-11-06 13:00:00,2026-05-26,4.001542257865515,4.006477483035163
CROSSUSDT,7671,0.23034806413766132,0.9220440620518837,0.9241298396558467,2025-07-10 10:00:00,2026-05-26,4.002829654782117,4.01188455008489
CRVUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
CTKUSDT,10071,0.22639261245159367,0.9406215867341873,0.9424088968324893,2025-04-01 00:00:00,2026-05-26,4.154824561403509,4.162719298245614
CTSIUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
CUSDT,7552,0.24695444915254236,0.9206832627118644,0.922801906779661,2025-07-15 09:00:00,2026-05-26,3.7281501340482577,3.736729222520107
CVCUSDT,9353,0.2870736662033572,0.9362771303325136,0.9379878113974126,2025-05-01 00:00:00,2026-05-26,3.2614525139664803,3.267411545623836
CVXUSDT,7886,0.21417702257164595,0.8573421252853157,0.859371037281258,2025-07-01 00:00:00,2026-05-26,4.0029603315571345,4.012433392539965
CYBERUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
CYSUSDT,3950,0.2118987341772152,0.8488607594936709,0.8529113924050633,2025-12-12 11:00:00,2026-05-26,4.005973715651135,4.025089605734767
DASHUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
DEEPUSDT,9569,0.2341937506531508,0.9372975232521684,0.9389695892987773,2025-04-22 08:00:00,2026-05-26,4.00223114680946,4.009370816599732
DEXEUSDT,12422,0.23788439864756078,0.9519401062630817,0.9532281436161648,2024-12-24 11:00:00,2026-05-26,4.001692047377326,4.007106598984771
DIAUSDT,14413,0.23950600152639978,0.9583709151460487,0.9594810240754874,2024-10-02 12:00:00,2026-05-26,4.001448435689455,4.006083429895712
DODOXUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
DOGEUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
DOGSUSDT,15301,0.24011502516175415,0.9607868766747272,0.9618325599634011,2024-08-26 12:00:00,2026-05-26,4.001360914534567,4.005715841045182
DOLOUSDT,9358,0.2339175037401154,0.9362043171617868,0.937914084206027,2025-05-01 03:00:00,2026-05-26,4.002284148012792,4.009593421653723
DOODUSDT,9156,0.3636959370904325,0.9345784185233726,0.9363259065093927,2025-05-09 13:00:00,2026-05-26,2.5696696696696697,2.5744744744744743
DOTUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
DRIFTUSDT,13522,0.24996302322141695,0.9558497263718385,0.9570329832864961,2024-11-08 15:00:00,2026-05-26,3.82396449704142,3.8286982248520713
DUSDT,12039,0.24520308995763768,0.9503281003405598,0.9516571143782706,2025-01-09 10:00:00,2026-05-26,3.8756775067750677,3.8810975609756095
DUSKUSDT,21025,0.13992865636147445,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,6.943915703602991,6.949354180829367
DYDXUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
DYMUSDT,20130,0.24252359662195727,0.9703427719821163,0.9711376055638351,2024-02-07 07:00:00,2026-05-26,4.0010241704219585,4.004301515772225
EDENUSDT,5702,0.2236057523675903,0.8952998947737636,0.898105927744651,2025-09-30 11:00:00,2026-05-26,4.003921568627451,4.016470588235294
EDUUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
EGLDUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
EIGENUSDT,14443,0.23956241778023957,0.9585958595859586,0.9597036626739597,2024-10-01 06:00:00,2026-05-26,4.0014450867052025,4.006069364161849
ELSAUSDT,2970,0.2202020202020202,0.798989898989899,0.8043771043771044,2026-01-22 07:00:00,2026-05-26,3.628440366972477,3.6529051987767587
ENAUSDT,18805,0.24195692634937516,0.9680935921297528,0.9689444296729594,2024-04-02 12:00:00,2026-05-26,4.001098901098901,4.004615384615385
ENJUSDT,21025,0.14049940546967896,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,6.915707515233581,6.921123899796885
ENSOUSDT,5368,0.2481371087928465,0.8884128166915052,0.8913934426229508,2025-10-14 09:00:00,2026-05-26,3.58033033033033,3.5923423423423424
ENSUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
EPICUSDT,10529,0.235729888878336,0.9433944344192231,0.9449140469180359,2025-03-13 08:00:00,2026-05-26,4.0020145044319095,4.008460918614022
ERAUSDT,7498,0.24153107495332088,0.920378767671379,0.9225126700453454,2025-07-17 15:00:00,2026-05-26,3.8106018774157926,3.819436775262286
ESPORTSUSDT,7215,0.22910602910602912,0.9171171171171171,0.9193347193347193,2025-07-29 10:00:00,2026-05-26,4.003024803387779,4.012704174228675
ETCUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ETHFIUSDT,19162,0.24214591378770484,0.9688445882475734,0.9696795741571861,2024-03-18 15:00:00,2026-05-26,4.001077586206897,4.004525862068966
ETHUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ETHWUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
EULUSDT,5387,0.22201596435864118,0.8889920178206794,0.8919621310562466,2025-10-13 14:00:00,2026-05-26,4.004180602006689,4.0175585284280935
EVAAUSDT,5631,0.22322855620671284,0.8938021665778725,0.8966435801811401,2025-10-03 10:00:00,2026-05-26,4.003977724741448,4.016706443914081
FARTCOINUSDT,12511,0.23795060346894734,0.9522020621852769,0.9534809367756374,2024-12-20 18:00:00,2026-05-26,4.001679543164259,4.007054081289889
FETUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
FFUSDT,5724,0.2236198462613557,0.8953529000698812,0.8981481481481481,2025-09-29 13:00:00,2026-05-26,4.00390625,4.01640625
FHEUSDT,9802,0.2346459906141604,0.9390940624362375,0.9407263823709447,2025-04-12 15:00:00,2026-05-26,4.002173913043478,4.009130434782609
FIDAUSDT,14725,0.2397283531409168,0.9592529711375212,0.960339558573854,2024-09-19 12:00:00,2026-05-26,4.001416430594901,4.005949008498583
FILUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
FLOCKUSDT,6211,0.22572854612783771,0.9037192078570279,0.9062952825631944,2025-09-09 06:00:00,2026-05-26,4.003566333808845,4.0149786019971465
FLOWUSDT,21025,0.15681331747919144,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,6.196239005156203,6.2010919017288435
FLUIDUSDT,5847,0.224217547460236,0.8977253292286643,0.9004617752693689,2025-09-24 10:00:00,2026-05-26,4.003813882532419,4.016018306636155
FLUXUSDT,15114,0.2400423448458383,0.9605001984914648,0.9615588196374223,2024-09-03 07:00:00,2026-05-26,4.0013781697905175,4.005788313120176
FOGOUSDT,3251,0.20362965241464165,0.8160565979698554,0.8209781605659797,2026-01-10 14:00:00,2026-05-26,4.007552870090635,4.031722054380665
FOLKSUSDT,4813,0.29295657594016206,0.8761687097444422,0.8794930396841887,2025-11-06 12:00:00,2026-05-26,2.9907801418439717,3.002127659574468
FORMUSDT,10385,0.23553201733269138,0.94260953298026,0.9441502166586423,2025-03-19 08:00:00,2026-05-26,4.00204415372036,4.008585445625511
