admission_policy,exact_identity,activation_identity,full_behaviour_cluster,panel_id,lane_id,seed,ordinal,parent_row_id,repair_action,mechanism_id,primitive,hypothesis,canonical,legal,sketch_exact,behaviour_cluster,quality,near_score,early_gate_pass,gate_reasons,sketch_net_lcb,sketch_worst_block,sketch_positive_block_fraction,sketch_turnover_mean,sketch_benchmark_increment_lcb,coordinate_coverage,observations,ic_mean,ic_lcb,gross_mean,net_mean,net_lcb,return_risk,worst_horizon_net_mean,time_block_positive_fraction,time_block_stability,turnover_mean,cost_drag_mean,max_weight_mean,concentration_hhi_mean,complexity,behaviour_novelty,benchmark_incremental_mean,benchmark_incremental_lcb,placebo_ic_abs,wrong_lag_ic_abs,hard_gate_pass,hard_gate_reasons,lane_scalar,development_scalar,feedback_stability_lcb,feedback_positive_block_fraction,survivor,near_miss,failed_gates,proposal_id,epoch,gross_lcb_proxy,gate_positive_gross,gate_positive_gross_lcb_proxy,gate_positive_ic_lcb,gate_positive_net,gate_positive_net_lcb,gate_stable_worst_block,gate_benchmark_increment,gate_hard,gate_survivor,failed_gate_count,failed_gates_audit,replay_source,replay_rank
GLOBAL_QUALITY,exact-signal:0498dfd18d9803f3bf7b7501,activation:e1a7ad76cef28cf359d4c1c2,behaviour-cluster:c8358cd784dcc807f754fca0,main,local_mcts_repair,5201,225,STRATIFIED_ADMISSION|epoch-candidate:722c86cf512c155e0df5886c,mcts_two_step:improve_net_lcb:interaction=condition->improve_net_lcb:interaction=none,oi_inventory,MultiScaleRelation,oi_price_divergence,"{""direction"":1,""economic_hypothesis"":""oi_price_divergence"",""field_a"":""oi"",""field_b"":""oi"",""interaction"":""none"",""long_window"":72,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""oi_inventory"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Identity"",""threshold"":0.5,""window"":48}",True,exact-signal:3acdec9124ce24ab120d1eda,behaviour-cluster:50ea0c6b1e0662428267e3bf,0.5270292007593687,1.0,True,,3.867321305496766e-05,-0.0002232050132995,0.5833333333333334,0.0683840264845852,4.938938198040309e-05,0.9943078324225864,8734,-0.005520022679089,-0.012453669301869,2.144019110345681e-06,-2.800953150919993e-05,-7.923823370032378e-05,-1.0716391282608733,-5.355601211584903e-05,0.25,0.8290907113989148,0.0603071012390912,3.0153550619545605e-05,0.1527777777777778,0.1103395061728395,1,0.0,5.056431217493344e-05,-3.072694759864865e-05,0.0023024638866376,0.0056107902756955,True,,0.0592791073058333,-2.9400339543113496,-6.154858050239278e-05,0.1666666666666666,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:0be17f916fedc44f8f1b7fbf,EPOCH2,-4.908468308077818e-05,True,False,False,False,False,True,False,True,False,3,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,QUALITY,56
GLOBAL_QUALITY,exact-signal:9456572f53961eea02076688,activation:cb53821a86d519194306a8e3,behaviour-cluster:d6768fa9d9e38da2b7798e8a,main,local_mcts_random_control,5209,1318,GLOBAL_TOP_K_CONTROL|epoch-candidate:c961eeb93305e5c736e24f80,random_mutation_control,oi_inventory,Delta,oi_price_divergence,"{""direction"":-1,""economic_hypothesis"":""oi_price_divergence"",""field_a"":""asset_return"",""field_b"":""oi"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""oi_inventory"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Delta"",""secondary_primitive"":""Identity"",""threshold"":0.5,""window"":12}",True,exact-signal:09f41dd2b569bd802d55f549,behaviour-cluster:7d5dbbc8455ecb0dbb845f49,0.5267650429697723,1.0,True,,-1.579374638103081e-05,-0.0001353797316013,0.6666666666666666,0.0247847572469306,-8.897728149543163e-06,0.9971539162112932,8759,0.0216450866095062,0.0146470871357446,-2.888292372787039e-06,-1.0417056437685382e-05,-5.623498744117124e-05,-0.4456209647770863,-4.847695762942391e-05,0.25,0.6950628919440228,0.0150575281297966,7.528764064898335e-06,0.1527777777777777,0.1103395061728395,2,0.0,6.779071338884415e-05,3.734959679636216e-06,0.0069395094514984,0.0218727542258506,True,,0.2670083353384164,0.2366209367128965,-8.481585975409854e-05,0.5833333333333334,False,True,NET_LCB,epoch-candidate:2c7adba60ce70aed607fe65f,EPOCH2,-4.870622337627291e-05,False,False,True,False,False,True,True,True,False,1,NET_LCB,QUALITY,57
GLOBAL_QUALITY,exact-signal:fefb438292079be7e23d53e3,activation:f54f4f4afae22e6965351ef3,behaviour-cluster:7d5dbbc8455ecb0dbb845f49,main,llm_random_repair_control,5201,1651,STRATIFIED_ADMISSION|epoch-candidate:d35aae71b11e3796a30e6e53,random_mutation_control,oi_inventory,MultiScaleRelation,oi_contraction_unwind,"{""direction"":-1,""economic_hypothesis"":""oi_contraction_unwind"",""field_a"":""relative_market_return"",""field_b"":""oi"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""oi_inventory"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Identity"",""threshold"":0.0,""window"":48}",True,exact-signal:00ee2d2a31d0f0e2aaeae8eb,behaviour-cluster:9f88b83c75c9100dedf8c463,0.5266829113121786,1.0,True,,-1.013609546280102e-05,-0.0001575693418961,0.6666666666666666,0.022722485518694,-3.1069711384600746e-07,0.989071038251366,8688,0.0213784429527568,0.0143439458673044,-3.986611594263751e-06,-1.0019837499727224e-05,-5.586689271412706e-05,-0.4283564431265171,-4.307871333642456e-05,0.25,0.6988447061273926,0.0120664518109269,6.03322590546348e-06,0.1527777777777777,0.1103395061728395,2,0.0,6.882706120084507e-05,4.497817773670498e-06,0.0069700568241802,0.0216449735464316,True,,0.2684346343396903,0.1563956543205542,-9.110960295756102e-05,0.5833333333333334,False,True,NET_LCB,epoch-candidate:1ea2359d4749686ba5d55b84,EPOCH2,-4.983366680866358e-05,False,False,True,False,False,True,True,True,False,1,NET_LCB,QUALITY,58
GLOBAL_QUALITY,exact-signal:67d381c8f85f16c67a97b5ea,activation:93924e1229e15caff3e80a94,behaviour-cluster:35c2197a6cc5b46251d1f5bb,main,evolutionary_repair,5209,1628,GLOBAL_TOP_K_CONTROL|epoch-candidate:59ad487bcbf0fefb79b4a7b2,improve_net_lcb:interaction=condition,volatility_regime,MultiScaleRelation,volatility_burst_continuation,"{""direction"":-1,""economic_hypothesis"":""volatility_burst_continuation"",""field_a"":""basis"",""field_b"":""basis_abs"",""interaction"":""condition"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":72}",True,exact-signal:69b4b9fd22299577e3406a7a,behaviour-cluster:52de8b9be817a5e02c7ff672,0.5256395587112344,1.0,True,,-1.725516745627058e-05,-0.000102599096661,0.6666666666666666,0.0481595122848889,-2.6183559393704254e-05,0.9863387978142076,8664,-0.0064283454775636,-0.0129410604783716,1.1359830640735775e-05,-1.1985911501535128e-05,-5.578135069105687e-05,-0.536411712675084,-4.9381891962149445e-05,0.25,0.7521596963372418,0.0466914842845418,2.334574214227091e-05,0.1532419200690848,0.1101363762507921,4,0.0,6.83660093412126e-05,1.2652569267520994e-06,0.0003064560347816,0.0057498179573424,True,,0.1435252695315299,0.2003938253229254,-8.018705088153692e-05,0.5833333333333334,False,False,IC_LCB|NET_LCB,epoch-candidate:20a48d9284e0c4e4434aac0f,EPOCH2,-3.243560854878596e-05,True,False,False,False,False,True,True,True,False,2,IC_LCB|NET_LCB,QUALITY,59
GLOBAL_QUALITY,exact-signal:681745d50e36228836ed38b7,activation:14b7b97966f48776925e97f8,behaviour-cluster:d6768fa9d9e38da2b7798e8a,main,evolutionary_random_control,5201,1295,GLOBAL_TOP_K_CONTROL|epoch-candidate:4fb427565c03f9d5dde00722,random_mutation_control,oi_inventory,Level,oi_price_divergence,"{""direction"":1,""economic_hypothesis"":""oi_price_divergence"",""field_a"":""oi"",""field_b"":""volatility"",""interaction"":""difference"",""long_window"":72,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""oi_inventory"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Level"",""secondary_primitive"":""Identity"",""threshold"":0.5,""window"":48}",True,exact-signal:085802efebaa67b871a71483,behaviour-cluster:a9f7752090a4419e6d68eba3,0.5169768280386815,1.0,True,,-1.4964110155435e-05,-0.0001451810690959,0.6666666666666666,0.02259242355089,-8.083409309287551e-06,0.9972677595628416,8760,0.0216482054838106,0.0146433407255047,-2.579036955520147e-06,-8.657804078807832e-06,-5.45131187184572e-05,-0.3700617066487346,-4.594683480102873e-05,0.25,0.6980696073043947,0.0121575342465753,6.078767123287677e-06,0.1527777777777777,0.1103395061728395,2,0.0,6.954103792011594e-05,5.516488418685141e-06,0.0069438989501519,0.0219636778458501,True,,0.2764758039435021,0.2203628116453195,-8.486453417908625e-05,0.5833333333333334,False,True,NET_LCB,epoch-candidate:0e48202a6c418888d8369790,EPOCH2,-4.843435159516953e-05,False,False,True,False,False,True,True,True,False,1,NET_LCB,QUALITY,60
GLOBAL_QUALITY,exact-signal:c716820fcbdee670be3c950c,activation:f54f4f4afae22e6965351ef3,behaviour-cluster:7d5dbbc8455ecb0dbb845f49,main,llm_random_repair_control,5201,1061,STRATIFIED_ADMISSION|epoch-candidate:9001c6078096e336b97f0868,random_mutation_control,oi_inventory,PathShape,oi_contraction_unwind,"{""direction"":-1,""economic_hypothesis"":""oi_contraction_unwind"",""field_a"":""oi_change"",""field_b"":""oi"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""oi_inventory"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""PathShape"",""secondary_primitive"":""Identity"",""threshold"":1.0,""window"":48}",True,exact-signal:0625cd7423425ba26f5b9f2d,behaviour-cluster:9f88b83c75c9100dedf8c463,0.5153959355183304,1.0,True,,-1.0682465805780089e-05,-0.0001615197194846,0.6666666666666666,0.0226171669299631,-8.755227707327434e-07,0.989071038251366,8688,0.0213897129076207,0.0143558290720578,-3.56040595571837e-06,-9.548870248740672e-06,-5.540028108568877e-05,-0.4081834200061325,-4.248437371824278e-05,0.25,0.6998135939367593,0.0119769285860446,5.98846429302231e-06,0.1527777777777777,0.1103395061728395,2,0.0,6.929802845183163e-05,4.9816366649911386e-06,0.0070191616275155,0.0217045501659898,True,,0.270987764523307,0.1659276758444337,-8.988547905787957e-05,0.5833333333333334,False,True,NET_LCB,epoch-candidate:0d4d749a9756f53cb06b08d9,EPOCH2,-4.941181679266645e-05,False,False,True,False,False,True,True,True,False,1,NET_LCB,QUALITY,61
GLOBAL_QUALITY,exact-signal:5be4b8ff2508c8bccc97a82e,activation:7194fafd55324c00502be6d7,behaviour-cluster:d6768fa9d9e38da2b7798e8a,main,evolutionary_random_control,5201,2778,STRATIFIED_ADMISSION|epoch-candidate:2653ffb0670adc728c7804ee,random_mutation_control,oi_inventory,Slope,oi_contraction_unwind,"{""direction"":-1,""economic_hypothesis"":""oi_contraction_unwind"",""field_a"":""oi_change"",""field_b"":""oi"",""interaction"":""difference"",""long_window"":72,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""oi_inventory"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Slope"",""secondary_primitive"":""Identity"",""threshold"":-1.0,""window"":2}",True,exact-signal:3164cf7a7e1aea648757fe98,behaviour-cluster:a9f7752090a4419e6d68eba3,0.5069707489499369,1.0,True,,-1.995373171771424e-05,-0.0001300916533316,0.6666666666666666,0.0274045297582775,-1.356669622985694e-05,0.9977231329690346,8764,0.021256800108612,0.0142586763408726,-2.5494992603048736e-06,-9.398540793851204e-06,-5.515265105599776e-05,-0.4026116965318546,-4.801229155635616e-05,0.25,0.7022469665944695,0.0136980830670926,6.849041533546332e-06,0.1527999645012424,0.1103582680409757,2,0.0,6.897056252383017e-05,4.993354867465814e-06,0.0066314054459373,0.0217040137371598,True,,0.2710819864244163,0.2536525446693358,-8.114521902038681e-05,0.5833333333333334,False,True,NET_LCB,epoch-candidate:21d00955d70cb9a348d47e3d,EPOCH2,-4.830360952245143e-05,False,False,True,False,False,True,True,True,False,1,NET_LCB,QUALITY,62
GLOBAL_QUALITY,exact-signal:b3fca61c2de58169098f1ec4,activation:51cf0bcddff8578ed39faeb1,behaviour-cluster:d6768fa9d9e38da2b7798e8a,main,llm_random_repair_control,5209,786,STRATIFIED_ADMISSION|epoch-candidate:2653ffb0670adc728c7804ee,random_mutation_control,oi_inventory,Slope,oi_contraction_unwind,"{""direction"":-1,""economic_hypothesis"":""oi_contraction_unwind"",""field_a"":""market_return"",""field_b"":""oi"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""oi_inventory"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Slope"",""secondary_primitive"":""Identity"",""threshold"":-1.0,""window"":8}",True,exact-signal:748df66f0b6058024fcb0ac2,behaviour-cluster:7d5dbbc8455ecb0dbb845f49,0.5058870435206346,1.0,True,,-1.5679422358519845e-05,-0.0001468037258188,0.6666666666666666,0.0226926010678871,-8.916334881059088e-06,0.997495446265938,8762,0.0215394279236488,0.0145408840634805,-2.2276076560872947e-06,-8.13379345841553e-06,-5.390856524164918e-05,-0.3482755797011695,-4.426775118743811e-05,0.25,0.7005381827710753,0.0118123716046564,5.90618580232824e-06,0.1527777777777777,0.1103393300475397,2,0.0,6.971053150623603e-05,5.671614118314734e-06,0.0068928507144437,0.0218326078911701,True,,0.2784169738218871,0.2394702797177165,-8.264438650564905e-05,0.5833333333333334,False,True,NET_LCB,epoch-candidate:25305a5539d2025eb2c8dce2,EPOCH2,-4.800237943932094e-05,False,False,True,False,False,True,True,True,False,1,NET_LCB,QUALITY,63
GLOBAL_QUALITY,exact-signal:24283fe5c1d287e914c80544,activation:a911514702b6645ddc93c709,behaviour-cluster:8c586b5e9cfa46aeb3d06772,main,evolutionary_random_control,5209,728,GLOBAL_TOP_K_CONTROL|epoch-candidate:8ed9ca83df69f449a87d971e,random_mutation_control,taker_imbalance,Persistence,aggressive_flow_exhaustion,"{""direction"":-1,""economic_hypothesis"":""aggressive_flow_exhaustion"",""field_a"":""taker"",""field_b"":""liquidity"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""taker_imbalance"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Persistence"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":72}",True,exact-signal:b6fa863d50af81c231e800af,behaviour-cluster:f972e95d60d1d4874eaa5987,0.504936028632028,1.0,True,,-2.092934522652273e-05,-0.0001125534973287,0.6666666666666666,0.0779666346649847,-1.9062979394589542e-05,0.9872495446265938,8672,-0.0030551767804628,-0.0099017447547996,3.553262111898792e-05,-3.682462558808472e-06,-5.589621969903045e-05,-0.1382322784372976,-7.184091547283109e-05,0.5,0.6472617083355747,0.0784301673555927,3.921508367779638e-05,0.1553143437888142,0.1114413224101512,3,0.0,7.608213746577446e-05,-1.3581555542973445e-05,0.0036921144057012,0.0026585431762031,True,,0.4290667292263184,0.0598304054631374,-8.191075127667593e-05,0.5,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:0b087a8156a4bc533468e64d,EPOCH2,-1.668113602123407e-05,True,False,False,False,False,True,False,True,False,3,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,QUALITY,64
GLOBAL_QUALITY,exact-signal:dea1a5fc20f3c065733961a0,activation:3cfe19536074bd9dfa767083,behaviour-cluster:9b5cb1140eed86b8cf5febcd,main,local_mcts_repair,5209,3,STRATIFIED_ADMISSION|epoch-candidate:1bb1327af002100b7d27ac2d,mcts_two_step:reduce_turnover:window=72->reduce_turnover:window=168,volatility_regime,Persistence,volatility_burst_continuation,"{""direction"":-1,""economic_hypothesis"":""volatility_burst_continuation"",""field_a"":""volatility"",""field_b"":""liquidity"",""interaction"":""difference"",""long_window"":336,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Persistence"",""secondary_primitive"":""PathShape"",""threshold"":-0.5,""window"":168}",True,exact-signal:1e61cabb9076cc9277e919e9,behaviour-cluster:4b4ba733336034c645c95e04,0.4950347005400562,1.0,True,,-3.00820836573063e-08,-0.0001539751624968,0.6363636363636364,0.0290774064552985,-1.0211671622553946e-05,0.9711976320582878,8531,-0.0008957228518517,-0.0078542515410909,5.421506509889898e-05,3.919468192120713e-05,-1.4644645957196502e-05,1.4268673030069736,-2.1863836899823497e-05,0.75,0.6491916554354434,0.0300407663553836,1.5020383177691832e-05,0.1527777777777778,0.1103395061728395,3,0.0,0.0001272868675328,4.767406045268164e-05,0.0055524083076069,0.0002300715267682,True,,0.9074417462712462,0.5445589961254553,-8.745510861690018e-05,0.5833333333333334,False,False,IC_LCB|NET_LCB,epoch-candidate:a7e19d0c1abe62e411865c0d,EPOCH2,3.7573722049532917e-07,True,True,False,True,False,True,True,True,False,2,IC_LCB|NET_LCB,QUALITY,65
GLOBAL_QUALITY,exact-signal:354c959f905696aaea3eeec3,activation:afda1b8e16595bfbd14a5d51,behaviour-cluster:d6768fa9d9e38da2b7798e8a,main,llm_random_repair_control,5201,1533,STRATIFIED_ADMISSION|epoch-candidate:2653ffb0670adc728c7804ee,random_mutation_control,oi_inventory,Slope,oi_contraction_unwind,"{""direction"":-1,""economic_hypothesis"":""oi_contraction_unwind"",""field_a"":""volatility"",""field_b"":""oi"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""oi_inventory"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Slope"",""secondary_primitive"":""Identity"",""threshold"":-1.0,""window"":8}",True,exact-signal:0f24ff66b0c5caf9fe24baf5,behaviour-cluster:7d5dbbc8455ecb0dbb845f49,0.492570802777482,1.0,True,,-1.61810932806264e-05,-0.0001513760167857,0.6666666666666666,0.022777014302438,-9.405889724056253e-06,0.9963570127504554,8752,0.0215465312272608,0.014540594161988,-2.0061964517643874e-06,-8.036564113759122e-06,-5.386697584747809e-05,-0.3436946138404174,-4.628813599547839e-05,0.25,0.6990999904201709,0.0120607353239894,6.030367661994724e-06,0.1527777777777777,0.1103395061728395,2,0.0,7.023375763105032e-05,6.125306521244394e-06,0.0070645195868336,0.022000542139521,True,,0.2793151850189554,0.2518916569644282,-8.246742912694877e-05,0.5833333333333334,False,True,NET_LCB,epoch-candidate:33694b8607a6255d59a1e0e7,EPOCH2,-4.783660818548337e-05,False,False,True,False,False,True,True,True,False,1,NET_LCB,QUALITY,66
GLOBAL_QUALITY,exact-signal:8e087aab149a7ef05b262347,activation:5f38eb64891e91a89da604a4,behaviour-cluster:42ef7c68dbb0beb6806353e0,main,orthogonal_exile_fresh,5201,711,,FRESH,orthogonal_exile,Duration,orthogonal_flow,"{""direction"":1,""economic_hypothesis"":""orthogonal_flow"",""field_a"":""taker"",""field_b"":""relative_market_return"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""orthogonal_exile"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Duration"",""secondary_primitive"":""PathShape"",""threshold"":-1.0,""window"":72}",True,exact-signal:d40b0f10b421cadb97c5df3a,behaviour-cluster:3a10109ae85e843eb12a8300,0.4918645633733708,1.0,True,,-3.3639564730961445e-05,-0.0001343571214075,0.75,0.071785563973064,-3.427001451139626e-05,0.9902094717668488,8698,-0.0043280688300157,-0.0106201100260604,-1.343268315881061e-05,-4.891018756595407e-05,-9.125383599076868e-05,-2.263951529814112,-0.0001516329999121,0.25,0.6199449635542149,0.0709550088142869,3.547750440714345e-05,0.1527777777777778,0.1103395061728395,3,0.0,2.9988864024896817e-05,-4.097283250654109e-05,0.0010861074176241,0.0040547438858798,True,,-0.0633961760329084,-0.7411795516851176,-0.0001522801241935,0.4166666666666667,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:2d17a04c315c1853fa918914,EPOCH2,-5.577633158362523e-05,False,False,False,False,False,True,False,True,False,3,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,QUALITY,67
GLOBAL_QUALITY,exact-signal:989c5464ce68d8ddfe977ee5,activation:0922a93a7ddb020a64f444a2,behaviour-cluster:d3fb002fe8ba6c5a499bdb4f,main,evolutionary_random_control,5209,3091,GLOBAL_TOP_K_CONTROL|epoch-candidate:c5bcf44c8761467d6b7d9f13,random_mutation_control,cross_asset_confirmation,Persistence,market_decoupling,"{""direction"":-1,""economic_hypothesis"":""market_decoupling"",""field_a"":""mark_index_deviation"",""field_b"":""cross_confirmation"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""cross_asset_confirmation"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Persistence"",""secondary_primitive"":""Persistence"",""threshold"":1.0,""window"":72}",True,exact-signal:058e99d79e64ac9bcb43fc22,behaviour-cluster:d8ffc5169445ccad0a51fb44,0.4823293528787549,1.0,True,,-2.035106068017975e-05,-6.468042546371241e-05,0.5833333333333334,0.061917673188734,-2.064965487001954e-05,0.9887295081967212,8685,0.0021515535550965,-0.0042736384271882,4.010234027536345e-05,1.3531075988478537e-05,-3.090535461473276e-05,0.596828066012605,-1.2029651538440314e-05,0.5,0.7458352641870062,0.0531425285737698,2.657126428688492e-05,0.1566845462501496,0.1099381891810025,3,0.0,9.020573155095882e-05,2.2297280511757628e-05,0.0024002998288988,0.0022900957131886,True,,0.5622284069755767,0.340037504121617,-4.5841294550970166e-05,0.4166666666666667,False,False,IC_LCB|NET_LCB,epoch-candidate:5abd5278f030638d752bfa45,EPOCH2,-4.334090327847838e-06,True,False,False,True,False,True,True,True,False,2,IC_LCB|NET_LCB,QUALITY,68
GLOBAL_QUALITY,exact-signal:6eb48989ec3edb65246bca6b,activation:ff8a61be53b56100dac78736,behaviour-cluster:96a49433f52b86af49f77d80,main,evolutionary_repair,5209,1286,GLOBAL_TOP_K_CONTROL|epoch-candidate:2ababac8ba162ba7dcd089e8,improve_net_lcb:interaction=condition,volatility_regime,MultiScaleRelation,volatility_burst_continuation,"{""direction"":-1,""economic_hypothesis"":""volatility_burst_continuation"",""field_a"":""volatility"",""field_b"":""asset_return"",""interaction"":""condition"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Persistence"",""threshold"":-0.5,""window"":72}",True,exact-signal:f4ae240d08423710bd6e47e3,behaviour-cluster:322432752d2c4a4e0f013154,0.4821653826021053,1.0,True,,1.6976007908491115e-06,-0.0001006079881209,0.5833333333333334,0.0683120360542904,9.506056607162912e-07,0.9833788706739528,8638,-0.0013463078036638,-0.0080938576369536,-2.992304525320826e-06,-3.530541120350552e-05,-8.325900026274233e-05,-1.4430328848460154,-7.09071608554699e-05,0.25,0.7277973926732857,0.0646262133563694,3.23131066781847e-05,0.1550340928382704,0.1104837212110306,4,0.0,4.34607645130619e-05,-2.113714480628499e-05,0.001801171892026,0.0006526196744149,True,,0.0489528254934803,-0.6497142361272502,-0.0001494680335326,0.3333333333333333,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:14a3fb2c27f4bb6fdddb52e5,EPOCH2,-5.094589358455763e-05,False,False,False,False,False,True,False,True,False,3,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,QUALITY,69
GLOBAL_QUALITY,exact-signal:c4a8de5b6a93d3ec0db30704,activation:fd294019115fa225181d665a,behaviour-cluster:d6768fa9d9e38da2b7798e8a,main,evolutionary_random_control,5209,2730,STRATIFIED_ADMISSION|epoch-candidate:d35aae71b11e3796a30e6e53,random_mutation_control,oi_inventory,EventWindow,oi_contraction_unwind,"{""direction"":-1,""economic_hypothesis"":""oi_contraction_unwind"",""field_a"":""asset_return"",""field_b"":""oi"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""oi_inventory"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""EventWindow"",""secondary_primitive"":""Identity"",""threshold"":0.0,""window"":48}",True,exact-signal:abc8caec7f5ce11dff01e4ee,behaviour-cluster:eed86996c942524e765d009b,0.4808446709010374,1.0,True,,-1.601084158818856e-05,-0.0001590641929341,0.6666666666666666,0.0264087210194994,-9.741700176941058e-06,0.9960154826958104,8749,0.0216213740316643,0.0146175712892905,-1.8555660177334487e-06,-9.532633873107396e-06,-5.533024377460596e-05,-0.407968067143153,-4.510000178570999e-05,0.25,0.701704550025472,0.0153541357107479,7.677067855373955e-06,0.1527746028117499,0.1103411818493542,2,0.0,6.876452647785526e-05,4.636845155551149e-06,0.0069522479425028,0.0217073614676195,True,,0.2715426168128608,0.2151744434643167,-8.60498405304268e-05,0.5833333333333334,False,True,NET_LCB,epoch-candidate:06d8ca7eaa238b80f4fa19a7,EPOCH2,-4.7653175919232e-05,False,False,True,False,False,True,True,True,False,1,NET_LCB,QUALITY,70
