epoch,panel_id,near_miss_type,near_misses,all_exact,near_miss_rate,failed_gate_distance_abs_median
EPOCH0,bbo_micro,BENCHMARK_INCREMENT,1,160,0.00625,5.956159346163801e-05
EPOCH0,bbo_micro,HARD_GATE,1,160,0.00625,0.0033591670440183
EPOCH0,main,HARD_GATE,1,1596,0.0006265664160401002,0.0009846688817620722
EPOCH0,main,NET_LCB,14,1596,0.008771929824561403,5.5823365196210374e-05
EPOCH1R,bbo_micro,BENCHMARK_INCREMENT,1,142,0.007042253521126761,5.368981183781169e-05
EPOCH1R,main,HARD_GATE,1,1362,0.0007342143906020558,0.0033673109178491
EPOCH1R,main,NET_LCB,55,1362,0.04038179148311307,4.601436258040138e-05
EPOCH2,bbo_micro,BENCHMARK_INCREMENT,5,40,0.125,5.177234241741991e-05
EPOCH2,main,NET_LCB,174,1448,0.12016574585635359,5.210727551582361e-05
