candidate_id,base_candidate_id,object_type,control_mode,production_family,expression,horizon,active_hours__fresh_may_2026,active_hours__recent_oos_2025H2_2026Apr,active_hours__train_2024,active_hours__validation_2025H1,gross_exposure_mean__fresh_may_2026,gross_exposure_mean__recent_oos_2025H2_2026Apr,gross_exposure_mean__train_2024,gross_exposure_mean__validation_2025H1,mean_ic__fresh_may_2026,mean_ic__recent_oos_2025H2_2026Apr,mean_ic__train_2024,mean_ic__validation_2025H1,net_sum_10bps__fresh_may_2026,net_sum_10bps__recent_oos_2025H2_2026Apr,net_sum_10bps__train_2024,net_sum_10bps__validation_2025H1,net_sum_20bps__fresh_may_2026,net_sum_20bps__recent_oos_2025H2_2026Apr,net_sum_20bps__train_2024,net_sum_20bps__validation_2025H1,turnover_mean__fresh_may_2026,turnover_mean__recent_oos_2025H2_2026Apr,turnover_mean__train_2024,turnover_mean__validation_2025H1
a7x3_F0_slow_aggtrades_horizon_24_16ebdf68839d,a7x3_F0_slow_aggtrades_horizon_24_16ebdf68839d,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_accel_4h_vs_24h,12,48)",24,480,7296,8726,4344,0.9504950495049505,1.0,0.9933970856102003,1.0,-0.0020833333333329512,0.017543859649123198,-0.005271602108640492,-0.025092081031307157,0.36615199688267047,-4.523232568247168,-0.3614902278251817,0.2635357351163058,0.3126519968826704,-5.349732568247169,-1.3439902278251823,-0.2064642648836944,0.10594059405940594,0.11328125,0.11185109289617487,0.10819521178637201
a7x3_F0_slow_aggtrades_horizon_24_16ebdf68839d__ctrl_row_shuffle_862fa1cb8fa5,a7x3_F0_slow_aggtrades_horizon_24_16ebdf68839d,control,row_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_accel_4h_vs_24h,12,48)",24,480,7296,8726,4344,0.9504950495049505,1.0,0.9933970856102003,1.0,-0.027083333333332994,-0.005825109649122416,-0.007047902819160776,0.00679097605893222,0.014442863378622411,-4.381746795190928,-5.972959048389603,-2.7892527497379884,-0.30405713662137757,-9.27424679519093,-11.778959048389602,-5.72975274973799,0.6306930693069307,0.6705729166666666,0.6609744990892532,0.6769106813996317
a7x3_F0_slow_aggtrades_horizon_24_16ebdf68839d__ctrl_sign_flip_ed999983a7e6,a7x3_F0_slow_aggtrades_horizon_24_16ebdf68839d,control,sign_flip,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_accel_4h_vs_24h,12,48)",24,480,7296,8726,4344,0.9504950495049505,1.0,0.9933970856102003,1.0,0.0020833333333336924,-0.017543859649122397,0.005271602108641203,0.02509208103130784,-0.47315199688267057,2.8702325682471668,-1.60350977217482,-1.203535735116307,-0.5266519968826706,2.043732568247166,-2.5860097721748208,-1.6735357351163074,0.10594059405940594,0.11328125,0.11185109289617487,0.10819521178637201
a7x3_F0_slow_aggtrades_horizon_24_16ebdf68839d__ctrl_time_shuffle_eaa0a2f39695,a7x3_F0_slow_aggtrades_horizon_24_16ebdf68839d,control,time_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_accel_4h_vs_24h,12,48)",24,478,7273,8744,4326,0.9465346534653465,0.9968475877192983,0.9954462659380692,0.9958563535911602,0.04707112970711323,-0.001168706173518116,0.004803293687100082,-0.017337031900138307,-0.4673546388088855,-4.446925613673514,-6.452996495742529,-0.22556752384853718,-0.7763546388088856,-9.309925613673514,-12.279496495742531,-3.1010675238485383,0.6118811881188119,0.6665296052631579,0.6633082877959927,0.6619475138121547
a7x3_F0_slow_aggtrades_horizon_24_16ebdf68839d__ctrl_wrong_lag_24c2772226a2,a7x3_F0_slow_aggtrades_horizon_24_16ebdf68839d,control,wrong_lag,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_accel_4h_vs_24h,12,48)",24,480,7296,8702,4344,0.9504950495049505,1.0,0.9906648451730419,1.0,0.030208333333333576,-0.001096491228069786,-0.0009193288899099922,0.038328729281768274,-0.3825289938669416,-0.28067252504749396,1.037360734237107,-4.029122157543538,-0.43552899386694166,-1.1066725250474942,0.05736073423710614,-4.499622157543539,0.10495049504950495,0.11321271929824561,0.11156648451730419,0.10831031307550644
a7x3_F0_slow_aggtrades_horizon_24_44f6877c820f,a7x3_F0_slow_aggtrades_horizon_24_44f6877c820f,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_cross_symbol_signed_flow_share,12,48)",24,480,7296,8737,4344,0.9504950495049505,1.0,0.9946493624772313,1.0,-0.0395833333333328,0.01158168859649164,-0.004005951699667696,0.043508287292817964,0.029205185618591645,-2.256324771314312,-3.3769731888839623,-5.275702733356805,-0.0212948143814084,-3.133824771314313,-4.546973188883964,-5.813202733356806,0.1,0.12027138157894737,0.13319672131147542,0.12373388581952117
a7x3_F0_slow_aggtrades_horizon_24_44f6877c820f__ctrl_row_shuffle_d7b0bbad24d6,a7x3_F0_slow_aggtrades_horizon_24_44f6877c820f,control,row_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_cross_symbol_signed_flow_share,12,48)",24,480,7296,8737,4344,0.9504950495049505,1.0,0.9946493624772313,1.0,-0.00520833333333298,0.0035635964912284534,-0.002346343138376651,0.009208103130755417,-0.39075436666842944,-4.650151982709435,-6.669650253874262,-3.1901584362331685,-0.7172543666684295,-9.535651982709435,-12.502650253874265,-6.10565843623317,0.6465346534653466,0.6696134868421053,0.6640482695810564,0.6711556169429097
a7x3_F0_slow_aggtrades_horizon_24_44f6877c820f__ctrl_sign_flip_a97c255a2997,a7x3_F0_slow_aggtrades_horizon_24_44f6877c820f,control,sign_flip,F0_slow_aggtrades_horizon,"HorizonSpread(agg_cross_symbol_signed_flow_share,12,48)",24,480,7296,8737,4344,0.9504950495049505,1.0,0.9946493624772313,1.0,0.039583333333333685,-0.011581688596490808,0.004005951699668459,-0.04350828729281722,-0.13020518561859173,0.5013247713143109,1.0369731888839606,4.200702733356804,-0.18070518561859175,-0.37617522868568964,-0.13302681111604064,3.6632027333568042,0.1,0.12027138157894737,0.13319672131147542,0.12373388581952117
a7x3_F0_slow_aggtrades_horizon_24_44f6877c820f__ctrl_time_shuffle_2b8909cf93b9,a7x3_F0_slow_aggtrades_horizon_24_44f6877c820f,control,time_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_cross_symbol_signed_flow_share,12,48)",24,478,7272,8757,4325,0.9465346534653465,0.9967105263157895,0.9969262295081968,0.9956261510128913,0.021966527196653093,-0.016432893289328496,0.0021696928171751934,-0.013294797687860857,-0.47679789329732813,-3.110631738402295,-6.0092577179059905,-1.8458658673089636,-0.7537978932973282,-7.795131738402295,-11.59475771790599,-4.611865867308964,0.5485148514851486,0.6420641447368421,0.6358720400728597,0.6367403314917127
a7x3_F0_slow_aggtrades_horizon_24_44f6877c820f__ctrl_wrong_lag_e12630a86081,a7x3_F0_slow_aggtrades_horizon_24_44f6877c820f,control,wrong_lag,F0_slow_aggtrades_horizon,"HorizonSpread(agg_cross_symbol_signed_flow_share,12,48)",24,480,7296,8713,4344,0.9504950495049505,1.0,0.9919171220400729,1.0,0.05729166666666699,0.046600877192982816,0.03741535636405405,-0.014042357274401087,-0.24201048026122002,-2.5973552550521726,-8.993069585435837,-2.6794931912293922,-0.29201048026122,-3.4748552550521734,-10.160569585435839,-3.2174931912293925,0.09900990099009901,0.12027138157894737,0.13291211293260474,0.12384898710865562
a7x3_F0_slow_aggtrades_horizon_24_4777f848567d,a7x3_F0_slow_aggtrades_horizon_24_4777f848567d,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_notional_sum_24h,12,48)",24,480,7296,8726,4344,0.9504950495049505,1.0,0.9933970856102003,1.0,0.0437500000000003,-0.033511513157894295,-0.02721751088700401,0.04891804788213664,-0.5732385832245961,2.422425690193358,8.363319940404761,-3.0801963128108607,-0.5912385832245961,2.14342569019336,8.034819940404763,-3.2396963128108602,0.03564356435643564,0.038240131578947366,0.03739754098360656,0.03671731123388582
a7x3_F0_slow_aggtrades_horizon_24_4777f848567d__ctrl_row_shuffle_4185ad934b89,a7x3_F0_slow_aggtrades_horizon_24_4777f848567d,control,row_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_notional_sum_24h,12,48)",24,480,7296,8726,4344,0.9504950495049505,1.0,0.9933970856102003,1.0,0.009375000000000296,0.001027960526316195,-0.01054320421728132,0.002071823204420242,-0.3771692036840238,-5.151300215824801,-3.7065879976449834,-2.5582107118923716,-0.7051692036840238,-10.0408002158248,-9.541087997644986,-5.466210711892373,0.6495049504950495,0.6701617324561403,0.6642190346083788,0.6694290976058932
a7x3_F0_slow_aggtrades_horizon_24_4777f848567d__ctrl_sign_flip_5a1a887c74f8,a7x3_F0_slow_aggtrades_horizon_24_4777f848567d,control,sign_flip,F0_slow_aggtrades_horizon,"HorizonSpread(agg_notional_sum_24h,12,48)",24,480,7296,8726,4344,0.9504950495049505,1.0,0.9933970856102003,1.0,-0.04374999999999963,0.03351151315789505,0.027217510887004696,-0.04891804788213588,0.5372385832245962,-2.9804256901933597,-9.020319940404763,2.7611963128108608,0.519238583224596,-3.2594256901933605,-9.348819940404761,2.60169631281086,0.03564356435643564,0.038240131578947366,0.03739754098360656,0.03671731123388582
a7x3_F0_slow_aggtrades_horizon_24_4777f848567d__ctrl_time_shuffle_d618a5909cd0,a7x3_F0_slow_aggtrades_horizon_24_4777f848567d,control,time_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_notional_sum_24h,12,48)",24,477,7276,8748,4320,0.9445544554455445,0.9972587719298246,0.9959016393442623,0.994475138121547,0.016771488469602035,0.0019241341396375475,0.01880429812528611,-0.011342592592592224,-0.27967641471942395,-5.124955199682307,-9.293155740173898,-2.2861636529757017,-0.596176414719424,-9.750955199682307,-14.8636557401739,-5.011663652975702,0.6267326732673267,0.634046052631579,0.6341643897996357,0.6274171270718232
a7x3_F0_slow_aggtrades_horizon_24_4777f848567d__ctrl_wrong_lag_0d80305680b8,a7x3_F0_slow_aggtrades_horizon_24_4777f848567d,control,wrong_lag,F0_slow_aggtrades_horizon,"HorizonSpread(agg_notional_sum_24h,12,48)",24,480,7296,8702,4344,0.9504950495049505,1.0,0.9906648451730419,1.0,0.008333333333333444,-0.011033442982455715,0.022983222247759474,-0.0002302025782685233,0.15915248599121817,2.899181846025929,-0.03931825354145335,3.850857743380753,0.13965248599121816,2.6211818460259275,-0.36781825354145425,3.692357743380753,0.03861386138613861,0.0381030701754386,0.03739754098360656,0.03648710865561694
a7x3_F0_slow_aggtrades_horizon_24_74306c8674cc,a7x3_F0_slow_aggtrades_horizon_24_74306c8674cc,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_buy_notional_share,12,48)",24,480,7296,8737,4344,0.9504950495049505,1.0,0.9946493624772313,1.0,-0.006249999999999622,0.02933114035087756,-0.009499828316355381,-0.004719152854511589,0.3100329701488066,-6.071997586962748,-1.2339381730363723,-2.6589456971615935,0.22803297014880658,-7.491497586962749,-3.0479381730363753,-3.534445697161594,0.16237623762376238,0.19455866228070176,0.20651183970856102,0.20154235727440148
a7x3_F0_slow_aggtrades_horizon_24_74306c8674cc__ctrl_row_shuffle_d0eb8e2b9e0f,a7x3_F0_slow_aggtrades_horizon_24_74306c8674cc,control,row_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_buy_notional_share,12,48)",24,480,7296,8737,4344,0.9504950495049505,1.0,0.9946493624772313,1.0,0.032291666666666934,0.01473410087719335,-0.01379191942314259,0.0048342541436468146,-0.5365764974638355,-5.84522711872606,-3.2445602972627254,-2.78100787194421,-0.8610764974638354,-10.686727118726061,-9.119060297262727,-5.672507871944211,0.6425742574257426,0.6635827850877193,0.6687727686703097,0.6656307550644567
a7x3_F0_slow_aggtrades_horizon_24_74306c8674cc__ctrl_sign_flip_32aa54e3de4d,a7x3_F0_slow_aggtrades_horizon_24_74306c8674cc,control,sign_flip,F0_slow_aggtrades_horizon,"HorizonSpread(agg_buy_notional_share,12,48)",24,480,7296,8737,4344,0.9504950495049505,1.0,0.9946493624772313,1.0,0.006250000000000319,-0.02933114035087678,0.009499828316356096,0.004719152854512303,-0.47403297014880674,3.2329975869627465,-2.3940618269636307,0.907945697161592,-0.5560329701488068,1.8134975869627448,-4.208061826963632,0.03244569716159157,0.16237623762376238,0.19455866228070176,0.20651183970856102,0.20154235727440148
a7x3_F0_slow_aggtrades_horizon_24_74306c8674cc__ctrl_time_shuffle_85e8b817983f,a7x3_F0_slow_aggtrades_horizon_24_74306c8674cc,control,time_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_buy_notional_share,12,48)",24,476,7274,8754,4328,0.9425742574257425,0.996984649122807,0.9965846994535519,0.996316758747698,0.0021008403361348735,0.009485839978004234,0.001941969385424165,-0.01767560073937116,-0.26746832207332927,-5.444046352358235,-6.575972720962521,-0.9432213412875308,-0.5754683220733293,-10.271546352358236,-12.414972720962522,-3.821221341287532,0.6099009900990099,0.6616639254385965,0.6647313296903461,0.6625230202578268
a7x3_F0_slow_aggtrades_horizon_24_74306c8674cc__ctrl_wrong_lag_6fc5090d297c,a7x3_F0_slow_aggtrades_horizon_24_74306c8674cc,control,wrong_lag,F0_slow_aggtrades_horizon,"HorizonSpread(agg_buy_notional_share,12,48)",24,480,7296,8713,4344,0.9504950495049505,1.0,0.9919171220400729,1.0,0.15416666666666679,0.01713267543859686,-0.013887294846780297,0.021178637200736993,-0.7289000350032526,-1.6263101300569351,-1.0540869472113557,-1.6657575992877958,-0.8094000350032527,-3.0453101300569356,-2.8655869472113573,-2.540257599287796,0.1594059405940594,0.19449013157894737,0.20622723132969034,0.2013121546961326
a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,480,7296,8736,4344,0.9504950495049505,1.0,0.994535519125683,1.0,0.03854166666666696,0.028440241228070543,0.00022893772893806688,0.012430939226519706,-0.2470630239647803,4.244064049852078,-0.024982286203677262,2.289047834798577,-0.29606302396478035,3.431564049852076,-1.0159822862036776,1.8090478347985768,0.09702970297029703,0.1113623903508772,0.11281876138433515,0.11049723756906077
a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38__ctrl_row_shuffle_43e5818a6781,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,control,row_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,480,7296,8736,4344,0.9504950495049505,1.0,0.994535519125683,1.0,-0.06666666666666622,-0.0007538377192978524,0.011446886446886807,-0.023250460405156124,-0.7397079467025894,-4.414023550393007,-4.05230894505269,-4.9508930328893745,-1.0637079467025894,-9.283023550393008,-9.853308945052692,-7.832393032889375,0.6415841584158416,0.6673519736842105,0.6604052823315119,0.663328729281768
a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38__ctrl_sign_flip_4e60d0c53a50,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,control,sign_flip,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,480,7296,8736,4344,0.9504950495049505,1.0,0.994535519125683,1.0,-0.03854166666666632,-0.028440241228069756,-0.0002289377289373536,-0.012430939226519012,0.14906302396478022,-5.869064049852078,-1.957017713796326,-3.2490478347985787,0.10006302396478019,-6.681564049852079,-2.9480177137963253,-3.7290478347985783,0.09702970297029703,0.1113623903508772,0.11281876138433515,0.11049723756906077
a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38__ctrl_time_shuffle_4bda4d5f0858,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,control,time_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,478,7275,8748,4330,0.9465346534653465,0.9971217105263158,0.9959016393442623,0.9967771639042358,-0.05962343096234271,0.00659793814433027,0.004458161865569625,0.008775981524249781,-0.6403459722246374,-4.464605018192865,-5.596792260165392,-2.8886141560216445,-0.9658459722246373,-9.308105018192865,-11.451792260165394,-5.752614156021646,0.6445544554455446,0.6638569078947368,0.6665528233151184,0.6593001841620626
a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38__ctrl_wrong_lag_8f2d5038082a,a7x3_F0_slow_aggtrades_horizon_24_8b7b85eebb38,control,wrong_lag,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_ethusdt_4h,12,48)",24,480,7296,8712,4344,0.9504950495049505,1.0,0.9918032786885246,1.0,0.16562500000000016,0.01384320175438634,-0.02002984389347988,0.010934622467772,0.7204587188481038,-0.4786611682037685,-2.1556182422812915,0.8752940732897174,0.6719587188481037,-1.2926611682037692,-3.1451182422812916,0.39729407328971733,0.09603960396039604,0.11156798245614036,0.11264799635701275,0.11003683241252302
a7x3_F0_slow_aggtrades_horizon_24_8c929afeca56,a7x3_F0_slow_aggtrades_horizon_24_8c929afeca56,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_imbalance_notional,12,48)",24,480,7296,8737,4344,0.9504950495049505,1.0,0.9946493624772313,1.0,-0.006249999999999622,0.02933114035087756,-0.009499828316355381,-0.004719152854511589,0.3100329701488066,-6.071997586962748,-1.2339381730363723,-2.6589456971615935,0.22803297014880658,-7.491497586962749,-3.0479381730363753,-3.534445697161594,0.16237623762376238,0.19455866228070176,0.20651183970856102,0.20154235727440148
a7x3_F0_slow_aggtrades_horizon_24_8c929afeca56__ctrl_row_shuffle_5ba8eceb79d0,a7x3_F0_slow_aggtrades_horizon_24_8c929afeca56,control,row_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_imbalance_notional,12,48)",24,480,7296,8737,4344,0.9504950495049505,1.0,0.9946493624772313,1.0,-0.055208333333332964,0.0014391447368424968,0.0016596085612914212,-0.0008057090239406707,-0.1693715360866544,-5.115191566330253,-6.476520528879654,-1.0735657725704835,-0.49337153608665446,-9.979691566330255,-12.346520528879655,-3.9895657725704843,0.6415841584158416,0.666735197368421,0.6682604735883424,0.6712707182320442
a7x3_F0_slow_aggtrades_horizon_24_8c929afeca56__ctrl_sign_flip_3db06c87e7e7,a7x3_F0_slow_aggtrades_horizon_24_8c929afeca56,control,sign_flip,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_imbalance_notional,12,48)",24,480,7296,8737,4344,0.9504950495049505,1.0,0.9946493624772313,1.0,0.006250000000000319,-0.02933114035087678,0.009499828316356096,0.004719152854512303,-0.47403297014880674,3.2329975869627465,-2.3940618269636307,0.907945697161592,-0.5560329701488068,1.8134975869627448,-4.208061826963632,0.03244569716159157,0.16237623762376238,0.19455866228070176,0.20651183970856102,0.20154235727440148
a7x3_F0_slow_aggtrades_horizon_24_8c929afeca56__ctrl_time_shuffle_e1a67a8fd23f,a7x3_F0_slow_aggtrades_horizon_24_8c929afeca56,control,time_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_imbalance_notional,12,48)",24,479,7271,8760,4323,0.9485148514851485,0.9965734649122807,0.9972677595628415,0.9951657458563536,-0.057411273486429694,0.011208912116628085,-0.002283105022830681,-0.001966227157066485,-0.09231061818580961,-5.775107897685687,-5.105902589707142,-2.366381185693186,-0.4163106181858096,-10.600607897685688,-10.971902589707144,-5.261381185693186,0.6415841584158416,0.661389802631579,0.6678051001821493,0.6664364640883977
a7x3_F0_slow_aggtrades_horizon_24_8c929afeca56__ctrl_wrong_lag_675efdcce9c6,a7x3_F0_slow_aggtrades_horizon_24_8c929afeca56,control,wrong_lag,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_imbalance_notional,12,48)",24,480,7296,8713,4344,0.9504950495049505,1.0,0.9919171220400729,1.0,0.15416666666666679,0.01713267543859686,-0.013887294846780297,0.021178637200736993,-0.7289000350032526,-1.6263101300569351,-1.0540869472113557,-1.6657575992877958,-0.8094000350032527,-3.0453101300569356,-2.8655869472113573,-2.540257599287796,0.1594059405940594,0.19449013157894737,0.20622723132969034,0.2013121546961326
a7x3_F0_slow_aggtrades_horizon_24_b820df62f45e,a7x3_F0_slow_aggtrades_horizon_24_b820df62f45e,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_large_notional_sum_24h,12,48)",24,480,7296,8726,4344,0.9504950495049505,1.0,0.9933970856102003,1.0,0.046875000000000326,-0.018023574561403067,-0.02601421040568381,0.049033149171271086,-0.6777719393694251,0.3376401303487364,7.581527378230653,-2.2953416567822034,-0.6967719393694252,0.0486401303487366,7.255527378230652,-2.4598416567822037,0.03762376237623762,0.03961074561403509,0.03711293260473588,0.0378683241252302
a7x3_F0_slow_aggtrades_horizon_24_b820df62f45e__ctrl_row_shuffle_bd9e9e529f6a,a7x3_F0_slow_aggtrades_horizon_24_b820df62f45e,control,row_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_large_notional_sum_24h,12,48)",24,480,7296,8726,4344,0.9504950495049505,1.0,0.9933970856102003,1.0,-0.016666666666666285,-0.002741228070175056,0.0029223011689208226,0.0043738489871090105,-0.23985756524098786,-4.146330664205338,-5.8651394682995175,-2.975436153710538,-0.5573575652409879,-9.001330664205337,-11.67763946829952,-5.8539361537105385,0.6287128712871287,0.6654331140350878,0.661714480874317,0.6626381215469613
a7x3_F0_slow_aggtrades_horizon_24_b820df62f45e__ctrl_sign_flip_4dd4da73e50f,a7x3_F0_slow_aggtrades_horizon_24_b820df62f45e,control,sign_flip,F0_slow_aggtrades_horizon,"HorizonSpread(agg_large_notional_sum_24h,12,48)",24,480,7296,8726,4344,0.9504950495049505,1.0,0.9933970856102003,1.0,-0.04687499999999963,0.018023574561403858,0.026014210405684506,-0.0490331491712703,0.6397719393694251,-0.9156401303487369,-8.233527378230653,1.9663416567822023,0.6207719393694251,-1.2046401303487373,-8.559527378230651,1.8018416567822033,0.03762376237623762,0.03961074561403509,0.03711293260473588,0.0378683241252302
a7x3_F0_slow_aggtrades_horizon_24_b820df62f45e__ctrl_time_shuffle_c2ac61896131,a7x3_F0_slow_aggtrades_horizon_24_b820df62f45e,control,time_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_large_notional_sum_24h,12,48)",24,479,7260,8755,4327,0.9485148514851485,0.9950657894736842,0.9966985428051002,0.9960865561694291,0.010438413361169458,0.0021349862258956847,0.0014277555682470613,0.015253062167784034,-0.4218725696474384,-5.091833097836894,-4.753381117412738,-4.2047477855590065,-0.7293725696474384,-9.571833097836896,-10.05688111741274,-6.860747785559008,0.6089108910891089,0.6140350877192983,0.6037682149362478,0.6114180478821363
a7x3_F0_slow_aggtrades_horizon_24_b820df62f45e__ctrl_wrong_lag_eb76afd9a78f,a7x3_F0_slow_aggtrades_horizon_24_b820df62f45e,control,wrong_lag,F0_slow_aggtrades_horizon,"HorizonSpread(agg_large_notional_sum_24h,12,48)",24,480,7296,8702,4344,0.9504950495049505,1.0,0.9906648451730419,1.0,0.04791666666666677,0.0023985745614039334,0.00609055389565653,-0.020142725598526322,0.0717370767181078,2.0928196687129796,2.4807636610910038,7.9991364477173725,0.05223707671810779,1.8043196687129806,2.155263661091004,7.8346364477173704,0.03861386138613861,0.0395422149122807,0.03705601092896175,0.0378683241252302
a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,candidate,original,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",24,480,7296,8736,4344,0.9504950495049505,1.0,0.994535519125683,1.0,0.03854166666666696,0.028440241228070543,0.00022893772893806688,0.012430939226519706,-0.2470630239647803,4.244064049852078,-0.024982286203677262,2.289047834798577,-0.29606302396478035,3.431564049852076,-1.0159822862036776,1.8090478347985768,0.09702970297029703,0.1113623903508772,0.11281876138433515,0.11049723756906077
a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b__ctrl_row_shuffle_2b086d4c1e38,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,control,row_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",24,480,7296,8736,4344,0.9504950495049505,1.0,0.994535519125683,1.0,0.009375000000000355,0.007743969298246003,-0.004693223443223076,-0.012776243093922269,-0.22071876161490855,-4.0770993317590944,-6.484107244136652,-3.74538664860571,-0.5362187616149086,-8.916599331759095,-12.318607244136654,-6.6168866486057105,0.6247524752475248,0.6633086622807017,0.6642190346083788,0.6610267034990792
a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b__ctrl_sign_flip_866fac86d963,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,control,sign_flip,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",24,480,7296,8736,4344,0.9504950495049505,1.0,0.994535519125683,1.0,-0.03854166666666632,-0.028440241228069756,-0.0002289377289373536,-0.012430939226519012,0.14906302396478022,-5.869064049852078,-1.957017713796326,-3.2490478347985787,0.10006302396478019,-6.681564049852079,-2.9480177137963253,-3.7290478347985783,0.09702970297029703,0.1113623903508772,0.11281876138433515,0.11049723756906077
a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b__ctrl_time_shuffle_7971a184d9c9,a7x3_F0_slow_aggtrades_horizon_24_d177e27d482b,control,time_shuffle,F0_slow_aggtrades_horizon,"HorizonSpread(agg_flow_minus_btcusdt_4h,12,48)",24,477,7271,8754,4329,0.9445544554455445,0.9965734649122807,0.9965846994535519,0.9965469613259669,-0.04821802935010445,-0.0013065603080727657,0.0018277358921639476,-0.00034650034649997495,-0.723269994730159,-5.656759870328207,-5.090584312876217,-1.8364919648613738,-1.044269994730159,-10.514759870328207,-10.93958431287622,-4.715991964861375,0.6356435643564357,0.6658442982456141,0.6658697632058288,0.6628683241252302
