interaction_family,left_field,left_family,right_field,right_family,transform,operator,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,probe_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
I3_positioning_divergence_x_price_or_basis,global_long_short_account_ratio_last,positioning,premium_close_bps,basis_premium,delta_24h,Sub,core16ge_I3_positioning_divergence_x_price_or_basis_global_long_short_account_ratio_last_Sub_premium_close_bps_delta_24h,L5_vol_adjusted_return,1,1.0,3,True,0.7337152860533634,0.054640298664499286,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,695,0.028608362359367052,2.7690200914133216,2.7690200914133216,2.7690200914133216,0.5640287769784172,719,0.028699935634835052,2.7708358781277784,2.7708358781277784,2.7708358781277784,0.564673157162726,719,0.05631579997059313,4.248162269895212,4.248162269895212,4.248162269895212,0.5730180806675939,719,0.0865279446786183,4.59383416391276,4.59383416391276,4.59383416391276,0.5591098748261474,95.86666666666666,
I3_positioning_divergence_x_price_or_basis,global_long_short_account_ratio_last,positioning,mark_index_basis_bps,basis_premium,delta_24h,Sub,core16ge_I3_positioning_divergence_x_price_or_basis_global_long_short_account_ratio_last_Sub_mark_index_basis_bps_delta_24h,L0_raw_forward_return,1,1.0,3,True,0.8257903186640637,0.0005910657658151658,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,695,0.0003324298903427121,1.7910426035570364,1.7910426035570364,1.7910426035570364,0.5640287769784172,719,0.0006045948038688947,5.672799490254427,5.672799490254427,5.672799490254427,0.6147426981919333,719,0.001067348895918301,6.982202036527451,6.982202036527451,6.982202036527451,0.6675938803894298,719,0.0012790131430713842,4.169820705131119,4.169820705131119,4.169820705131119,0.564673157162726,95.86666666666666,
I3_positioning_divergence_x_price_or_basis,global_long_short_account_ratio_last,positioning,mark_index_basis_bps,basis_premium,delta_24h,Sub,core16ge_I3_positioning_divergence_x_price_or_basis_global_long_short_account_ratio_last_Sub_mark_index_basis_bps_delta_24h,L1_cross_sectional_relative_return,1,1.0,3,True,0.8257903186640638,0.0005910657658151659,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,695,0.00033242989034271223,1.7910426035570368,1.7910426035570368,1.7910426035570368,0.5640287769784172,719,0.0006045948038688947,5.672799490254426,5.672799490254426,5.672799490254426,0.6147426981919333,719,0.0010673488959183008,6.982202036527451,6.982202036527451,6.982202036527451,0.6675938803894298,719,0.0012790131430713842,4.169820705131119,4.169820705131119,4.169820705131119,0.564673157162726,95.86666666666666,
I3_positioning_divergence_x_price_or_basis,global_long_short_account_ratio_last,positioning,mark_index_basis_bps,basis_premium,delta_24h,Sub,core16ge_I3_positioning_divergence_x_price_or_basis_global_long_short_account_ratio_last_Sub_mark_index_basis_bps_delta_24h,L3_liquidity_tier_relative_return,1,1.0,3,True,0.851221078543867,0.0005747888389301223,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,695,0.00040104416664528154,2.3075017933258533,2.3075017933258533,2.3075017933258533,0.5755395683453237,719,0.0005803553684437726,5.634044108688057,5.634044108688057,5.634044108688057,0.6175243393602226,719,0.001013446488397358,6.9072712032495005,6.9072712032495005,6.9072712032495005,0.6592489568845619,719,0.00126098826253465,4.160046534089742,4.160046534089742,4.160046534089742,0.5549374130737135,95.86666666666666,
I3_positioning_divergence_x_price_or_basis,global_long_short_account_ratio_last,positioning,mark_index_basis_bps,basis_premium,delta_24h,Sub,core16ge_I3_positioning_divergence_x_price_or_basis_global_long_short_account_ratio_last_Sub_mark_index_basis_bps_delta_24h,L5_vol_adjusted_return,1,1.0,3,True,0.8601530774874585,0.05234536068346493,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,695,0.023759337432769072,2.2048454513851947,2.2048454513851947,2.2048454513851947,0.5683453237410072,719,0.07461921050685465,7.575020044256498,7.575020044256498,7.575020044256498,0.6300417246175244,719,0.11821271909977912,8.518273455360454,8.518273455360454,8.518273455360454,0.6828929068150209,719,0.1607308322859838,7.501225218405789,7.501225218405789,7.501225218405789,0.6119610570236439,95.86666666666666,
I3_positioning_divergence_x_price_or_basis,global_long_short_account_ratio_last,positioning,mark_index_basis_bps,basis_premium,zscore_168h,Sub,core16ge_I3_positioning_divergence_x_price_or_basis_global_long_short_account_ratio_last_Sub_mark_index_basis_bps_zscore_168h,L0_raw_forward_return,1,1.0,3,True,0.6058964870211812,0.0005887330340050457,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,696,0.0007264907084104083,4.0208421504156595,4.0208421504156595,4.0208421504156595,0.5646551724137931,719,0.00032769902839950294,3.0518577162869156,3.0518577162869156,3.0518577162869156,0.588317107093185,719,0.0006774886492357771,4.69669079404489,4.69669079404489,4.69669079404489,0.6050069541029207,719,0.001105858028567711,4.5453332614486,4.5453332614486,4.5453332614486,0.6036161335187761,95.86666666666666,
I3_positioning_divergence_x_price_or_basis,global_long_short_account_ratio_last,positioning,mark_index_basis_bps,basis_premium,zscore_168h,Sub,core16ge_I3_positioning_divergence_x_price_or_basis_global_long_short_account_ratio_last_Sub_mark_index_basis_bps_zscore_168h,L1_cross_sectional_relative_return,1,1.0,3,True,0.6058964870211814,0.0005887330340050458,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,696,0.0007264907084104083,4.0208421504156595,4.0208421504156595,4.0208421504156595,0.5646551724137931,719,0.0003276990283995029,3.0518577162869147,3.0518577162869147,3.0518577162869147,0.588317107093185,719,0.0006774886492357769,4.696690794044888,4.696690794044888,4.696690794044888,0.6050069541029207,719,0.001105858028567711,4.5453332614486,4.5453332614486,4.5453332614486,0.6036161335187761,95.86666666666666,
I3_positioning_divergence_x_price_or_basis,global_long_short_account_ratio_last,positioning,mark_index_basis_bps,basis_premium,zscore_168h,Sub,core16ge_I3_positioning_divergence_x_price_or_basis_global_long_short_account_ratio_last_Sub_mark_index_basis_bps_zscore_168h,L3_liquidity_tier_relative_return,1,1.0,3,True,0.664919577671632,0.0005387838343967628,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,696,0.0006954607009050097,4.25491817818884,4.25491817818884,4.25491817818884,0.5689655172413793,719,0.0003378387469603846,3.3032112790540737,3.3032112790540737,3.3032112790540737,0.6119610570236439,719,0.0006804639372066008,4.901207554328342,4.901207554328342,4.901207554328342,0.627260083449235,719,0.001079945036583136,4.545615254996662,4.545615254996662,4.545615254996662,0.6105702364394993,95.86666666666666,
I3_positioning_divergence_x_price_or_basis,global_long_short_account_ratio_last,positioning,mark_index_basis_bps,basis_premium,zscore_168h,Sub,core16ge_I3_positioning_divergence_x_price_or_basis_global_long_short_account_ratio_last_Sub_mark_index_basis_bps_zscore_168h,L5_vol_adjusted_return,1,1.0,3,True,0.5663770047936598,0.05302531591869193,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,696,0.04831358706933852,4.351226973528,4.351226973528,4.351226973528,0.5818965517241379,719,0.04244118358611671,3.882551925193404,3.882551925193404,3.882551925193404,0.5813630041724618,719,0.07748952971421236,5.748275738441592,5.748275738441592,5.748275738441592,0.6216968011126565,719,0.1246160692252042,6.593371976595795,6.593371976595795,6.593371976595795,0.6105702364394993,95.86666666666666,
I3_positioning_divergence_x_price_or_basis,top_long_short_account_ratio_last,positioning,premium_close_bps,basis_premium,delta_24h,Sub,core16ge_I3_positioning_divergence_x_price_or_basis_top_long_short_account_ratio_last_Sub_premium_close_bps_delta_24h,L5_vol_adjusted_return,1,1.0,3,True,0.8157292094438021,0.05508708677247347,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,695,0.030214383056964174,2.9679604319694644,2.9679604319694644,2.9679604319694644,0.5741007194244604,719,0.030345607813454082,2.899429119320651,2.899429119320651,2.899429119320651,0.5618915159944368,719,0.05772444855132375,4.371499526018717,4.371499526018717,4.371499526018717,0.5716272600834492,719,0.08761995128886108,4.60977231505744,4.60977231505744,4.60977231505744,0.5618915159944368,95.86666666666666,
I3_positioning_divergence_x_price_or_basis,top_long_short_account_ratio_last,positioning,mark_index_basis_bps,basis_premium,delta_24h,Sub,core16ge_I3_positioning_divergence_x_price_or_basis_top_long_short_account_ratio_last_Sub_mark_index_basis_bps_delta_24h,L0_raw_forward_return,1,1.0,3,True,0.8301035387844562,0.0005207125009642251,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,695,0.00035166187418910627,1.9063420344843445,1.9063420344843445,1.9063420344843445,0.5640287769784172,719,0.0006019828929765329,5.664565327643651,5.664565327643651,5.664565327643651,0.6161335187760779,719,0.0010651916503080759,6.987099138169952,6.987099138169952,6.987099138169952,0.6703755215577191,719,0.0013107750308176383,4.278720504103464,4.278720504103464,4.278720504103464,0.5674547983310153,95.86666666666666,
I3_positioning_divergence_x_price_or_basis,top_long_short_account_ratio_last,positioning,mark_index_basis_bps,basis_premium,delta_24h,Sub,core16ge_I3_positioning_divergence_x_price_or_basis_top_long_short_account_ratio_last_Sub_mark_index_basis_bps_delta_24h,L1_cross_sectional_relative_return,1,1.0,3,True,0.8301035387844563,0.0005207125009642253,True,True,False,A7FFCORE16GE_INTERACTION_PROBE_LAG_OK,695,0.00035166187418910627,1.9063420344843445,1.9063420344843445,1.9063420344843445,0.5640287769784172,719,0.000601982892976533,5.664565327643651,5.664565327643651,5.664565327643651,0.6161335187760779,719,0.0010651916503080757,6.987099138169951,6.987099138169951,6.987099138169951,0.6703755215577191,719,0.0013107750308176383,4.278720504103464,4.278720504103464,4.278720504103464,0.5674547983310153,95.86666666666666,
