search_policy,semantic_pair,rows
uct_ast_tree,premium|taker_flow,6
uct_ast_tree,regime|taker_flow,6
uct_ast_tree,age|positioning,6
uct_ast_tree,funding_sparse|funding_sparse,5
cem_ast_prior,open_interest|regime,5
uct_ast_tree,liquidity|open_interest,5
uct_ast_tree,positioning|regime,5
cem_ast_prior,premium|premium,4
cem_ast_prior,taker_flow|taker_flow,4
cem_ast_prior,liquidity|positioning,4
cem_ast_prior,liquidity|liquidity,4
uct_ast_tree,taker_flow|taker_flow,4
uct_ast_tree,basis|basis,4
uct_ast_tree,funding_basis|funding_basis,4
raw_ast_explore,liquidity|taker_flow,4
cem_ast_prior,funding_dense|funding_dense,4
cem_ast_prior,age|taker_flow,4
cem_ast_prior,basis|regime,4
cem_ast_prior,funding_dense|positioning,3
cem_ast_prior,basis|liquidity,3
cem_ast_prior,basis|positioning,3
raw_ast_explore,funding_basis|funding_basis,3
uct_ast_tree,open_interest|regime,3
uct_ast_tree,funding_dense|liquidity,3
raw_ast_explore,taker_flow|taker_flow,3
raw_ast_explore,basis|basis,3
raw_ast_explore,positioning|premium,3
cem_ast_prior,age|positioning,3
cem_ast_prior,basis|basis,3
cem_ast_prior,positioning|premium,3
cem_ast_prior,basis|open_interest,3
uct_ast_tree,open_interest|taker_flow,3
uct_ast_tree,liquidity|taker_flow,3
uct_ast_tree,age|open_interest,3
uct_ast_tree,basis|funding_sparse,3
uct_ast_tree,basis|positioning,3
raw_ast_explore,regime|taker_flow,3
cem_ast_prior,open_interest|taker_flow,3
cem_ast_prior,positioning|positioning,3
map_elites_diversity,funding_sparse|funding_sparse,2
map_elites_diversity,open_interest|taker_flow,2
map_elites_diversity,age|taker_flow,2
cem_ast_prior,funding_dense|liquidity,2
cem_ast_prior,open_interest|open_interest,2
cem_ast_prior,open_interest|premium,2
cem_ast_prior,regime|taker_flow,2
map_elites_diversity,age|positioning,2
cem_ast_prior,premium|taker_flow,2
cem_ast_prior,positioning|taker_flow,2
cem_ast_prior,basis|funding_sparse,2
cem_ast_prior,funding_basis|funding_basis,2
cem_ast_prior,funding_dense|open_interest,2
cem_ast_prior,basis|funding_dense,2
uct_ast_tree,premium|premium,2
uct_ast_tree,funding_dense|positioning,2
uct_ast_tree,basis|taker_flow,2
uct_ast_tree,positioning|positioning,2
uct_ast_tree,positioning|premium,2
uct_ast_tree,open_interest|premium,2
raw_ast_explore,basis|regime,2
map_elites_diversity,taker_flow|taker_flow,2
raw_ast_explore,funding_dense|open_interest,2
raw_ast_explore,positioning|positioning,2
raw_ast_explore,premium|taker_flow,2
raw_ast_explore,positioning|regime,2
raw_ast_explore,liquidity|liquidity,2
uct_ast_tree,funding_dense|premium,2
raw_ast_explore,age|taker_flow,2
raw_ast_explore,age|positioning,2
map_elites_diversity,basis|funding_sparse,2
map_elites_diversity,funding_dense|positioning,2
map_elites_diversity,basis|basis,2
cem_ast_prior,age|open_interest,1
cem_ast_prior,basis|taker_flow,1
cem_ast_prior,funding_dense|premium,1
map_elites_diversity,liquidity|open_interest,1
map_elites_diversity,funding_dense|taker_flow,1
map_elites_diversity,basis|open_interest,1
map_elites_diversity,funding_dense|premium,1
map_elites_diversity,basis|regime,1
map_elites_diversity,funding_dense|open_interest,1
cem_ast_prior,positioning|regime,1
cem_ast_prior,open_interest|positioning,1
cem_ast_prior,funding_dense|taker_flow,1
cem_ast_prior,liquidity|taker_flow,1
map_elites_diversity,premium|premium,1
map_elites_diversity,positioning|regime,1
map_elites_diversity,positioning|premium,1
map_elites_diversity,open_interest|positioning,1
map_elites_diversity,liquidity|taker_flow,1
map_elites_diversity,open_interest|open_interest,1
raw_ast_explore,open_interest|premium,1
raw_ast_explore,positioning|taker_flow,1
raw_ast_explore,premium|premium,1
raw_ast_explore,basis|funding_dense,1
raw_ast_explore,basis|open_interest,1
raw_ast_explore,basis|liquidity,1
raw_ast_explore,basis|positioning,1
raw_ast_explore,basis|taker_flow,1
raw_ast_explore,funding_dense|funding_dense,1
raw_ast_explore,funding_dense|liquidity,1
map_elites_diversity,regime|taker_flow,1
map_elites_diversity,premium|taker_flow,1
raw_ast_explore,basis|funding_sparse,1
raw_ast_explore,open_interest|positioning,1
raw_ast_explore,funding_dense|taker_flow,1
raw_ast_explore,funding_dense|premium,1
raw_ast_explore,liquidity|positioning,1
raw_ast_explore,open_interest|open_interest,1
raw_ast_explore,funding_dense|positioning,1
uct_ast_tree,funding_dense|open_interest,1
uct_ast_tree,basis|regime,1
uct_ast_tree,basis|open_interest,1
uct_ast_tree,age|taker_flow,1
uct_ast_tree,funding_dense|funding_dense,1
uct_ast_tree,open_interest|open_interest,1
uct_ast_tree,liquidity|liquidity,1
