control,median_ratio,max_ratio,rows
one_bar_lag,0.9679124546320629,1185.0009544482552,19980
same_family_placebo,0.4014313707396332,7081.530424041788,19980
sign_flip,0.9944782152861271,1778.463215993784,19980
symbol_shuffle,0.651854020646494,10699.828382706088,19980
time_shuffle,0.6577189056745312,16821.205088591436,19980
wrong_lag_future_24h,1.8101658787156598,117254.2486120912,19980
wrong_lag_stale_168h,0.7968789226365414,5520.139670627871,19980
