replay_candidate_id,family_id,positive_net_count,control_clean_count,median_control_ratio,median_net_spread,max_tstat,eval_rows,orientation_repair_candidate,control_repair_candidate,preflight_candidate_id,numeric_probe_id,max_abs_ic,max_abs_spread,min_control_ratio,non_l7_clean_rows,l7_clean_rows,eval_rows_queue,dataset,motif,operator,primary_field,partner_field,window_h,expression,cluster_key,repair_mode,executes_in_core34
a7ffcore33_006,F1b_taker_flow_market_panel,18,12,2.7907776289991846,-3.60091496167929e-06,11.33567855785343,1916135,False,True,a7ffcore32_014,a7ffcore30_0123,0.0112294969755,0.0584909208118915,0.6580190206315328,12,3,335886,top498_replay_v2,taker_flow_x_liquidity,Delta,trade_volume,premium_close_bps,72,"Delta(trade_volume,72)*ZScore(Delta(premium_close_bps,72))",F1b_taker_flow_market_panel|taker_flow_x_liquidity|Delta|trade_volume|premium_close_bps,control_filter,False
a7ffcore33_010,F2a_basis_funding_independent,16,17,1.0385686659976738,-6.388359500338537e-05,5.964117346705358,437875,False,True,a7ffcore32_019,a7ffcore30_0222,0.0101672812998031,0.0318114459514617,0.5544706956430997,8,2,66201,top498_replay_v2,funding_persistence_low_turnover,Delta,funding_rate,trade_quote_volume,24,"Delta(funding_rate,24)*ZScore(Delta(trade_quote_volume,24))",F2a_basis_funding_independent|funding_persistence_low_turnover|Delta|funding_rate|trade_quote_volume,control_filter,False
a7ffcore33_005,F2a_basis_funding_independent,16,12,3.540482312839365,-1.992304765812783e-05,12.863598791484376,1916135,False,True,a7ffcore32_018,a7ffcore30_0195,0.0118417164820896,0.0696547850966453,0.4182072934564377,12,3,335886,top498_replay_v2,basis_delta_x_funding,WinsorZ,premium_close_bps,taker_buy_quote_volume,72,"Clip(ZScore(Delta(premium_close_bps,72)),-3,3)*Sign(Delta(taker_buy_quote_volume,72))",F2a_basis_funding_independent|basis_delta_x_funding|WinsorZ|premium_close_bps|taker_buy_quote_volume,control_filter,False
a7ffcore33_001,F1b_taker_flow_market_panel,15,17,1.0358255518003392,-4.018087625577722e-05,6.17149347261071,439068,False,True,a7ffcore32_012,a7ffcore30_0094,0.0185617858916063,0.1366783529520034,0.0141413544851946,12,3,66348,top498_replay_v2,low_turnover_flow_state,WinsorZ,taker_buy_quote_volume,funding_rate,8,"Clip(ZScore(Delta(taker_buy_quote_volume,8)),-3,3)*Sign(Delta(funding_rate,8))",F1b_taker_flow_market_panel|low_turnover_flow_state|WinsorZ|taker_buy_quote_volume|funding_rate,control_filter,False
a7ffcore33_002,F2a_basis_funding_independent,15,17,1.050658921522364,-6.496141988358503e-05,6.113143897020975,439068,False,True,a7ffcore32_020,a7ffcore30_0201,0.0175977678336675,0.07858607172966,0.210194896473893,12,3,66348,top498_replay_v2,basis_x_flow,Delta,funding_rate,taker_buy_quote_volume,8,"Delta(funding_rate,8)*ZScore(Delta(taker_buy_quote_volume,8))",F2a_basis_funding_independent|basis_x_flow|Delta|funding_rate|taker_buy_quote_volume,control_filter,False
a7ffcore33_011,F2a_basis_funding_independent,14,12,3.479009297915681,-4.836807666550096e-05,8.177916259338884,1923659,False,True,a7ffcore32_023,a7ffcore30_0203,0.0077484409203194,0.0559216812252998,0.2378429831796416,8,2,337441,top498_replay_v2,basis_x_flow,Delta,premium_close,trade_quote_volume,8,"Delta(premium_close,8)*ZScore(Delta(trade_quote_volume,8))",F2a_basis_funding_independent|basis_x_flow|Delta|premium_close|trade_quote_volume,control_filter,False
a7ffcore33_012,F1b_taker_flow_market_panel,14,12,4.150598034282392,-6.798421740187626e-05,6.893908835228704,1923659,False,True,a7ffcore32_010,a7ffcore30_0113,0.0042023012146304,0.0309615060687065,0.3841079155791088,8,2,337441,top498_replay_v2,taker_flow_x_basis,WinsorZ,trade_volume,premium_close_bps,8,"Clip(ZScore(Delta(trade_volume,8)),-3,3)*Sign(Delta(premium_close_bps,8))",F1b_taker_flow_market_panel|taker_flow_x_basis|WinsorZ|trade_volume|premium_close_bps,control_filter,False
a7ffcore33_013,F2a_basis_funding_independent,14,12,5.664742054606835,-9.481163535083647e-05,6.869859645539487,1920858,False,True,a7ffcore32_016,a7ffcore30_0183,0.0033807855984453,0.031122051179409,0.3291884403125347,8,2,337089,top498_replay_v2,basis_delta_x_funding,Delta,mark_index_basis_bps,trade_volume,8,"Delta(mark_index_basis_bps,8)*ZScore(Delta(trade_volume,8))",F2a_basis_funding_independent|basis_delta_x_funding|Delta|mark_index_basis_bps|trade_volume,control_filter,False
a7ffcore33_016,F1a_aggtrades_flow_microstructure,9,22,0.6729727222451747,-0.0001462255551093,5.925322008845833,105192,True,False,a7ffcore32_001,a7ffcore30_0031,0.0148566817170422,0.0353451520204544,0.0791233048045327,4,1,12045,core12_aggtrades_all_features,flow_x_dislocation,TSRank,agg_large_notional_ratio_100k_plus,agg_price_range_bps,8,"TSRank(agg_large_notional_ratio_100k_plus,8)*ZScore(Delta(agg_price_range_bps,8))",F1a_aggtrades_flow_microstructure|flow_x_dislocation|TSRank|agg_large_notional_ratio_100k_plus|agg_price_range_bps,train_only_orientation,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,8,22,0.7473794226608086,-0.0001635994710012,4.129313517184998,105192,True,False,a7ffcore32_005,a7ffcore30_0041,0.0208760208320881,0.092823788523674,0.1794453873079967,8,2,11853,core12_aggtrades_all_features,flow_x_low_turnover,Delta,agg_large_notional_ratio_100k_plus,premium_index_bps,8,"Delta(agg_large_notional_ratio_100k_plus,8)*ZScore(Delta(premium_index_bps,8))",F1a_aggtrades_flow_microstructure|flow_x_low_turnover|Delta|agg_large_notional_ratio_100k_plus|premium_index_bps,train_only_orientation,False
a7ffcore33_020,F1a_aggtrades_flow_microstructure,8,20,0.5810480081687563,-0.0001835656653333,4.2079290468063295,105240,True,False,a7ffcore32_003,a7ffcore30_0008,0.008076322720451,0.0699416995048523,0.0229926729097408,4,1,12045,core12_aggtrades_all_features,flow_reversal,TSRank,agg_max_trade_notional,mark_index_basis_bps,4,"TSRank(agg_max_trade_notional,4)*ZScore(Delta(mark_index_basis_bps,4))",F1a_aggtrades_flow_microstructure|flow_reversal|TSRank|agg_max_trade_notional|mark_index_basis_bps,train_only_orientation,False
a7ffcore33_017,F1a_aggtrades_flow_microstructure,7,19,0.8988198992951648,-0.0001954107643434,4.257644070857472,105240,True,False,a7ffcore32_000,a7ffcore30_0028,0.0125352126969394,0.0693793296813964,0.0104259117168943,4,1,11853,core12_aggtrades_all_features,flow_x_dislocation,TSRank,agg_large_notional_ratio_100k_plus,premium_index_bps,4,"TSRank(agg_large_notional_ratio_100k_plus,4)*ZScore(Delta(premium_index_bps,4))",F1a_aggtrades_flow_microstructure|flow_x_dislocation|TSRank|agg_large_notional_ratio_100k_plus|premium_index_bps,train_only_orientation,False
a7ffcore33_018,F1a_aggtrades_flow_microstructure,7,18,0.9767373218564332,-0.0001638130637918,4.851960561010789,105000,True,False,a7ffcore32_002,a7ffcore30_0014,0.0121749873433222,0.0480651333928108,0.1555215612877661,4,1,12033,core12_aggtrades_all_features,flow_reversal,WinsorZ,agg_signed_aggressor_notional,mark_index_basis_bps,24,"Clip(ZScore(Delta(agg_signed_aggressor_notional,24)),-3,3)*Sign(Delta(mark_index_basis_bps,24))",F1a_aggtrades_flow_microstructure|flow_reversal|WinsorZ|agg_signed_aggressor_notional|mark_index_basis_bps,train_only_orientation,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,5,20,0.7145345313651836,-0.0002201815300334,4.489308406474672,105192,True,False,a7ffcore32_004,a7ffcore30_0011,0.0088968887705204,0.0414553731679916,0.6159145418948989,5,1,12045,core12_aggtrades_all_features,flow_reversal,TSRank,agg_signed_aggressor_notional,mark_index_basis_bps,8,"TSRank(agg_signed_aggressor_notional,8)*ZScore(Delta(mark_index_basis_bps,8))",F1a_aggtrades_flow_microstructure|flow_reversal|TSRank|agg_signed_aggressor_notional|mark_index_basis_bps,train_only_orientation,False
