replay_candidate_id,family_id,dataset,motif,operator,label_family,horizon_h,split,spread,net_spread,control_ratio,turnover,tstat,n,timestamp_count,positive_net,control_clean,cost_proxy,train_median_spread,train_median_control_ratio,orientation_sign,train_control_filter_pass,repaired_spread,repaired_net_spread,repaired_positive_net,repaired_control_clean,oos_split
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,4,train_2024,6.880894125819081e-05,-0.0001338531618032,1.2950095959614352,0.405324206122837,2.8915435655211703,105192,8766,False,False,0.00020266210306139082,0.0019105679310090086,1.0799555761249946,1,False,6.880894125819081e-05,-0.0001338531618032,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,4,validation_2025H1,4.297442862172396e-05,-0.0001623368001755,0.9695555456673416,0.4106224575945967,1.2693312759260844,52128,4344,False,True,0.00020531122879722396,0.0019105679310090086,1.0799555761249946,1,False,4.297442862172396e-05,-0.0001623368001755,False,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,4,test_2025H2,-2.620684901367067e-07,-0.000205282831042,88.29371395610673,0.4100415251038128,-0.0099929119237735,51948,4416,False,False,0.00020502076255186327,0.0019105679310090086,1.0799555761249946,1,False,-2.620684901367067e-07,-0.000205282831042,False,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,4,recent_2026JanApr,-4.58089466735786e-05,-0.0002658879980569,0.6944351342446841,0.4401581027667983,-1.6541832212451808,31636,2876,False,True,0.0002200790513833214,0.0019105679310090086,1.0799555761249946,1,False,-4.58089466735786e-05,-0.0002658879980569,False,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,4,train_2024,3.87829116981668e-05,-0.0001638791913632,2.2975901688408524,0.405324206122837,1.9274602031172463,105192,8766,False,False,0.00020266210306136678,0.0019105679310090086,1.0799555761249946,1,False,3.87829116981668e-05,-0.0001638791913632,False,False,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,4,validation_2025H1,6.671633821760195e-05,-0.0001385948905796,0.6245312876800366,0.4106224575945967,2.532069392042845,52128,4344,False,True,0.00020531122879720196,0.0019105679310090086,1.0799555761249946,1,False,6.671633821760195e-05,-0.0001385948905796,False,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,4,test_2025H2,2.0559168695982423e-05,-0.0001844615938559,1.1297229299258629,0.4100415251038128,0.973479753673952,51948,4416,False,False,0.0002050207625518824,0.0019105679310090086,1.0799555761249946,1,False,2.0559168695982423e-05,-0.0001844615938559,False,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L1,4,recent_2026JanApr,-1.644083513548395e-05,-0.0002365198865188,1.9348227376002105,0.4401581027667983,-0.7971836856098601,31636,2876,False,False,0.00022007905138331604,0.0019105679310090086,1.0799555761249946,1,False,-1.644083513548395e-05,-0.0002365198865188,False,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,4,train_2024,0.0037360002826896,0.0035333381796281,0.023851580201479,0.405324206122837,1.2878255938640435,105192,8766,True,True,0.00020266210306150003,0.0019105679310090086,1.0799555761249946,1,False,0.0037360002826896,0.0035333381796281,True,True,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,4,validation_2025H1,0.000490408372758,0.0002850971439607,0.084963843397382,0.4106224575945967,0.1208265195085979,52128,4344,True,True,0.00020531122879730002,0.0019105679310090086,1.0799555761249946,1,False,0.000490408372758,0.0002850971439607,True,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,4,test_2025H2,0.0024716874851994,0.0022666667226475,0.0093973387658198,0.4100415251038128,0.590391421497072,51948,4416,True,True,0.00020502076255189986,0.0019105679310090086,1.0799555761249946,1,False,0.0024716874851994,0.0022666667226475,True,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L5,4,recent_2026JanApr,-0.0090677671826544,-0.0092878462340378,0.0035082542724086,0.4401581027667983,-1.9257584453020309,31636,2876,False,True,0.00022007905138340077,0.0019105679310090086,1.0799555761249946,1,False,-0.0090677671826544,-0.0092878462340378,False,True,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,8,train_2024,9.45320140110652e-05,-0.0001081300890503,0.8830663340413505,0.405324206122837,2.9005997438188142,105192,8766,False,True,0.0002026621030613652,0.0019105679310090086,1.0799555761249946,1,False,9.45320140110652e-05,-0.00010813008905030001,False,True,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,8,validation_2025H1,1.10615616277224e-05,-0.0001942496671695,4.409316158074401,0.4106224575945967,0.2318567204512978,52128,4344,False,False,0.0002053112287972224,0.0019105679310090086,1.0799555761249946,1,False,1.10615616277224e-05,-0.0001942496671695,False,False,True
a7ffcore33_008,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,Delta,L0,8,test_2025H2,2.228732077130308e-05,-0.0001827334417806,1.5713784097694456,0.4100415251038128,0.6002721921317881,51948,4416,False,False,0.0002050207625519031,0.0019105679310090086,1.0799555761249946,1,False,2.228732077130308e-05,-0.0001827334417806,False,False,True
