blueprint_id,expression,semantic_pair,motif,skeleton_key,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error,source_file,shard
a7ls6_005008d1e6ae6cf6,"Delta(basis_abs_168h,24)",basis_premium_like,delta,skel_776f69f0539aec6c,True,0.9316643671319844,1.0,True,-58.47364206893578,74.15173241401149,1.5397240664253542,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_0361b2bf23977b57,"Sub(Mean(premium_abs_168h,1),Mean(premium_abs_168h,24))",basis_premium_like,spread_short_long,skel_3fa5a1357f393baf,True,0.0,0.0,False,,,,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_037d58a2543faacb,"ZScore(Mean(mark_index_basis_bps,1))",basis_premium_like,zmean,skel_c783e126c18af69d,True,0.0,0.0,False,,,,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_03ac518415c21e87,"ZScore(Mean(premium_close_bps,8))",basis_premium_like,zmean,skel_ad4051787206f0e9,True,0.9983418551383328,1.0,True,-9.67936048917666,7.821096452406182,0.9947738763478384,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_052b6db4ade8283e,"Delta(mark_index_basis_bps,1)",basis_premium_like,delta,skel_833160a92d493ba5,True,0.9989978988565452,0.9985376537240748,True,-2248.424744016522,1862.7352586359636,13.925636201539389,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_08c0b1da9d4f4289,"ZScore(Mean(basis_abs_168h,8))",basis_premium_like,zmean,skel_b63dbf9d919b69ba,True,0.9335231576669192,1.0,True,-3.184698348003657,9.146466703022629,0.9947742010287473,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_091574d204169dd0,"Delta(mark_trade_basis_bps,168)",basis_premium_like,delta,skel_387b4ee45e0f14aa,True,0.981711935937669,0.8968081735008818,True,-519.301290014963,518.3183812794734,9.999727976214988,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_09c07f38ba45422a,"Delta(basis_abs_168h,168)",basis_premium_like,delta,skel_a7431acb0dccabdf,True,0.9159193178948888,1.0,True,-92.58744706265674,110.90879242274193,5.109061525076834,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_0b1dbff12a9e3b10,"ZScore(Mean(premium_abs_168h,12))",basis_premium_like,zmean,skel_7761083e901a76c3,True,0.9330587418389064,1.0,True,-3.9701166092982674,9.247752210771155,0.994774022015895,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_0b897abc5f16fef4,"ZScore(Mean(mark_trade_basis_bps,48))",basis_premium_like,zmean,skel_df81b67dfa112df6,True,0.997511091873174,1.0,True,-8.459407434857328,8.642210376136452,0.9947780321927768,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_12801dd90c914728,"Delta(basis_abs_168h,8)",basis_premium_like,delta,skel_c912fcf7f624990f,True,0.9334138170472172,1.0,True,-58.42410547248853,74.06591388498951,0.7013207640843674,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_134601c431783a89,"ZScore(Mean(basis_abs_168h,168))",basis_premium_like,zmean,skel_24058cdff1c8bb52,True,0.947518756988782,1.0,True,-2.887796339917659,8.642867351267197,0.994775054889246,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_13cae77c25210f48,"Delta(premium_abs_168h,72)",basis_premium_like,delta,skel_c9012b68883fd147,True,0.9263889640370812,1.0,True,-59.87217916666668,79.7088994047619,3.157884486062279,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_16d3f0450095d22e,"Delta(mark_index_basis_bps,8)",basis_premium_like,delta,skel_833160a92d493ba5,True,0.9982325145186308,0.9974084429428344,True,-2221.785211308895,2120.917601094165,16.68085313161816,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_17de0cea8121044a,"Delta(mark_index_basis_bps,336)",basis_premium_like,delta,skel_387b4ee45e0f14aa,True,0.9623687912563575,0.9976983948500268,True,-2262.2740945983664,2221.9847100532406,19.529091986084023,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_21b7f864e7b74993,"ZScore(Mean(mark_trade_basis_bps,4))",basis_premium_like,zmean,skel_c783e126c18af69d,True,0.999567146412726,1.0,True,-8.968819654927726,9.06280113363892,0.9947780321927768,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_233a74a27fee9239,"ZScore(Mean(premium_abs_168h,8))",basis_premium_like,zmean,skel_e5e051edef1f9a8e,True,0.9334961043177146,1.0,True,-3.982253913445025,9.249881722047895,0.994774049183748,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_2429496d23e72baa,"ZScore(Mean(premium_abs_168h,72))",basis_premium_like,zmean,skel_7761083e901a76c3,True,0.9369950041481804,1.0,True,-3.926806396856648,9.106338376528766,0.9947742656134992,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_260ad04c5b37a36a,"ZScore(Mean(basis_abs_168h,1))",basis_premium_like,zmean,skel_b63dbf9d919b69ba,True,0.0,0.0,False,,,,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_28acead2e0f4e624,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,skel_387b4ee45e0f14aa,True,0.9807380153663025,0.9976840358233108,True,-2222.3946371617085,2235.6487725320085,19.01292570472879,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_29a9f4752fa8bc03,"ZScore(Mean(basis_abs_168h,336))",basis_premium_like,zmean,skel_24058cdff1c8bb52,True,0.9658879810987266,1.0,True,-2.7695815264274923,8.081268952440624,0.9947761380281274,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_29d086a5d1a5487d,"ZScore(Mean(premium_close_bps,24))",basis_premium_like,zmean,skel_a131d74c8edb2e2e,True,0.9965924052231,1.0,True,-9.652105738459966,7.0246009989837646,0.9947737743009042,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_2a3a08282b2dbbc2,"Delta(basis_abs_168h,72)",basis_premium_like,delta,skel_776f69f0539aec6c,True,0.9264160173862858,1.0,True,-61.51862551675495,75.11927005727811,3.220919457077932,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_2abb49b086d0b357,"Delta(premium_abs_168h,48)",basis_premium_like,delta,skel_c9012b68883fd147,True,0.9290131389099304,0.9999878664484244,True,-57.45070357142857,79.35803690476189,2.456185202438517,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_2c32088004014722,"ZScore(Mean(basis_abs_168h,24))",basis_premium_like,zmean,skel_f9c2488bc69d4de8,True,0.9317737077516864,1.0,True,-3.151297213985972,9.118827410494823,0.9947740924925728,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_2c9131d419912037,"ZScore(Mean(mark_index_basis_bps,8))",basis_premium_like,zmean,skel_c783e126c18af69d,True,0.9983418551383328,1.0,True,-9.638868463157465,7.33527022770603,0.9947738763478384,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_2d6dcaf7c64e6aa0,"Sub(Mean(mark_trade_basis_bps,1),Mean(mark_trade_basis_bps,24))",basis_premium_like,spread_short_long,skel_4eae67e66f795fce,True,0.0,0.0,False,,,,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_2db6fb0b84bdea33,"Sub(Mean(premium_abs_168h,24),Mean(premium_abs_168h,336))",basis_premium_like,spread_short_long,skel_aca9ce9a75f1b3c0,True,0.9317466544024816,0.9998826498392182,True,-46.08602170670296,71.40251682964882,3.390373713295781,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_321545012004fc89,"Sub(Mean(premium_close_bps,8),Mean(premium_close_bps,168))",basis_premium_like,spread_short_long,skel_34bec7ed21341a66,True,0.9965924052231,1.0,True,-577.5402005952379,89.12617321428573,7.66648791781259,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_3401114b37010da3,"Sub(Mean(basis_abs_168h,4),Mean(basis_abs_168h,72))",basis_premium_like,spread_short_long,skel_8ef04bb8d560b41f,True,0.9317737077516864,1.0,True,-46.80397837069884,70.2349749694242,1.6880868252238643,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_3486fd75ecd9df0d,"ZScore(Mean(premium_abs_168h,2))",basis_premium_like,zmean,skel_e5e051edef1f9a8e,True,0.9341521480359268,1.0,True,-4.004130710074602,9.258738034633334,0.9947740898878266,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_35db86d9c83baf9d,"ZScore(Mean(premium_close_bps,1))",basis_premium_like,zmean,skel_ad4051787206f0e9,True,0.0,0.0,False,,,,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_3656e6373e375e23,"ZScore(Mean(basis_abs_168h,48))",basis_premium_like,zmean,skel_f9c2488bc69d4de8,True,0.9343978826245356,1.0,True,-3.100360607738845,9.036109579686824,0.994774255144423,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_3dd97becf0985456,"ZScore(Mean(mark_trade_basis_bps,336))",basis_premium_like,zmean,skel_d57a4dd7d9d06cce,True,0.997511091873174,1.0,True,-5.489961500943556,7.668475864643277,0.9947780321927768,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_3df602338f3194e0,"Delta(mark_trade_basis_bps,8)",basis_premium_like,delta,skel_833160a92d493ba5,True,0.9990260794286332,0.894205165005777,True,-523.7689394515077,518.0271280758197,9.734760695862892,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_3e1e88b28c147657,CSRank(premium_abs_168h),basis_premium_like,rank,skel_048bfb3908066569,True,0.9342614886556287,1.0,True,0.0104166666666666,1.0,0.2886594491033172,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_436bd0ddb309f4f8,CSRank(mark_index_basis_bps),basis_premium_like,rank,skel_5d868e4960db772a,True,0.9991072394762472,1.0,True,0.0104166666666666,1.0,0.2886488349751429,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_43f54f82600096d0,"Sub(Mean(mark_trade_basis_bps,24),Mean(mark_trade_basis_bps,336))",basis_premium_like,spread_short_long,skel_11816a48dd5b048f,True,0.9974028784763552,0.9998915048280352,True,-46.22725343127722,44.17750496899743,1.9357172651878825,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_46dca9adbc79bec8,"ZScore(Mean(mark_trade_basis_bps,1))",basis_premium_like,zmean,skel_c783e126c18af69d,True,0.0,0.0,False,,,,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_4811223fa2b9de50,"ZScore(Mean(premium_abs_168h,1))",basis_premium_like,zmean,skel_e5e051edef1f9a8e,True,0.0,0.0,False,,,,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_48b74155e105daf8,"ZScore(Mean(premium_abs_168h,336))",basis_premium_like,zmean,skel_a3d3fdcbb6594318,True,0.965860927749522,1.0,True,-3.3188358143387675,8.663925983381949,0.9947759913258096,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_4d6a49c0d8006e4c,"Delta(premium_abs_168h,168)",basis_premium_like,delta,skel_7ddffefb45b29123,True,0.915892264545684,1.0,True,-96.6875238095238,117.6965113095238,4.971032978214327,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_4dc75e94555b88ff,"ZScore(Mean(mark_index_basis_bps,2))",basis_premium_like,zmean,skel_c783e126c18af69d,True,0.9989978988565452,1.0,True,-9.678300745950866,8.307116015075653,0.9947739145232912,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_4e7dda638b9e6e94,"Delta(premium_close_bps,12)",basis_premium_like,delta,skel_99afebf0760356ca,True,0.9977951520398224,0.8288212566935539,True,-2157.6656,2012.8763,15.115375007971904,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_4ebb9442946f55b7,"Sub(Mean(basis_abs_168h,2),Mean(basis_abs_168h,48))",basis_premium_like,spread_short_long,skel_8ef04bb8d560b41f,True,0.9317737077516864,1.0,True,-50.24687794163083,71.08224787195392,1.3073522004567253,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_4fbbfed40276d65b,"Sub(Mean(mark_index_basis_bps,24),Mean(mark_index_basis_bps,336))",basis_premium_like,spread_short_long,skel_11816a48dd5b048f,True,0.9965924052231,0.9998902855178016,True,-314.1012541685318,73.45870417910407,6.977054739287516,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_4fcceadcf0565018,"ZScore(Mean(premium_abs_168h,24))",basis_premium_like,zmean,skel_7761083e901a76c3,True,0.9317466544024816,1.0,True,-3.9634016681497872,9.22780172896606,0.9947739403593008,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_5034e356c5b804d4,"Delta(mark_trade_basis_bps,2)",basis_premium_like,delta,skel_833160a92d493ba5,True,0.9996753598095444,0.8916150230930215,True,-494.9510925387246,518.0271280758197,9.542059137211572,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_515be4dcf4a1701f,"ZScore(Mean(premium_close_bps,336))",basis_premium_like,zmean,skel_d5977dda39cfc9fb,True,0.9970523121595788,1.0,True,-8.900351013346146,5.700171446361022,0.994775623067568,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_5564d64c57b39f9b,"Sub(Mean(premium_close_bps,4),Mean(premium_close_bps,72))",basis_premium_like,spread_short_long,skel_30e79ebb96f46f90,True,0.9965924052231,0.9995735839197024,True,-875.3971722222225,146.08625833333292,8.436709337075762,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_57db052d2cffeaaa,"ZScore(Mean(mark_trade_basis_bps,24))",basis_premium_like,zmean,skel_df81b67dfa112df6,True,0.9974028784763552,1.0,True,-8.529028343705583,8.905202985615384,0.9947780321927768,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_57faab025b7716f2,"Sub(Mean(basis_abs_168h,1),Mean(basis_abs_168h,24))",basis_premium_like,spread_short_long,skel_8ef04bb8d560b41f,True,0.0,0.0,False,,,,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_5bbe65de5de10e32,"Delta(premium_close_bps,24)",basis_premium_like,delta,skel_99afebf0760356ca,True,0.996483064603398,0.8310211579880907,True,-2154.4353,2138.3659,15.938503148345122,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_63ddd4a86ab43faf,"ZScore(Mean(basis_abs_168h,2))",basis_premium_like,zmean,skel_b63dbf9d919b69ba,True,0.9341792013851314,1.0,True,-3.1909267636019463,9.154084803972452,0.9947742416250052,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_65ed74fa370ffdd3,"Delta(mark_index_basis_bps,24)",basis_premium_like,delta,skel_a59c464749d21fe1,True,0.996483064603398,0.9975430308953684,True,-2221.8833516817426,2219.9942134002204,17.670449603992385,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_681c4fb305d7611b,"Delta(premium_close_bps,72)",basis_premium_like,delta,skel_99afebf0760356ca,True,0.9912347148576994,0.8363457514556041,True,-2150.7759,2157.6656,16.865201956003055,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_6844c43e84bdc374,"Delta(basis_abs_168h,336)",basis_premium_like,delta,skel_a7431acb0dccabdf,True,0.8975500937849439,1.0,True,-107.63825371121068,83.7557344373505,5.939445653581415,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_68e3935a70f033ae,"Delta(premium_close_bps,2)",basis_premium_like,delta,skel_c056ba61747eb5bd,True,0.9988885582368432,0.8221621621621622,True,-2157.6656,2031.0503,13.383286723097385,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_6a4a976feab92326,"ZScore(Mean(mark_trade_basis_bps,72))",basis_premium_like,zmean,skel_df81b67dfa112df6,True,0.997511091873174,1.0,True,-8.033804392600057,8.619162057741628,0.9947780321927768,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_6e2c426458a590da,"Sub(Mean(premium_abs_168h,2),Mean(premium_abs_168h,48))",basis_premium_like,spread_short_long,skel_3fa5a1357f393baf,True,0.9317466544024816,0.9999891118407522,True,-48.78207036210263,75.80611777033634,1.287861586341914,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_73d651ec2549a9b5,"ZScore(Mean(premium_close_bps,12))",basis_premium_like,zmean,skel_a131d74c8edb2e2e,True,0.9979044926595246,1.0,True,-9.670934069408313,7.270009310174724,0.9947738508696496,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_75042403c1d937d1,"Sub(Mean(mark_trade_basis_bps,2),Mean(mark_trade_basis_bps,48))",basis_premium_like,spread_short_long,skel_4eae67e66f795fce,True,0.9974028784763552,1.0,True,-164.69282016727752,304.64905336052993,5.031065531245619,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_7588c98c63bfa5a2,"Delta(mark_trade_basis_bps,12)",basis_premium_like,delta,skel_a59c464749d21fe1,True,0.9985932258413592,0.8948873898280595,True,-518.0271280758197,512.6841349962352,9.821743462239771,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_77ce09044eb38128,"Delta(premium_abs_168h,24)",basis_premium_like,delta,skel_c9012b68883fd147,True,0.9316373137827796,0.9996007206387502,True,-54.98211190476192,79.04178333333333,1.5184427397350662,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_materialization_metrics.csv,s000
a7ls6_79f721323eb5c7db,"Delta(mark_trade_basis_bps,4)",basis_premium_like,delta,skel_833160a92d493ba5,True,0.9994589330159074,0.8929878103796738,True,-515.1912628182242,518.0271280758197,9.658046849821154,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_7ac15bc97d5c7255,"Delta(premium_close_bps,336)",basis_premium_like,delta,skel_b5d8ddbcd3ae5883,True,0.9623687912563575,0.842307836467733,True,-2175.9529,2150.5802,17.623697561589587,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_7ce8f42dd2119012,"Delta(mark_index_basis_bps,4)",basis_premium_like,delta,skel_833160a92d493ba5,True,0.9986698769974388,0.998324973249236,True,-2232.507923890864,2123.948009261316,15.99034421919728,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_809b37cb45001143,CSRank(premium_close_bps),basis_premium_like,rank,skel_6409cf4ee9b9193d,True,0.9991072394762472,1.0,True,0.0104166666666666,1.0,0.2805443891486011,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_81409a24efdc0dc2,"Delta(mark_trade_basis_bps,24)",basis_premium_like,delta,skel_a59c464749d21fe1,True,0.9972946650795368,0.8950161404079862,True,-521.385727739404,518.0271280758197,9.8588581998593,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_8325876044b2d5e6,"Sub(Mean(basis_abs_168h,8),Mean(basis_abs_168h,168))",basis_premium_like,spread_short_long,skel_0710cc36e925464f,True,0.9317737077516864,1.0,True,-47.44170067468093,70.94203792426084,2.7952485124058195,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_851c7acfe5240b36,"Delta(basis_abs_168h,4)",basis_premium_like,delta,skel_c912fcf7f624990f,True,0.9338511795260254,0.9999782727565716,True,-58.80673425634393,73.91894928198423,0.4394377333831807,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_85b2130a34609235,"ZScore(Mean(premium_abs_168h,4))",basis_premium_like,zmean,skel_e5e051edef1f9a8e,True,0.9339334667965228,1.0,True,-3.997067808505472,9.255307456322472,0.9947740763261544,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_87e8810703697d59,"ZScore(Mean(basis_abs_168h,72))",basis_premium_like,zmean,skel_f9c2488bc69d4de8,True,0.9370220574973848,1.0,True,-3.043311739537428,8.971203025028263,0.9947744168852184,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_8a296bd9e175f5fc,"Delta(mark_index_basis_bps,48)",basis_premium_like,delta,skel_a59c464749d21fe1,True,0.9938588897305486,0.9975626298645326,True,-2255.5612101485644,2236.751602988696,18.435918406394123,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_8af6023ef552cd98,"Delta(mark_trade_basis_bps,48)",basis_premium_like,delta,skel_a59c464749d21fe1,True,0.9946975435558922,0.895373241224253,True,-516.2414469110232,518.0271280758197,9.900376587586145,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_8cdf77bbf6c19981,"Delta(premium_close_bps,8)",basis_premium_like,delta,skel_c056ba61747eb5bd,True,0.9982325145186308,0.8264074582640746,True,-2155.6911,2063.4897,14.9975660936528,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_8e3ce5e84e4793c8,"Sub(Mean(mark_index_basis_bps,1),Mean(mark_index_basis_bps,24))",basis_premium_like,spread_short_long,skel_4eae67e66f795fce,True,0.0,0.0,False,,,,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_912f72111f74d14c,"ZScore(Mean(mark_trade_basis_bps,2))",basis_premium_like,zmean,skel_c783e126c18af69d,True,0.9997835732063628,1.0,True,-9.047921657638264,9.278900196218434,0.9947780321927768,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
a7ls6_915c28f96b5846b4,"ZScore(Mean(mark_index_basis_bps,168))",basis_premium_like,zmean,skel_d57a4dd7d9d06cce,True,0.9968629387151464,1.0,True,-8.80569012550614,6.405427282856489,0.9947746279892326,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_materialization_metrics.csv,s001
