candidate_id,seed_lane,label_family,label_horizon_h,left_field,left_transform,operator,right_field,right_transform,split,cost_bps,orientation,sample_rows,corr_one_bar,one_bar_spread,one_bar_costed_spread,max_control_spread,control_ratio
core26de_S3_cross_family_bridge_a5435d530c2d7f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,train_2024,5,1.0,15829,0.0025479189059032636,0.0010078611569908566,7.861156990856578e-06,0.0011372009099188678,1.1283309233924417
core26de_S3_cross_family_bridge_a5435d530c2d7f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,validation_2025H1,2,1.0,24035,-0.00204314564182148,-0.0006942027499571058,-0.0010942027499571058,0.0013188353600671102,1.8997841194789271
core26de_S3_cross_family_bridge_a5435d530c2d7f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,validation_2025H1,5,1.0,24035,-0.00204314564182148,-0.0006942027499571058,-0.0016942027499571059,0.0013188353600671102,1.8997841194789271
core26de_S3_cross_family_bridge_a5435d530c2d7f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,test_2025H2,2,1.0,32073,0.0023059166824207617,-0.0008677018521270496,-0.0012677018521270497,0.000514594159426634,0.5930541212574093
core26de_S3_cross_family_bridge_a5435d530c2d7f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,test_2025H2,5,1.0,32073,0.0023059166824207617,-0.0008677018521270496,-0.0018677018521270497,0.000514594159426634,0.5930541212574093
core26de_S3_cross_family_bridge_a5435d530c2d7f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,recent_oos_2026JanApr,2,1.0,35210,-0.0051808646711537076,0.00026080324573122073,-0.00013919675426877928,0.0015034660292695843,5.764751987860727
core26de_S3_cross_family_bridge_a5435d530c2d7f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,recent_oos_2026JanApr,5,1.0,35210,-0.0051808646711537076,0.00026080324573122073,-0.0007391967542687793,0.0015034660292695843,5.764751987860727
core26de_S3_cross_family_bridge_9341fb4af06f46,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,train_2024,2,1.0,15829,0.0011442080430741125,0.002466041282824737,0.002066041282824737,0.004107143267296074,1.6654803372113582
core26de_S3_cross_family_bridge_9341fb4af06f46,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,train_2024,5,1.0,15829,0.0011442080430741125,0.002466041282824737,0.0014660412828247371,0.004107143267296074,1.6654803372113582
core26de_S3_cross_family_bridge_9341fb4af06f46,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,validation_2025H1,2,1.0,24035,0.00194635248260723,-0.0013057794158827796,-0.0017057794158827795,0.0018172650736598918,1.3917090831389154
core26de_S3_cross_family_bridge_9341fb4af06f46,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,validation_2025H1,5,1.0,24035,0.00194635248260723,-0.0013057794158827796,-0.0023057794158827796,0.0018172650736598918,1.3917090831389154
core26de_S3_cross_family_bridge_9341fb4af06f46,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,test_2025H2,2,1.0,32073,0.002100451134241952,-0.002903685193687232,-0.0033036851936872323,0.0009026801638980846,0.3108739769244131
core26de_S3_cross_family_bridge_9341fb4af06f46,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,test_2025H2,5,1.0,32073,0.002100451134241952,-0.002903685193687232,-0.003903685193687232,0.0009026801638980846,0.3108739769244131
core26de_S3_cross_family_bridge_9341fb4af06f46,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,recent_oos_2026JanApr,2,1.0,35210,-0.0007819618980278995,0.0028587381073756414,0.002458738107375641,0.003454578042024081,1.2084276041625333
core26de_S3_cross_family_bridge_9341fb4af06f46,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,recent_oos_2026JanApr,5,1.0,35210,-0.0007819618980278995,0.0028587381073756414,0.0018587381073756413,0.003454578042024081,1.2084276041625333
core26de_S3_cross_family_bridge_71677853a584e6,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,train_2024,2,1.0,15829,0.00024122287809510246,0.002565582538745267,0.002165582538745267,0.003148158660855805,1.227073622973539
core26de_S3_cross_family_bridge_71677853a584e6,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,train_2024,5,1.0,15829,0.00024122287809510246,0.002565582538745267,0.001565582538745267,0.003148158660855805,1.227073622973539
core26de_S3_cross_family_bridge_71677853a584e6,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,validation_2025H1,2,1.0,24035,0.0005714101344854004,-0.0018595664340827125,-0.0022595664340827127,0.0017180092861221762,0.923876262032895
core26de_S3_cross_family_bridge_71677853a584e6,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,validation_2025H1,5,1.0,24035,0.0005714101344854004,-0.0018595664340827125,-0.0028595664340827125,0.0017180092861221762,0.923876262032895
core26de_S3_cross_family_bridge_71677853a584e6,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,test_2025H2,2,1.0,32073,-0.0002976774858597156,9.597574289984569e-05,-0.00030402425710015433,0.001295355144845101,13.49669307792546
core26de_S3_cross_family_bridge_71677853a584e6,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,test_2025H2,5,1.0,32073,-0.0002976774858597156,9.597574289984569e-05,-0.0009040242571001543,0.001295355144845101,13.49669307792546
core26de_S3_cross_family_bridge_71677853a584e6,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,recent_oos_2026JanApr,2,1.0,35210,-0.003337138410864001,0.00014170856658038425,-0.00025829143341961575,0.0014244243822189207,10.051787387256615
core26de_S3_cross_family_bridge_71677853a584e6,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,recent_oos_2026JanApr,5,1.0,35210,-0.003337138410864001,0.00014170856658038425,-0.0008582914334196158,0.0014244243822189207,10.051787387256615
core26de_S3_cross_family_bridge_d6f4bbea6f8760,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,train_2024,2,1.0,15829,-0.0005231843824746048,0.006311683387939339,0.005911683387939339,0.005429833027128279,0.8602828585324573
core26de_S3_cross_family_bridge_d6f4bbea6f8760,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,train_2024,5,1.0,15829,-0.0005231843824746048,0.006311683387939339,0.005311683387939339,0.005429833027128279,0.8602828585324573
core26de_S3_cross_family_bridge_d6f4bbea6f8760,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,validation_2025H1,2,1.0,24035,-0.0006680606387829154,-0.00118741866078562,-0.00158741866078562,0.0024027162296401746,2.023478583409233
core26de_S3_cross_family_bridge_d6f4bbea6f8760,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,validation_2025H1,5,1.0,24035,-0.0006680606387829154,-0.00118741866078562,-0.00218741866078562,0.0024027162296401746,2.023478583409233
core26de_S3_cross_family_bridge_d6f4bbea6f8760,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,test_2025H2,2,1.0,32073,0.0007418803319190479,-0.00179629666245804,-0.00219629666245804,0.003046175038795493,1.6958084388060533
core26de_S3_cross_family_bridge_d6f4bbea6f8760,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,test_2025H2,5,1.0,32073,0.0007418803319190479,-0.00179629666245804,-0.00279629666245804,0.003046175038795493,1.6958084388060533
core26de_S3_cross_family_bridge_d6f4bbea6f8760,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,recent_oos_2026JanApr,2,1.0,35210,0.0007220264933253539,0.0019928269064276092,0.0015928269064276093,0.002336880118422163,1.1726458082660636
core26de_S3_cross_family_bridge_d6f4bbea6f8760,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,recent_oos_2026JanApr,5,1.0,35210,0.0007220264933253539,0.0019928269064276092,0.0009928269064276092,0.002336880118422163,1.1726458082660636
core26de_S3_cross_family_bridge_ad5cf86467c587,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,train_2024,2,-1.0,15911,0.003909509927140602,0.0009059326742647158,0.0005059326742647158,0.0010485596843707104,1.1574366552368311
core26de_S3_cross_family_bridge_ad5cf86467c587,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,train_2024,5,-1.0,15911,0.003909509927140602,0.0009059326742647158,-9.406732573528421e-05,0.0010485596843707104,1.1574366552368311
core26de_S3_cross_family_bridge_ad5cf86467c587,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,validation_2025H1,2,-1.0,23900,-0.005963473225011603,0.00043391975881034524,3.391975881034522e-05,0.0019462555645317573,4.4852891001499975
core26de_S3_cross_family_bridge_ad5cf86467c587,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,validation_2025H1,5,-1.0,23900,-0.005963473225011603,0.00043391975881034524,-0.0005660802411896548,0.0019462555645317573,4.4852891001499975
core26de_S3_cross_family_bridge_ad5cf86467c587,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,test_2025H2,2,-1.0,31942,-0.003031573363049655,0.002208664464283605,0.001808664464283605,0.0010711538298054696,0.48497807028959716
core26de_S3_cross_family_bridge_ad5cf86467c587,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,test_2025H2,5,-1.0,31942,-0.003031573363049655,0.002208664464283605,0.001208664464283605,0.0010711538298054696,0.48497807028959716
core26de_S3_cross_family_bridge_ad5cf86467c587,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,recent_oos_2026JanApr,2,-1.0,35287,7.583048664169825e-05,0.00024211071160129362,-0.0001578892883987064,0.0008067887116827486,3.3323131651083786
core26de_S3_cross_family_bridge_ad5cf86467c587,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,recent_oos_2026JanApr,5,-1.0,35287,7.583048664169825e-05,0.00024211071160129362,-0.0007578892883987064,0.0008067887116827486,3.3323131651083786
core26de_S3_cross_family_bridge_99197cf34953ab,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,train_2024,2,-1.0,15911,0.005519789361996993,0.0005572496234138235,0.00015724962341382348,0.0032240537943915787,5.785654505498587
core26de_S3_cross_family_bridge_99197cf34953ab,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,train_2024,5,-1.0,15911,0.005519789361996993,0.0005572496234138235,-0.0004427503765861765,0.0032240537943915787,5.785654505498587
core26de_S3_cross_family_bridge_99197cf34953ab,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,validation_2025H1,2,-1.0,23900,-0.0006241541279975673,-0.000583707340887742,-0.000983707340887742,0.0015112501423622427,2.589054542407896
core26de_S3_cross_family_bridge_99197cf34953ab,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,validation_2025H1,5,-1.0,23900,-0.0006241541279975673,-0.000583707340887742,-0.001583707340887742,0.0015112501423622427,2.589054542407896
core26de_S3_cross_family_bridge_99197cf34953ab,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,test_2025H2,2,-1.0,31942,-0.0049359197527230015,0.0018185525215455652,0.0014185525215455652,0.0024060010065013217,1.3230308049923636
core26de_S3_cross_family_bridge_99197cf34953ab,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,test_2025H2,5,-1.0,31942,-0.0049359197527230015,0.0018185525215455652,0.0008185525215455652,0.0024060010065013217,1.3230308049923636
core26de_S3_cross_family_bridge_99197cf34953ab,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,recent_oos_2026JanApr,2,-1.0,35287,0.00037927056710564626,-0.002466450195622573,-0.0028664501956225732,0.0008362193718851195,0.33903760690940843
core26de_S3_cross_family_bridge_99197cf34953ab,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,recent_oos_2026JanApr,5,-1.0,35287,0.00037927056710564626,-0.002466450195622573,-0.003466450195622573,0.0008362193718851195,0.33903760690940843
core26de_S3_cross_family_bridge_1be5d0d650ac68,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,train_2024,2,-1.0,15911,0.0025186206300245122,0.000863565593336859,0.00046356559333685896,0.000893500833322016,1.0346646974082023
core26de_S3_cross_family_bridge_1be5d0d650ac68,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,train_2024,5,-1.0,15911,0.0025186206300245122,0.000863565593336859,-0.00013643440666314104,0.000893500833322016,1.0346646974082023
core26de_S3_cross_family_bridge_1be5d0d650ac68,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,validation_2025H1,2,-1.0,23900,-0.008056068065749107,0.0006079128083663434,0.0002079128083663434,0.0007945409241122794,1.3069981635153658
core26de_S3_cross_family_bridge_1be5d0d650ac68,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,validation_2025H1,5,-1.0,23900,-0.008056068065749107,0.0006079128083663434,-0.0003920871916336566,0.0007945409241122794,1.3069981635153658
core26de_S3_cross_family_bridge_1be5d0d650ac68,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,test_2025H2,2,-1.0,31942,-0.001954229028400902,0.0020804726954191124,0.0016804726954191124,0.0012106371548424263,0.5819048514830629
core26de_S3_cross_family_bridge_1be5d0d650ac68,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,test_2025H2,5,-1.0,31942,-0.001954229028400902,0.0020804726954191124,0.0010804726954191123,0.0012106371548424263,0.5819048514830629
core26de_S3_cross_family_bridge_1be5d0d650ac68,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,recent_oos_2026JanApr,2,-1.0,35287,0.0018771837609131976,0.0001049001280215691,-0.0002950998719784309,0.0010265003216547767,9.785501133456313
core26de_S3_cross_family_bridge_1be5d0d650ac68,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,recent_oos_2026JanApr,5,-1.0,35287,0.0018771837609131976,0.0001049001280215691,-0.000895099871978431,0.0010265003216547767,9.785501133456313
core26de_S3_cross_family_bridge_356b94afe404e0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,train_2024,2,-1.0,15911,0.0049416407027458855,1.787174772080089e-05,-0.00038212825227919913,0.0030617713110450925,171.31907628046378
core26de_S3_cross_family_bridge_356b94afe404e0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,train_2024,5,-1.0,15911,0.0049416407027458855,1.787174772080089e-05,-0.0009821282522791991,0.0030617713110450925,171.31907628046378
core26de_S3_cross_family_bridge_356b94afe404e0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,validation_2025H1,2,-1.0,23900,-0.004725355213526729,0.00023932175596294577,-0.00016067824403705425,0.0015241789747658789,6.368743905597399
core26de_S3_cross_family_bridge_356b94afe404e0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,validation_2025H1,5,-1.0,23900,-0.004725355213526729,0.00023932175596294577,-0.0007606782440370542,0.0015241789747658789,6.368743905597399
core26de_S3_cross_family_bridge_356b94afe404e0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,test_2025H2,2,-1.0,31942,-0.004291476381337961,0.0019736157041136924,0.0015736157041136925,0.002538550583685613,1.2862436078079447
core26de_S3_cross_family_bridge_356b94afe404e0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,test_2025H2,5,-1.0,31942,-0.004291476381337961,0.0019736157041136924,0.0009736157041136924,0.002538550583685613,1.2862436078079447
core26de_S3_cross_family_bridge_356b94afe404e0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,recent_oos_2026JanApr,2,-1.0,35287,0.0013328684701442142,-0.0023125309702890584,-0.0027125309702890586,0.0009186700447294531,0.39725740175260116
core26de_S3_cross_family_bridge_356b94afe404e0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,recent_oos_2026JanApr,5,-1.0,35287,0.0013328684701442142,-0.0023125309702890584,-0.0033125309702890585,0.0009186700447294531,0.39725740175260116
core26de_S3_cross_family_bridge_04bcda6c9d4973,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,train_2024,2,-1.0,15911,0.002137265018309276,0.001343148640130698,0.000943148640130698,0.0049403983350468795,3.6782215962085503
core26de_S3_cross_family_bridge_04bcda6c9d4973,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,train_2024,5,-1.0,15911,0.002137265018309276,0.001343148640130698,0.00034314864013069795,0.0049403983350468795,3.6782215962085503
core26de_S3_cross_family_bridge_04bcda6c9d4973,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_24h,validation_2025H1,2,-1.0,23900,0.0008388968321155803,0.0015198782457973336,0.0011198782457973336,0.0019386206717438921,1.2755105069135881
