candidate_id,seed_lane,label_family,label_horizon_h,pass_splits,min_spread,mean_spread,max_control_ratio,min_sample_rows
core26de_S1_liquidity_basis_positioning_c9fce9067fa17e,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,0,-0.0019851724661325925,-0.0009150138118257808,4.02303015579554,26574
core26de_S1_liquidity_basis_positioning_cb59833c1bd072,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,0,-0.0014746761656518022,-0.0012248367696559056,3.5508209390301495,26575
core26de_S1_liquidity_basis_positioning_cb974f42b5827b,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,1,0.00034264964350410107,0.0005256382701806676,2.2664765674124165,26575
core26de_S1_liquidity_basis_positioning_ce53650aec2507,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,1,-0.002402809593739706,-0.0011940739451224089,1.2747101279066437,26574
core26de_S1_liquidity_basis_positioning_cffdb6cb4d6b68,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,-0.0028524307776824666,-0.0017097757750946033,4.395506147672772,26574
core26de_S1_liquidity_basis_positioning_d09d042c0d6cbf,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,0,-0.0022417953098069856,-0.0006494567036290383,17.38900473667231,26575
core26de_S1_liquidity_basis_positioning_d0d4fae8499981,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,-0.005508963756947497,-0.004180996293875341,1.598189489363461,26575
core26de_S1_liquidity_basis_positioning_d3fb7db2a00712,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,-0.003956093438440437,-0.003582847277209996,1.0959686904429062,26575
core26de_S1_liquidity_basis_positioning_d61299d8e7ab49,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,2,-0.0037871767428554436,-0.00016416534216263557,1.3829497801454311,26562
core26de_S1_liquidity_basis_positioning_d712a321826022,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,0,-0.0013581381222812843,1.409992580419996e-06,1.5897499527372005,26574
core26de_S1_liquidity_basis_positioning_d7136cdf28f79a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,1,-0.006425278511011164,-0.0027754652766952058,1.637788832378912,26558
core26de_S1_liquidity_basis_positioning_da3351989ea5aa,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,0,-0.001342529153570101,-0.0008771146958483983,55.16268860333596,26575
core26de_S1_liquidity_basis_positioning_da85ca07ae4393,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,1,-0.0007219761975900143,0.0015672335259777556,10.497042169874666,26575
core26de_S1_liquidity_basis_positioning_ddc68b227f8075,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,-0.0011673059586062365,-0.0005002446735525882,8.449929017410136,26575
core26de_S1_liquidity_basis_positioning_decf534196445a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,-0.00372958930208344,-0.0031841242056257035,1.4442935195327447,26574
core26de_S1_liquidity_basis_positioning_e1ae2975165c6b,S1_liquidity_basis_positioning,L0_raw_forward_return,8,1,-0.0018095403933134863,-0.0002888914873376954,1.8441968955572599,26574
core26de_S1_liquidity_basis_positioning_e20277102d2f9a,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,0,-0.002649016328194218,-0.0008057317006700217,9.622789887377879,26575
core26de_S1_liquidity_basis_positioning_e23ca70d401ffe,S1_liquidity_basis_positioning,L0_raw_forward_return,8,1,-0.0006304088195416756,0.0001964381324237777,6.482810372020543,26558
core26de_S1_liquidity_basis_positioning_e25238bb97ea65,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,1,-0.002258498344681554,-0.0009016329729703102,0.8327538270792997,26573
core26de_S1_liquidity_basis_positioning_e2d03d4eff4dc0,S1_liquidity_basis_positioning,L0_raw_forward_return,8,2,0.00047833803762680594,0.000871198509450178,1.7051606589234034,26575
core26de_S1_liquidity_basis_positioning_e823112abb44f6,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,0,-0.0027351029620373414,-0.0011082603694351873,3.8541197077385387,26558
core26de_S1_liquidity_basis_positioning_e88fc01dcb358c,S1_liquidity_basis_positioning,L0_raw_forward_return,24,1,2.7505441341891732e-05,0.0011605402304460718,4.435220342414946,26574
core26de_S1_liquidity_basis_positioning_ec50d9ddac301f,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,-0.004155222611400646,-0.003036737479823718,1.3025956036542954,26575
core26de_S1_liquidity_basis_positioning_ec7ac688f0a6ad,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,-0.00372958930208344,-0.0031841242056257035,1.5127898473399786,26574
core26de_S1_liquidity_basis_positioning_edeb2913c68647,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,0,-0.0015765616433457365,-0.0011487771501775884,63.67665370617225,26574
core26de_S1_liquidity_basis_positioning_ee966828e51702,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,-0.0005815524717170666,0.00022867889764736186,16.90370233716579,26575
core26de_S1_liquidity_basis_positioning_ef4a45bf4a3544,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,-0.006795601191245508,-0.0012946338010477757,14.32713314711683,26575
core26de_S1_liquidity_basis_positioning_ef8c01fc180330,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,-0.00372958930208344,-0.0031737970180618527,1.4442935195327447,26573
core26de_S1_liquidity_basis_positioning_f3975d0f245a5c,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,-0.002228430023899785,-0.0005134552714198081,3.2864977886310967,26575
core26de_S1_liquidity_basis_positioning_f6149ece6c4373,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,-0.0014593163052855187,-0.0003996732966066793,8.155422717962113,26573
core26de_S1_liquidity_basis_positioning_f644585f1f45d8,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,-0.0006178082596335459,0.0003578350122338284,10.784718151764459,26558
core26de_S1_liquidity_basis_positioning_f648432471fb7b,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,-0.0015764779060251104,-0.0003706741857514527,8.776130605269001,26575
core26de_S1_liquidity_basis_positioning_fbe4566f290624,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,0,-0.0025079515796801333,-0.0013022659625351039,1.1267299889388254,26574
core26de_S1_liquidity_basis_positioning_fe02cd14532871,S1_liquidity_basis_positioning,L0_raw_forward_return,8,1,-0.0017326362197368527,-0.00044097062932276133,33.42685030468415,26575
core26de_S1_liquidity_basis_positioning_ffc9e67c603e93,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,-0.0027006171611192167,-9.108719790042359e-05,2.6076471256029916,26574
core26de_S3_cross_family_bridge_011297eb00fe3b,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0011303203803175452,-0.0003108222923929765,15.198359246839013,26555
core26de_S3_cross_family_bridge_013a4d8fc836a9,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.001080402686433597,-0.0007156354907015675,12.956650025576502,24035
core26de_S3_cross_family_bridge_04bcda6c9d4973,S3_cross_family_bridge,L0_raw_forward_return,8,1,-0.00031071461426236945,0.0008608893530921545,15.061547998663906,23900
core26de_S3_cross_family_bridge_0599a281c94b9c,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0014610935293079322,-0.0005202575865623032,7.140843105685313,26625
core26de_S3_cross_family_bridge_08140fb652dd28,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0013193561088654154,-0.00046860298833043527,6.174274402090916,26659
core26de_S3_cross_family_bridge_082aebff909f0f,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,-0.0028634798473439966,-0.0010406341780745101,1.2037754100654734,26559
core26de_S3_cross_family_bridge_0a79637a2164de,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0027090293224512766,-0.0016130989946036645,5.32748617226974,26555
core26de_S3_cross_family_bridge_0ada372605be90,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0016343763559338862,-0.0004184295024941306,17.29873378838781,26625
core26de_S3_cross_family_bridge_0afdb1f50e330f,S3_cross_family_bridge,L0_raw_forward_return,8,1,0.00012340846628983816,0.0008912651251471289,1.235927918693238,26658
core26de_S3_cross_family_bridge_0d2af0e966cf4b,S3_cross_family_bridge,L0_raw_forward_return,8,1,-0.002243320997018561,5.629515955236998e-05,2.0104916238689174,26627
core26de_S3_cross_family_bridge_0dae9ff5340ad9,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0016969134450195418,0.0006112183505639273,1.935812509331856,26625
core26de_S3_cross_family_bridge_0f8c301db4abc5,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.00044603934410509936,0.0009020353445877912,59.00390918718649,26627
core26de_S3_cross_family_bridge_10d94c8f0f875c,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.001969346144630426,-0.0005366289629132912,1.717863223356585,26625
core26de_S3_cross_family_bridge_11d010276d8118,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0015290025103602731,-0.0008541858648789926,4.254807527098656,26640
core26de_S3_cross_family_bridge_12b7c13b7706b8,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.000702017398192715,0.0001782069073194652,5.2405990994567135,26606
core26de_S3_cross_family_bridge_14de53c41b8bde,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.003537585593320962,-0.0018899409598085151,1.2840490340376314,26627
core26de_S3_cross_family_bridge_150b329737fb15,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0008452184151197652,-3.5234473199527687e-05,11.711936408132438,26583
core26de_S3_cross_family_bridge_164a930064e258,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0029925431303218044,0.00025772603370896027,1.6376872463317256,26559
core26de_S3_cross_family_bridge_1747c53cd16625,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.0020526598352810193,0.000523951969545359,4.601785909475015,26659
core26de_S3_cross_family_bridge_186427f651b8fd,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.002632454613602362,-0.0010217794816682242,8.134780132550995,26559
core26de_S3_cross_family_bridge_186d6c1811493d,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.001143916597997335,0.0002395451195150979,1.9054569400812016,26588
core26de_S3_cross_family_bridge_1be5d0d650ac68,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,1,-0.0002950998719784309,0.0005310952106023416,9.785501133456313,23900
core26de_S3_cross_family_bridge_1d84afc7987b14,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0015905022196870424,-0.0005064114818111273,10.860755678910088,26658
core26de_S3_cross_family_bridge_1da01c46891478,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.0022364233594101227,-0.0006957987687088375,1.4303940324157907,26625
core26de_S3_cross_family_bridge_1dd5d1d1f122f3,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.000978056782636045,-0.0006333845915394949,2.8543198911663046,26659
core26de_S3_cross_family_bridge_1de045a1d2db1d,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0018875368573550214,-0.0008762098335669636,6.660632844155604,22362
core26de_S3_cross_family_bridge_20b1ca88a516fa,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.001181965594486714,-0.00018316458452765963,11.23761327939381,26606
core26de_S3_cross_family_bridge_277535142e9eed,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.003540661543264703,-0.00010076652866092735,1.3497315386387412,26606
core26de_S3_cross_family_bridge_2a769686d22cd7,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.001652338872902726,-0.00016400015465805305,11.547362597537463,26640
core26de_S3_cross_family_bridge_2de327b2564a21,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0015290025103602731,-0.0008541858648789926,4.254807527098656,26640
core26de_S3_cross_family_bridge_31d21d7bbe6d44,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.00137345787125491,0.0005596539727830691,6.380115512187451,26659
core26de_S3_cross_family_bridge_356b94afe404e0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.0027125309702890586,-0.0004331978367374735,6.368743905597399,23900
core26de_S3_cross_family_bridge_36f8dcf1a23c6f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.0020526598352810193,0.000523951969545359,4.601785909475015,26659
core26de_S3_cross_family_bridge_3762ce146584e6,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.002628645409890224,-0.0013943118727535169,8.342481513433693,26658
core26de_S3_cross_family_bridge_38c9995b264de0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,-0.002255120517479677,2.1419441294244445e-06,6.9797948585031175,26559
core26de_S3_cross_family_bridge_3a4afda74313b3,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,-0.0006068511935006264,0.0006510723834341458,12.314397882967615,26606
core26de_S3_cross_family_bridge_4133656429bb0c,S3_cross_family_bridge,L0_raw_forward_return,8,1,-0.00021895219915358708,0.0007575731312632893,7.426563761065154,26606
core26de_S3_cross_family_bridge_424c4fdc0ad766,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0015905022196870424,-0.0005064114818111273,10.860755678910088,26658
core26de_S3_cross_family_bridge_47abce29263aab,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0013099019381514567,-0.00030557880066567827,4.140278832968592,26658
core26de_S3_cross_family_bridge_47db657760412c,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.002129726132226735,-0.0015040212080159347,1.9090742771134293,22440
core26de_S3_cross_family_bridge_4a1d98235d5385,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0035188658130157445,-0.0018165604623564232,13.037423677777033,26606
core26de_S3_cross_family_bridge_4b171a7a35ac80,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,-0.0001718523831451925,0.0008431347840785805,17.7342533724093,26606
core26de_S3_cross_family_bridge_4b601bdb2e1ebb,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.002204786891773267,-0.0005243451146397791,7.0589919314842735,26624
core26de_S3_cross_family_bridge_4bc8cc07df74ce,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0010852434910078592,0.00022295093372130134,4.005883254539268,22362
core26de_S3_cross_family_bridge_4e144a3eed4b04,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.003112138413816819,-0.001733485464021918,12.069175972520101,26546
core26de_S3_cross_family_bridge_50ec5c65b4adf6,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0021425021670316282,-0.0007975828659681129,241.43195666497303,26559
core26de_S3_cross_family_bridge_5490a402220663,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,1,-0.0009091714470769484,-5.907480711007276e-05,7.550689494659468,26627
core26de_S3_cross_family_bridge_54d71211f8cc38,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0014493933271051962,-0.0004441163747300983,5.4421320779869164,26659
core26de_S3_cross_family_bridge_552c25a7dadec1,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0016343264730546523,-0.0010662732272730998,1.8565231888962852,26555
core26de_S3_cross_family_bridge_564d5fc67770e4,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.0014270262310072993,0.0004469826507276754,2.960165587034891,26606
core26de_S3_cross_family_bridge_58b7ad401769b9,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0010743437261122983,-0.0006402442502323803,6.974421893778573,26659
core26de_S3_cross_family_bridge_58d2941898cfb4,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0022380024392887913,-0.001349931589065089,4.398504468346489,26606
core26de_S3_cross_family_bridge_5bd22830d4fa72,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0022704461385353505,-0.0007186175729846176,14.623468149666136,26559
core26de_S3_cross_family_bridge_5ff3a2c98b7cbd,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0023099392324939633,-0.0011072945605615275,8.444719059413869,26659
core26de_S3_cross_family_bridge_60d49e9eb95168,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,-0.0020403931786476537,0.0009428128405531252,1.8652574039504708,26625
core26de_S3_cross_family_bridge_60daad354830c5,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0007545735483700667,-1.237222910349891e-05,21.047578345954918,26625
core26de_S3_cross_family_bridge_6199e445e4e925,S3_cross_family_bridge,L0_raw_forward_return,8,1,-0.001906737632141397,-0.001113707005367842,1.5714232468099167,26583
core26de_S3_cross_family_bridge_68663bdfb245fa,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,1,-0.0007334686866864417,9.780101933013612e-05,3.8321024280570715,26627
core26de_S3_cross_family_bridge_6955b83aeb26ec,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.002453590348797541,-0.0011369838433327503,11.262361676952253,26658
core26de_S3_cross_family_bridge_69c3c9fa89172b,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0017272475260402805,-0.0001233790557254925,14.364940296020114,26640
core26de_S3_cross_family_bridge_69e29876ef614b,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,-0.0021666166558347863,9.75553797950142e-05,7.937377900061385,26559
core26de_S3_cross_family_bridge_6d8f06586cf43e,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.003403648998941138,-0.0016936629160963152,1.2208945887826084,26627
core26de_S3_cross_family_bridge_6e6f11568b8388,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.001748616673616081,0.00026985208417384726,4.606429988704792,26625
core26de_S3_cross_family_bridge_70eea26af7a028,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.003124617555986066,-0.0017280430789995808,23.255040241410146,26606
core26de_S3_cross_family_bridge_71677853a584e6,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0022595664340827127,-0.0009406273748674942,13.49669307792546,24035
core26de_S3_cross_family_bridge_733a6ce7f91d12,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.002628645409890224,-0.0013943118727535169,9.956416561389453,26658
core26de_S3_cross_family_bridge_739ae9347d0682,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.001820931497355674,-0.00025286705370964864,7.085064829058551,26640
core26de_S3_cross_family_bridge_752bf51ca5d335,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.001552871350729936,-0.0008897094051944972,105.14825870957067,26546
core26de_S3_cross_family_bridge_76792055064922,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0017178258994949554,-0.0013305986238562487,6.608718658950647,22362
core26de_S3_cross_family_bridge_78ee7c8b4857b0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.0032193017865268744,-0.0013400281788168665,4.399607241824589,26546
core26de_S3_cross_family_bridge_7c05ae4d2f58ac,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.002212905239750847,-0.0008493015661826574,3.5387356409695094,23900
core26de_S3_cross_family_bridge_7f6ee1d43d8888,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0016118370270886966,-0.0004801766731647999,12.998570946072709,26624
core26de_S3_cross_family_bridge_805a6db24617f8,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0009338354597392131,-1.613802126886091e-05,3.5760756587158014,26583
core26de_S3_cross_family_bridge_808b39ac7471b3,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0028367021166674396,-0.00158532841329419,3.7936212263024456,26546
core26de_S3_cross_family_bridge_8125a4057fb5b1,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.00013100446530679455,0.0002869188660927649,5.700886401897264,26627
core26de_S3_cross_family_bridge_83c5fc5469c1d5,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0020061871825505896,-0.000700228412150148,7.132008782826315,26606
core26de_S3_cross_family_bridge_849ba1826174e1,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.0016013410009407078,-0.0009216320555295894,6.709197809667353,26588
core26de_S3_cross_family_bridge_85a6fa6f8fbfb6,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0031317564265592778,-0.0021537466939862784,4.293628975114008,26627
core26de_S3_cross_family_bridge_864f6117c2c6a9,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.0011222769397198397,-0.00012920279456814023,5.656568022450726,22362
core26de_S3_cross_family_bridge_870d4ecf1a4b72,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0033829760854570887,-0.001958112933948427,18.673108629677326,26659
core26de_S3_cross_family_bridge_8c9c94aa1429f6,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0013957963488866456,-0.00018031468623053325,31.81201489375195,26640
core26de_S3_cross_family_bridge_8d65e910398c31,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.003262719891850916,-0.00015003804930773134,1.280382782448031,26559
core26de_S3_cross_family_bridge_8da2cba23b75a8,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.003943483343418557,-0.0015836944631217736,2.379143965169668,26559
core26de_S3_cross_family_bridge_8e5f079e4c3327,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0015152657573711118,-0.0004168511021027004,5.1837138096323105,26624
core26de_S3_cross_family_bridge_8ec7496841c02b,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0030247443962352913,-0.00035051662948163445,10.060981079895415,24035
core26de_S3_cross_family_bridge_8f02f26f741d70,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.000587598197005764,-0.0001830977459472158,10.37495772696291,26606
core26de_S3_cross_family_bridge_920cdcaacdcfc0,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0036017222994214923,-0.0016280018179412638,1.317215372131328,26606
core26de_S3_cross_family_bridge_9341fb4af06f46,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.0033036851936872323,-0.0008502421673981237,1.3917090831389154,24035
core26de_S3_cross_family_bridge_935e0671fc5577,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.000602870521791132,-2.4561500103268748e-05,4.069468045088213,22440
core26de_S3_cross_family_bridge_93a127b9eefe14,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0030118537542058008,-0.001500482971085238,8.694163737255478,26625
core26de_S3_cross_family_bridge_94af903db0b40e,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,1,-0.0019581301838977458,-0.000545273436416291,4.272611592206856,26625
core26de_S3_cross_family_bridge_95f415db5d10ab,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,-2.6888703179052615e-05,0.0013823697646180386,8.088292432064016,26627
core26de_S3_cross_family_bridge_967246ca68c8b8,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0023099392324939633,-0.0011072945605615275,5.43785799245907,26659
core26de_S3_cross_family_bridge_99197cf34953ab,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0028664501956225732,-0.00081053500498825,2.589054542407896,23900
core26de_S3_cross_family_bridge_99409334c91842,S3_cross_family_bridge,L0_raw_forward_return,8,0,0.0010291793303100452,0.001142982379971395,2.258490490819068,26588
core26de_S3_cross_family_bridge_995734292e4c51,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.003672768017354834,-0.0004615170106017599,2.5026630306323843,26606
core26de_S3_cross_family_bridge_99718df64aa0d3,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0015799819037836677,-0.0006821768789163199,29.051680747080635,26583
core26de_S3_cross_family_bridge_9a4f0dfc04e4b4,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0014629852843494064,-0.00023684174223907302,11.043873292123454,26606
core26de_S3_cross_family_bridge_9ac46be3189e2f,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0010893829065844137,-0.0003163817052439336,5.519822311685248,26624
core26de_S3_cross_family_bridge_9b7bdf80ccdf11,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.0008738285406037871,-0.0002283550317897309,8.769152745928126,26583
core26de_S3_cross_family_bridge_9d38d8d9f7d6f3,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0014493933271051962,-0.0004441163747300983,5.4421320779869164,26659
core26de_S3_cross_family_bridge_9d79f9c67790ef,S3_cross_family_bridge,L0_raw_forward_return,8,2,-0.0004458460993740071,0.0010676592357165367,23.451235413333077,26559
core26de_S3_cross_family_bridge_9eb57f9f994ed6,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,-0.0001718523831451925,0.0008431347840785805,7.238235633917813,26606
core26de_S3_cross_family_bridge_9ee7e658bfb037,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0003768226875421106,-5.986411163855487e-05,65.41865060487382,22440
core26de_S3_cross_family_bridge_a2822a165a6ecd,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0018690435332825,-0.0013739816181506026,7.255158346317086,26625
core26de_S3_cross_family_bridge_a3b1f1bfdb575c,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.001898647678271681,-0.0007207985532878967,24.207296055081194,26559
core26de_S3_cross_family_bridge_a40bf110cfab23,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,1,-0.0007817113885290954,6.692859008808223e-05,4.731216777287358,26627
core26de_S3_cross_family_bridge_a5435d530c2d7f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0012677018521270497,-0.000833700452117645,5.764751987860727,24035
core26de_S3_cross_family_bridge_a5eed721d51b21,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0016862960645650303,0.0006733921314707594,3.997243349615749,26625
core26de_S3_cross_family_bridge_a650ac58653b64,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0017849240085644356,-0.000915503338660967,3.2712411600822935,26546
core26de_S3_cross_family_bridge_abe1f03bcc157c,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,1,-0.0010891927949289832,-9.665385765549018e-05,5.503577836871475,22362
core26de_S3_cross_family_bridge_ac414fa5f2efc8,S3_cross_family_bridge,L0_raw_forward_return,8,1,0.00012340846628983816,0.0008912651251471289,3.706897712219979,26658
core26de_S3_cross_family_bridge_ad1f2a6d7a3b56,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,1,-0.0013416548779354499,-0.00020730813072934953,5.712038762500372,26658
core26de_S3_cross_family_bridge_ad5cf86467c587,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,1,-0.0001578892883987064,0.000561564978231748,4.4852891001499975,23900
core26de_S3_cross_family_bridge_ad86f46b596562,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0013957963488866456,-0.00018031468623053325,31.81201489375195,26640
core26de_S3_cross_family_bridge_aed50427648b4b,S3_cross_family_bridge,L0_raw_forward_return,8,1,-0.0006980804792530483,0.0007056117926997144,6.275811668860492,22440
core26de_S3_cross_family_bridge_af68a6a657f184,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0017960224728078504,0.0009187291310384531,1.967912342192861,26659
core26de_S3_cross_family_bridge_b076401523c37b,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,-0.0029498345902727718,-0.00016674524596953398,1.3524828703076286,26559
core26de_S3_cross_family_bridge_b22e4f6736adae,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0036022025108394347,-0.0016612693851790477,1.2647746992214977,26627
