blueprint_id,seed_lane,label_family,label_horizon_h,left_field,left_transform,operator,right_field,right_transform,expression,candidate_role
core26de_S3_cross_family_bridge_e77081c3114229,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(basis_abs_168h,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_b7e6f14133d744,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(basis_abs_168h,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_186d6c1811493d,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(basis_abs_168h,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_849ba1826174e1,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(basis_abs_168h,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_99409334c91842,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(basis_abs_168h,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_fa28cc912e7f7a,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(basis_abs_168h,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_552c25a7dadec1,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(basis_abs_168h,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_011297eb00fe3b,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(basis_abs_168h,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_f0d5ec0c87d84a,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(basis_abs_168h,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_becf0fc4c714d8,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(basis_abs_168h,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_d3e348376a84d4,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(basis_abs_168h,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_0a79637a2164de,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(basis_abs_168h,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_5bd22830d4fa72,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_164a930064e258,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_50ec5c65b4adf6,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_8d65e910398c31,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_9d79f9c67790ef,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_8da2cba23b75a8,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_cf11aa47d3b846,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,72)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_082aebff909f0f,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,72)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_a3b1f1bfdb575c,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,72)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_b076401523c37b,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,72)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_b9afe68d0b3ade,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,72)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_c320b6ec6b80fa,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,72)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_cb3eca0975f3eb,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(basis_abs_168h)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_9eb57f9f994ed6,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(basis_abs_168h)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_d2f159226098e8,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(basis_abs_168h)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_e78d61f05ae8e3,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(basis_abs_168h)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_f068e83bf2f0ca,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(basis_abs_168h)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_cfcf687064fe6f,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(basis_abs_168h)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_f0b91b4ea1dac3,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(basis_abs_168h))))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_4b171a7a35ac80,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(basis_abs_168h))))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_c4e766754bcc38,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(basis_abs_168h))))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_3a4afda74313b3,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(basis_abs_168h))))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_4a1d98235d5385,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(basis_abs_168h))))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_b807a6a6878304,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(basis_abs_168h))))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_e2eafcd8ea2a76,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,tsrank_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(TSRank(basis_abs_168h,168)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_69e29876ef614b,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,tsrank_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(TSRank(basis_abs_168h,168)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_fd174293f56260,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,tsrank_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(TSRank(basis_abs_168h,168)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_38c9995b264de0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,tsrank_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(TSRank(basis_abs_168h,168)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_186427f651b8fd,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,tsrank_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(TSRank(basis_abs_168h,168)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_e12e5b22e6df77,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,tsrank_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(TSRank(basis_abs_168h,168)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_1dd5d1d1f122f3,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_d0f9a492417e0c,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_fd88ebcb85cef4,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_e24322dcb452fe,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_58b7ad401769b9,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_870d4ecf1a4b72,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_8e5f079e4c3327,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_f60ba84b233ed7,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_7f6ee1d43d8888,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_b4795d6773051a,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_9ac46be3189e2f,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_4b601bdb2e1ebb,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_5490a402220663,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_b22e4f6736adae,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_a40bf110cfab23,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_e95d2b6d15cbdb,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_8125a4057fb5b1,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_f5490cc080e723,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_68663bdfb245fa,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,72)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_6d8f06586cf43e,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,72)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_bed9bcd3b975ae,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,72)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_14de53c41b8bde,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,72)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_c5ef20647a495b,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,72)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_e80a65312f9468,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,72)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_54d71211f8cc38,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(open_interest_value_last)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_af68a6a657f184,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(open_interest_value_last)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_c074d1efb91a33,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(open_interest_value_last)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_36f8dcf1a23c6f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(open_interest_value_last)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_967246ca68c8b8,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(open_interest_value_last)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_dcc8561a9c4eef,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(open_interest_value_last)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_9d38d8d9f7d6f3,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(open_interest_value_last))))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_ebbbe52d458d8e,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(open_interest_value_last))))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_08140fb652dd28,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(open_interest_value_last))))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_1747c53cd16625,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(open_interest_value_last))))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_5ff3a2c98b7cbd,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(open_interest_value_last))))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_31d21d7bbe6d44,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(open_interest_value_last))))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_f69171915de364,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,tsrank_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(TSRank(open_interest_value_last,168)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_95f415db5d10ab,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,tsrank_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(TSRank(open_interest_value_last,168)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_de3e428c3b44fb,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,tsrank_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(TSRank(open_interest_value_last,168)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_0f8c301db4abc5,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,tsrank_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(TSRank(open_interest_value_last,168)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_0d2af0e966cf4b,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,tsrank_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(TSRank(open_interest_value_last,168)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_85a6fa6f8fbfb6,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,tsrank_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(TSRank(open_interest_value_last,168)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_b77ea7caf2b437,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,premium_close_bps,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(premium_close_bps,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_4bc8cc07df74ce,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,premium_close_bps,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(premium_close_bps,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_abe1f03bcc157c,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,premium_close_bps,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(premium_close_bps,8)))",split_consistency_repair_probe
