candidate_id,label_family,horizon_h,orientation_from_train,premay_all_positive,one_bar_lag_ok,control_ratio_premay_max,oriented_validation_spread,oriented_test_spread,oriented_recent_spread,decision,family_id,primary_seed_field,skeleton_key,expression,turnover_proxy,top_symbol_abs_contribution_share,top_symbol,top_month_abs_contribution_share,top_month,clue_key,return_corr_cluster
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,-1.0,True,True,0.7552204023352892,0.013867115284557,0.0179734117304744,0.0219497653868307,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G2_basis_premium_dislocation,premium_close_bps,skeleton_0d0b63c5ed3bddab,"Rank(Sub(Rank(Decay(premium_close_bps,12)),Rank(Decay(premium_close_bps,24))))",0.6283611647205523,0.019345020107540543,GTCUSDT,0.06504968039532497,2026-03,a7ab3_0caf6e64238a4009|L7_ranked_future_return|1,10
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,1.0,True,True,0.9299997775652288,0.0055083899963941,0.0169654355328903,0.0253292735538041,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G2_basis_premium_dislocation,premium_close_bps,skeleton_d28a4a1d3d3ef772,"Sub(Sub(Mean(premium_close_bps,24),Decay(premium_close_bps,12)),Sub(TSRank(premium_close_bps,168),Rank(premium_close_bps)))",0.5184654859503097,0.04185448448167218,1000RATSUSDT,0.0668546757886918,2026-01,a7ab3_259e51a3d817578c|L7_ranked_future_return|1,11
a7ab3_3144de7015d18195,L7_ranked_future_return,1,1.0,True,True,0.9475570636449948,0.012993870087055,0.0143269812754339,0.0217931444135373,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G2_basis_premium_dislocation,mark_index_basis_bps,skeleton_aee8e5fc677d3eb9,"Mul(Clip(Sub(Mean(mark_index_basis_bps,24),Decay(mark_index_basis_bps,12)),-3,3),Rank(Winsor(ZScore(mark_index_basis_bps),3)))",0.9107789455686731,0.05150909760296691,1000RATSUSDT,0.06713525204005946,2026-03,a7ab3_3144de7015d18195|L7_ranked_future_return|1,12
a7ab3_3144de7015d18195,L1_cross_sectional_relative_return,1,1.0,True,True,0.8235712208413303,0.0002440543206154,0.000274847665937,0.0005599470233174,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G2_basis_premium_dislocation,mark_index_basis_bps,skeleton_aee8e5fc677d3eb9,"Mul(Clip(Sub(Mean(mark_index_basis_bps,24),Decay(mark_index_basis_bps,12)),-3,3),Rank(Winsor(ZScore(mark_index_basis_bps),3)))",0.9107789455686731,0.08200761222625569,1000RATSUSDT,0.07894392480564676,2026-04,a7ab3_3144de7015d18195|L1_cross_sectional_relative_return|1,13
a7ab3_3144de7015d18195,L0_raw_forward_return,1,1.0,True,True,0.8235712208413308,0.0002440543206154,0.000274847665937,0.0005599470233174,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G2_basis_premium_dislocation,mark_index_basis_bps,skeleton_aee8e5fc677d3eb9,"Mul(Clip(Sub(Mean(mark_index_basis_bps,24),Decay(mark_index_basis_bps,12)),-3,3),Rank(Winsor(ZScore(mark_index_basis_bps),3)))",0.9107789455686731,0.056080962701928104,1000RATSUSDT,0.07698575550081384,2025-11,a7ab3_3144de7015d18195|L0_raw_forward_return|1,13
a7ab3_7005b0d4aa2dce2e,L1_cross_sectional_relative_return,4,-1.0,True,True,0.574380660782599,0.0003494833584899,0.0007051726328219,0.0006939839120585,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G3_seed_pair_interaction,mark_index_basis_bps,skeleton_1d429891415e0cc1,"Sub(Clip(Delta(mark_index_basis_bps,4),-3,3),ZScore(Decay(Delta(premium_close_bps,1),4)))",1.720947550264518,0.03509400737490625,1000RATSUSDT,0.07779512585024756,2026-04,a7ab3_7005b0d4aa2dce2e|L1_cross_sectional_relative_return|4,14
a7ab3_7005b0d4aa2dce2e,L0_raw_forward_return,4,-1.0,True,True,0.5743806607825986,0.0003494833584899,0.0007051726328219,0.0006939839120585,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G3_seed_pair_interaction,mark_index_basis_bps,skeleton_1d429891415e0cc1,"Sub(Clip(Delta(mark_index_basis_bps,4),-3,3),ZScore(Decay(Delta(premium_close_bps,1),4)))",1.720947550264518,0.02200462061900556,1000SATSUSDT,0.07740938948774323,2025-10,a7ab3_7005b0d4aa2dce2e|L0_raw_forward_return|4,14
a7ab3_2ad4a9e8d3c38900,L7_ranked_future_return,4,1.0,True,True,0.9862537764350452,0.010166110593834,0.0068349271932547,0.0120393809486861,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G3_seed_pair_interaction,premium_close_bps,skeleton_2cbec0d1f5703d87,"Rank(Mul(Winsor(Delta(premium_close_bps,24),3),Sub(ZScore(Mean(mark_index_basis_bps,168)),ZScore(Mean(mark_index_basis_bps,24)))))",1.3126578634457724,0.04275263763716298,1000RATSUSDT,0.06639975646537397,2026-01,a7ab3_2ad4a9e8d3c38900|L7_ranked_future_return|4,15
a7ab3_7935162ab6cc52c9,L7_ranked_future_return,4,1.0,True,True,0.7776954504798147,0.0174483134416793,0.0266896149577713,0.0257525205500065,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G3_seed_pair_interaction,premium_close_bps,skeleton_4d96ff8a113c4294,"ZScore(Sub(TSRank(Mean(premium_close_bps,168),72),TSRank(Delta(mark_index_basis_bps,4),168)))",1.2957815496811307,0.01832859460574,1000RATSUSDT,0.06511378302377083,2025-10,a7ab3_7935162ab6cc52c9|L7_ranked_future_return|4,16
a7ab3_e142ac349de3313f,L7_ranked_future_return,1,1.0,True,True,0.9040588080861116,0.0076644033637253,0.0161336797506825,0.0102137581775099,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G3_seed_pair_interaction,mark_index_basis_bps,skeleton_01f0940dda172970,"Rank(Mul(Decay(Delta(mark_index_basis_bps,24),24),Decay(premium_close_bps,24)))",0.32754490268477376,0.043543899371976315,1000RATSUSDT,0.06738694968224034,2026-01,a7ab3_e142ac349de3313f|L7_ranked_future_return|1,17
a7ab3_fdd86cd8983e9d9b,L7_ranked_future_return,1,1.0,True,True,0.4388934238787478,0.0211199486169061,0.0371599411476845,0.0278053044351723,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G3_seed_pair_interaction,mark_index_basis_bps,skeleton_276435236aa0c134,"ZScore(Sub(Sub(Mean(mark_index_basis_bps,24),Decay(mark_index_basis_bps,12)),Winsor(Mean(trade_return_1h,24),3)))",0.5063095312597784,0.04017608572195671,1000RATSUSDT,0.06776667455484642,2026-03,a7ab3_fdd86cd8983e9d9b|L7_ranked_future_return|1,18
a7ab3_04daf24ce962db97,L7_ranked_future_return,1,-1.0,True,True,0.99973230580447,0.0084255608062544,0.0142479720126625,0.0162893056082381,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G3_seed_pair_interaction,realized_vol_24h,skeleton_dd3e0615c6931f24,"Rank(Mul(TSRank(Sub(Mean(realized_vol_24h,4),Mean(realized_vol_24h,168)),24),Mul(Rank(Delta(realized_vol_168h,24)),TSRank(Mean(realized_vol_168h,168),72))))",0.2815154672253364,0.025928490859732412,1000RATSUSDT,0.06659646989518954,2025-10,a7ab3_04daf24ce962db97|L7_ranked_future_return|1,19
a7ab3_e5d6e69d28752387,L7_ranked_future_return,1,1.0,True,True,0.8866761720462625,0.0187043106511334,0.0261565531444486,0.0371090182949101,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G3_seed_pair_interaction,realized_vol_168h,skeleton_7a30cffcc7fa7bfa,"Sub(Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,12))),Rank(Clip(ZScore(realized_vol_24h),-3,3)))",0.1856212365224561,0.04248699562782771,BTCUSDT,0.06614116624521951,2025-08,a7ab3_e5d6e69d28752387|L7_ranked_future_return|1,1
a7ab3_5f3490d60d842a6e,L7_ranked_future_return,1,1.0,True,True,0.4439226250365132,0.0247989427187966,0.0345524745016226,0.0256028498944006,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G2_basis_premium_dislocation,mark_index_basis_bps,skeleton_80be2e39216c5bd2,"ZScore(Sub(Decay(mark_index_basis_bps,24),Decay(mark_index_basis_bps,12)))",0.5313223605982852,0.04030530014724653,1000RATSUSDT,0.06816614009956107,2026-03,a7ab3_5f3490d60d842a6e|L7_ranked_future_return|1,18
a7ab3_6406fc0cf7ff3b35,L7_ranked_future_return,1,1.0,True,True,0.818843474644514,0.01197619195563,0.0207952908845491,0.0127101860285399,A7AB6_SMALL_REPLAY_PREFLIGHT_CLUE,G2_basis_premium_dislocation,premium_close_bps,skeleton_db44ca1a799bf920,"Sub(Clip(Mean(premium_close_bps,24),-3,3),Rank(premium_close_bps))",0.622299349420376,0.06551321094756343,1000RATSUSDT,0.06615189528067168,2025-07,a7ab3_6406fc0cf7ff3b35|L7_ranked_future_return|1,20
